path_image,Movie_Id
http://dummyimage.com/243x250.jpg/ff4444/ffffff,19975
http://dummyimage.com/210x250.jpg/5fa2dd/ffffff,52645
http://dummyimage.com/245x250.bmp/cc0000/ffffff,91308
http://dummyimage.com/214x250.bmp/dddddd/000000,49413
http://dummyimage.com/247x250.jpg/cc0000/ffffff,2583
http://dummyimage.com/243x250.jpg/ff4444/ffffff,95669
http://dummyimage.com/220x250.png/cc0000/ffffff,40937
http://dummyimage.com/248x250.bmp/ff4444/ffffff,64478
http://dummyimage.com/217x250.jpg/ff4444/ffffff,71426
http://dummyimage.com/220x250.jpg/ff4444/ffffff,39755
http://dummyimage.com/209x250.bmp/ff4444/ffffff,74018
http://dummyimage.com/200x250.png/5fa2dd/ffffff,50609
http://dummyimage.com/235x250.bmp/cc0000/ffffff,12131
http://dummyimage.com/249x250.bmp/ff4444/ffffff,48263
http://dummyimage.com/247x250.png/ff4444/ffffff,73940
http://dummyimage.com/207x250.bmp/dddddd/000000,6675
http://dummyimage.com/233x250.bmp/cc0000/ffffff,36475
http://dummyimage.com/209x250.bmp/cc0000/ffffff,69569
http://dummyimage.com/213x250.bmp/5fa2dd/ffffff,84511
http://dummyimage.com/228x250.png/ff4444/ffffff,35941
http://dummyimage.com/200x250.png/ff4444/ffffff,82311
http://dummyimage.com/231x250.bmp/ff4444/ffffff,36158
http://dummyimage.com/226x250.jpg/ff4444/ffffff,13162
http://dummyimage.com/222x250.png/cc0000/ffffff,96777
http://dummyimage.com/235x250.png/ff4444/ffffff,90620
http://dummyimage.com/238x250.jpg/ff4444/ffffff,3861
http://dummyimage.com/203x250.png/ff4444/ffffff,74194
http://dummyimage.com/205x250.bmp/dddddd/000000,39020
http://dummyimage.com/220x250.png/5fa2dd/ffffff,30031
http://dummyimage.com/242x250.png/5fa2dd/ffffff,39364
http://dummyimage.com/231x250.png/ff4444/ffffff,41066
http://dummyimage.com/241x250.png/dddddd/000000,10638
http://dummyimage.com/204x250.bmp/dddddd/000000,6620
http://dummyimage.com/225x250.bmp/cc0000/ffffff,73438
http://dummyimage.com/218x250.jpg/5fa2dd/ffffff,68511
http://dummyimage.com/211x250.jpg/ff4444/ffffff,14146
http://dummyimage.com/203x250.bmp/ff4444/ffffff,3786
http://dummyimage.com/250x250.jpg/dddddd/000000,30397
http://dummyimage.com/248x250.png/ff4444/ffffff,37012
http://dummyimage.com/250x250.bmp/ff4444/ffffff,69554
http://dummyimage.com/206x250.bmp/ff4444/ffffff,83875
http://dummyimage.com/219x250.jpg/ff4444/ffffff,44860
http://dummyimage.com/207x250.png/dddddd/000000,44089
http://dummyimage.com/221x250.png/cc0000/ffffff,75844
http://dummyimage.com/207x250.bmp/ff4444/ffffff,36465
http://dummyimage.com/226x250.jpg/dddddd/000000,194
http://dummyimage.com/228x250.bmp/cc0000/ffffff,40368
http://dummyimage.com/203x250.bmp/cc0000/ffffff,7740
http://dummyimage.com/238x250.bmp/5fa2dd/ffffff,95683
http://dummyimage.com/242x250.jpg/5fa2dd/ffffff,64051
http://dummyimage.com/206x250.png/ff4444/ffffff,68389
http://dummyimage.com/225x250.png/cc0000/ffffff,55353
http://dummyimage.com/217x250.jpg/ff4444/ffffff,76245
http://dummyimage.com/202x250.png/ff4444/ffffff,36947
http://dummyimage.com/240x250.png/dddddd/000000,91520
http://dummyimage.com/249x250.bmp/ff4444/ffffff,75671
http://dummyimage.com/224x250.jpg/ff4444/ffffff,32185
http://dummyimage.com/201x250.bmp/ff4444/ffffff,19981
http://dummyimage.com/218x250.png/cc0000/ffffff,71997
http://dummyimage.com/229x250.jpg/cc0000/ffffff,31130
http://dummyimage.com/241x250.jpg/5fa2dd/ffffff,23686
http://dummyimage.com/245x250.png/5fa2dd/ffffff,36129
http://dummyimage.com/219x250.jpg/dddddd/000000,26624
http://dummyimage.com/241x250.png/5fa2dd/ffffff,30570
http://dummyimage.com/231x250.png/dddddd/000000,26001
http://dummyimage.com/224x250.png/ff4444/ffffff,15834
http://dummyimage.com/231x250.bmp/5fa2dd/ffffff,10192
http://dummyimage.com/208x250.png/dddddd/000000,14113
http://dummyimage.com/250x250.png/dddddd/000000,51909
http://dummyimage.com/249x250.jpg/cc0000/ffffff,9938
http://dummyimage.com/245x250.png/cc0000/ffffff,24214
