Movie_Id,character_name,character_description,protagonist,voice_only,Actor_Id
95816,Linkbridge,architect turn-key e-business,0,0,28533
34517,Wordtune,disintermediate cross-media technologies,0,0,43235
91865,Twitterwire,aggregate granular synergies,1,1,59301
33011,InnoZ,repurpose customized vortals,0,1,77285
84308,Quinu,syndicate front-end functionalities,1,1,13858
59389,Dabjam,deploy cross-media users,1,1,73536
75946,Youfeed,reintermediate frictionless methodologies,0,0,96695
14549,Ntags,target synergistic markets,0,0,87501
37031,Gigaclub,mesh innovative technologies,1,0,88364
45188,Kare,implement next-generation portals,1,1,52474
20118,Gabspot,strategize proactive content,0,0,14108
72497,Meembee,benchmark front-end functionalities,1,0,95566
35978,Camimbo,productize robust infomediaries,0,0,8904
17799,LiveZ,revolutionize sticky users,1,1,20794
91958,Demizz,disintermediate cross-platform niches,0,1,5961
53092,Einti,transform visionary deliverables,0,1,23697
27879,Camido,whiteboard extensible users,0,1,17178
27185,Mydo,recontextualize leading-edge e-commerce,0,1,93600
30144,Camido,visualize innovative infomediaries,1,1,63492
2136,Tagtune,brand B2B infrastructures,1,0,52576
64902,Skilith,synthesize efficient infrastructures,0,1,78076
14459,Aimbu,seize proactive architectures,0,0,94892
50591,Brainsphere,reintermediate visionary action-items,1,0,82032
76911,Meeveo,optimize killer applications,0,0,46536
37225,Flashdog,leverage impactful web services,1,1,33746
8234,Avamba,exploit clicks-and-mortar paradigms,0,1,24820
93298,Tazz,reintermediate open-source infomediaries,1,1,11186
22257,Janyx,productize e-business architectures,0,0,32482
36164,Geba,reinvent e-business networks,1,1,68935
63090,Roombo,embrace synergistic channels,0,1,52444
73272,Demivee,seize killer architectures,1,0,15645
52713,Zoomzone,matrix web-enabled interfaces,1,0,88247
35192,BlogXS,deploy dynamic niches,1,1,86408
63715,Browseblab,expedite integrated technologies,0,1,26914
59069,Twitterbeat,seize strategic content,0,1,54231
90713,Tambee,whiteboard mission-critical bandwidth,0,1,4259
93639,Rhynyx,disintermediate killer e-services,1,1,92401
37421,Jatri,streamline efficient solutions,0,1,16878
62758,Wikizz,grow seamless platforms,1,1,94889
93997,Skidoo,deploy vertical infrastructures,0,0,59040
80783,Photobug,matrix collaborative partnerships,0,1,94119
69367,Janyx,envisioneer cross-platform systems,0,1,81151
21252,Kwilith,empower frictionless communities,1,0,29542
54124,Thoughtbridge,iterate holistic synergies,0,0,66562
28380,Jabbercube,revolutionize granular markets,1,0,86149
60020,Brainverse,utilize revolutionary models,0,1,58150
25679,Yacero,productize proactive e-business,0,0,44660
38764,Thoughtstorm,integrate B2C architectures,0,1,46897
2139,Kimia,evolve robust bandwidth,1,1,9848
18904,Photobean,leverage vertical experiences,1,0,76358
39195,Zoomzone,recontextualize seamless eyeballs,0,1,91374
38892,Youfeed,aggregate integrated infomediaries,0,1,33455
30326,Yakijo,generate transparent functionalities,0,1,403
96815,Jabbertype,disintermediate one-to-one partnerships,0,1,12971
7346,Linktype,productize open-source platforms,0,1,3384
94257,Kayveo,visualize innovative web services,1,1,57447
78940,Photobug,target strategic e-services,1,0,74040
74579,Tagtune,envisioneer compelling bandwidth,0,1,24825
62725,Edgeblab,mesh cutting-edge content,1,1,81322
27618,Gabspot,iterate robust models,1,0,95844
24014,Zoovu,brand dynamic convergence,1,1,77909
19642,Dabtype,e-enable dot-com users,1,1,88843
84779,Twinte,productize killer methodologies,1,1,31752
90855,Voolith,e-enable strategic convergence,0,1,90222
34339,Skyba,optimize dynamic methodologies,0,0,76084
42176,BlogXS,aggregate viral mindshare,1,0,94252
94960,Oyope,architect sexy solutions,1,0,17335
85623,Tambee,strategize vertical content,1,1,20070
53389,Agivu,disintermediate innovative infrastructures,1,0,88658
69199,Katz,enhance web-enabled vortals,1,0,85913
94591,Trunyx,benchmark world-class ROI,1,0,34278
70965,Brainsphere,reinvent intuitive action-items,0,0,49458
38151,Midel,mesh holistic portals,1,0,18055
18770,Topiczoom,reinvent innovative channels,1,0,49501
23983,Chatterbridge,exploit turn-key markets,1,0,46171
80141,Buzzster,cultivate robust infomediaries,0,1,999
69859,Tanoodle,e-enable dynamic relationships,0,0,8010
48950,Thoughtmix,engage wireless e-markets,1,0,61638
18046,Skyble,harness one-to-one platforms,1,1,51153
84379,Wordtune,extend integrated communities,0,0,79928
91622,Jaxnation,recontextualize rich vortals,1,1,10212
95691,Roodel,architect bricks-and-clicks vortals,0,1,97702
90614,Twinder,whiteboard sticky systems,1,0,94986
53995,JumpXS,recontextualize best-of-breed functionalities,1,0,4730
82282,Skibox,extend cutting-edge networks,1,0,82165
34879,Gabspot,disintermediate collaborative e-markets,1,1,63700
61096,Roomm,deploy cross-platform networks,0,0,67078
10807,Feedfish,streamline scalable networks,0,0,84132
51502,Shufflester,redefine wireless channels,1,1,81384
49408,Cogibox,deliver proactive e-business,1,0,96623
56316,Thoughtblab,strategize bricks-and-clicks infrastructures,0,1,9702
33837,Twitterwire,generate virtual relationships,1,1,59206
80237,Feedfire,evolve dot-com portals,1,0,89586
90793,Npath,seize front-end metrics,1,1,32382
4765,Mydo,productize enterprise interfaces,0,0,62028
91057,Voonyx,cultivate clicks-and-mortar applications,0,0,35729
61394,Babbleblab,benchmark integrated infomediaries,0,0,47831
4494,Midel,morph one-to-one relationships,0,0,96848
13980,Roomm,deploy virtual e-markets,0,0,30135
7485,Jatri,maximize value-added e-services,0,1,2934
71087,Aibox,benchmark one-to-one partnerships,1,0,61863
62830,Zoombeat,utilize impactful functionalities,0,1,34070
67110,Oyoba,envisioneer global users,1,0,81265
41743,Jazzy,revolutionize wireless technologies,1,0,13522
36168,Realcube,grow distributed architectures,0,0,87926
47901,Yodoo,incubate integrated initiatives,1,1,49881
49824,Zoonder,implement open-source e-services,0,1,65506
44393,Ntag,whiteboard clicks-and-mortar experiences,1,0,87602
95590,Feedfire,embrace frictionless vortals,1,0,66522
7078,Feedspan,innovate 24/365 ROI,1,1,93806
24938,Vimbo,streamline clicks-and-mortar markets,1,1,52940
55441,Twitterwire,implement back-end synergies,0,0,58171
36911,Abatz,redefine transparent content,1,1,16395
61769,Lazz,optimize revolutionary infrastructures,0,0,76483
27278,Bubbletube,unleash 24/7 channels,1,1,57376
46668,Eidel,unleash plug-and-play mindshare,0,0,73812
14629,Babblestorm,revolutionize visionary niches,1,1,66620
81810,Vinte,envisioneer scalable synergies,1,1,95784
25816,Vidoo,empower killer eyeballs,0,0,19241
52288,Linktype,innovate bleeding-edge e-markets,1,0,84073
85672,Kwimbee,whiteboard cross-platform portals,0,1,68070
35501,Camido,deliver rich bandwidth,0,0,79989
28998,Tavu,recontextualize sticky bandwidth,1,1,41411
58449,Centizu,grow leading-edge partnerships,0,1,98214
8523,Kwilith,morph viral communities,1,0,19707
85752,Kwideo,orchestrate granular solutions,0,1,65926
84541,Skyba,e-enable rich e-commerce,1,1,97407
60762,Skinder,drive innovative functionalities,1,0,91824
56833,Voonix,enhance scalable communities,1,1,12436
26916,Gabspot,empower leading-edge interfaces,1,0,86238
59915,Vidoo,enable B2B initiatives,0,1,9432
75798,Camido,enable intuitive e-tailers,1,0,34480
70459,Dynabox,synthesize granular solutions,1,0,53201
80951,Livetube,reinvent magnetic e-commerce,1,0,52985
25603,Plambee,optimize interactive eyeballs,1,0,62034
1475,Teklist,utilize granular convergence,1,0,67966
74563,Shufflebeat,engineer global eyeballs,0,0,87431
4287,Skimia,expedite best-of-breed infrastructures,0,0,95967
91426,Tambee,synthesize B2C supply-chains,1,0,1551
94640,Meevee,streamline synergistic infomediaries,1,0,30830
92707,Skippad,empower magnetic applications,1,0,33534
2883,Oyoba,embrace interactive networks,0,0,80949
27401,Realcube,reintermediate revolutionary content,1,1,80838
87706,Jabbersphere,benchmark best-of-breed paradigms,1,0,11973
65775,Trunyx,productize B2C applications,1,0,49159
53182,Ooba,repurpose front-end networks,0,1,2433
73495,Meetz,generate B2C e-commerce,1,0,36993
7693,Roodel,aggregate e-business systems,0,0,77144
85964,Yodo,synthesize proactive deliverables,1,1,57860
61333,Voonder,synergize impactful technologies,0,1,96119
88474,Vinte,synthesize 24/365 web services,0,1,39176
74256,Eidel,mesh front-end infomediaries,1,0,79260
66603,Innotype,optimize front-end systems,0,1,35465
18894,Kayveo,seize next-generation solutions,1,1,48879
37878,Zoonder,syndicate mission-critical paradigms,0,1,24058
56328,Eidel,monetize vertical ROI,0,1,34396
29890,Edgetag,integrate distributed deliverables,0,1,79473
85839,Ooba,monetize integrated supply-chains,1,1,85300
17316,Trilia,syndicate extensible relationships,0,0,12940
16414,Pixope,leverage distributed technologies,0,0,62328
19953,Fivespan,iterate value-added infomediaries,0,0,48209
5227,Realcube,revolutionize sticky methodologies,0,1,264
27381,Avavee,facilitate dot-com supply-chains,1,1,12414
71949,Skaboo,empower bricks-and-clicks solutions,0,0,98512
