Movie_Id,character_name,character_description,protagonist,voice_only,Actor_Id
58376,Trilith,monetize holistic content,1,0,41505
75381,Linkbridge,engineer 24/7 e-markets,0,0,69719
41422,Skinix,empower magnetic communities,0,0,17052
37055,Feedmix,productize 24/365 content,1,0,1314
76126,Oyoba,whiteboard one-to-one communities,1,1,90961
64666,Avavee,enable proactive vortals,0,0,48528
9373,Yozio,envisioneer robust paradigms,1,0,4365
93585,Mymm,redefine robust bandwidth,0,0,28330
54887,Abatz,mesh dot-com platforms,1,1,62044
38601,Yambee,disintermediate best-of-breed web-readiness,1,1,60246
74857,Ailane,seize real-time networks,0,0,69909
83243,Flipstorm,facilitate real-time markets,0,1,66726
84573,Thoughtworks,implement holistic eyeballs,1,0,31752
9899,LiveZ,aggregate e-business supply-chains,0,1,21539
46246,Bluezoom,empower world-class e-markets,1,1,79396
33026,Twinder,recontextualize visionary platforms,1,0,86086
79201,Dazzlesphere,monetize intuitive bandwidth,1,1,35526
23177,Youtags,revolutionize intuitive e-markets,1,1,54597
4378,Dynabox,orchestrate value-added schemas,0,1,52633
82648,Nlounge,envisioneer strategic infrastructures,0,0,96225
44227,Lazz,harness integrated partnerships,1,1,22736
92241,Dabvine,repurpose B2B e-business,1,0,55305
22543,Topiczoom,target rich e-markets,0,0,66804
32841,Brainbox,leverage back-end applications,1,0,93794
48733,Thoughtbridge,deploy bleeding-edge networks,1,1,41471
9638,Brightbean,expedite synergistic channels,1,0,36453
81010,Eazzy,morph magnetic applications,1,1,64718
41865,Rhynoodle,syndicate cross-platform vortals,0,0,19496
14783,BlogXS,revolutionize bleeding-edge models,1,0,15744
54126,Gigashots,reintermediate end-to-end convergence,0,1,97689
37784,Youspan,implement sexy schemas,1,1,80471
5933,Aimbo,engineer wireless experiences,1,1,35012
13826,Eimbee,grow sexy niches,1,0,26630
29200,Voonix,revolutionize e-business models,0,1,65895
6979,Leenti,optimize real-time web services,1,0,30905
49921,Youbridge,implement user-centric infomediaries,0,0,65863
83682,Oyonder,drive collaborative functionalities,0,1,21912
45219,Omba,enhance cross-media interfaces,1,1,13749
92975,Nlounge,syndicate global users,0,0,98969
24845,Fatz,syndicate B2C convergence,0,1,56580
80530,Gabtype,visualize user-centric niches,0,0,34051
25570,Dabvine,monetize dynamic models,1,0,95477
9253,Realcube,cultivate plug-and-play functionalities,0,1,52256
42261,Wikizz,monetize magnetic partnerships,0,0,54892
33020,Trudeo,reinvent B2B architectures,0,0,92075
5270,Lazz,syndicate frictionless functionalities,0,0,50564
14975,Brainsphere,disintermediate dynamic convergence,1,1,17079
51263,Photofeed,unleash clicks-and-mortar schemas,1,0,44242
76878,Voolith,embrace 24/7 content,1,0,14229
12308,Meedoo,generate integrated supply-chains,1,1,44230
85700,Shuffletag,engage frictionless communities,1,0,75236
86561,Trudeo,integrate clicks-and-mortar content,0,0,29368
75798,Riffpedia,incentivize clicks-and-mortar platforms,1,0,24874
58455,Podcat,architect integrated vortals,1,1,29802
61603,Fiveclub,aggregate next-generation networks,1,0,94974
39161,Devpulse,architect front-end deliverables,0,0,81541
59489,Meeveo,revolutionize rich platforms,1,1,74621
60142,Zava,cultivate transparent content,1,0,11290
23456,Flashspan,visualize mission-critical relationships,0,0,13159
31308,Yozio,revolutionize revolutionary e-tailers,1,0,71346
55735,Flipbug,evolve global supply-chains,1,1,56167
59701,Skalith,transform transparent e-markets,0,1,93881
68866,Mydo,incubate robust methodologies,0,0,13907
31936,Topicshots,extend vertical convergence,1,0,23682
18447,Twitterbridge,visualize intuitive action-items,0,0,62779
81936,Latz,engineer end-to-end action-items,1,0,648
50097,Quamba,implement impactful supply-chains,0,1,3934
55718,Aimbo,transition virtual systems,1,0,29193
76389,Centimia,brand compelling initiatives,1,0,51917
19698,Shuffledrive,optimize open-source niches,1,0,50807
29612,Jabbersphere,benchmark virtual models,1,1,46035
77508,Jatri,extend bricks-and-clicks communities,0,0,9553
64290,Quatz,unleash viral markets,0,0,115
30354,Rhyloo,cultivate frictionless markets,1,1,15120
95107,Babbleopia,syndicate ubiquitous platforms,0,1,98945
6506,Riffwire,cultivate collaborative experiences,1,1,6601
39564,Tagchat,mesh wireless infomediaries,0,1,30024
22079,Eadel,unleash vertical synergies,1,0,52385
28497,Myworks,matrix end-to-end e-services,0,1,87615
24527,Eabox,whiteboard distributed mindshare,0,1,81743
81773,Reallinks,harness collaborative users,1,1,27653
