Movie_Id,character_name,character_description,protagonist,voice_only,Actor_Id
79941,Brainsphere,engage B2B web-readiness,0,1,46091
84318,Oyoloo,enable innovative platforms,1,1,29299
91182,Realbuzz,synergize magnetic systems,0,1,25359
5461,Yodo,cultivate sticky solutions,0,1,77511
33495,Kimia,engineer end-to-end synergies,1,0,56372
57598,Flashspan,incubate efficient users,1,0,42447
87230,Twinte,incubate one-to-one e-commerce,0,0,51494
55651,Npath,orchestrate magnetic channels,0,1,56178
49183,Feedbug,morph user-centric partnerships,1,0,69228
7518,Browsezoom,recontextualize killer e-tailers,1,0,72012
33835,Twitterbeat,embrace sexy solutions,1,1,78009
55935,Twinte,reinvent collaborative web services,0,1,73465
56513,Bubblebox,maximize revolutionary relationships,1,0,69725
51072,Jabberstorm,scale bleeding-edge technologies,1,1,43415
74507,Feedbug,visualize synergistic mindshare,1,1,10668
79369,Dynazzy,reinvent robust niches,0,0,37682
62025,Vimbo,monetize dot-com architectures,1,0,31106
3496,Kazu,repurpose cross-platform schemas,1,0,80874
30385,Eazzy,engineer magnetic solutions,1,1,87269
12836,Tagopia,target impactful e-commerce,1,0,8835
64045,Lajo,recontextualize open-source applications,1,1,20886
55446,Thoughtstorm,target bricks-and-clicks e-markets,1,0,21472
73533,Voonder,recontextualize scalable e-tailers,0,1,12649
96265,Digitube,unleash plug-and-play infomediaries,1,0,33183
45330,Divavu,monetize killer e-business,0,1,85671
85995,Eabox,cultivate customized infomediaries,1,0,64993
55419,Pixoboo,e-enable rich paradigms,1,1,52437
40283,Devpulse,exploit vertical e-business,0,0,88301
64537,Babbleopia,optimize global deliverables,1,0,61988
18198,Yata,orchestrate collaborative users,1,1,6820
5364,Fadeo,harness best-of-breed e-business,0,0,16987
18965,Thoughtbeat,drive cross-platform experiences,0,0,73366
72359,Blogpad,implement front-end paradigms,0,0,26496
12122,Tagopia,e-enable frictionless interfaces,1,0,12390
70252,Youspan,drive back-end infomediaries,0,0,71770
44683,Ntags,enable synergistic interfaces,1,0,91489
57198,Dabvine,extend out-of-the-box relationships,1,1,3508
70051,Meejo,embrace rich bandwidth,0,0,67865
90740,Realblab,architect efficient communities,1,0,80165
59343,Topicware,incubate 24/365 methodologies,0,1,87880
38059,Photobean,target rich communities,1,0,33030
32394,Eazzy,unleash frictionless eyeballs,0,0,9229
38256,Skiptube,grow holistic users,0,0,69006
53273,Yata,iterate global applications,1,0,67978
90965,Jaxnation,e-enable collaborative infomediaries,0,0,96656
14517,Quamba,empower efficient synergies,1,0,35869
995,Topiclounge,utilize strategic vortals,1,0,42144
68065,Photobug,expedite virtual users,0,1,91190
58885,Devpulse,productize open-source functionalities,0,1,41803
33243,Centimia,exploit next-generation bandwidth,0,1,75438
20628,Eamia,innovate killer content,1,1,62193
55147,Realmix,innovate dynamic users,1,0,59588
39818,Vinte,enhance transparent e-commerce,0,0,37796
18673,Skynoodle,integrate customized infrastructures,1,1,50316
74743,Wordware,optimize cross-media infomediaries,1,0,22879
38379,Oba,orchestrate end-to-end portals,1,1,71409
79009,Eire,incentivize vertical vortals,1,1,73658
20132,InnoZ,incubate best-of-breed schemas,0,1,81825
91775,Oloo,aggregate granular solutions,0,0,95889
64551,Fliptune,visualize strategic web-readiness,1,0,44909
46178,Eamia,enable mission-critical infrastructures,0,1,29914
28846,Flipbug,deliver frictionless content,1,1,61374
64366,Fivebridge,recontextualize front-end technologies,0,1,62328
60721,Youtags,utilize revolutionary ROI,0,1,65268
23694,Livepath,incubate e-business paradigms,1,1,93156
18432,Livepath,brand cross-platform e-markets,0,1,66736
7292,Fivespan,repurpose back-end channels,1,0,66081
32351,Gigashots,optimize plug-and-play markets,1,1,95261
91209,Wordtune,aggregate web-enabled experiences,0,1,86132
18121,Browsecat,disintermediate out-of-the-box systems,0,0,80494
86240,Fliptune,synthesize integrated communities,0,1,20940
1232,Topicblab,utilize bleeding-edge users,0,0,37936
50590,Babbleset,facilitate wireless synergies,1,0,34951
31499,Ozu,incentivize back-end interfaces,0,0,93158
86715,Gigashots,integrate magnetic metrics,0,0,37393
56517,Miboo,streamline clicks-and-mortar synergies,0,1,45599
46102,Demivee,visualize best-of-breed e-business,1,1,79056
28116,Linkbuzz,engineer scalable deliverables,0,1,85421
78249,Latz,streamline user-centric deliverables,0,0,48782
75485,Meetz,morph strategic users,0,1,64229
70325,Oyondu,scale visionary technologies,1,1,32587
68916,Jayo,utilize collaborative models,0,1,7700
58024,Topicblab,transition innovative interfaces,0,1,83096
75351,Thoughtsphere,synthesize leading-edge e-tailers,1,0,79219
43432,Oyope,transition distributed communities,1,1,97777
43741,Youopia,scale value-added architectures,1,1,79742
51355,Digitube,extend value-added platforms,0,1,88934
36029,Jayo,reintermediate proactive interfaces,0,0,81597
13770,Thoughtstorm,brand customized users,0,0,63847
94079,Buzzshare,leverage compelling schemas,1,0,80978
86106,Youtags,cultivate revolutionary e-business,0,1,63339
5763,Bluezoom,strategize cutting-edge eyeballs,1,0,76195
16237,Skiba,productize plug-and-play methodologies,0,0,21112
