Movie_Id,character_name,character_description,protagonist,voice_only,Actor_Id
86654,Ooba,benchmark plug-and-play solutions,0,1,52158
49313,Gabvine,incentivize efficient methodologies,0,0,8927
55447,Cogilith,deliver cross-media systems,1,0,51175
84939,Quire,expedite end-to-end convergence,0,0,31690
4614,Kanoodle,incubate proactive technologies,0,1,90811
44509,Rhynyx,disintermediate robust web-readiness,0,0,37870
15119,Oyoyo,iterate visionary functionalities,0,0,66554
84934,Jabberbean,morph magnetic experiences,1,1,63303
34304,Muxo,leverage killer paradigms,1,1,53219
69356,Pixonyx,integrate virtual schemas,1,1,4719
4907,LiveZ,benchmark synergistic systems,0,1,41596
32741,Avamm,extend compelling mindshare,1,0,40824
2642,Zoonoodle,monetize front-end web services,0,1,48779
57029,Abatz,harness revolutionary deliverables,1,0,45020
41912,Eimbee,reinvent visionary channels,0,1,84806
93931,Jayo,monetize end-to-end niches,0,1,87990
47736,Mycat,e-enable web-enabled markets,0,1,73333
19599,Ooba,seize virtual users,0,0,70655
54209,Izio,engineer turn-key e-commerce,0,0,77158
44335,Topicshots,incentivize customized paradigms,1,0,15792
13756,Topicware,exploit dot-com communities,0,1,17338
78225,Babbleset,expedite ubiquitous web-readiness,0,0,32376
44349,Gigashots,innovate frictionless web-readiness,0,1,71152
3852,Ozu,incubate back-end networks,0,1,58757
52004,Aimbo,maximize viral applications,0,0,61663
93499,Aivee,orchestrate sticky technologies,1,1,8649
2291,Meeveo,empower back-end initiatives,1,0,68270
31426,Dynabox,evolve seamless ROI,0,1,64093
27127,Shufflester,benchmark one-to-one technologies,1,1,13029
88397,Fadeo,extend vertical users,1,0,94214
2032,Quaxo,iterate vertical infrastructures,1,0,51807
16118,Centidel,deploy bricks-and-clicks metrics,0,1,76004
62719,Quatz,facilitate vertical convergence,0,0,11339
84357,Kwinu,maximize rich communities,1,0,120
89770,Pixope,scale cross-media networks,0,0,83889
42270,Zooveo,iterate 24/365 e-business,0,0,60391
12155,Babbleblab,revolutionize killer methodologies,1,0,93914
91693,Photobug,streamline 24/7 platforms,1,1,11418
1841,Twitterwire,deploy extensible mindshare,1,0,63374
3352,Mudo,incubate front-end niches,0,1,47550
30798,Trudeo,deliver bleeding-edge experiences,1,1,96921
65826,Muxo,integrate intuitive experiences,0,0,88389
89296,Kwilith,expedite magnetic technologies,0,1,94365
64819,Thoughtbeat,implement enterprise web services,0,0,47468
83459,Kazio,innovate transparent niches,1,1,1907
56729,Katz,deploy frictionless infrastructures,0,0,52887
82443,Realfire,matrix magnetic web services,0,1,30247
1111,Trilia,productize best-of-breed networks,0,0,80691
52932,Yabox,embrace cutting-edge deliverables,1,1,73132
52056,Feedmix,morph clicks-and-mortar vortals,1,1,23830
12958,Jabberbean,empower collaborative networks,1,0,60232
68987,Yakidoo,target world-class bandwidth,0,0,90380
96415,Avaveo,engineer value-added e-business,1,1,2189
739,Devbug,synthesize cross-platform metrics,1,1,15936
31368,Brainbox,harness sticky synergies,0,1,86910
37247,Dabshots,monetize rich applications,0,1,37026
16653,Skipstorm,e-enable real-time functionalities,1,0,95602
38578,Jabberbean,empower enterprise content,1,1,85635
69760,Linkbridge,reintermediate value-added web-readiness,1,1,94540
47682,Kwinu,evolve dot-com metrics,0,0,6634
87901,Kwimbee,benchmark one-to-one experiences,1,0,60969
18554,Tagfeed,brand turn-key methodologies,1,0,49499
40709,Aibox,exploit front-end communities,0,1,31764
75269,Topiclounge,maximize customized bandwidth,0,0,60644
