Movie_Id,character_name,character_description,protagonist,voice_only,Actor_Id
52102,Livepath,grow back-end mindshare,1,0,31135
75682,Zoomcast,generate enterprise vortals,1,1,76696
72348,Eabox,leverage rich infrastructures,0,0,15955
91641,Eadel,target wireless convergence,1,1,58812
69877,Edgewire,evolve sexy content,1,0,97814
70292,Cogibox,maximize B2C schemas,1,0,90155
73697,Ooba,aggregate interactive partnerships,0,0,35966
5426,Youspan,revolutionize plug-and-play systems,1,1,4984
76141,Buzzster,embrace integrated initiatives,0,1,80297
91241,Voolia,scale rich niches,1,1,78798
58947,Agimba,target strategic eyeballs,0,1,51030
78227,Jazzy,leverage scalable infomediaries,0,0,28774
75699,Skivee,whiteboard granular markets,1,0,59889
11258,Mydeo,envisioneer strategic paradigms,1,1,45081
32715,Dynabox,orchestrate cross-platform infrastructures,1,1,6256
75996,Bubbletube,recontextualize wireless experiences,1,0,26600
62297,Zoombeat,enhance web-enabled schemas,0,0,4758
90602,Lazz,revolutionize interactive ROI,0,1,95402
26414,Mynte,scale enterprise niches,0,1,54614
2117,Wikido,seize leading-edge convergence,0,1,54310
41347,Skyvu,monetize impactful paradigms,0,1,93768
69558,Yodel,matrix 24/365 web-readiness,1,0,43422
35014,Tekfly,harness e-business initiatives,1,1,41964
12865,Riffpath,envisioneer proactive methodologies,1,0,91910
42141,Roomm,utilize killer content,0,0,40316
11037,Wikizz,transform B2B metrics,1,1,24908
79765,Ozu,synthesize sexy e-markets,1,0,66733
55872,Divape,transform enterprise experiences,1,0,43844
2277,Omba,synthesize killer models,1,0,83664
15206,Skaboo,optimize e-business models,1,1,30128
59772,Quamba,implement mission-critical models,1,0,76351
57829,Zoozzy,leverage sexy infomediaries,0,1,26139
84276,Meezzy,strategize innovative web-readiness,1,1,5315
42757,Teklist,reintermediate virtual experiences,0,0,8898
17308,Wordtune,repurpose holistic e-business,0,0,53484
55128,Geba,evolve interactive partnerships,1,1,69024
75568,Digitube,e-enable sticky interfaces,0,0,22695
96097,Zava,benchmark dynamic infomediaries,0,1,78168
23147,Voonte,scale revolutionary experiences,1,0,24404
69334,Realbuzz,envisioneer enterprise web services,0,1,6369
55495,Nlounge,brand intuitive deliverables,0,1,31215
1854,Reallinks,scale cross-media deliverables,0,0,38467
32939,Quimm,exploit interactive paradigms,1,0,75541
5375,Quinu,optimize world-class experiences,0,1,69000
75621,Quimba,matrix world-class web services,0,0,78917
27142,Photolist,recontextualize world-class markets,0,1,25856
86328,Voonix,deploy value-added content,0,0,74819
47085,Browsecat,empower compelling synergies,0,0,77008
17820,Thoughtmix,benchmark user-centric e-services,0,1,63844
27287,Meeveo,visualize wireless deliverables,0,0,78497
35474,Roombo,syndicate synergistic experiences,1,0,38072
26010,Fliptune,engineer robust mindshare,1,1,66107
12197,Pixoboo,utilize viral portals,1,1,40337
62664,Yoveo,strategize enterprise niches,1,0,11859
36342,Skipstorm,monetize world-class schemas,1,0,98529
23888,Mita,evolve compelling paradigms,0,0,83525
18948,Quire,redefine vertical models,1,1,34431
21447,Skiptube,deliver visionary models,1,1,61498
92586,Babbleopia,facilitate viral networks,1,1,26380
32458,Feedspan,strategize front-end interfaces,1,1,51946
82319,Zoovu,harness integrated systems,0,0,59958
54137,Divanoodle,recontextualize sticky vortals,0,0,40413
61362,Lajo,morph real-time e-tailers,0,0,35963
69154,Fliptune,envisioneer enterprise initiatives,1,0,36894
3148,Blogspan,maximize dynamic supply-chains,1,0,75499
9741,Yotz,innovate proactive synergies,0,0,55294
23339,Thoughtmix,envisioneer efficient e-business,0,0,30629
10503,Zoomcast,synthesize interactive users,0,0,39363
71468,Photofeed,syndicate synergistic paradigms,0,0,39104
3926,Mydeo,engineer virtual mindshare,1,1,65968
57680,Aibox,benchmark 24/7 initiatives,0,0,8159
42533,Edgeify,exploit next-generation paradigms,1,0,2947
88836,Trunyx,morph end-to-end solutions,1,1,31131
4853,Eadel,repurpose innovative paradigms,1,0,49918
40582,Rhyloo,disintermediate dynamic e-services,0,1,63785
35309,Wikizz,brand killer markets,1,1,5767
7814,Quaxo,brand seamless convergence,0,0,3390
78381,Katz,expedite proactive e-markets,1,1,90361
48121,Linkbuzz,recontextualize magnetic web-readiness,0,1,47358
57918,Linkbridge,seize B2C users,0,1,95415
80020,Jaxbean,scale ubiquitous partnerships,0,1,28986
30569,Jazzy,strategize best-of-breed methodologies,1,1,20148
87466,Wikivu,orchestrate proactive infrastructures,1,1,12674
92432,Topicware,recontextualize real-time users,0,0,87515
61197,Meevee,strategize scalable mindshare,1,0,22485
94763,Feedspan,enable efficient synergies,1,1,78018
42701,Talane,transform next-generation architectures,0,1,89751
76985,Rhyloo,strategize scalable paradigms,1,0,80547
5892,Meemm,strategize synergistic content,1,1,22109
86665,Wordify,embrace proactive solutions,0,0,68849
85573,Jayo,iterate magnetic convergence,1,1,10010
88199,Topicstorm,redefine frictionless ROI,1,1,511
86258,Tanoodle,engineer enterprise vortals,1,0,50989
48869,Tazzy,recontextualize end-to-end e-markets,0,1,9267
41353,Riffwire,monetize plug-and-play e-markets,0,1,7725
39201,Devify,synthesize efficient technologies,1,1,22939
12745,Wordtune,maximize front-end technologies,0,1,43
15945,Agimba,empower best-of-breed e-markets,1,1,5847
13119,Zava,mesh revolutionary content,1,0,58463
46473,Skimia,e-enable turn-key methodologies,1,0,32334
33128,Jaxbean,evolve real-time models,1,1,3052
66872,Zooxo,deploy bleeding-edge bandwidth,1,1,11890
85341,Thoughtmix,orchestrate open-source eyeballs,0,0,82549
28908,Mybuzz,redefine synergistic markets,1,0,33513
42818,Trilia,empower plug-and-play functionalities,1,0,53158
12012,Rooxo,aggregate enterprise interfaces,0,1,81153
6645,Dabvine,deploy cutting-edge e-business,1,1,12522
90132,Topicshots,synthesize 24/7 channels,1,0,69761
1871,Livetube,evolve virtual experiences,1,0,44477
60361,Katz,evolve value-added models,0,0,7679
87550,Skimia,strategize e-business systems,0,0,85280
41946,Babbleblab,scale cutting-edge infomediaries,1,1,54252
48906,Zazio,strategize leading-edge action-items,1,1,2551
52984,Oyonder,integrate global deliverables,0,1,5476
84854,Blogtag,mesh enterprise markets,0,0,33289
79510,Browseblab,morph killer interfaces,1,1,42952
66098,Blognation,monetize killer infomediaries,1,1,75634
6149,Wikizz,matrix enterprise initiatives,1,0,61560
24930,Rhyloo,visualize user-centric initiatives,1,0,34292
52549,Skippad,matrix dot-com solutions,1,0,95167
24254,Twimbo,unleash customized communities,0,0,53160
14662,Meevee,brand viral solutions,1,1,54033
88822,Mybuzz,integrate web-enabled e-business,1,1,51202
78117,Camido,disintermediate rich systems,0,0,81414
38781,Eidel,generate bricks-and-clicks e-markets,1,1,64949
85876,Plajo,grow real-time action-items,1,1,58608
34598,Jaxbean,leverage impactful web services,1,0,32196
134,Flipopia,disintermediate synergistic initiatives,0,1,84626
51365,Jetwire,harness value-added schemas,1,0,72219
2964,Yakijo,optimize cross-platform solutions,1,1,25908
43413,Meetz,integrate value-added niches,0,0,33913
27236,Dabfeed,strategize scalable eyeballs,1,0,38004
92706,Trunyx,facilitate revolutionary action-items,1,1,80306
69578,Kwinu,leverage end-to-end applications,0,1,69311
71987,Eamia,innovate value-added relationships,0,0,46278
22841,Twitterlist,redefine 24/7 networks,0,0,13065
61467,Jabbercube,transform killer communities,1,0,31326
34814,Brainlounge,generate best-of-breed portals,1,1,12535
18340,Innojam,mesh B2C platforms,1,1,72296
82437,Snaptags,architect bleeding-edge relationships,0,1,65801
42701,Gigashots,morph revolutionary paradigms,1,0,21797
10974,Youtags,redefine back-end channels,0,1,20702
20223,Twinder,engineer visionary applications,0,1,26012
35315,Brainverse,reinvent bleeding-edge e-business,1,1,12574
28716,Camido,seize synergistic applications,0,0,24376
27744,Lajo,synergize clicks-and-mortar markets,0,1,85670
91109,Eare,utilize leading-edge infrastructures,1,0,7770
33926,Plambee,transform transparent e-business,0,1,73271
36792,Ooba,matrix killer niches,0,0,46008
52728,Mybuzz,leverage user-centric ROI,1,0,36456
94380,Rooxo,disintermediate magnetic web-readiness,0,0,36215
95939,Photolist,cultivate extensible action-items,0,1,60606
64000,Youfeed,drive rich channels,0,1,79222
75762,Devify,iterate cutting-edge channels,1,1,96124
18218,Pixoboo,facilitate impactful content,1,0,22658
53467,Zoonder,morph user-centric e-commerce,0,0,24459
19831,Thoughtmix,deploy 24/7 methodologies,0,0,92132
58127,Realcube,enhance innovative markets,1,0,26686
77316,Ntags,whiteboard interactive functionalities,0,0,84967
39858,Thoughtstorm,grow compelling eyeballs,0,1,50507
15853,Tazz,harness world-class niches,0,0,96005
96065,Thoughtworks,synergize strategic metrics,1,0,71596
21608,Skippad,harness sticky functionalities,0,0,77239
93934,Shufflester,leverage cutting-edge channels,1,0,9
30707,Skinte,disintermediate granular ROI,1,1,26960
82557,Thoughtblab,transform value-added platforms,0,0,79793
40795,Fivebridge,embrace B2C e-business,0,1,47140
70269,Linktype,grow world-class e-business,1,0,27221
65820,Youspan,benchmark frictionless channels,1,0,24302
86351,Topiclounge,innovate value-added mindshare,1,0,65762
25931,Gabtype,transition efficient deliverables,1,0,69296
27336,Photolist,matrix rich ROI,1,1,42987
56047,Photospace,envisioneer leading-edge e-tailers,1,0,70547
60825,Buzzdog,grow cross-media applications,1,1,49932
14309,Skippad,visualize rich ROI,1,0,58808
39001,BlogXS,enhance cross-media e-tailers,0,0,58955
21720,Abatz,whiteboard cross-media niches,1,0,8197
5820,Rhynyx,empower sexy initiatives,1,0,17902
44080,Rhyzio,leverage one-to-one web services,0,0,50574
79068,Oozz,optimize value-added content,0,0,15472
11100,Jaloo,grow impactful infrastructures,1,0,86091
76790,Brainsphere,deliver clicks-and-mortar ROI,0,1,50947
49863,Kwimbee,optimize one-to-one action-items,0,1,98161
93431,Buzzdog,evolve granular e-services,1,1,73602
77122,Nlounge,integrate interactive methodologies,0,0,92159
45345,Realpoint,productize out-of-the-box bandwidth,0,0,43427
1815,Skyndu,redefine strategic action-items,0,0,37109
6837,Twitternation,unleash cross-media infomediaries,1,1,41471
4165,Yodel,envisioneer best-of-breed technologies,1,1,59245
82191,Thoughtsphere,envisioneer rich e-commerce,1,0,25991
16672,Skidoo,facilitate customized schemas,1,1,8111
23882,Roomm,visualize efficient users,0,0,69263
55042,Nlounge,empower magnetic synergies,1,0,77522
26714,Aivee,evolve cutting-edge architectures,0,1,73455
57073,Flipopia,orchestrate seamless mindshare,0,0,74282
3728,Jetpulse,implement transparent eyeballs,1,1,11396
66843,Jabberbean,engage best-of-breed web services,1,0,33559
82713,Centidel,strategize proactive channels,1,1,44385
13089,Thoughtworks,strategize interactive infrastructures,0,0,47515
49419,Topicshots,orchestrate plug-and-play action-items,1,0,32906
81177,Tagcat,reinvent bleeding-edge ROI,0,1,92379
26166,Skippad,optimize interactive systems,0,1,49654
8462,Jabberbean,utilize dot-com eyeballs,1,0,96554
81,Chatterbridge,harness enterprise bandwidth,0,1,68539
51389,Photobug,implement user-centric infrastructures,0,1,2743
68928,Topicware,drive robust portals,0,0,49844
5928,Photofeed,innovate compelling infrastructures,0,1,47022
48928,Browseblab,generate wireless relationships,1,1,46855
34144,Ainyx,harness visionary e-markets,1,0,85064
88950,Vimbo,maximize seamless e-business,0,1,68833
30235,Buzzshare,unleash synergistic markets,1,1,37101
23557,Jamia,syndicate ubiquitous paradigms,0,0,35887
63265,Babblestorm,grow bleeding-edge functionalities,1,0,58477
36185,Quimm,envisioneer global models,0,1,15046
10253,Aibox,incubate turn-key e-commerce,0,1,46208
70071,Photospace,brand holistic e-services,1,0,5268
39553,Dabjam,embrace strategic methodologies,1,0,63505
31873,Browsetype,incentivize killer web services,0,1,89555
72782,Myworks,transition integrated systems,1,1,59691
755,Babbleset,enable transparent mindshare,1,1,44903
57461,Pixope,optimize viral functionalities,0,1,38052
14513,Skidoo,strategize robust infrastructures,1,0,72941
66443,Teklist,morph integrated paradigms,0,0,46368
89041,Skippad,streamline global infomediaries,1,1,94142
11470,Lazzy,innovate interactive vortals,0,1,82467
55588,Browsecat,engage front-end schemas,0,1,6587
75022,Voomm,enhance bricks-and-clicks mindshare,0,0,79439
71299,Dabtype,unleash viral technologies,1,1,93301
57722,Layo,synergize holistic ROI,0,0,33235
34611,Eazzy,engage holistic markets,0,1,85643
1362,Topiczoom,scale seamless deliverables,0,1,92926
42251,Lazzy,strategize customized ROI,0,1,28126
5161,Ainyx,transition sexy synergies,1,1,56031
10849,Edgeblab,enable integrated markets,1,1,67681
15263,Wikivu,whiteboard seamless methodologies,1,0,5469
30221,Oodoo,unleash transparent e-markets,0,1,66961
25639,Chatterpoint,redefine next-generation e-services,1,0,42579
66671,Dabfeed,reintermediate killer mindshare,0,0,22726
33111,Twitterbeat,implement dot-com functionalities,0,0,74942
5952,Skyvu,grow magnetic schemas,1,1,97743
