Movie_Id,character_name,character_description,protagonist,voice_only,Actor_Id
4139,Flashdog,incubate front-end mindshare,0,0,79253
83258,Dablist,brand cutting-edge portals,0,0,12549
70825,Zoombox,synthesize strategic metrics,1,1,46410
71369,Myworks,incubate efficient bandwidth,0,0,19659
92019,Quire,incentivize dot-com users,0,0,52246
59423,Devbug,integrate integrated mindshare,0,0,54615
9297,Yacero,repurpose e-business supply-chains,0,1,38261
82540,Zoozzy,benchmark B2B initiatives,1,1,56595
21375,Cogibox,implement efficient technologies,0,0,38548
82210,Camido,repurpose scalable deliverables,0,0,26046
34770,Wikizz,cultivate scalable portals,1,1,33976
23485,Ailane,redefine magnetic systems,0,0,86866
94919,Edgeify,architect front-end networks,0,0,64991
22146,Gabcube,harness ubiquitous ROI,0,1,93379
75071,Vinder,scale synergistic communities,0,0,41305
52428,Pixonyx,brand efficient architectures,1,0,57823
83071,Jabberstorm,implement next-generation bandwidth,0,1,53204
10837,Avavee,incentivize 24/365 eyeballs,1,1,76776
8163,Wikizz,target bleeding-edge partnerships,1,0,90147
29949,Jatri,streamline cross-platform communities,1,0,77667
89445,Trilith,streamline out-of-the-box infomediaries,0,1,91727
58979,Gigazoom,matrix dynamic deliverables,0,1,65511
12889,Kazu,generate plug-and-play functionalities,1,0,14237
66473,Skaboo,harness viral relationships,0,0,84221
66004,Yombu,iterate proactive bandwidth,1,0,18889
56035,Centizu,optimize B2C deliverables,1,0,99054
60748,LiveZ,brand one-to-one interfaces,1,0,56049
40979,Yodo,revolutionize back-end infomediaries,0,0,41578
84409,Babbleblab,leverage e-business vortals,1,0,9180
85720,Kare,redefine end-to-end e-business,0,1,84987
78513,Bubblemix,synthesize global metrics,0,1,18736
36621,Edgepulse,disintermediate synergistic ROI,0,0,54609
69794,Einti,transition transparent ROI,1,0,34867
4666,Meezzy,drive real-time action-items,1,0,92442
95771,Dabfeed,reinvent intuitive e-business,1,1,81652
46907,Riffpedia,aggregate one-to-one mindshare,0,1,49076
7902,Trudeo,recontextualize visionary content,1,1,43344
17413,Eare,maximize real-time technologies,1,0,85456
46411,Camido,target innovative relationships,1,0,42884
28360,Yata,synergize bleeding-edge e-markets,1,1,36267
91178,Shuffletag,seize holistic paradigms,1,1,53594
77048,Yamia,exploit end-to-end architectures,1,1,61550
23847,Photobug,scale visionary deliverables,1,0,45112
87132,Jayo,cultivate B2B networks,0,0,22444
44499,Katz,leverage web-enabled markets,0,1,25036
54091,Meejo,transition user-centric channels,1,1,46203
94037,Aibox,revolutionize cross-platform e-markets,0,0,40735
19830,Bubblemix,leverage plug-and-play systems,1,0,11281
74201,Linktype,engage back-end portals,1,1,98719
68969,Brainsphere,reinvent 24/365 web services,1,1,31041
54153,Kimia,facilitate visionary communities,1,1,27820
54085,Zava,innovate 24/365 architectures,1,1,96697
18118,Skyble,implement bleeding-edge paradigms,1,1,41005
86265,Wordtune,expedite extensible interfaces,0,0,99047
4014,Photofeed,innovate out-of-the-box infomediaries,1,1,18809
70217,Viva,envisioneer innovative methodologies,1,0,8748
56551,Browsezoom,utilize sticky action-items,0,0,75351
29991,Avamba,synergize wireless ROI,0,0,79964
17465,Twimbo,enable sexy solutions,0,1,55113
61967,Mynte,exploit 24/365 relationships,0,1,5173
15500,Topiczoom,evolve proactive channels,1,1,54550
8699,Thoughtworks,visualize viral web-readiness,1,1,20616
33628,Skyba,architect magnetic e-commerce,0,0,4615
48071,Zoozzy,syndicate compelling e-business,0,0,14031
84635,Trilia,unleash wireless e-commerce,0,0,32314
2327,Feedspan,disintermediate next-generation models,0,1,91287
12646,Voonyx,deploy collaborative e-services,0,1,50076
51746,Aivee,productize dot-com content,1,0,67868
11521,Midel,cultivate B2B functionalities,1,1,48692
77796,Blogtag,incentivize e-business deliverables,0,1,11920
22052,Fadeo,iterate global portals,1,1,1115
20176,Feedmix,enable leading-edge markets,0,1,1062
51728,Roodel,benchmark out-of-the-box content,0,0,66633
70207,Oyoba,iterate granular e-commerce,0,1,35039
33704,Topicstorm,implement mission-critical e-services,1,0,45303
79056,Plambee,benchmark impactful supply-chains,0,1,88140
103,Realmix,embrace global mindshare,1,0,246
71120,Brightdog,recontextualize one-to-one models,1,1,27650
26018,Jayo,productize clicks-and-mortar initiatives,0,0,34907
91720,Jetpulse,disintermediate world-class web services,1,0,49827
56835,Flipopia,disintermediate customized niches,0,1,45790
54576,Zoonoodle,drive value-added e-tailers,1,0,97259
25563,Wikizz,synthesize one-to-one e-business,1,0,26381
93254,Lazzy,implement distributed interfaces,1,1,54711
57414,Blognation,recontextualize B2B e-markets,1,1,25324
54363,Demimbu,redefine holistic vortals,1,0,60988
7933,Blogtag,morph viral deliverables,1,0,97968
60237,Yoveo,syndicate bricks-and-clicks networks,0,1,88019
16624,Chatterbridge,redefine cross-platform bandwidth,1,0,54766
27478,Centimia,exploit impactful bandwidth,1,1,76071
53602,Centimia,synthesize distributed infomediaries,1,0,38981
65008,Dynabox,drive seamless synergies,1,0,17965
6862,Jaxbean,optimize transparent web services,1,1,10008
40771,Centizu,enable cross-platform portals,1,1,89569
19190,Skipstorm,unleash value-added content,0,1,39927
33884,Yoveo,transform bricks-and-clicks e-business,0,1,33258
11179,Eare,leverage holistic infrastructures,0,1,48661
60728,Gabvine,synthesize front-end vortals,1,1,60236
50248,Twimbo,innovate strategic convergence,0,1,5454
36239,Feedfish,expedite magnetic channels,0,1,82462
41451,Youopia,engage plug-and-play ROI,0,0,46506
61379,Devpoint,productize end-to-end eyeballs,1,1,43988
58991,Ailane,evolve killer eyeballs,1,0,89889
73376,Gigazoom,grow sexy e-tailers,1,1,59830
21536,Zoomzone,seize innovative e-commerce,0,0,18252
