Movie_Id,character_name,character_description,protagonist,voice_only,Actor_Id
88958,Feednation,matrix magnetic initiatives,0,1,3509
70787,Voomm,incubate 24/7 metrics,1,1,37614
70406,Realcube,leverage bleeding-edge technologies,0,0,80082
31360,Shuffletag,expedite scalable functionalities,1,0,12678
67820,Muxo,disintermediate frictionless users,1,0,39547
90618,Vinte,matrix revolutionary e-markets,1,0,81118
88369,Fiveclub,enhance bricks-and-clicks e-commerce,0,1,33948
72868,Voolia,expedite wireless synergies,0,1,9565
45150,Dynava,seize end-to-end infrastructures,0,0,92374
93556,Skibox,grow strategic mindshare,0,1,63237
29082,Twinte,incubate end-to-end interfaces,0,0,32971
33431,Linkbridge,empower world-class synergies,1,0,89521
80855,Tambee,repurpose 24/7 users,0,1,92964
27580,Vimbo,visualize viral e-services,0,0,90776
65381,Jaxworks,engineer back-end markets,1,1,49399
70530,Dynava,deploy robust niches,1,0,31510
31472,Oozz,disintermediate frictionless supply-chains,1,1,30610
75378,Meevee,reinvent plug-and-play ROI,0,0,61811
2138,Gabtype,transition proactive methodologies,1,0,7574
69746,Oodoo,engineer global e-business,1,1,72771
6472,Wikizz,integrate rich solutions,1,1,39347
18660,Devify,reintermediate end-to-end relationships,0,1,79426
28312,Kwinu,deploy B2B synergies,1,0,91447
93346,Vimbo,transition 24/7 bandwidth,1,0,69491
14561,Linkbuzz,exploit turn-key ROI,0,0,83813
47157,Vitz,exploit rich e-business,0,0,27587
32142,Wordify,matrix viral web-readiness,0,0,75290
86017,Jabberstorm,syndicate robust content,0,0,67205
38476,Skippad,transform real-time supply-chains,0,1,47830
79277,Riffpath,evolve killer schemas,1,1,87050
5052,Quaxo,utilize distributed solutions,1,0,9025
22164,Zoonoodle,optimize viral architectures,1,0,63873
21364,Geba,drive compelling e-markets,0,1,25364
33249,Ainyx,incubate seamless functionalities,0,0,95191
4586,Yodel,streamline seamless convergence,0,1,39172
23432,Ailane,incentivize plug-and-play e-markets,1,0,25468
79270,Eimbee,embrace revolutionary infomediaries,1,1,23049
74427,Lajo,integrate sticky interfaces,1,0,64667
68699,Jayo,revolutionize bleeding-edge communities,1,0,80249
51130,Skinder,disintermediate dynamic experiences,0,0,5379
42502,Divavu,deliver innovative technologies,0,1,9644
88315,Youfeed,enable B2B solutions,1,0,89333
12406,Jabbersphere,redefine clicks-and-mortar users,1,0,36627
96639,Reallinks,visualize cross-media schemas,0,1,75185
15978,Yadel,enable visionary e-services,0,1,45628
84541,Wordpedia,enhance end-to-end synergies,0,1,55340
8787,Buzzshare,deploy holistic initiatives,1,0,78092
12670,Roodel,incentivize interactive action-items,0,0,20568
70521,Mycat,cultivate clicks-and-mortar platforms,0,0,5485
13121,Thoughtblab,drive world-class niches,0,0,44807
38351,Photobug,mesh innovative infrastructures,0,1,11467
51053,Yakidoo,harness impactful niches,0,1,47035
52967,Blogspan,scale collaborative architectures,0,0,89525
57223,Babbleset,monetize impactful synergies,0,1,45441
95073,Gabvine,grow dot-com infrastructures,1,0,64393
53006,Demivee,orchestrate strategic metrics,1,0,66292
34725,Ailane,utilize killer users,1,1,90462
44917,Trupe,whiteboard best-of-breed relationships,0,1,90030
13469,Quire,innovate open-source architectures,0,1,85645
10456,Rhyloo,deploy cross-platform partnerships,0,0,26917
51935,Youfeed,orchestrate wireless schemas,0,0,90286
83781,Topiclounge,cultivate sexy e-tailers,0,0,27020
90259,Brainverse,optimize customized mindshare,1,0,37650
86414,Zoombox,embrace virtual e-business,0,0,90532
93657,Voomm,deliver bricks-and-clicks solutions,0,1,95867
38045,Dablist,architect vertical e-commerce,1,0,7599
18228,Kamba,evolve dot-com architectures,1,1,9246
24046,Thoughtblab,integrate best-of-breed mindshare,0,0,6750
79112,Meejo,orchestrate synergistic communities,0,0,17331
12456,Yambee,extend frictionless niches,0,0,93315
45627,Topicstorm,recontextualize virtual platforms,1,0,47777
72949,Eimbee,enhance virtual deliverables,1,0,21545
90393,Dazzlesphere,disintermediate synergistic applications,0,0,94319
79078,Kwideo,deploy wireless networks,1,0,15673
25052,Wikizz,brand robust users,1,1,4874
59509,Aimbu,innovate front-end platforms,1,0,40168
56273,Rhycero,visualize best-of-breed bandwidth,1,0,64152
77756,Kwimbee,cultivate B2B supply-chains,1,1,25955
28371,Zooveo,visualize synergistic systems,0,1,76658
73122,Devcast,redefine enterprise eyeballs,1,1,94676
82765,Topicstorm,grow revolutionary vortals,1,1,71995
70620,Zoonder,visualize leading-edge vortals,0,0,21141
27959,Fiveclub,seize dot-com channels,0,0,7705
26114,Skiptube,unleash dot-com action-items,1,1,6435
81109,Kwideo,monetize collaborative niches,0,0,73837
67939,Centizu,extend front-end e-business,1,1,45711
65638,Trunyx,reintermediate frictionless web services,0,0,85853
28346,Riffwire,scale cutting-edge deliverables,1,1,18100
56620,Wordify,strategize customized deliverables,1,1,79392
34267,Realbuzz,unleash distributed ROI,1,0,18719
77195,Quimm,transition granular convergence,0,1,33378
838,Oyoba,disintermediate value-added solutions,0,0,29873
53027,Skinte,monetize killer markets,1,1,46780
3390,Gigaclub,revolutionize impactful portals,0,0,31636
57969,Devify,synthesize B2B channels,0,1,64591
82934,Realcube,brand global mindshare,1,0,33797
28722,Photojam,revolutionize enterprise metrics,1,1,61541
6957,Babblestorm,leverage sexy e-tailers,1,1,74508
72427,Jaloo,innovate customized supply-chains,1,0,68957
88190,Leexo,transform value-added e-commerce,1,1,44225
65449,Brainbox,cultivate integrated functionalities,1,1,50916
15784,Youopia,deliver sticky deliverables,0,0,21191
36037,Mynte,iterate frictionless functionalities,1,1,80313
31631,Buzzdog,envisioneer proactive action-items,1,1,60038
67304,Agimba,exploit revolutionary supply-chains,1,1,88881
5411,Bubblemix,extend transparent e-tailers,1,1,70579
28878,Quamba,visualize distributed schemas,0,0,14453
56433,Blogpad,synergize plug-and-play channels,1,1,44109
22580,Ainyx,deliver innovative portals,0,1,80145
62124,Yodo,engage compelling web-readiness,0,0,3972
3606,Katz,unleash best-of-breed e-tailers,0,0,88713
35817,Tanoodle,revolutionize wireless content,1,0,7265
1826,Jayo,unleash leading-edge infrastructures,0,1,5690
93201,Skivee,orchestrate proactive architectures,1,0,7779
22247,Agimba,visualize B2C solutions,0,0,71065
89090,Voolith,maximize intuitive e-services,1,0,55438
83968,Jaxbean,whiteboard innovative e-commerce,0,0,25799
55298,Blogpad,utilize mission-critical e-services,0,1,49938
17384,Livetube,enable visionary architectures,1,1,20328
11897,Jetpulse,empower innovative initiatives,1,0,9818
60751,Tavu,utilize enterprise web services,0,1,72447
71568,Tazzy,synthesize next-generation channels,1,1,75113
70116,Photospace,incentivize cross-platform action-items,1,0,44476
34570,Feedfire,revolutionize cross-media bandwidth,1,1,71904
49984,Jabbercube,disintermediate clicks-and-mortar deliverables,0,1,46399
13334,Babbleset,strategize collaborative eyeballs,0,1,9562
67125,Chatterbridge,incentivize sticky infomediaries,1,1,86728
21378,Bubblemix,productize impactful web services,1,1,58077
48676,Vinder,embrace granular solutions,0,1,79824
90959,Jaxworks,maximize 24/365 infrastructures,0,1,63161
27758,Brainbox,architect collaborative eyeballs,0,0,94423
45345,Twitterworks,streamline web-enabled architectures,1,0,14302
40154,Dabshots,target wireless niches,0,1,6379
69888,Edgeify,transition B2C platforms,0,0,39849
57394,Avamba,architect next-generation models,0,1,60137
65318,Lajo,streamline integrated vortals,0,1,20048
14706,Skyble,envisioneer visionary convergence,0,0,96362
43888,Zoomdog,transition customized paradigms,1,1,48333
29900,Innojam,revolutionize back-end e-services,1,0,61668
86944,Yodoo,reintermediate turn-key architectures,0,1,41840
69812,Kimia,innovate B2B e-services,1,1,54426
8010,Janyx,recontextualize value-added technologies,0,0,91474
39148,Meevee,revolutionize web-enabled synergies,1,1,69481
27906,Browsetype,matrix e-business technologies,1,1,65575
71905,Miboo,evolve seamless networks,0,0,82522
60202,Mybuzz,repurpose frictionless applications,0,0,92650
85168,Devcast,engineer holistic users,0,0,20683
81315,Lazz,whiteboard user-centric markets,1,1,57820
41097,Quaxo,visualize B2C channels,0,0,74790
64594,Devpulse,grow 24/365 e-tailers,1,0,16158
74327,Blogtag,exploit dot-com vortals,1,1,607
62530,Voonyx,disintermediate web-enabled deliverables,1,0,79207
75633,Gabtype,drive clicks-and-mortar synergies,1,1,69233
3675,Devpoint,whiteboard end-to-end networks,0,0,32941
18706,Zoomcast,cultivate seamless niches,0,1,71264
13571,Skinte,incubate global e-tailers,0,1,6954
62090,Skinder,scale distributed users,1,1,8054
59258,Brainverse,grow holistic paradigms,1,0,44838
15621,Reallinks,extend intuitive bandwidth,0,0,86025
738,Myworks,benchmark integrated action-items,1,1,46407
28837,Realfire,expedite 24/365 infrastructures,1,1,26422
83570,Linkbridge,orchestrate back-end infomediaries,1,0,14547
36410,Yotz,whiteboard cutting-edge content,0,0,38056
16524,Jetwire,reintermediate rich schemas,0,1,45650
70224,Gigazoom,strategize viral e-commerce,0,0,83747
11975,Jaloo,leverage holistic web-readiness,1,0,36319
48727,Jetwire,implement front-end channels,1,1,76092
90072,Topicstorm,brand user-centric e-markets,1,0,90809
18572,Chatterbridge,orchestrate 24/365 e-business,1,0,31324
82708,Dynazzy,engineer holistic users,0,0,76341
37836,Yadel,drive mission-critical vortals,1,1,62643
49381,Voonder,implement impactful convergence,1,0,93504
8838,Mymm,aggregate world-class markets,1,0,96216
50446,Oyoba,exploit wireless e-commerce,0,1,42919
59271,Eamia,transform wireless infrastructures,1,0,18505
39882,Jabbersphere,redefine world-class e-tailers,0,0,61796
9269,Pixoboo,aggregate dot-com platforms,1,1,32015
51877,InnoZ,drive compelling e-commerce,0,1,32994
13373,Blognation,generate collaborative infomediaries,1,1,76119
67976,Pixonyx,streamline rich communities,0,0,78516
2615,Latz,monetize customized action-items,1,1,52643
58109,Roomm,repurpose best-of-breed markets,1,1,86963
65034,Divanoodle,transform sticky methodologies,0,1,93412
94108,Shuffletag,incubate strategic bandwidth,0,0,26502
28516,Minyx,matrix back-end metrics,1,1,74004
56799,Zoomcast,enhance user-centric relationships,0,0,50755
8358,Reallinks,facilitate enterprise infomediaries,0,1,71183
94625,Topicshots,revolutionize robust metrics,1,1,41665
83339,Quatz,synthesize revolutionary systems,1,1,37766
77727,Oba,unleash best-of-breed methodologies,0,0,88778
34789,Lazzy,productize virtual convergence,1,1,29407
30540,Realblab,unleash B2C convergence,0,1,18862
66664,Meembee,productize scalable web services,0,0,42108
55967,Roombo,integrate B2C methodologies,0,1,92883
8599,Twimbo,brand 24/365 e-markets,0,1,11224
96944,Voonix,extend innovative solutions,1,1,16638
83278,Skynoodle,drive killer vortals,1,0,37304
38277,Voolia,harness bricks-and-clicks technologies,0,0,25775
50689,Avamm,disintermediate magnetic relationships,0,0,14127
17468,Twinder,architect open-source methodologies,1,1,17659
79536,Brainsphere,redefine synergistic e-markets,1,0,96195
24518,Buzzshare,recontextualize bleeding-edge e-markets,0,0,85455
29045,Jayo,transform sexy communities,0,1,29767
52139,Trilith,engineer sticky users,1,1,45430
3764,Jabbercube,transform strategic channels,1,0,88569
90008,Photobean,reintermediate next-generation functionalities,0,0,65884
53334,Rhyloo,revolutionize impactful e-business,0,0,94348
76619,Vidoo,incubate integrated interfaces,1,0,67080
83347,Oyoloo,scale sticky infomediaries,1,1,9318
46996,Ntag,incentivize synergistic synergies,1,0,26377
35070,Skiba,incubate synergistic channels,1,0,12781
58415,Thoughtstorm,engineer ubiquitous supply-chains,0,1,94993
79480,Edgeclub,implement back-end metrics,0,1,23287
65750,Kwideo,orchestrate sexy eyeballs,1,0,58849
50828,Meembee,innovate customized platforms,0,0,50496
62567,Youopia,transform holistic action-items,0,0,52781
95380,Dynazzy,architect clicks-and-mortar partnerships,0,0,61312
83564,Tazzy,grow transparent synergies,1,1,98486
18282,Innotype,mesh user-centric relationships,0,1,11654
15901,Jabbercube,transition dot-com action-items,1,0,39375
1848,Riffpath,drive innovative infomediaries,1,0,22421
65478,Fatz,evolve next-generation users,1,0,66851
92600,Voonix,repurpose efficient models,0,1,22718
9744,Brainverse,transition mission-critical users,0,0,97790
27071,Browseblab,cultivate integrated e-markets,1,1,35201
46980,Ainyx,cultivate sexy synergies,1,0,88226
34288,Mynte,deploy dynamic action-items,1,1,73531
5162,Gigazoom,aggregate mission-critical interfaces,1,0,5530
64448,Rhycero,grow extensible platforms,1,1,39105
86753,Thoughtworks,envisioneer bleeding-edge partnerships,0,1,4799
33256,Fatz,e-enable dot-com web-readiness,0,1,85930
57040,Vipe,implement proactive metrics,0,0,9317
46315,Zoombeat,optimize seamless eyeballs,1,0,39929
86971,Oodoo,evolve visionary partnerships,0,1,14378
45199,Roomm,generate interactive convergence,0,1,54373
15812,Skinix,transform compelling markets,0,1,25249
23578,Myworks,transform granular infomediaries,1,0,62299
71538,Gabcube,unleash virtual convergence,1,0,1894
36859,Miboo,deploy revolutionary vortals,0,0,46612
65114,Jazzy,whiteboard out-of-the-box channels,1,1,55850
92102,Oozz,generate efficient niches,1,0,7061
25266,Quaxo,transition sticky portals,1,1,37674
93611,Trudoo,integrate next-generation schemas,1,0,61916
62433,Rhyloo,strategize leading-edge e-commerce,0,0,72163
17138,Twitterworks,visualize one-to-one channels,1,1,57650
36273,Jabbersphere,orchestrate vertical content,1,0,90220
77766,Devify,evolve intuitive interfaces,1,1,46037
71843,Youtags,target killer networks,0,0,82704
12252,Agivu,harness end-to-end vortals,1,1,6591
77660,Blogtag,evolve vertical functionalities,0,1,75610
20894,Zoomdog,visualize extensible applications,0,1,82061
94752,Jayo,transition best-of-breed functionalities,0,1,44125
10353,Yacero,brand killer solutions,1,1,64818
72276,Geba,streamline efficient synergies,0,1,6603
15651,Buzzster,grow frictionless metrics,0,1,40415
42919,Roombo,deliver holistic channels,1,1,38922
78893,Kimia,brand turn-key e-markets,1,0,35454
11349,Feedspan,utilize turn-key portals,0,0,35823
21304,Skivee,monetize wireless infrastructures,0,0,73402
65670,Brightbean,productize cross-media relationships,0,1,18680
79631,JumpXS,engage end-to-end architectures,0,0,22094
72715,Blogtags,integrate B2B action-items,0,0,60846
38331,Meevee,envisioneer next-generation metrics,1,1,5124
92948,Topiclounge,orchestrate bricks-and-clicks platforms,1,0,30113
34309,Voolith,cultivate holistic communities,1,0,21518
25728,Plambee,facilitate seamless vortals,0,1,81104
89058,Flipbug,enable collaborative schemas,1,1,13360
30480,Eimbee,envisioneer killer infomediaries,0,1,61473
58566,Yakijo,monetize vertical functionalities,1,1,44926
74693,Zoomlounge,maximize mission-critical architectures,1,1,80534
19968,Browsebug,leverage B2B initiatives,0,1,87244
31154,Zava,mesh sexy web services,1,1,33541
83523,Quire,enhance transparent paradigms,0,1,3829
56805,Livetube,enable enterprise eyeballs,1,1,15944
27547,Tagchat,expedite cross-platform users,1,0,73232
33104,Yoveo,envisioneer e-business communities,0,0,23551
69879,Meezzy,leverage revolutionary content,0,0,9812
85526,Trudoo,generate collaborative portals,1,0,71508
1069,Babbleopia,revolutionize dot-com markets,1,0,88906
96099,Myworks,reinvent innovative content,1,0,75789
81312,Yakijo,cultivate user-centric vortals,1,0,42880
65301,Vinder,cultivate customized e-commerce,1,1,77714
36439,Miboo,evolve synergistic initiatives,1,1,31926
95745,Zava,streamline customized portals,0,1,5483
7679,Skimia,streamline ubiquitous e-services,1,1,77960
13356,Podcat,scale dot-com methodologies,0,1,4312
17816,Nlounge,engage end-to-end e-tailers,1,0,13796
70076,Fliptune,e-enable ubiquitous relationships,0,1,51498
49833,Oodoo,streamline front-end models,1,0,78826
58494,Lajo,whiteboard efficient partnerships,0,0,62752
80647,Wikivu,synergize sticky vortals,1,1,52420
93753,Rhyzio,empower killer metrics,0,1,63038
58382,Devcast,streamline dynamic eyeballs,0,1,49882
96882,Leexo,enable ubiquitous partnerships,0,1,44231
47914,Wordware,grow bricks-and-clicks infomediaries,1,1,72219
26388,Skibox,whiteboard next-generation functionalities,0,1,36183
28745,Skyndu,incentivize cross-media niches,1,0,27255
46121,Shuffletag,unleash value-added eyeballs,1,1,49694
48350,Pixope,visualize world-class partnerships,0,1,90148
