Movie_Id,character_name,character_description,protagonist,voice_only,Actor_Id
14498,Bluejam,redefine 24/365 e-tailers,0,1,2535
86948,Miboo,enhance customized methodologies,1,0,96582
61744,Brainverse,target dynamic web-readiness,1,0,41442
47074,Ainyx,deploy mission-critical niches,0,0,27536
66449,Twitterbeat,incubate frictionless synergies,1,1,41168
46762,Rhycero,harness intuitive e-services,0,1,847
43388,Thoughtstorm,maximize plug-and-play eyeballs,0,1,9688
22041,Photobug,reintermediate strategic e-commerce,1,0,77893
51164,Browsetype,aggregate strategic e-tailers,1,1,21715
84572,Twiyo,generate robust ROI,0,0,85392
26928,Meemm,transform magnetic infrastructures,0,0,93311
93860,Youspan,e-enable user-centric paradigms,0,1,98369
88216,Voonder,whiteboard extensible e-tailers,0,0,30563
81613,Realbuzz,maximize strategic systems,1,0,74384
81143,Skiptube,recontextualize user-centric e-business,0,0,2855
3534,Thoughtblab,brand killer e-commerce,0,1,74586
76932,Gigabox,reintermediate enterprise channels,0,0,56141
47657,Dabtype,disintermediate proactive paradigms,0,0,14769
75293,Jetpulse,seize synergistic infrastructures,1,1,59142
55687,BlogXS,iterate holistic interfaces,0,0,25057
62295,Jetpulse,morph clicks-and-mortar eyeballs,1,1,86299
26124,Vimbo,integrate extensible e-services,0,1,27359
48180,Oyoba,reinvent mission-critical systems,0,0,16319
30773,Youspan,synergize B2B web-readiness,1,1,27852
13967,Fivechat,deploy real-time deliverables,0,1,14366
89450,Dynabox,seize interactive web services,0,0,9807
71978,Flashpoint,empower one-to-one e-markets,1,1,104
21628,Zooxo,iterate world-class content,0,1,17851
65889,Dynava,maximize bleeding-edge web-readiness,1,1,31648
88453,Wikivu,deliver rich partnerships,1,0,20466
10622,Wikibox,strategize real-time users,1,0,34882
15783,Trupe,monetize dynamic e-commerce,1,0,31375
85846,Brainbox,utilize transparent initiatives,0,0,49097
15827,Mydeo,exploit global web-readiness,0,0,43153
60947,Buzzdog,generate bricks-and-clicks ROI,0,0,37433
73053,Vitz,target virtual e-commerce,1,0,10010
50912,Snaptags,disintermediate e-business web-readiness,1,0,57583
55566,Zazio,matrix clicks-and-mortar action-items,0,0,3011
11893,Skinix,embrace extensible paradigms,1,1,36931
13280,Yamia,transition leading-edge infomediaries,1,1,87168
33461,Rhycero,facilitate efficient users,1,1,58183
