Movie_Id,character_name,character_description,protagonist,voice_only,Actor_Id
31878,Quatz,streamline sticky systems,1,0,78102
55497,Trilia,scale innovative technologies,0,1,34712
10209,Zoomcast,facilitate impactful bandwidth,1,1,7209
60495,Brightdog,seize revolutionary platforms,1,0,60535
88748,Twitterwire,transform intuitive e-markets,1,1,95075
24483,Eire,harness robust e-tailers,0,0,30179
36965,Fivebridge,optimize sticky content,0,1,20688
47131,Quimba,deliver virtual channels,0,1,20988
83164,Topdrive,transform revolutionary channels,1,0,38856
56300,Livefish,whiteboard cross-media deliverables,0,0,17054
4322,Fivespan,drive front-end models,1,1,84217
32125,Shufflebeat,deploy sticky e-services,0,0,9914
12318,Thoughtstorm,reinvent synergistic models,1,0,9813
62688,Voomm,embrace front-end solutions,1,0,625
26200,Skaboo,transform killer vortals,1,1,69605
23724,Twiyo,scale back-end communities,1,0,5373
84047,Eabox,empower plug-and-play vortals,0,0,92687
49788,Dablist,brand impactful models,1,0,6653
9394,Roombo,enhance killer initiatives,1,0,28730
46414,Geba,enable killer markets,1,1,87771
47218,Wordpedia,envisioneer bricks-and-clicks solutions,0,1,17085
39195,Kanoodle,syndicate leading-edge synergies,1,0,75131
32407,Meeveo,disintermediate virtual architectures,0,1,34405
9485,Kamba,facilitate next-generation mindshare,0,0,50143
27684,Edgepulse,streamline proactive communities,1,0,44880
68600,Mynte,exploit strategic initiatives,1,1,88510
95529,Plajo,revolutionize innovative e-markets,0,0,34928
93293,Thoughtworks,e-enable seamless vortals,0,1,88558
31393,Thoughtworks,generate e-business paradigms,1,1,6843
4677,Eamia,revolutionize frictionless e-commerce,0,0,1825
84841,Thoughtblab,envisioneer cross-media infomediaries,0,1,88849
28873,Pixope,brand user-centric interfaces,0,1,38477
399,Edgeify,productize holistic channels,1,1,26912
21863,Shufflebeat,envisioneer out-of-the-box experiences,1,0,61565
52133,Jaxspan,envisioneer web-enabled deliverables,1,1,25912
49663,Twimm,extend innovative metrics,0,1,5644
5980,Thoughtmix,productize ubiquitous relationships,0,0,66463
20756,Voomm,synthesize open-source deliverables,0,0,87163
4295,Kazu,architect one-to-one platforms,1,1,19701
23320,Brightbean,scale turn-key deliverables,0,0,23631
39392,Topicstorm,engineer intuitive bandwidth,0,1,19237
58652,Skalith,innovate robust methodologies,1,1,10125
42207,InnoZ,e-enable efficient interfaces,0,0,32188
132,Devcast,transform B2C e-markets,0,1,7390
24332,Eire,visualize cross-media methodologies,0,1,66079
56697,Camimbo,grow e-business architectures,0,1,87274
64438,Midel,engineer proactive convergence,1,1,71596
63304,Feedmix,transform B2B markets,1,0,29409
74316,Linklinks,extend global technologies,1,1,44261
56807,Shuffletag,revolutionize viral networks,0,0,30373
84692,Topicstorm,deliver robust niches,0,1,29531
39559,Topicblab,morph proactive networks,0,0,51277
6166,Avavee,envisioneer robust content,1,1,71361
94521,Skinte,leverage value-added e-markets,1,1,97921
65198,Camido,drive extensible niches,0,1,8320
3444,Zoombeat,strategize cutting-edge technologies,0,1,82834
94093,Twiyo,iterate interactive e-tailers,0,1,23991
84179,Photobug,e-enable end-to-end vortals,0,0,32482
95578,Devbug,target integrated eyeballs,0,0,7566
53370,Brightdog,redefine real-time relationships,1,1,39713
28158,Oyope,brand seamless e-commerce,0,0,85970
9901,Youspan,whiteboard next-generation niches,0,1,82625
6340,Youtags,benchmark visionary technologies,0,0,57353
65978,Vipe,transform transparent synergies,0,0,4206
94571,Quire,expedite frictionless eyeballs,0,1,9009
69784,Brightdog,strategize dot-com deliverables,1,0,39859
62836,Zava,transition intuitive channels,0,1,22366
3404,Miboo,disintermediate innovative paradigms,0,0,86396
66469,Cogidoo,aggregate out-of-the-box infomediaries,1,0,33974
1612,Skyble,repurpose sexy platforms,0,1,45506
81775,Thoughtstorm,transition out-of-the-box functionalities,1,0,9347
46856,Twitterworks,matrix bricks-and-clicks convergence,1,1,27075
11084,Thoughtstorm,disintermediate viral infrastructures,0,0,94289
78265,Blogtags,embrace mission-critical convergence,0,1,1915
62368,Jayo,innovate integrated eyeballs,1,1,21030
52407,Oyoba,incubate extensible users,0,1,35645
5134,Edgeclub,brand strategic initiatives,1,0,10512
11713,Vipe,facilitate B2C e-business,0,1,2226
2797,Yodel,orchestrate scalable platforms,1,0,79033
73535,Dabjam,harness next-generation e-services,1,0,11577
46094,Bubblemix,matrix viral portals,0,1,94392
5773,Skimia,engage ubiquitous markets,0,0,73412
21892,Zazio,reinvent one-to-one applications,0,1,21771
26025,Riffpedia,seize sticky e-markets,0,0,75960
44127,Skibox,disintermediate distributed supply-chains,1,0,37108
87901,Jaxspan,deploy B2C convergence,0,1,2122
43843,Zoonder,cultivate efficient bandwidth,1,1,82121
9756,Fivechat,matrix granular users,1,1,35987
58098,Voomm,implement robust partnerships,0,0,91056
15591,Fatz,matrix scalable e-tailers,0,0,46051
45377,Roomm,synergize proactive mindshare,0,1,44995
33910,Blognation,implement revolutionary channels,0,0,94372
3304,Skynoodle,enhance robust paradigms,0,1,27801
8603,Zoonoodle,evolve front-end methodologies,0,0,88270
7976,Leexo,extend cross-media supply-chains,1,0,63421
14483,Yotz,integrate e-business action-items,1,1,33106
53320,Tagtune,evolve one-to-one partnerships,1,0,79426
58687,Abatz,scale efficient interfaces,0,1,18570
10616,Yakidoo,generate open-source initiatives,0,1,33304
12924,Wikivu,facilitate plug-and-play supply-chains,1,0,93191
35763,Tekfly,reintermediate magnetic interfaces,1,0,12285
40733,Browsecat,aggregate cross-media initiatives,0,0,27468
76855,Photobean,seize mission-critical synergies,0,1,83453
6195,Gabspot,cultivate wireless eyeballs,0,1,87136
715,Vidoo,envisioneer world-class platforms,1,0,26059
22706,Jabberbean,empower bricks-and-clicks models,1,1,19748
30060,Kwimbee,engineer dot-com e-tailers,0,1,11662
2300,Realmix,recontextualize user-centric relationships,1,1,18465
44089,Jabbersphere,aggregate real-time e-commerce,1,1,29447
14218,Katz,synergize sexy models,0,0,13249
40918,Vidoo,reinvent clicks-and-mortar portals,1,0,83921
28292,Mynte,syndicate cross-platform e-services,1,1,63305
9950,Topdrive,revolutionize next-generation interfaces,0,0,57464
92182,Yata,optimize 24/365 solutions,0,1,18206
3186,Mita,engineer world-class convergence,0,0,61732
7739,Oodoo,aggregate dot-com paradigms,0,1,96920
84492,Kamba,disintermediate best-of-breed communities,0,0,89173
15013,Yacero,recontextualize extensible e-markets,0,1,82773
85819,Eare,engage plug-and-play channels,0,0,3943
69543,Rhyloo,envisioneer viral models,0,0,79873
96770,Twiyo,recontextualize mission-critical technologies,1,1,82649
61418,Divavu,reintermediate seamless applications,1,0,91685
88501,Tazzy,empower intuitive platforms,0,1,47455
68395,Topiczoom,enhance front-end e-tailers,1,1,10762
78990,Bubblebox,embrace seamless methodologies,0,0,1883
52926,Devpoint,exploit e-business infrastructures,1,1,59797
65365,Kare,brand revolutionary infomediaries,1,1,9231
84101,Jayo,deliver front-end e-tailers,0,0,23296
93950,Buzzdog,incubate e-business schemas,0,0,35888
24241,Mydo,transform cutting-edge metrics,1,1,93197
17143,Chatterpoint,transform global deliverables,1,1,35244
14191,Divanoodle,recontextualize strategic e-markets,1,1,45395
