path_image,Movie_Id
http://dummyimage.com/232x250.jpg/cc0000/ffffff,24106
http://dummyimage.com/243x250.png/cc0000/ffffff,59178
http://dummyimage.com/205x250.bmp/5fa2dd/ffffff,96573
http://dummyimage.com/207x250.png/5fa2dd/ffffff,77638
http://dummyimage.com/235x250.bmp/cc0000/ffffff,9662
http://dummyimage.com/248x250.jpg/cc0000/ffffff,92673
http://dummyimage.com/211x250.png/dddddd/000000,3467
http://dummyimage.com/236x250.jpg/5fa2dd/ffffff,48481
http://dummyimage.com/230x250.png/ff4444/ffffff,14321
http://dummyimage.com/213x250.png/ff4444/ffffff,2489
http://dummyimage.com/223x250.jpg/5fa2dd/ffffff,41815
http://dummyimage.com/245x250.bmp/ff4444/ffffff,77786
http://dummyimage.com/230x250.bmp/cc0000/ffffff,60623
http://dummyimage.com/205x250.bmp/ff4444/ffffff,88692
http://dummyimage.com/202x250.bmp/cc0000/ffffff,53117
http://dummyimage.com/216x250.bmp/ff4444/ffffff,65978
http://dummyimage.com/213x250.png/dddddd/000000,29179
http://dummyimage.com/246x250.png/dddddd/000000,36919
http://dummyimage.com/210x250.bmp/dddddd/000000,29880
http://dummyimage.com/235x250.jpg/5fa2dd/ffffff,55843
http://dummyimage.com/246x250.png/dddddd/000000,57494
http://dummyimage.com/218x250.png/5fa2dd/ffffff,80334
http://dummyimage.com/213x250.png/ff4444/ffffff,9066
http://dummyimage.com/239x250.jpg/ff4444/ffffff,24884
http://dummyimage.com/233x250.bmp/dddddd/000000,14313
http://dummyimage.com/214x250.png/5fa2dd/ffffff,39542
http://dummyimage.com/218x250.bmp/cc0000/ffffff,93235
http://dummyimage.com/241x250.png/dddddd/000000,49709
http://dummyimage.com/246x250.jpg/ff4444/ffffff,82865
http://dummyimage.com/206x250.jpg/5fa2dd/ffffff,64474
http://dummyimage.com/204x250.bmp/cc0000/ffffff,11574
http://dummyimage.com/226x250.jpg/5fa2dd/ffffff,76831
http://dummyimage.com/221x250.bmp/5fa2dd/ffffff,64402
http://dummyimage.com/209x250.jpg/ff4444/ffffff,92918
http://dummyimage.com/227x250.png/dddddd/000000,71115
http://dummyimage.com/238x250.png/ff4444/ffffff,49923
http://dummyimage.com/235x250.png/dddddd/000000,55016
http://dummyimage.com/219x250.png/ff4444/ffffff,87907
http://dummyimage.com/200x250.png/ff4444/ffffff,27712
http://dummyimage.com/221x250.jpg/ff4444/ffffff,91795
http://dummyimage.com/238x250.jpg/5fa2dd/ffffff,35348
http://dummyimage.com/237x250.jpg/dddddd/000000,93102
http://dummyimage.com/211x250.png/cc0000/ffffff,72743
http://dummyimage.com/212x250.png/dddddd/000000,40511
http://dummyimage.com/233x250.bmp/cc0000/ffffff,24523
http://dummyimage.com/219x250.jpg/dddddd/000000,29010
http://dummyimage.com/237x250.bmp/ff4444/ffffff,20716
http://dummyimage.com/210x250.bmp/dddddd/000000,19809
http://dummyimage.com/211x250.jpg/dddddd/000000,59124
http://dummyimage.com/250x250.bmp/ff4444/ffffff,13050
http://dummyimage.com/207x250.png/5fa2dd/ffffff,52571
http://dummyimage.com/235x250.png/dddddd/000000,33944
http://dummyimage.com/233x250.bmp/cc0000/ffffff,22663
http://dummyimage.com/246x250.png/5fa2dd/ffffff,29211
http://dummyimage.com/230x250.bmp/5fa2dd/ffffff,8535
http://dummyimage.com/245x250.bmp/cc0000/ffffff,7530
http://dummyimage.com/218x250.bmp/cc0000/ffffff,32311
http://dummyimage.com/223x250.bmp/cc0000/ffffff,30044
http://dummyimage.com/223x250.jpg/5fa2dd/ffffff,72908
http://dummyimage.com/220x250.bmp/ff4444/ffffff,18872
http://dummyimage.com/234x250.jpg/cc0000/ffffff,36796
http://dummyimage.com/214x250.jpg/dddddd/000000,92316
http://dummyimage.com/245x250.jpg/dddddd/000000,814
http://dummyimage.com/248x250.jpg/cc0000/ffffff,74943
http://dummyimage.com/201x250.png/cc0000/ffffff,67573
http://dummyimage.com/224x250.jpg/ff4444/ffffff,6618
http://dummyimage.com/241x250.png/ff4444/ffffff,20128
http://dummyimage.com/245x250.png/5fa2dd/ffffff,95165
http://dummyimage.com/241x250.png/dddddd/000000,94954
http://dummyimage.com/230x250.jpg/ff4444/ffffff,31127
http://dummyimage.com/248x250.png/dddddd/000000,58331
http://dummyimage.com/208x250.png/ff4444/ffffff,40548
http://dummyimage.com/209x250.jpg/ff4444/ffffff,49503
http://dummyimage.com/221x250.png/cc0000/ffffff,39844
http://dummyimage.com/232x250.png/cc0000/ffffff,1056
http://dummyimage.com/202x250.jpg/cc0000/ffffff,40805
http://dummyimage.com/244x250.bmp/cc0000/ffffff,70891
http://dummyimage.com/203x250.jpg/cc0000/ffffff,79904
http://dummyimage.com/231x250.bmp/dddddd/000000,9555
http://dummyimage.com/235x250.jpg/cc0000/ffffff,79860
http://dummyimage.com/201x250.jpg/cc0000/ffffff,39765
http://dummyimage.com/249x250.png/cc0000/ffffff,32731
http://dummyimage.com/247x250.bmp/5fa2dd/ffffff,14273
http://dummyimage.com/237x250.jpg/dddddd/000000,46572
http://dummyimage.com/245x250.bmp/dddddd/000000,63831
http://dummyimage.com/215x250.png/dddddd/000000,88502
http://dummyimage.com/227x250.jpg/5fa2dd/ffffff,11478
http://dummyimage.com/222x250.png/cc0000/ffffff,2830
http://dummyimage.com/225x250.bmp/5fa2dd/ffffff,42298
http://dummyimage.com/221x250.bmp/ff4444/ffffff,93708
http://dummyimage.com/236x250.jpg/cc0000/ffffff,60704
http://dummyimage.com/211x250.bmp/cc0000/ffffff,76811
http://dummyimage.com/249x250.bmp/5fa2dd/ffffff,38751
http://dummyimage.com/247x250.bmp/ff4444/ffffff,31522
http://dummyimage.com/203x250.png/ff4444/ffffff,71683
http://dummyimage.com/234x250.png/dddddd/000000,42164
http://dummyimage.com/236x250.png/cc0000/ffffff,35094
