Movie_Id,Genre_Id
48020,95
38325,179
10474,109
4205,103
7417,52
79758,165
78247,236
44800,92
78943,192
39226,195
29873,183
59756,7
77701,232
20002,155
51674,203
72490,103
96252,43
81484,19
63851,222
86452,51
85339,47
9023,216
72109,98
77085,177
741,106
62098,1
44433,121
7875,61
22307,102
38139,55
88265,1
75467,57
5888,136
9434,157
29764,100
15955,144
54512,75
63332,172
66869,232
4996,154
7108,210
71229,142
40439,73
20077,41
16960,119
82765,11
80692,176
95265,147
23186,180
39563,189
59900,73
45090,14
28910,121
92517,149
40869,128
19615,235
38252,210
92799,5
52514,189
54916,200
57737,200
4224,76
48192,39
2038,85
42642,9
59583,108
25335,38
52782,122
83729,190
40979,183
57475,60
41719,65
21387,143
1525,33
59202,183
35306,194
84886,24
95254,101
84610,29
15158,102
86051,198
69452,108
92338,99
91450,136
40736,222
56457,174
83997,56
5640,236
1415,102
6994,197
11244,148
94432,169
54505,128
37892,142
9668,146
51376,114
85504,181
42225,174
40612,215
57495,36
63464,123
16739,170
63405,22
61046,238
54388,5
7582,151
5846,10
2482,16
32218,227
3872,162
92021,13
63445,37
45966,66
57171,144
51361,212
16547,188
56165,58
60201,41
80140,237
96125,211
69511,143
47195,51
3369,83
91058,46
55362,86
58106,55
68763,15
34134,172
79358,184
17152,166
66245,97
74433,110
24133,171
28184,206
39675,193
26608,235
26195,231
21805,9
75621,210
85001,78
83234,11
79511,99
91226,143
28483,115
9029,176
81800,121
15243,132
39170,219
57411,87
41183,167
9459,22
75559,139
92747,45
93985,147
78581,231
95372,204
517,109
66618,160
8854,138
11937,15
87286,224
54806,230
46470,161
86181,63
58631,52
49107,27
65625,135
19973,46
68115,101
38115,197
30175,5
27756,34
85859,38
58345,188
32963,96
53246,223
56358,75
87842,15
41522,228
155,100
518,221
92505,66
75825,234
22152,23
84533,184
39675,26
80917,202
93070,8
56441,70
34044,91
27948,4
86019,74
94006,89
31892,33
30358,184
82087,219
96369,93
30649,79
57328,238
66539,183
59541,111
11850,128
80142,80
37390,226
20831,232
53946,239
40781,30
77469,226
31375,101
40373,229
23165,172
50881,230
20019,227
25818,151
42197,182
85004,65
30905,97
82478,165
51402,14
56305,116
40117,50
91133,55
13642,102
16941,185
90100,189
82975,78
53454,221
42470,94
19621,218
19615,36
14483,130
60614,227
45066,204
34646,101
43081,132
4526,97
12041,89
79092,15
481,97
84742,241
51198,92
68197,156
90220,95
59741,193
41750,96
81092,208
52696,91
30395,96
33477,110
26773,7
95028,195
59736,187
44904,151
16007,147
967,234
16295,155
745,36
71014,163
26749,82
60110,66
6111,117
78472,187
39883,57
50468,162
62949,56
96675,14
81267,102
74998,52
25510,35
8240,15
60234,73
70513,92
86394,207
68939,153
14918,108
90699,239
52802,165
21,33
11364,236
56155,104
81459,234
24043,167
32190,98
62175,210
95984,223
39494,136
15243,204
63979,91
43531,165
53715,217
21788,91
56835,58
95003,23
73163,23
26884,197
32064,83
67205,143
91437,20
18394,157
35877,170
78723,80
59140,16
28936,58
96689,12
67982,235
57109,36
27195,104
94166,113
33261,130
74515,78
53848,80
90935,203
12662,28
31404,236
14968,205
76977,14
16665,144
34285,90
93247,231
11605,80
11189,41
46949,215
67753,198
53168,35
29092,119
82187,215
92092,95
34344,138
89962,205
34045,141
34169,31
9352,35
13006,101
83865,222
52248,90
26602,235
53169,174
12677,37
39626,78
51911,143
36777,65
81419,185
91797,29
57032,212
44289,71
28211,166
6958,243
33533,19
73827,20
61463,31
54191,36
52505,185
40291,112
84989,2
243,17
83536,112
40092,41
37308,5
18975,222
93366,165
52033,166
4850,100
23780,170
78407,237
23713,129
16562,1
24696,151
31621,174
20532,150
95853,84
37436,172
815,207
86745,110
44863,188
17415,58
15788,139
35894,133
17945,110
33824,142
4267,192
24196,155
2175,124
76837,77
88137,130
61765,51
57744,184
53338,80
74775,109
29650,223
58151,243
90016,84
9321,29
91054,132
56326,154
96321,87
43041,186
55514,64
53466,213
67927,68
79420,187
66475,178
59827,86
3657,135
44340,36
24104,52
5651,110
30574,2
82396,70
9835,88
63659,66
47646,240
45734,141
15384,92
73819,198
94449,42
18224,75
63723,160
84657,143
32093,112
22988,116
54524,176
78909,120
86480,79
34588,225
4662,70
74461,180
41989,93
35007,92
81831,50
48672,114
22555,162
14102,76
33643,191
91787,30
10924,18
29946,147
52849,119
13606,228
18278,163
78981,119
29536,51
6914,240
38087,102
86934,156
75239,28
73144,96
51027,97
18481,201
40322,221
12444,184
69750,156
52061,202
18458,59
96042,82
23474,236
24663,66
27992,9
10094,227
67183,180
93774,176
78757,40
15621,1
39602,187
75026,152
21091,117
32166,19
11061,55
66764,42
3697,161
36201,43
4078,78
44084,34
14323,230
14377,139
86724,125
40621,100
69279,47
73284,160
70406,150
88433,121
6858,82
85243,135
24625,38
23782,14
63209,79
20850,75
94702,208
79213,94
20468,51
46723,186
39036,190
26891,69
47762,51
38559,77
93931,216
36278,97
62046,220
80685,196
49209,91
53010,43
40678,127
21127,12
64937,168
42386,45
16125,43
54569,225
82917,210
55550,172
17177,74
27950,34
20209,175
61723,173
94229,94
39982,241
31336,108
32815,217
15406,166
68234,66
38959,96
14823,49
70514,82
46813,196
67146,39
18745,154
69766,92
16181,98
59425,104
19340,236
80123,203
13664,27
58407,128
69611,232
5842,119
78128,68
77566,123
40524,177
77742,111
47830,73
25651,182
58169,45
57945,222
29550,50
31150,209
13964,214
26261,74
54219,3
94296,227
23916,182
78467,51
19187,33
40540,4
83726,114
25801,63
39760,154
40721,218
35758,239
16069,158
39655,116
52506,218
65633,82
66430,241
94798,22
56759,192
6758,65
47273,217
38224,147
37806,133
10500,234
27279,132
41805,53
37894,75
75974,57
41034,144
3557,221
43865,142
52478,161
13084,99
48072,174
45085,12
82885,226
76561,111
76236,123
91869,68
33799,125
25471,120
79381,242
89402,70
79183,118
60229,227
95916,76
27171,164
38379,41
95464,226
54519,238
57016,5
91653,209
23576,213
47623,226
49899,189
2097,177
58981,166
57577,134
41849,58
52799,95
54807,52
96434,52
12566,164
96288,52
14433,13
50357,229
12364,122
27575,135
89205,178
27347,108
67080,207
3421,136
62790,79
17682,167
61141,138
40814,9
16850,179
5455,113
16557,237
22185,70
53143,145
77053,48
7968,88
27654,12
80782,12
84267,100
74651,135
16172,60
30105,206
39572,192
68280,91
60252,190
60082,171
50214,180
16077,152
45601,19
52057,55
87567,184
48713,116
84223,207
6138,229
34171,73
67894,203
57262,148
40968,55
19399,162
85388,13
36488,29
50263,130
25928,128
28372,3
23183,114
31063,9
20273,68
15723,55
52680,76
56618,26
219,83
41584,31
14184,237
3188,57
94604,218
68192,21
80064,86
44678,76
75935,9
95077,47
64476,79
33756,120
15406,216
19430,36
21823,227
92150,133
36881,62
20712,188
29035,44
64539,216
26432,136
14203,163
15032,174
42773,76
71497,185
96814,26
76830,128
17731,165
96247,125
30476,20
80316,50
54404,145
92280,21
87053,90
13311,141
11853,187
66492,140
20905,220
66888,190
16094,153
79212,84
11205,58
53556,162
48847,231
23655,136
11384,24
29524,177
57587,142
20776,18
34269,167
84727,89
83485,168
83849,160
29856,165
80877,217
19636,86
16830,71
51857,139
69784,114
51883,226
67273,156
64,110
91150,138
38382,149
86861,178
84467,211
1533,186
66974,132
75444,102
52166,37
33712,83
87594,23
19528,48
69100,220
90151,49
33483,34
64477,219
72710,138
95480,49
64752,220
72653,156
80221,89
69084,78
23857,185
81142,242
28171,190
34438,78
62755,73
56961,235
61355,198
28654,232
95713,191
16687,28
26194,85
72481,106
73953,120
51991,134
40803,143
78364,51
6806,206
73364,68
83173,195
70437,221
45657,151
7459,67
92600,51
78541,241
27505,108
90831,136
52927,127
66098,9
88157,71
53697,128
43324,93
76438,211
34596,179
51844,130
60137,68
11330,75
88951,21
1782,155
67032,131
53547,94
19279,71
51061,239
18013,167
63039,146
16253,111
24582,159
76587,236
11224,5
93442,100
23471,48
31516,4
43297,45
5106,184
40452,118
87840,50
2076,159
46935,17
85633,124
18783,1
21225,105
47179,176
86706,112
16195,183
57911,152
84429,158
73078,237
62550,77
84029,81
28332,134
62128,84
16626,236
29808,102
70320,62
78375,167
82363,149
9680,176
87198,138
57251,226
81571,114
70586,115
43574,186
62157,80
12912,70
23765,209
66233,66
9915,112
91331,27
76374,65
24555,76
11690,100
28648,226
86799,79
2346,99
47963,160
68448,155
46617,31
46193,112
59393,39
93849,85
43713,29
45279,2
90505,189
37782,26
15919,55
67476,227
32101,130
9129,49
90679,216
2234,78
31867,116
14602,89
28103,91
19246,240
80822,29
25664,136
36619,160
37601,52
66975,88
71273,142
9601,173
12682,242
45021,114
3960,154
90646,61
64088,96
81607,133
94523,53
75563,115
2679,21
4194,181
25493,226
82110,89
61739,188
47933,186
10161,143
78449,209
37368,168
49289,240
36769,19
45397,71
58591,48
20052,83
83492,19
26956,157
57218,178
9723,170
3041,117
92017,101
56724,121
60572,154
95262,5
66386,190
17135,67
70524,59
88232,66
58615,210
43365,33
6323,171
19617,218
6406,167
15729,131
53840,130
10862,230
72893,100
77258,225
85503,204
26290,198
82087,159
29724,158
66628,2
74888,65
84827,65
29339,123
40706,240
85040,239
56548,135
96872,192
54109,169
29230,20
1862,78
17837,148
44671,135
53538,227
885,126
93369,12
85927,98
58380,129
20105,193
51435,64
24676,131
22961,177
4925,36
87418,191
20601,140
38555,23
17474,84
80481,183
53575,14
87344,187
57801,31
50761,166
15670,146
42787,17
