Movie_Id,Genre_Id
26952,183
8794,26
70844,136
19774,175
84956,27
54574,218
92067,114
473,212
86368,75
67475,86
81072,124
72214,165
60220,198
26775,13
15624,223
58811,148
58182,24
33738,197
79990,68
91287,55
13907,52
26285,36
31705,90
25224,172
53852,204
38711,220
56366,38
63744,206
46482,216
91654,176
40629,48
64932,75
68950,148
32141,134
77585,123
28517,63
940,17
39598,117
82961,104
33357,217
60617,193
88462,104
66179,209
37236,53
21731,182
43554,168
72488,50
77763,213
42997,137
40527,12
51567,124
31256,70
29062,149
4893,143
28722,82
9204,29
16713,172
31338,64
29165,31
91584,69
25588,59
33066,226
92700,83
25776,179
29058,37
63527,204
88877,190
8953,14
70429,80
38110,196
33413,126
49555,96
43971,90
86252,69
88668,144
52429,117
10641,35
9116,159
35757,156
83670,19
59408,196
31429,31
86281,113
43303,242
5791,53
40407,100
44214,48
50711,39
60948,75
19331,84
95956,147
63405,52
11557,137
7198,49
31714,77
69311,13
83669,181
53311,42
2472,152
76707,68
82191,135
91062,118
92965,234
83418,168
33353,97
30802,132
74339,92
74695,95
83228,182
59069,131
35833,231
5662,75
82218,94
16519,127
21120,70
48973,118
56869,237
38423,102
24814,86
79169,193
82458,200
27827,192
79864,240
78314,174
27271,2
11634,16
82,44
34158,215
18166,102
47398,126
15956,229
88747,118
50193,105
13237,104
17327,220
8124,1
27248,152
58235,37
59045,6
23799,235
95077,31
53360,231
91795,152
24202,207
15670,49
65123,135
25384,201
74677,219
58867,146
82472,212
43411,172
81048,80
12242,21
96333,52
76670,187
36490,125
87463,208
22657,238
11008,143
8527,35
15069,142
36156,128
18927,21
85750,103
58244,183
73330,119
87699,101
21594,21
76942,178
7842,167
48992,97
72250,158
51212,155
30465,107
27404,60
6526,223
28105,83
42500,42
92762,150
6319,183
76232,64
87913,16
63096,131
87507,81
2612,39
12292,174
87771,141
1701,44
48407,141
62083,146
14562,166
51,10
39622,166
21921,21
11800,24
8477,219
30972,92
86760,13
36489,105
58925,224
57555,224
49443,225
56917,161
54271,134
18778,119
35698,231
23796,38
57885,94
41988,220
46127,141
22343,187
20727,209
86841,60
21534,85
95072,28
18159,17
69370,26
28890,237
71082,233
18802,28
28656,132
68175,202
65664,131
88770,113
46653,189
60779,4
10618,236
70746,210
74479,212
53574,34
55388,22
20,143
81661,108
9447,14
34016,169
43216,164
78041,144
52995,185
12677,204
79306,158
48230,118
74011,221
3092,77
81421,85
62767,226
71828,163
69608,130
26453,65
75907,238
2604,162
41656,56
78439,211
29233,17
30730,190
23927,27
83847,207
39900,220
89759,209
1339,234
86762,232
39607,42
18379,68
66366,82
77907,24
72532,28
96637,130
51338,105
34351,89
80929,72
34654,158
78534,39
31481,83
49163,136
52429,71
75419,176
30727,17
34371,29
6594,40
5025,190
9824,62
6423,75
76133,236
7746,118
80244,122
3407,229
12562,189
38642,84
89303,143
2404,52
52134,92
63798,63
2358,176
61752,60
19280,176
32466,177
44747,95
75551,150
43973,49
45184,54
50274,113
65536,168
73775,231
46995,74
87378,78
10102,69
74305,237
51418,163
29079,204
88097,88
93713,155
87559,72
23692,112
26025,242
90546,211
15449,134
61630,136
59846,84
53541,240
96878,46
6420,244
12609,73
94465,44
56794,52
27896,57
7552,196
37245,151
30640,193
16896,227
37270,202
8817,148
63595,63
56661,118
77566,135
54345,134
31237,186
89983,244
8138,220
31823,95
88682,95
21651,126
16303,175
96041,134
80309,84
90736,66
93048,33
56997,30
37557,185
27914,154
38923,127
77298,14
79240,84
81487,155
45777,64
32302,19
45267,59
86199,36
67527,221
91223,64
71566,160
47162,60
5644,196
94308,138
53242,192
81337,131
15098,212
43060,207
48829,190
43442,223
77386,176
20292,51
27140,182
20788,101
75379,158
24384,146
36625,149
96524,23
9019,52
37329,13
12404,227
65691,205
56775,215
26349,100
20359,14
67705,79
50145,154
26149,63
6504,94
78020,93
51629,62
18052,169
5084,8
3380,58
7879,12
14248,41
92853,30
83038,36
22722,30
92741,30
91415,17
6643,165
5915,212
46563,15
19909,54
26135,25
34636,191
9456,228
57032,230
11552,86
22632,67
66417,227
60047,88
58349,61
67728,30
77063,32
94783,88
39616,173
69287,184
59216,170
63098,62
69054,177
56159,151
84624,65
21443,47
19794,117
56941,79
43550,140
49136,73
54845,26
15795,24
25197,194
88079,216
50047,199
52392,231
22840,190
93395,59
59221,201
77414,92
15330,46
10376,186
612,74
83035,198
5631,111
44776,80
51671,152
24627,80
1012,97
28626,12
66409,115
31731,124
95252,168
59158,182
28776,82
83888,224
76661,10
94054,170
71303,154
32738,224
18934,121
37286,7
88093,213
9155,205
71816,8
73155,127
24191,192
41098,119
7875,96
60819,49
96438,113
28224,87
92403,18
7891,91
57092,146
12931,194
75401,142
10716,219
7472,154
64707,132
11411,8
83585,155
30016,167
6053,145
66335,208
32794,73
15220,231
30898,205
56616,238
90575,49
49396,164
80924,28
56461,108
3133,178
55766,16
68046,32
88247,153
3478,212
33983,181
21356,217
37836,26
94819,195
22308,161
89837,77
24265,173
12567,22
61555,78
48441,65
36906,13
86113,217
11350,145
38572,243
492,58
15047,74
45374,139
21101,215
58633,71
94537,66
50557,241
670,6
52246,102
58356,132
33634,163
90562,179
1137,239
42443,9
23740,17
91277,226
21089,72
58516,91
61301,23
47295,140
92847,220
73644,33
85537,84
2796,177
67836,24
24132,159
93707,85
6103,143
1855,154
69839,47
80986,136
48277,110
8271,195
23569,107
83107,149
79996,240
50053,156
31159,172
28350,37
86986,181
38090,3
12645,132
65228,12
529,137
73840,58
36529,121
63435,37
47291,224
52173,52
58551,21
37687,144
6025,113
23582,188
4095,178
12281,180
8850,59
68433,141
27142,132
12816,198
17731,242
70160,25
74160,202
43240,117
88911,89
8107,225
40151,163
23722,69
56527,116
93486,55
44883,199
41651,235
31118,128
80982,220
4115,116
58369,242
3335,108
