Movie_Id,Genre_Id
70932,65
37206,211
53883,33
6634,35
82437,228
49989,240
17214,101
72514,197
68961,26
56312,137
30305,119
72684,1
10582,181
58888,98
46860,55
4998,126
4686,75
93115,61
3133,91
16073,21
14023,202
32999,178
70148,225
1952,86
53083,80
3344,186
83357,45
72883,100
71362,76
86264,56
96078,6
34610,105
48662,97
76857,194
60345,19
63011,37
49275,42
50404,53
5369,176
80137,59
62801,21
83330,108
78492,173
71908,38
35118,195
46952,86
28575,61
24928,176
71404,70
5665,108
66383,74
58475,138
56250,221
50487,207
63418,112
62690,175
91635,175
53811,90
3037,23
39055,89
46901,200
44824,50
2878,233
52075,84
47290,192
27985,23
67237,56
46752,79
73774,201
34726,121
68666,32
33193,213
27012,62
61638,108
35453,198
38224,29
17259,56
13206,91
51624,209
93619,118
62884,64
92808,89
50405,88
16122,144
30209,39
77985,172
32738,165
95100,238
763,55
30378,150
69931,55
93725,128
34479,163
67879,64
5619,217
13691,149
86242,223
45345,108
73165,88
15295,64
76107,44
50214,118
70879,129
91292,54
74604,82
82413,220
40268,241
61582,176
3840,112
44569,77
9954,105
79509,81
9269,40
76783,14
40617,73
50568,29
38830,8
71347,7
23560,235
14466,126
95591,141
60323,87
75025,41
7238,116
28094,234
86368,113
63275,214
42698,143
53148,50
40058,13
45804,18
9346,184
13217,110
50440,138
32770,214
15557,187
51807,101
93935,178
54230,241
30259,24
28678,103
7814,15
16169,99
78015,153
71841,60
16358,192
20321,188
87242,19
48511,224
62865,180
60196,167
20539,152
43361,226
51551,29
76555,154
81030,215
71693,43
1388,113
35590,173
64441,136
46630,212
87665,109
3842,23
7315,193
43220,155
96810,218
94843,38
15257,24
29210,158
92763,58
74275,207
78733,80
31539,17
42798,83
94173,158
96925,39
53053,1
67019,236
52860,226
75453,176
5266,107
91505,128
47098,220
16563,217
56742,3
92938,184
43778,94
37005,239
61669,70
93534,15
90610,65
13259,76
72191,221
73549,120
33820,146
25036,34
31862,30
74550,68
6313,181
28431,16
54366,111
66830,105
5782,226
66836,175
87181,205
79729,178
46057,177
23721,150
36852,210
63586,151
54921,17
59667,15
51871,140
29383,58
84407,72
8092,212
73772,161
95555,207
26443,235
30881,94
77203,237
15435,149
50663,205
6246,197
33853,143
15954,162
66623,198
71778,23
86970,104
22903,234
16474,29
34755,151
48114,90
14669,77
42519,49
81497,163
8280,97
75270,12
93123,149
57057,175
23324,168
1753,135
27107,228
55266,60
20020,130
25368,212
94096,228
11286,85
94501,153
9747,232
35260,192
90687,4
3614,181
71379,117
66978,158
95186,110
31716,242
84567,54
61541,104
36609,197
8882,88
48613,205
7129,82
48090,66
45633,131
38872,135
32813,99
65650,86
39912,240
5554,59
76972,97
41188,157
33805,242
93882,170
70646,192
25248,178
40777,147
45389,204
62143,83
24382,156
73288,100
5711,49
42934,207
85180,190
14955,36
18303,139
90653,104
16156,212
19506,196
61379,159
42155,17
13782,233
22017,199
60884,239
85494,110
73929,187
58784,49
93697,64
14570,160
79189,78
49972,11
51098,97
91132,78
44019,132
8695,151
31305,76
57724,222
38273,77
37723,25
87988,31
78636,106
4073,149
64222,130
22062,182
25330,16
96425,161
82488,162
51665,190
30723,170
69087,174
3081,203
66250,188
81001,180
75430,122
28046,161
71357,183
23222,101
28756,61
83505,43
56294,159
3508,221
88206,132
39482,111
7759,54
68549,111
16651,173
86026,152
45627,186
8192,30
57418,190
36883,200
52911,163
47080,10
2579,37
86539,152
30659,75
13997,138
42930,196
75555,79
76651,138
39775,191
2083,179
73156,154
56666,8
83399,160
30905,86
492,25
55075,241
7801,230
69240,169
24680,18
30103,166
2908,84
13556,33
20357,5
69398,10
71370,171
96560,52
91150,17
24315,62
12465,132
74354,105
79326,10
7412,217
22297,158
95210,75
78020,180
45298,203
15701,158
4840,77
14301,231
96833,57
43421,128
34325,9
54649,121
38657,224
40512,172
71888,42
10595,100
74619,49
76911,144
77481,24
3614,73
87171,225
43154,233
13461,53
61099,49
53520,204
59804,216
23992,145
13673,54
44846,150
46121,64
72237,179
22380,203
32037,50
95943,240
90623,240
53333,99
22622,38
35923,91
40138,53
135,71
81672,236
62564,189
53460,212
27300,124
43100,219
95856,9
64975,13
978,7
79844,80
36306,150
58886,16
77590,140
66136,175
83102,140
48096,167
60261,77
27576,236
13501,231
95317,99
18883,214
6152,123
58088,244
68920,35
81918,227
41318,97
55584,81
71752,208
88839,109
33640,152
13936,6
12916,103
43854,244
68341,114
6763,109
37508,165
9098,194
30439,156
87951,72
68582,32
91733,87
62722,244
68374,162
61298,153
79813,124
89648,99
17078,58
63187,193
21400,205
24140,165
51829,87
15918,82
62049,219
59027,142
28482,212
4103,129
95045,233
40321,88
26519,139
40413,139
10433,57
56118,115
82926,183
28612,216
77774,230
57530,99
46504,12
55538,57
68924,121
34189,195
84072,36
8166,122
51783,37
6224,173
68795,207
34547,107
28358,237
7035,145
60239,186
56838,128
11189,194
85987,177
51830,239
86372,55
72250,222
39841,242
51816,158
35997,173
30726,209
48464,222
40653,186
77809,162
19298,236
93537,153
56624,93
88048,227
46137,125
91171,19
49146,128
10716,131
92965,76
77155,7
36868,10
18351,208
54559,158
90308,201
14487,170
25556,235
55105,191
64602,173
56186,140
86655,228
77667,126
29987,107
82892,148
78469,216
55294,73
87237,14
38107,184
17773,72
67032,214
47940,78
16426,85
81075,66
58930,133
16452,243
92347,5
88729,6
78393,118
23896,112
43798,242
87034,141
79129,224
74972,77
28461,198
39649,238
24798,190
57137,86
78430,172
90765,174
20417,204
85742,151
65808,30
42271,224
95837,172
46231,98
30069,51
86294,194
58904,147
74609,111
31181,75
45848,69
50916,42
82367,18
55271,244
1336,145
56282,87
58340,33
18094,160
7495,93
9965,106
55876,38
18961,87
31965,78
58566,48
47928,42
83183,88
39564,1
26811,176
11609,230
84682,235
90010,133
315,75
26903,127
17312,63
18445,144
6513,154
48417,212
76196,90
61334,117
88265,71
24798,237
42635,89
87420,151
78681,132
24395,25
12604,7
34455,185
78360,15
88287,215
80722,210
32996,230
44561,162
89148,174
75573,156
54625,185
91760,27
72335,36
82747,181
16956,29
29520,30
95588,177
42551,38
60906,15
57760,36
83147,69
66274,79
79472,102
32796,17
19452,69
30039,178
39452,193
33496,63
71671,54
70364,115
26375,47
25587,108
48098,168
82013,151
35537,138
52364,110
73370,219
96180,182
59187,57
31634,89
79143,82
63528,153
57654,221
30771,48
33694,144
48374,195
18441,138
58175,104
14573,229
79566,148
26240,127
74422,80
50900,137
35517,211
76043,213
45095,55
49679,57
18759,27
10292,134
70687,16
24392,62
78367,64
23186,4
83706,60
33079,239
18361,158
61440,200
8330,210
32275,226
57117,20
61914,127
67483,231
14708,13
31989,218
