Movie_Id,Genre_Id
3174,70
63605,139
96363,217
9340,185
37443,126
30061,107
81931,71
63383,61
34858,125
91142,188
82686,226
23160,18
42766,129
30257,138
44218,81
28056,28
59867,196
35095,41
84531,74
28909,92
66940,5
84250,126
2516,72
67446,139
34485,17
69461,1
42711,59
746,152
34020,115
71523,135
73720,221
14230,102
42073,62
21925,99
24673,143
66424,225
12122,77
13949,131
9902,120
75511,103
85398,20
68595,207
44293,134
73124,103
29767,95
72926,75
36179,117
7789,31
14435,75
26297,128
43462,223
34313,110
25967,59
56313,147
17317,219
68449,29
29140,242
33650,239
44218,94
16498,74
48026,108
8157,45
28135,23
12525,177
55323,126
93274,58
5872,212
83148,218
69261,75
31119,241
93092,58
19349,21
10316,154
10129,174
63012,82
13061,40
96575,70
21752,155
1247,239
9070,101
36882,65
41400,125
88039,167
19727,242
24474,244
73691,22
53455,30
89940,42
5019,139
74099,224
86029,239
94618,244
3452,5
18325,191
33582,192
76963,194
37452,229
37510,178
75144,190
30883,24
67311,148
8191,6
50422,208
51342,221
78835,170
94796,133
38856,75
74574,9
76964,166
73436,78
4023,64
86036,234
19966,105
72667,169
15822,48
76434,224
23825,225
39259,191
84565,63
80451,222
40529,158
18331,238
95449,87
56035,196
48996,240
68554,192
82286,78
41538,128
39665,18
58969,234
39978,113
42477,131
76074,230
45374,174
28475,32
74179,60
69503,152
96948,22
42146,54
1286,219
13448,104
85875,58
65429,212
59072,29
50224,5
94534,15
26831,51
3633,20
92647,215
90929,175
51879,136
65172,152
68535,132
83266,63
28215,92
53326,221
6533,228
2264,109
10473,163
86424,7
12037,12
24029,88
73257,139
65600,198
38762,42
80723,119
89642,219
7310,51
87016,23
38732,137
16669,68
47255,196
53227,200
38188,48
59073,11
20030,231
42288,244
13882,77
46971,70
89462,48
60019,166
14347,68
77220,176
59856,219
77987,165
10399,178
93773,181
17941,237
33886,107
62919,119
90615,80
78654,77
81436,9
61018,30
14113,109
94907,23
22056,154
66800,108
17141,36
96451,193
18286,76
52830,3
52903,111
82312,78
41226,114
46843,227
7307,151
36253,233
19847,50
61809,194
77880,9
52753,176
40215,134
63458,89
37997,34
53975,50
32542,207
28483,97
59209,38
69202,219
64805,52
29948,82
39341,143
87689,181
38301,212
1445,72
56248,244
65557,40
62915,237
39840,51
22727,243
28694,190
43886,97
11208,149
61249,84
50170,38
4133,50
81578,208
52827,149
53447,95
23393,138
48446,215
35378,209
40639,215
70864,141
80445,60
57642,198
91781,129
29541,239
75414,235
64748,193
5283,156
22922,32
44191,51
7701,196
41423,168
55993,107
59535,88
51821,197
5031,131
3149,205
54387,150
80679,207
27108,217
33357,23
20328,160
76285,122
1227,71
26964,190
4427,46
47540,32
53386,39
77096,129
7504,120
40459,168
44885,50
64736,142
80772,71
26106,57
40602,39
22436,36
70168,8
68179,232
82672,109
26951,180
10999,11
86777,154
75519,143
91110,57
35620,30
73952,62
49678,105
55391,104
76862,228
47602,187
78138,205
30562,140
60010,180
94735,64
50128,179
74938,186
32924,7
93047,51
72418,239
15207,224
25374,235
14252,85
11460,114
90614,45
36936,240
40873,175
79012,53
77827,175
13085,193
8,155
76991,65
18877,189
50809,184
35668,23
48259,53
35743,133
94539,147
44530,100
73368,223
49091,98
29871,31
83217,220
79548,38
44071,119
77618,155
28133,57
54406,153
73756,106
82917,186
7912,11
90974,47
3123,142
85886,216
81989,224
36498,89
92867,49
37628,135
74942,234
14262,161
56752,40
29650,38
34994,15
49304,228
31628,210
32337,24
26358,1
55437,194
41009,61
19256,15
81051,132
62507,6
30824,84
44793,8
21225,51
80526,44
364,40
11051,49
77678,65
62445,10
42496,168
74418,134
