Movie_Id,character_name,character_description,protagonist,voice_only,Actor_Id
37464,Flipbug,drive user-centric experiences,1,1,70878
65248,Tagopia,engage clicks-and-mortar functionalities,1,0,59644
46176,Oba,engage 24/365 eyeballs,1,1,3996
62068,Avavee,scale 24/7 eyeballs,0,0,97437
26390,Edgeblab,embrace plug-and-play e-business,1,1,81317
46531,Buzzdog,streamline transparent experiences,1,0,80377
90014,Skipstorm,grow leading-edge schemas,1,1,12769
75780,Einti,unleash integrated action-items,0,1,26872
46017,Divavu,incentivize end-to-end ROI,0,1,72307
32796,Ozu,transition viral action-items,0,1,1543
81930,Geba,architect cross-media e-markets,0,1,94005
74799,Midel,extend compelling methodologies,0,0,89759
69806,Skippad,transform cross-media deliverables,0,0,27488
85410,Innotype,engineer transparent e-tailers,1,0,16310
8661,Vidoo,target seamless metrics,0,1,16640
52797,Zoomdog,exploit real-time architectures,1,1,29131
55565,Skipfire,enable viral portals,0,1,71754
8672,Innojam,embrace cross-platform models,1,1,66807
70176,Edgeclub,e-enable web-enabled methodologies,0,0,23177
58606,Jayo,strategize best-of-breed e-markets,0,0,51056
4525,Oyoba,embrace holistic paradigms,1,1,51175
53995,Camido,mesh web-enabled channels,0,1,19973
48943,Skinder,monetize compelling e-commerce,0,1,40733
91915,Camimbo,maximize dynamic users,1,0,48422
38443,Realmix,revolutionize proactive infrastructures,1,1,92230
93580,Bubblebox,unleash impactful e-business,1,0,74673
47570,Cogilith,transform value-added deliverables,0,1,89845
46576,Yamia,repurpose frictionless methodologies,1,0,46851
32101,Kayveo,implement efficient paradigms,0,1,15719
42656,Oyoloo,synergize cross-media experiences,1,1,75494
94015,Edgetag,optimize 24/365 e-commerce,0,1,13808
37501,Aimbu,scale back-end channels,0,0,36441
23515,Skimia,drive robust methodologies,1,0,39805
80576,Riffpath,engineer back-end vortals,1,0,95917
32784,Twiyo,expedite killer e-services,0,1,49170
95347,Abata,brand end-to-end vortals,1,1,30849
13029,Voonder,innovate real-time channels,0,1,87537
15256,Fivechat,visualize plug-and-play mindshare,1,0,5481
59001,Skilith,redefine B2C users,1,1,82486
25854,Gabvine,incentivize collaborative channels,1,1,50027
23915,Flipstorm,reintermediate user-centric ROI,1,0,78146
28318,Gabtype,grow interactive web-readiness,1,0,63528
48657,Skippad,innovate real-time partnerships,0,0,17083
15058,Jabbersphere,brand out-of-the-box solutions,0,1,96377
24570,Browsetype,disintermediate impactful vortals,1,0,9312
26363,Eidel,morph synergistic solutions,1,0,8073
58161,Edgeblab,unleash holistic paradigms,1,1,14231
7764,Realcube,expedite cross-platform e-markets,1,0,11667
34117,Eayo,implement sticky mindshare,1,1,38399
67222,Voonder,harness magnetic networks,1,0,96047
2783,Youspan,envisioneer transparent ROI,0,0,40457
17535,Youtags,engineer back-end platforms,1,1,91747
78963,Blogpad,iterate next-generation architectures,0,1,90345
35558,BlogXS,productize real-time content,0,1,74736
70289,Realcube,expedite mission-critical solutions,0,0,5408
5245,Dazzlesphere,visualize viral channels,1,1,17051
27006,Einti,strategize B2B e-commerce,1,1,88966
54954,Twimbo,morph turn-key eyeballs,0,0,3218
9103,Aibox,target 24/7 e-business,0,0,32338
32394,Katz,extend integrated markets,1,1,52330
79940,Bubbletube,cultivate innovative synergies,1,1,36500
34305,Jaxspan,leverage holistic models,1,0,94929
10467,Jaloo,optimize wireless mindshare,1,1,49869
6694,Cogidoo,repurpose frictionless vortals,0,0,40984
62080,Skippad,engineer dot-com architectures,1,1,79699
91082,Tagcat,architect B2B solutions,0,0,78881
49953,Thoughtsphere,architect compelling architectures,0,1,29350
7547,Oyonder,strategize B2C networks,0,0,11080
66885,Katz,cultivate global networks,0,0,52067
136,Agivu,target dynamic e-commerce,0,0,55976
66798,Twimbo,e-enable plug-and-play infrastructures,1,0,64512
44276,Tavu,streamline sexy systems,1,0,151
