Movie_Id,character_name,character_description,protagonist,voice_only,Actor_Id
83085,Feednation,grow viral infrastructures,0,0,34400
72002,Twinder,target holistic web-readiness,0,0,61378
69523,Jamia,productize integrated infrastructures,0,1,79510
65086,Zoomcast,reintermediate interactive interfaces,1,1,62226
15243,Zoomcast,revolutionize robust systems,1,1,49469
95391,Browseblab,generate scalable web-readiness,1,1,63322
79884,Skyvu,enhance transparent niches,1,0,53911
89988,Photobug,unleash impactful experiences,0,1,64908
50571,Brightdog,cultivate user-centric initiatives,1,1,96984
88324,Youspan,incentivize value-added infrastructures,0,1,76995
82582,Dynazzy,repurpose strategic eyeballs,1,0,5452
46570,Wikido,benchmark value-added deliverables,0,1,20590
824,Oyondu,optimize enterprise models,0,0,62145
43752,Kimia,synergize 24/7 channels,1,0,21607
7211,Topicstorm,engage vertical web-readiness,1,1,27476
66997,Yabox,orchestrate plug-and-play content,1,0,35041
10861,Avamm,benchmark cross-media portals,0,1,66988
22772,Oba,recontextualize mission-critical e-commerce,0,0,72308
16482,Riffpath,envisioneer revolutionary e-markets,0,1,9860
39151,Jaloo,engineer sticky infomediaries,0,0,85645
55638,Skiba,visualize user-centric architectures,0,0,74205
72800,Npath,drive frictionless communities,1,0,70896
96984,BlogXS,incubate bleeding-edge initiatives,0,0,88755
9894,Gigabox,engage dynamic web services,1,0,20055
96886,Twitternation,synergize viral communities,0,0,51181
77536,Livetube,empower end-to-end content,1,1,48654
22362,Jabberstorm,cultivate mission-critical vortals,1,1,18423
18006,Wordtune,visualize killer solutions,1,1,9536
26652,Zoonder,deploy world-class e-markets,0,0,14695
64842,Skimia,implement customized e-services,1,0,88576
95585,Cogilith,engineer back-end experiences,1,1,33928
80515,Yambee,envisioneer innovative systems,1,0,6544
5652,Gigashots,syndicate proactive communities,1,0,17564
30605,Eadel,transition sexy e-commerce,0,1,65400
92300,Babbleblab,redefine frictionless e-services,1,1,27948
40951,Quinu,recontextualize e-business markets,1,1,76295
39917,Meedoo,iterate integrated deliverables,0,1,43102
19225,Livefish,streamline real-time vortals,0,0,64782
71271,Rhyloo,disintermediate cutting-edge content,0,1,94861
83161,Chatterpoint,envisioneer vertical content,1,0,91206
63150,Realcube,enhance 24/365 initiatives,0,0,83678
52947,Vipe,seize integrated solutions,0,0,11912
62763,Eidel,recontextualize sticky initiatives,0,0,66310
66517,Avavee,e-enable proactive e-tailers,1,0,54799
7020,Voolia,streamline real-time relationships,1,0,97935
63026,Dynabox,monetize efficient mindshare,1,0,77897
39519,Devshare,unleash front-end partnerships,0,0,98326
39289,Feedfish,envisioneer sexy users,0,1,98456
76157,Flashpoint,benchmark back-end functionalities,1,0,76952
96999,Mycat,architect clicks-and-mortar portals,0,0,51576
74864,Jaxspan,integrate bricks-and-clicks technologies,0,1,58556
60870,Jazzy,synthesize frictionless e-markets,1,0,73873
53990,Dabfeed,engage one-to-one deliverables,0,1,84360
3447,Fiveclub,generate seamless e-services,1,1,86431
17412,Leenti,drive 24/365 metrics,1,0,1437
26599,Tambee,innovate bricks-and-clicks models,1,1,88825
30118,Zoomdog,expedite frictionless bandwidth,1,1,98186
60045,Wikibox,syndicate efficient channels,0,0,54804
83940,Brainsphere,maximize frictionless models,1,1,66685
48042,Vinte,orchestrate visionary synergies,1,1,2824
64765,Skimia,mesh efficient communities,0,0,83980
51561,Zava,scale frictionless convergence,0,0,48066
66127,Quimba,incubate value-added metrics,1,1,16157
57189,Yacero,exploit robust networks,0,1,70974
85854,Topiclounge,facilitate compelling technologies,0,0,6024
61196,Brainverse,envisioneer next-generation channels,0,0,15457
91213,Browsedrive,repurpose open-source content,1,0,25899
81511,Thoughtworks,enhance B2B infomediaries,1,0,42509
63210,Jaxworks,productize front-end methodologies,1,0,51142
64294,Skyndu,enhance sexy deliverables,1,0,14803
92838,Agivu,productize B2C relationships,0,0,51870
69489,Bubbletube,strategize best-of-breed ROI,1,1,30653
32633,Omba,e-enable impactful methodologies,0,1,73140
50753,Topdrive,generate user-centric synergies,1,1,74647
41215,Babbleopia,orchestrate seamless e-markets,1,0,16810
20297,Tazzy,innovate wireless convergence,1,1,17585
77677,Voonte,incentivize frictionless bandwidth,1,0,70977
21007,Riffwire,whiteboard dynamic e-tailers,1,0,14711
74798,Dynazzy,visualize integrated platforms,0,1,18884
14399,Roodel,streamline dynamic e-services,0,0,94961
66026,Twinder,morph front-end metrics,1,0,29186
81706,Wordify,enable dot-com niches,1,1,97846
4723,Janyx,architect rich markets,0,1,44219
61199,Thoughtbridge,deliver user-centric vortals,1,0,68177
63582,Einti,brand cutting-edge communities,1,0,35093
25407,Babblestorm,whiteboard out-of-the-box models,1,0,88805
14183,Thoughtsphere,architect ubiquitous e-markets,0,1,78302
82614,Miboo,productize transparent architectures,0,1,83095
16539,Topiclounge,utilize B2B networks,0,0,83117
78625,Livefish,strategize sticky web-readiness,1,0,53832
68431,Wikibox,scale dynamic partnerships,0,1,821
37739,Babblestorm,morph magnetic partnerships,1,0,45039
38755,Browsebug,innovate dot-com deliverables,1,1,32724
1666,Blogtag,engage customized solutions,0,0,23744
35467,Bubblebox,whiteboard end-to-end experiences,1,1,28245
78164,Skibox,expedite impactful web-readiness,1,1,98459
79066,Zoovu,transform cross-media content,0,1,64288
7023,Shuffletag,expedite transparent bandwidth,0,1,93946
20659,Meezzy,embrace back-end systems,1,1,58696
55471,Quaxo,matrix cross-media e-commerce,0,1,10066
67016,Zooxo,transform holistic e-business,0,1,27200
18682,Jabberbean,integrate web-enabled systems,0,1,41838
4282,Photobug,utilize holistic e-tailers,0,0,49185
24646,Oodoo,benchmark value-added action-items,0,0,49979
67005,Kimia,morph plug-and-play communities,1,1,53223
64947,Topdrive,streamline global systems,1,1,41022
84774,Quimba,optimize mission-critical networks,0,0,61722
1521,Quimm,synergize extensible mindshare,1,0,31296
19272,Tambee,innovate innovative relationships,1,1,31076
42347,Tazz,maximize intuitive users,1,1,88956
41364,Roomm,monetize viral metrics,1,0,89871
25890,Mybuzz,transform seamless methodologies,1,1,95624
6051,Skipstorm,grow frictionless eyeballs,0,1,21739
81065,Demivee,transition extensible infomediaries,1,0,47535
43903,Shuffletag,reintermediate open-source infomediaries,1,1,86033
8609,Demimbu,productize turn-key convergence,0,0,18001
23931,Yodo,harness global schemas,1,1,34180
59951,Eire,mesh extensible markets,1,0,67553
74841,Edgeclub,reintermediate revolutionary platforms,1,1,46779
44271,Thoughtblab,monetize back-end convergence,1,0,41011
96188,Twimm,drive interactive bandwidth,1,0,94692
58580,Shuffledrive,deploy turn-key networks,1,0,27722
49079,Realfire,mesh sticky e-business,0,1,78049
51182,Latz,engage distributed e-services,1,0,88001
28311,Skalith,strategize intuitive channels,0,0,77842
67187,Chatterpoint,empower holistic e-commerce,1,0,96442
96317,Camido,syndicate back-end platforms,1,0,26446
17030,Digitube,envisioneer 24/7 eyeballs,0,0,13423
51674,Yombu,iterate out-of-the-box partnerships,0,0,66786
76597,Browsetype,facilitate 24/365 mindshare,0,1,47446
65477,Kamba,innovate global bandwidth,0,0,74396
48992,Buzzshare,architect dynamic functionalities,1,1,26169
70815,Fadeo,scale leading-edge e-services,1,1,35110
74791,LiveZ,unleash sticky synergies,1,1,48873
70949,Pixope,morph world-class e-markets,1,1,11131
4511,Gabtune,productize ubiquitous schemas,1,1,34936
14349,Brainbox,transition sexy models,0,1,1145
47166,Jamia,reinvent killer markets,1,0,92475
75685,Voonyx,maximize virtual action-items,1,0,88198
79527,Shufflester,integrate ubiquitous e-services,1,0,7529
69788,Cogibox,synthesize virtual infomediaries,1,0,97667
21062,Skiptube,reinvent bleeding-edge schemas,1,0,63536
8906,Twitterbridge,mesh enterprise channels,0,1,14179
17190,Browsedrive,benchmark holistic bandwidth,1,1,95336
9164,Skippad,maximize enterprise channels,0,0,71133
19033,Thoughtmix,deploy real-time technologies,0,0,53797
94225,Eimbee,redefine back-end synergies,1,1,19295
80871,Eabox,integrate front-end infrastructures,1,1,19904
50676,Roodel,incubate strategic eyeballs,1,1,89533
68080,Skilith,morph front-end applications,1,0,6833
48502,Tanoodle,cultivate user-centric relationships,1,1,33223
92388,Devify,maximize end-to-end eyeballs,0,1,82981
43015,Vitz,visualize rich e-markets,0,0,41353
4408,Meevee,architect efficient partnerships,0,1,61888
69823,Realbuzz,repurpose viral web services,1,1,26667
96888,Flashpoint,unleash end-to-end markets,1,1,87845
10558,Quatz,unleash leading-edge markets,1,0,41663
95814,Thoughtblab,incentivize vertical channels,1,1,26820
86075,Feedfish,benchmark dynamic users,0,0,22747
58131,Livepath,engineer distributed action-items,0,1,9497
95856,Quamba,generate collaborative infomediaries,0,1,51480
45675,Quatz,morph revolutionary ROI,0,0,51684
33064,Mydo,synthesize synergistic methodologies,1,1,39602
72805,Meedoo,scale B2C platforms,1,0,684
1960,Jabberstorm,deploy scalable initiatives,0,0,2965
7244,Eire,aggregate back-end users,0,0,94948
76592,Wordware,incubate efficient schemas,1,1,26036
42147,Fatz,utilize synergistic architectures,0,1,75180
94889,Oyondu,syndicate synergistic technologies,0,0,312
12269,Yodoo,revolutionize interactive e-business,1,0,39124
17387,Skilith,incubate integrated supply-chains,1,1,18718
42209,Zoomdog,incubate virtual relationships,0,0,80258
53193,Livepath,envisioneer visionary interfaces,1,0,33729
84821,Kwinu,incentivize B2C vortals,1,1,10339
86090,Fanoodle,reintermediate sexy ROI,1,0,11868
49305,Bubbletube,aggregate proactive bandwidth,1,0,94184
25871,Mybuzz,optimize interactive interfaces,0,1,59535
90996,Oloo,expedite robust initiatives,0,1,97455
40672,Fivebridge,mesh strategic models,0,0,23729
23895,Kimia,drive front-end portals,0,0,41531
5557,Trudeo,embrace dynamic technologies,1,0,81456
83177,Thoughtsphere,reintermediate enterprise web services,1,0,95183
48086,Feedspan,incentivize integrated content,0,0,1796
84678,Buzzdog,deliver rich methodologies,1,1,75648
94031,Vipe,deploy out-of-the-box experiences,0,1,41078
47738,Shuffletag,streamline frictionless web-readiness,0,0,17017
65311,Tavu,facilitate rich action-items,1,1,76383
82310,Voomm,syndicate bricks-and-clicks web-readiness,1,0,81896
19639,Eayo,enable B2C communities,0,1,29355
47018,Skyba,incentivize proactive synergies,1,1,73008
65804,Yacero,e-enable out-of-the-box partnerships,1,0,4799
22905,Snaptags,syndicate wireless synergies,0,0,15528
89316,Katz,enhance value-added interfaces,0,0,15892
65883,Tagcat,matrix interactive relationships,1,1,27091
72853,Wikibox,monetize extensible relationships,1,1,69816
95941,Eabox,benchmark transparent metrics,0,0,86570
84066,Quimm,morph virtual e-services,1,0,11172
17708,Quinu,unleash sticky models,1,0,52386
39279,Yata,incentivize front-end relationships,1,1,71545
13376,Dablist,evolve clicks-and-mortar niches,1,1,97191
65070,Flashspan,synthesize best-of-breed platforms,0,1,1971
64627,Avavee,leverage e-business e-tailers,0,0,93813
53015,Jatri,reintermediate back-end convergence,1,0,98647
31809,Camimbo,morph interactive infomediaries,0,1,97761
77187,Babblestorm,expedite B2B schemas,1,0,51727
47209,Divape,unleash dynamic platforms,0,1,7021
66512,Brainbox,scale cross-platform relationships,0,1,73147
18212,Agivu,seize intuitive content,1,1,18240
69700,Bubblemix,streamline one-to-one technologies,0,1,63621
81158,Fanoodle,engineer revolutionary methodologies,0,1,98238
20107,Thoughtworks,architect world-class users,0,1,23773
24025,Voonte,deliver visionary initiatives,1,0,65980
60571,Avamm,transition frictionless schemas,1,1,60739
66915,Babbleblab,expedite dynamic ROI,0,0,15033
59003,Innotype,aggregate mission-critical relationships,1,1,84411
64739,Fiveclub,cultivate B2B e-markets,1,1,19292
167,Oyoyo,architect magnetic architectures,0,0,35496
39145,Bluezoom,orchestrate bleeding-edge applications,1,0,77951
83433,Jayo,deploy transparent action-items,1,1,55718
20528,Kwilith,evolve dot-com ROI,1,1,86975
93761,Ainyx,embrace intuitive methodologies,1,0,71358
55784,Aivee,envisioneer magnetic relationships,0,1,58920
53364,Trunyx,synergize revolutionary technologies,1,0,61640
68219,Bubblemix,synergize B2B networks,0,1,30251
37645,Yamia,leverage value-added initiatives,0,0,14784
34900,Demivee,disintermediate collaborative infomediaries,0,0,2798
41491,Pixoboo,streamline cross-platform deliverables,0,0,38861
36617,Jabbersphere,exploit integrated initiatives,1,1,24795
40255,Edgewire,integrate rich eyeballs,1,0,44761
75056,Wikido,e-enable holistic e-business,1,0,9332
33863,Kwilith,extend 24/7 vortals,0,0,86478
48798,Podcat,integrate best-of-breed models,0,0,17357
81759,Youspan,leverage real-time vortals,0,1,86216
51433,Gabcube,monetize customized niches,1,0,97490
96684,Realbridge,deploy rich paradigms,1,0,54967
16497,Devpoint,implement B2C paradigms,0,1,90533
33972,Skimia,enhance bleeding-edge models,0,1,55873
31987,Youfeed,unleash web-enabled niches,0,0,26266
45063,Npath,evolve distributed schemas,0,0,11700
48518,Lazz,mesh rich portals,0,1,35021
91660,Voolith,disintermediate enterprise deliverables,0,1,31993
60225,Flipstorm,repurpose out-of-the-box technologies,0,0,88571
36262,Meejo,optimize 24/365 technologies,0,0,48715
43410,Meezzy,revolutionize cross-media schemas,1,0,84515
3040,Mynte,facilitate one-to-one web-readiness,0,1,83199
81962,Topicware,benchmark turn-key e-business,0,0,76968
59232,Dabjam,brand open-source eyeballs,1,1,28446
63280,Voomm,reintermediate turn-key metrics,0,1,67993
16028,Wordtune,extend front-end bandwidth,1,0,72215
59342,Bluezoom,morph out-of-the-box platforms,1,0,69668
44801,Browsedrive,integrate holistic action-items,1,0,93331
67885,Gabvine,engineer web-enabled supply-chains,1,1,2318
436,Agivu,empower front-end initiatives,1,0,2189
67274,Photobug,revolutionize leading-edge platforms,0,1,43881
94782,Zooxo,morph ubiquitous markets,0,0,66777
24322,Wikido,implement bleeding-edge systems,0,0,35115
