Movie_Id,character_name,character_description,protagonist,voice_only,Actor_Id
19263,Cogidoo,cultivate real-time channels,0,0,9850
31458,Fatz,syndicate enterprise content,0,0,97367
26306,Npath,iterate holistic users,1,0,88350
40297,Shuffletag,utilize plug-and-play architectures,1,1,42233
36589,Lazz,unleash sticky deliverables,0,1,3774
68158,Browseblab,target innovative convergence,1,0,64573
82079,Skalith,embrace holistic ROI,0,0,39967
9367,Photojam,drive magnetic action-items,0,1,61383
77831,Mudo,visualize value-added architectures,0,0,74958
6178,Linktype,incentivize customized initiatives,1,0,38241
58868,Zoomcast,synthesize vertical networks,0,0,61707
61411,LiveZ,incubate 24/365 infrastructures,0,1,75621
49707,Trudoo,e-enable transparent deliverables,1,0,49165
82424,Fivebridge,revolutionize revolutionary networks,1,0,45847
24421,Gevee,deliver cross-media channels,0,1,80696
94641,Rhyzio,harness compelling channels,0,1,3028
32881,Rhyzio,exploit innovative e-markets,1,0,44419
12131,Jabbersphere,deliver frictionless schemas,0,0,50305
27266,Fivespan,unleash revolutionary platforms,0,0,20248
43842,Edgeclub,generate next-generation solutions,0,1,68492
10560,Mymm,utilize scalable architectures,1,1,89893
58918,Kaymbo,monetize end-to-end channels,0,1,71896
56111,Zazio,seize e-business bandwidth,0,0,25802
51041,Cogilith,syndicate one-to-one niches,1,0,78471
55807,Eimbee,recontextualize global web-readiness,1,0,8328
70533,Reallinks,iterate web-enabled portals,1,0,58122
42512,Yabox,facilitate bleeding-edge paradigms,1,0,24941
60294,Trudeo,visualize 24/7 eyeballs,0,1,84668
43666,Photofeed,transform end-to-end niches,1,1,86529
31128,Zoozzy,extend cross-platform schemas,0,1,91050
2305,Bubblemix,architect magnetic technologies,1,0,15908
25638,Roombo,integrate collaborative infomediaries,1,0,67339
69013,Photobean,mesh revolutionary experiences,1,0,87126
74629,Buzzshare,benchmark end-to-end schemas,1,1,12105
77193,Edgeclub,redefine holistic models,1,1,74670
36716,Tagcat,deliver collaborative metrics,1,0,24553
6158,Devshare,orchestrate cross-platform ROI,0,1,93729
43535,Jaxbean,scale e-business channels,0,0,20238
8915,Demimbu,whiteboard out-of-the-box web services,0,0,97701
60576,Thoughtworks,streamline magnetic paradigms,1,1,4401
9541,Yoveo,streamline killer platforms,0,1,87247
48573,Aibox,e-enable enterprise initiatives,0,0,10631
90701,Topicblab,recontextualize front-end interfaces,0,1,67334
12297,Eamia,exploit wireless convergence,0,1,6232
58965,Jayo,synergize back-end eyeballs,0,0,5500
13278,Mybuzz,innovate enterprise technologies,1,1,83745
39371,Youtags,syndicate viral networks,0,1,79338
5660,Eayo,envisioneer front-end communities,1,0,84767
86685,Wikido,evolve one-to-one e-commerce,1,1,70155
7036,Ooba,transform back-end portals,1,0,191
9609,JumpXS,evolve value-added markets,1,1,70367
8371,Dabtype,drive bleeding-edge functionalities,0,0,61945
83258,Dynabox,monetize cross-media experiences,1,0,18781
58977,Tagchat,reinvent e-business bandwidth,0,0,39121
96979,Agimba,transform rich synergies,0,1,53235
58285,Rooxo,matrix collaborative schemas,1,0,89133
54097,Vinte,grow extensible mindshare,1,0,63813
38215,Gigabox,matrix customized schemas,1,1,31884
90317,Edgepulse,aggregate strategic models,0,1,90738
61157,Jatri,synthesize compelling deliverables,0,1,96718
84125,Browsecat,disintermediate viral e-markets,1,0,89177
