Movie_Id,character_name,character_description,protagonist,voice_only,Actor_Id
13487,Camido,deploy interactive technologies,1,0,50541
9473,Devcast,implement visionary convergence,0,1,22244
60885,Jaxbean,harness impactful models,1,1,90330
93684,InnoZ,enable end-to-end platforms,1,0,15855
7734,Linkbuzz,disintermediate e-business communities,0,0,36907
4351,Brightbean,transform turn-key schemas,1,1,19741
39622,Thoughtblab,repurpose customized e-services,1,1,21436
93542,Tavu,seize virtual e-commerce,0,0,4047
25948,Eimbee,architect magnetic eyeballs,0,1,62980
76962,Nlounge,empower e-business methodologies,1,0,69619
12114,Yamia,aggregate B2C interfaces,1,0,5191
12487,Voonte,scale bleeding-edge action-items,1,1,81266
80376,Wordify,transform dot-com vortals,1,0,2428
82611,Dazzlesphere,recontextualize turn-key platforms,0,1,64754
31065,Jayo,generate real-time web-readiness,0,1,66444
71555,Shuffletag,revolutionize seamless niches,0,1,51043
96962,Yozio,innovate compelling web services,0,1,70596
69993,Linkbridge,redefine distributed architectures,1,1,27752
13435,Yambee,scale magnetic experiences,0,0,98810
128,Feedmix,implement ubiquitous vortals,0,0,61798
54330,Jetwire,maximize magnetic schemas,1,1,8421
42241,Edgeclub,unleash frictionless paradigms,1,0,67936
57759,Babbleblab,whiteboard frictionless users,0,0,69062
60824,Yabox,orchestrate integrated mindshare,0,0,85579
43742,Voomm,mesh strategic initiatives,1,1,98631
68792,Jaxworks,deploy impactful functionalities,0,1,51516
92726,Blogtag,drive viral infomediaries,0,1,59970
45802,Quinu,whiteboard customized content,1,0,61601
80614,Topiclounge,leverage web-enabled architectures,0,0,92024
55721,Wordware,productize transparent models,0,0,11866
79882,Feedfish,expedite cutting-edge models,0,0,52566
63505,Mynte,reintermediate killer networks,0,1,92682
9258,Thoughtstorm,iterate robust deliverables,1,1,26669
18700,Browsecat,revolutionize real-time interfaces,1,0,55918
1982,Yacero,reinvent back-end platforms,1,0,64733
21675,Dablist,architect innovative schemas,1,0,35507
70321,Ooba,unleash sexy methodologies,1,0,83341
50855,Edgetag,disintermediate bleeding-edge relationships,0,1,91512
96926,Wordware,disintermediate world-class communities,0,1,79997
42151,Skiptube,engage e-business web services,1,0,25246
22580,Buzzdog,brand turn-key portals,1,1,95911
49305,Mybuzz,matrix cutting-edge paradigms,0,0,72815
81982,Jamia,empower vertical supply-chains,0,1,20416
21017,Skimia,implement e-business infomediaries,0,1,70969
72415,Roombo,streamline out-of-the-box supply-chains,1,1,47177
96733,Skipfire,whiteboard innovative convergence,1,0,85932
55775,Eimbee,reinvent leading-edge bandwidth,1,0,48576
61578,Eabox,deliver 24/7 paradigms,1,1,47101
70596,Dabfeed,aggregate cutting-edge eyeballs,1,0,15326
47389,Flashset,facilitate frictionless functionalities,1,1,49689
22119,Skinix,transition virtual supply-chains,0,0,29686
51636,Aimbu,transition transparent web-readiness,0,1,46909
1643,Twimm,empower out-of-the-box e-tailers,0,1,68738
74468,Brainlounge,brand vertical methodologies,1,1,34690
58835,Realpoint,engineer extensible e-markets,1,1,87210
2868,Skyble,orchestrate e-business e-commerce,1,0,10696
1995,Thoughtbridge,generate out-of-the-box methodologies,0,1,30283
43261,Youspan,grow open-source convergence,1,1,95686
18566,Skyble,engineer impactful deliverables,1,0,9655
81638,BlogXS,target viral deliverables,0,0,13979
37362,Kwideo,deploy compelling niches,1,0,77432
56534,Youopia,maximize seamless infomediaries,0,1,62942
87571,Dynava,generate clicks-and-mortar paradigms,0,1,65412
12393,Pixoboo,cultivate best-of-breed niches,1,1,86882
34695,Rhynoodle,benchmark efficient infrastructures,1,1,3394
54911,Twitternation,synergize user-centric communities,0,0,59392
79405,Shufflester,embrace wireless e-business,0,0,33756
25313,Fanoodle,harness viral functionalities,1,0,2545
54100,Twitterbeat,aggregate one-to-one experiences,0,1,10605
28329,Kwimbee,productize B2C convergence,1,0,45413
15037,Leenti,repurpose granular systems,0,1,14832
