Movie_Id,character_name,character_description,protagonist,voice_only,Actor_Id
37040,Tagchat,enable open-source synergies,0,1,86451
66669,Feedfire,whiteboard revolutionary e-commerce,1,1,43734
80396,Wikivu,expedite 24/365 niches,0,0,97415
77602,Jetwire,disintermediate extensible interfaces,0,1,90580
5008,Skynoodle,cultivate vertical applications,1,1,9369
54330,Chatterbridge,architect viral web-readiness,1,0,36822
51059,Meeveo,deploy global eyeballs,1,0,825
80589,Fatz,extend user-centric synergies,1,1,81792
2515,Rhybox,generate clicks-and-mortar e-services,1,0,76102
5347,Yodel,empower web-enabled functionalities,0,0,10552
85303,Photojam,expedite innovative vortals,0,0,49048
59821,Tagfeed,synthesize back-end convergence,0,1,55816
54630,Dazzlesphere,evolve holistic functionalities,0,1,17762
20543,Feedspan,brand mission-critical vortals,0,0,46340
22264,Gigashots,redefine revolutionary solutions,0,1,53673
19303,Quire,seize robust communities,1,0,11461
57049,Dablist,enhance extensible infomediaries,1,0,79898
61479,Vinte,innovate sticky networks,1,0,90713
11,Yata,deliver mission-critical channels,0,0,90841
58289,Rooxo,disintermediate out-of-the-box systems,1,0,80540
1067,Shufflebeat,morph clicks-and-mortar vortals,0,0,40613
8793,Brainverse,iterate one-to-one relationships,1,1,73407
81066,Gabcube,seize granular niches,1,1,58080
87541,Gabspot,maximize wireless web services,0,0,42401
32621,Skinix,e-enable distributed applications,1,0,92345
80499,Flashset,disintermediate cross-platform eyeballs,1,1,59677
1192,Oodoo,whiteboard viral synergies,0,0,53749
491,Brainlounge,target killer paradigms,0,1,44720
38670,Wikizz,scale one-to-one users,0,0,72014
10031,Zava,architect integrated portals,0,0,70349
92390,Skyvu,harness cutting-edge vortals,1,0,29337
84593,Bluejam,embrace value-added web-readiness,1,0,52168
66476,Brightdog,cultivate ubiquitous systems,0,1,33824
38795,Edgepulse,drive holistic content,1,0,45783
22769,Plambee,monetize enterprise solutions,1,1,64068
87705,Reallinks,iterate user-centric markets,0,0,2802
95708,Yombu,architect rich models,0,1,90337
67989,Vinder,productize compelling content,1,0,92150
66406,Chatterpoint,reintermediate intuitive convergence,1,0,14823
80648,Eadel,revolutionize web-enabled e-tailers,0,0,92365
65310,Lajo,e-enable back-end eyeballs,1,1,90195
96017,Vidoo,evolve visionary e-commerce,1,1,26289
29310,Kanoodle,deploy scalable metrics,1,1,20132
79056,Flashpoint,maximize cross-media bandwidth,0,1,92681
19759,Bubblemix,target cutting-edge infrastructures,0,1,93564
66458,Omba,integrate out-of-the-box web services,1,1,68900
58656,Wordtune,unleash leading-edge systems,0,1,892
86491,Twitterworks,mesh revolutionary solutions,1,1,85660
20222,Gigazoom,e-enable real-time ROI,1,1,57682
9189,Skyba,repurpose front-end paradigms,1,0,23263
79758,Jabbersphere,target visionary e-services,0,0,7454
45966,Demizz,leverage wireless channels,0,1,21262
72357,Wikido,incubate proactive users,1,1,97225
3753,Browsetype,engage real-time communities,0,0,68337
13282,Oyoyo,innovate impactful metrics,1,1,33921
48974,Kazio,facilitate web-enabled functionalities,0,1,44267
73894,Jaxnation,optimize extensible solutions,0,0,63943
39285,Quatz,optimize interactive e-business,1,1,93767
26114,Youtags,revolutionize back-end niches,0,0,23460
8075,Wikido,synergize extensible models,0,0,39344
19551,Thoughtstorm,engineer distributed users,0,1,2953
94695,Eayo,visualize ubiquitous users,1,0,41486
19725,Realbridge,deploy enterprise web-readiness,1,0,69447
4959,Devpulse,expedite cross-platform e-tailers,1,1,44784
40813,Brainbox,matrix scalable functionalities,0,0,90573
74714,Meembee,incubate extensible initiatives,1,0,40546
70981,Skiptube,embrace frictionless interfaces,1,1,41909
93134,Photobean,repurpose clicks-and-mortar web-readiness,1,0,27825
33859,Jetpulse,architect ubiquitous partnerships,0,0,95976
80719,Skyble,recontextualize innovative networks,1,1,62366
27572,Blogspan,harness B2B infrastructures,0,0,11854
96254,Linktype,deploy sticky action-items,0,0,51014
39977,Trilith,transform one-to-one functionalities,0,1,46657
67,Demivee,visualize seamless web-readiness,1,0,26558
