Movie_Id,character_name,character_description,protagonist,voice_only,Actor_Id
32938,Flashspan,architect global technologies,0,0,18956
2979,Zoomcast,reintermediate cutting-edge e-markets,0,0,51198
82889,Voomm,drive mission-critical paradigms,0,1,49549
6020,Brightbean,e-enable killer deliverables,1,1,77498
10032,Demimbu,architect revolutionary relationships,0,0,32815
46999,Wordify,brand efficient initiatives,1,1,36027
50527,Eazzy,visualize customized vortals,0,1,62246
9216,Fivechat,extend strategic deliverables,1,0,9623
51829,Twitterbeat,evolve mission-critical experiences,0,0,97875
55250,Livepath,embrace 24/365 systems,0,0,7149
79713,Feednation,aggregate 24/365 synergies,1,0,24473
56864,Skibox,maximize leading-edge e-commerce,0,0,23953
3493,Photofeed,grow mission-critical e-business,0,0,70598
64656,Zoomlounge,envisioneer virtual e-commerce,0,0,6516
74489,Blognation,reinvent virtual vortals,0,1,56211
67186,Camido,aggregate rich experiences,0,0,49388
73968,Topicshots,cultivate viral markets,0,0,9571
27411,Thoughtstorm,architect visionary relationships,0,1,81700
76139,Twimbo,implement intuitive e-services,0,1,777
40962,Kamba,morph clicks-and-mortar portals,1,1,10204
63106,Meezzy,transition best-of-breed e-services,1,0,39338
38847,Riffpedia,integrate magnetic technologies,1,1,84827
75726,Yoveo,architect bleeding-edge paradigms,0,1,90723
82561,Skynoodle,facilitate distributed eyeballs,0,0,75619
26383,Riffwire,envisioneer B2B models,0,0,46722
18814,Skimia,aggregate global experiences,0,1,83209
51999,Kaymbo,whiteboard distributed content,0,0,80017
40296,Fatz,innovate strategic e-tailers,0,1,20072
52413,Brainsphere,redefine innovative e-services,1,0,66471
76260,Fadeo,implement best-of-breed relationships,1,0,36478
6340,Oyoyo,productize dot-com technologies,1,1,73808
50834,Oyondu,incentivize intuitive networks,0,1,3604
63559,Buzzshare,disintermediate global methodologies,0,1,37860
85368,Flipopia,visualize seamless e-tailers,0,1,70457
31844,Wordpedia,maximize innovative channels,1,0,62876
44237,Jabbersphere,syndicate vertical web services,1,0,40789
37955,Jabbertype,incubate customized action-items,1,0,43223
27819,Jaxspan,e-enable dot-com systems,0,1,71355
49105,Pixoboo,repurpose open-source e-business,0,0,50912
53396,Cogibox,productize efficient technologies,0,1,91801
4053,Gigazoom,synthesize plug-and-play portals,0,0,31372
35387,Gabtune,enable 24/365 architectures,0,0,24258
33513,Gabtype,innovate global channels,1,1,19267
89987,Yakitri,extend synergistic ROI,0,0,10115
23690,Layo,drive vertical platforms,1,1,70971
5570,Buzzshare,harness efficient web services,0,0,73555
64272,Blogspan,utilize sexy architectures,1,1,28550
26441,Jaxnation,optimize mission-critical paradigms,1,1,32944
12164,Jayo,scale transparent initiatives,1,1,62770
63595,Edgewire,recontextualize open-source e-business,1,1,38392
71801,Vimbo,unleash intuitive web-readiness,0,0,38714
49486,Meevee,drive 24/365 web-readiness,0,0,65388
25186,Katz,engage scalable e-business,0,0,15968
1352,Innojam,benchmark next-generation systems,0,1,70815
28597,Reallinks,whiteboard virtual initiatives,0,0,4150
67960,Oodoo,disintermediate back-end metrics,0,0,92806
75222,Yodo,redefine collaborative channels,0,1,83714
43420,Rooxo,evolve frictionless metrics,1,0,896
20502,Digitube,benchmark best-of-breed e-services,1,1,39254
95124,Jetwire,grow end-to-end methodologies,1,0,86418
87170,Katz,disintermediate virtual niches,1,0,49530
28989,Edgeify,synergize e-business users,1,0,97455
62243,Twiyo,synergize wireless communities,1,0,91299
39259,Realcube,enhance B2B synergies,0,1,44839
750,Zooxo,deploy global interfaces,1,0,81991
41453,Lajo,enable cross-media e-services,0,0,88295
34269,Kwimbee,matrix global experiences,1,0,27632
57859,Thoughtworks,redefine e-business e-business,0,1,89458
60425,Linkbuzz,generate interactive infomediaries,0,0,1147
64242,Babblestorm,drive wireless architectures,1,0,94915
21755,Tanoodle,innovate global systems,1,1,83746
71570,Bubbletube,evolve bricks-and-clicks mindshare,0,0,59614
5213,Rhynyx,disintermediate user-centric niches,1,1,24981
83905,Edgeclub,unleash frictionless web-readiness,0,0,10107
16435,Topicware,maximize sexy technologies,1,1,2070
72536,Youbridge,target bleeding-edge bandwidth,0,1,844
4894,Digitube,strategize extensible e-commerce,0,0,39271
67497,Kwinu,leverage enterprise infomediaries,0,0,1736
4847,Flipstorm,integrate dot-com mindshare,1,0,3128
85103,Lazz,whiteboard scalable platforms,0,0,5667
70223,Yacero,utilize front-end paradigms,1,0,80894
6735,Riffpath,deliver rich portals,0,0,26935
39487,Twinte,orchestrate cross-media relationships,1,0,41147
18182,Feedspan,utilize clicks-and-mortar users,0,0,22811
17335,Innojam,integrate strategic mindshare,1,0,65980
12440,Jabbercube,iterate web-enabled action-items,0,1,14087
65859,Bubblemix,monetize extensible initiatives,0,0,9387
22929,Dynava,disintermediate holistic e-services,1,0,27662
63026,Bluejam,productize collaborative ROI,0,0,7486
33104,Katz,drive distributed applications,1,1,90136
18246,Meevee,expedite robust channels,0,0,29467
35218,Roodel,innovate visionary applications,0,1,65167
43207,Quinu,exploit next-generation action-items,0,0,37973
41118,Jaxworks,implement scalable infomediaries,1,1,89112
44581,Feedmix,unleash front-end web services,1,1,77626
83052,Zoombeat,engage dot-com e-markets,1,1,26816
15267,Realblab,deliver seamless solutions,0,0,59876
84181,Realcube,transform bricks-and-clicks niches,0,1,6109
96127,Kazu,transform next-generation e-tailers,1,1,66783
35249,Feednation,scale intuitive applications,0,1,39873
79177,Oyope,disintermediate leading-edge networks,0,0,72912
64779,Jatri,productize compelling supply-chains,0,1,41891
24893,Jamia,enable virtual bandwidth,0,0,38663
1872,Skidoo,enhance sexy e-tailers,1,0,84045
8990,Thoughtsphere,matrix leading-edge portals,1,1,75497
11050,Voonte,embrace one-to-one experiences,1,0,20474
19529,Oyoloo,brand viral mindshare,1,0,16332
24032,Zooxo,facilitate visionary technologies,1,0,67458
16735,Gabtune,morph cutting-edge e-markets,1,0,48960
33596,Twitterbeat,seize B2B solutions,1,1,16876
31255,Ailane,matrix plug-and-play markets,0,1,21231
87122,Teklist,transform best-of-breed methodologies,0,1,37732
32174,Yozio,repurpose value-added web services,1,0,27979
93562,Demimbu,incentivize enterprise experiences,0,0,87942
44267,Browsezoom,orchestrate revolutionary methodologies,0,0,72420
59363,Quire,deploy extensible partnerships,1,1,39508
32014,Ozu,productize cross-platform e-services,0,1,67079
37991,Brightdog,cultivate back-end methodologies,0,0,16562
12491,Edgeify,morph turn-key portals,1,1,42679
76867,Izio,engage strategic networks,1,0,52736
59516,Oozz,leverage synergistic networks,0,1,27743
91396,Skaboo,monetize leading-edge e-business,1,0,69610
36345,Livetube,evolve visionary e-markets,0,0,61109
57087,Flashdog,transform interactive systems,1,0,18326
86713,Twitterlist,incentivize vertical content,1,1,82616
25468,Zoonoodle,leverage enterprise interfaces,0,1,3126
73911,Aivee,innovate B2B e-commerce,0,0,10512
52581,Npath,architect interactive channels,1,0,15534
