Movie_Id,character_name,character_description,protagonist,voice_only,Actor_Id
91702,Tekfly,cultivate dynamic action-items,1,1,10766
62174,Yamia,envisioneer viral metrics,0,1,45587
91909,Blognation,e-enable extensible portals,0,1,68504
9484,Skipfire,iterate value-added technologies,0,0,78727
9253,Edgeblab,maximize cross-media eyeballs,1,0,4436
86066,Skinix,reintermediate revolutionary models,1,1,82334
25257,Wordpedia,whiteboard leading-edge infrastructures,1,1,42894
28747,Npath,productize clicks-and-mortar initiatives,0,1,56597
28889,Edgeify,optimize strategic architectures,1,0,39076
18220,Tagfeed,exploit frictionless e-business,1,1,26952
38156,BlogXS,benchmark real-time convergence,1,1,27282
46481,Skinder,synthesize enterprise infrastructures,0,1,33183
30014,Wikivu,harness efficient systems,0,0,50329
6541,Nlounge,orchestrate holistic deliverables,0,0,54719
29106,Tagtune,engineer collaborative infrastructures,0,1,37353
83634,Demivee,optimize customized e-commerce,1,0,991
35295,Kwimbee,iterate frictionless bandwidth,1,1,12175
56011,Kazu,optimize virtual schemas,0,1,53605
74334,Gigazoom,extend distributed models,0,0,43357
85619,Fliptune,innovate enterprise experiences,1,1,94192
57401,Meejo,cultivate killer paradigms,1,1,62217
66107,Divape,transition end-to-end initiatives,1,1,79057
92994,Brainlounge,expedite 24/7 e-tailers,1,0,30668
78709,Oyope,leverage ubiquitous e-tailers,1,1,7933
35577,Quamba,streamline leading-edge bandwidth,0,1,86748
22832,Trupe,seize dynamic platforms,0,1,90597
96294,Browsecat,morph cross-media interfaces,1,1,58584
44582,Trudeo,mesh scalable action-items,0,1,22106
60787,Eamia,grow leading-edge e-commerce,1,1,80335
47864,Trudeo,e-enable sexy paradigms,0,0,44105
79999,InnoZ,synthesize real-time deliverables,0,1,83460
59521,Twiyo,orchestrate bricks-and-clicks methodologies,0,0,44161
70059,Dablist,aggregate 24/7 portals,1,0,67387
21679,Demivee,aggregate killer methodologies,0,1,64704
80226,Twitterlist,target next-generation users,1,0,53453
28133,Innojam,recontextualize e-business e-tailers,1,0,76031
75986,Meedoo,optimize sexy solutions,1,0,95520
19282,Devcast,maximize B2C applications,0,1,19857
93380,Kaymbo,extend wireless functionalities,1,1,17045
35592,Pixope,redefine bricks-and-clicks e-commerce,0,0,17397
42381,Fivechat,synthesize bricks-and-clicks ROI,1,1,79167
62909,Fivechat,engineer bleeding-edge niches,0,0,49267
60881,Twimm,aggregate web-enabled bandwidth,1,0,47251
7466,Dablist,strategize e-business relationships,0,1,72562
91119,Topicshots,benchmark value-added networks,0,0,9466
19435,Zava,innovate rich models,0,0,54837
91055,Twitternation,strategize innovative schemas,0,1,40865
75365,Babblestorm,synergize world-class communities,1,0,95878
60335,Devshare,scale end-to-end supply-chains,1,1,55965
3639,Roodel,reintermediate distributed portals,0,0,40960
60192,Talane,aggregate seamless paradigms,1,1,97641
23318,Vitz,leverage mission-critical infrastructures,1,0,54051
82690,Yacero,monetize extensible niches,1,0,35325
84000,Browsezoom,integrate magnetic web-readiness,0,1,49559
70814,Eadel,enable best-of-breed eyeballs,0,1,93053
91486,Twimm,streamline proactive vortals,0,1,76898
65445,Feedspan,scale impactful e-tailers,0,0,62363
59024,Myworks,exploit sexy technologies,0,0,51851
2994,Brightbean,drive value-added platforms,0,1,77295
77574,Livefish,monetize customized e-markets,0,0,19184
14410,Gigashots,architect cross-media bandwidth,0,1,29769
81566,Einti,recontextualize 24/7 channels,0,0,57502
15344,Twitternation,cultivate sticky initiatives,1,1,74952
88846,Skipstorm,reinvent granular communities,0,1,90995
49909,Dabtype,utilize B2C infrastructures,0,0,78430
78143,Flipstorm,mesh web-enabled portals,1,1,26355
93506,Ozu,engineer clicks-and-mortar supply-chains,1,0,92921
93059,Oyoloo,whiteboard proactive web services,1,1,38402
39457,Thoughtmix,expedite sexy synergies,0,0,16142
66352,Kamba,brand user-centric web services,1,1,44471
60138,Youspan,e-enable innovative convergence,0,0,71695
25454,Jaxbean,enhance cutting-edge convergence,1,0,43056
53606,Topdrive,extend sexy markets,0,1,80802
57279,Realbridge,aggregate cross-platform e-markets,1,1,17777
6838,Eabox,drive back-end bandwidth,0,1,2503
37570,Dynabox,recontextualize ubiquitous markets,1,0,609
42239,Realpoint,implement vertical synergies,1,0,68213
40121,Quatz,transition interactive functionalities,1,0,26709
69097,Flashdog,monetize sticky users,1,0,92612
46876,Zoombeat,aggregate web-enabled networks,1,0,48801
65647,Leenti,grow killer functionalities,1,0,81938
89381,Digitube,expedite impactful synergies,1,0,18637
82745,Kwimbee,syndicate cross-platform markets,1,0,59797
89481,Jayo,enhance vertical niches,0,0,91015
6136,Skibox,leverage one-to-one paradigms,0,1,45978
24446,Twitterbeat,enable vertical metrics,1,1,25602
3862,Zooxo,whiteboard collaborative functionalities,0,0,1919
68705,Avamm,exploit impactful e-markets,0,1,57900
32381,Ainyx,e-enable killer experiences,0,0,4324
82487,Blogpad,optimize B2C markets,0,1,10850
67663,Kaymbo,unleash cutting-edge supply-chains,0,0,92543
8915,Browsezoom,morph compelling metrics,0,1,83677
36692,Meevee,extend granular communities,0,1,98856
68370,Jabbersphere,empower best-of-breed solutions,1,1,26290
85447,Digitube,enable robust networks,0,1,49562
16273,Wordtune,transition scalable content,0,1,70249
61734,Blogspan,maximize e-business communities,1,0,53314
18842,Twimm,drive impactful bandwidth,0,1,81285
25421,Tekfly,e-enable back-end communities,1,0,48640
7213,Twitterbeat,envisioneer web-enabled niches,0,1,69028
14240,Divanoodle,target impactful deliverables,1,0,63711
40066,Trudoo,reinvent collaborative ROI,0,1,27602
92122,Dabtype,mesh impactful partnerships,1,0,85739
35361,Quinu,facilitate value-added e-markets,0,1,6149
41868,Jaxworks,benchmark holistic systems,0,1,7942
8389,Jetwire,engineer enterprise e-services,1,1,76028
89792,Mycat,incentivize distributed applications,0,0,89498
12465,Jatri,e-enable intuitive experiences,1,1,20918
53773,Meevee,expedite collaborative solutions,0,1,64406
60948,Rhycero,transition 24/365 technologies,0,0,59514
43980,Rhybox,strategize intuitive interfaces,1,0,65568
74969,Eabox,brand user-centric ROI,0,0,65477
87577,Fatz,transition dynamic e-commerce,1,1,33123
53350,Jetpulse,iterate user-centric applications,1,0,72055
69706,Jaxnation,cultivate sticky markets,1,1,16392
15559,Yakijo,transition 24/365 mindshare,0,0,17577
45383,Mymm,architect revolutionary initiatives,0,0,14289
16579,Devify,target e-business schemas,0,0,93402
12808,Zoonoodle,deploy scalable infomediaries,0,1,62094
62547,Skiptube,e-enable proactive schemas,0,1,91137
13294,Wordware,transition global niches,0,0,57680
29679,Voonyx,syndicate virtual relationships,1,1,11395
2087,Geba,optimize sexy partnerships,1,1,52942
36417,Avamba,orchestrate granular convergence,1,0,74971
67422,Jaloo,harness visionary mindshare,0,1,34324
72413,Feedfire,utilize mission-critical e-tailers,1,0,81581
20158,Roodel,incentivize collaborative infomediaries,0,0,62563
26771,Agivu,disintermediate granular relationships,0,0,29904
17113,Skimia,brand extensible web-readiness,0,0,75629
7514,Realbuzz,transition 24/7 users,1,0,94664
95235,Fivespan,embrace efficient e-commerce,1,1,63077
11882,Gigaclub,generate vertical eyeballs,0,1,44281
92863,Meevee,revolutionize cross-media networks,0,1,51107
91517,Centizu,embrace out-of-the-box paradigms,1,1,66290
19604,JumpXS,e-enable compelling e-markets,0,1,47473
35171,Meevee,transition visionary metrics,0,1,44650
53624,Zoomlounge,scale ubiquitous infomediaries,1,0,9394
4614,Latz,engage frictionless solutions,1,1,85525
94825,Yotz,transform dynamic e-commerce,0,0,22669
15945,Twitterwire,expedite enterprise functionalities,1,0,33244
39403,Vimbo,synergize efficient systems,0,1,35888
86994,Innotype,productize real-time paradigms,0,0,20538
72773,Plajo,scale frictionless systems,1,0,55696
82908,Cogibox,facilitate bleeding-edge schemas,1,1,42443
37169,Skajo,strategize sticky e-commerce,1,1,2194
9660,Centizu,optimize collaborative paradigms,1,1,30842
40020,Skalith,morph 24/7 synergies,0,1,51520
29576,Quinu,embrace innovative experiences,1,1,79104
30533,Teklist,engineer world-class action-items,0,1,43754
87258,Vitz,visualize integrated users,0,1,32693
84254,Fanoodle,transform cross-media metrics,0,0,51200
5256,Voomm,target ubiquitous content,0,1,26731
68020,Eire,extend viral e-tailers,1,0,92616
37627,Bluejam,maximize robust schemas,1,1,63525
72918,Twimbo,deliver front-end web-readiness,0,0,71142
96717,Pixonyx,e-enable dot-com e-markets,1,1,63501
94681,Kwideo,benchmark end-to-end experiences,0,1,49540
569,Babbleset,repurpose granular methodologies,0,1,45235
52078,Divape,brand killer web-readiness,0,1,35980
92717,Tagtune,reintermediate cross-platform partnerships,0,1,56449
46242,Gigashots,seize 24/7 solutions,1,1,19419
37291,Innojam,utilize vertical bandwidth,1,1,32173
88983,Twinder,morph plug-and-play methodologies,0,1,96966
3072,Rhyloo,productize enterprise bandwidth,1,0,28167
17909,Jazzy,exploit user-centric initiatives,0,0,75570
95724,Oyope,repurpose bricks-and-clicks markets,0,0,86939
36364,JumpXS,harness distributed networks,1,0,65159
65910,Edgeify,envisioneer best-of-breed networks,1,0,89132
36327,Gigaclub,whiteboard robust channels,0,1,46474
30323,Browseblab,expedite out-of-the-box action-items,0,1,71067
36064,Feedbug,exploit world-class portals,1,0,73180
49053,Yakidoo,embrace transparent models,0,1,46182
91658,Buzzster,repurpose bricks-and-clicks metrics,0,1,33441
968,Eayo,productize plug-and-play portals,0,0,19187
9698,Flipstorm,streamline value-added models,0,0,98645
11584,Kaymbo,productize distributed portals,0,1,88567
31049,Jatri,deploy magnetic models,1,1,68484
95357,Jaxspan,aggregate scalable convergence,0,0,89961
70969,Skinder,drive distributed e-markets,1,1,41192
64979,Izio,optimize interactive models,1,0,412
70150,Izio,exploit rich markets,0,0,9386
15501,Riffwire,aggregate best-of-breed action-items,1,0,24124
2568,Yata,seize holistic experiences,1,1,51078
49488,Brightdog,target distributed applications,0,0,75739
66119,Shuffledrive,scale impactful bandwidth,1,0,78430
65564,Katz,scale value-added markets,0,1,60547
76276,Wikizz,monetize killer bandwidth,0,1,38177
56770,Blognation,syndicate robust metrics,0,0,86357
35400,Voonte,brand real-time solutions,1,1,58007
6740,Yakidoo,enhance visionary initiatives,1,1,28194
53233,Kazu,target compelling web services,0,1,86579
1376,JumpXS,embrace enterprise channels,1,1,55178
8033,Twitterlist,e-enable ubiquitous infomediaries,0,1,25614
78276,Voolia,transform seamless schemas,0,1,31934
87555,Flashset,maximize front-end mindshare,1,1,14375
70933,Zoomcast,revolutionize back-end ROI,1,0,91731
62057,Cogilith,redefine magnetic e-business,0,1,79113
43751,Fivechat,implement cross-platform channels,1,1,10570
91521,Jabbersphere,redefine out-of-the-box schemas,1,0,5166
72096,Feedspan,synergize collaborative convergence,0,1,21575
64745,Cogilith,transition impactful supply-chains,0,1,66046
56154,Blogtag,deliver granular synergies,0,0,21140
7060,Realbridge,implement strategic functionalities,0,0,78133
18380,Jetpulse,cultivate best-of-breed deliverables,1,0,6702
54495,Zazio,seize bleeding-edge networks,0,0,5646
59780,Feedmix,facilitate holistic eyeballs,0,0,13881
75869,Buzzdog,iterate visionary action-items,1,1,53102
69362,Mybuzz,evolve dynamic e-commerce,1,0,8085
53392,Oyonder,iterate impactful e-markets,1,0,20482
45820,Twitterbridge,transform enterprise web services,1,1,96462
74014,Brainsphere,repurpose value-added communities,0,1,60149
33588,Gigazoom,integrate vertical initiatives,0,0,7799
56616,Buzzshare,embrace rich metrics,1,0,66301
21327,Oba,architect leading-edge bandwidth,0,0,71690
49991,Devpulse,morph e-business e-markets,1,0,64553
91023,Feedspan,facilitate B2C interfaces,1,1,82695
3743,Voonix,mesh proactive models,1,0,98028
54529,Twitternation,transition out-of-the-box experiences,1,1,3665
6315,Agimba,empower impactful solutions,1,0,21195
24120,Oodoo,disintermediate front-end relationships,1,0,40355
63942,Kazio,enable interactive architectures,0,0,91502
35282,Skibox,seize open-source interfaces,1,0,67508
66235,Kaymbo,extend customized convergence,0,1,97401
48231,Browsecat,morph 24/7 portals,0,0,72290
70018,Yakidoo,evolve rich web services,0,0,73470
63217,Buzzbean,morph revolutionary web services,1,1,46799
84736,Aibox,implement compelling synergies,0,0,58547
80309,Abata,optimize leading-edge portals,1,1,63752
95509,Muxo,visualize vertical bandwidth,1,0,79901
92792,Zava,generate frictionless eyeballs,0,0,63398
65659,Eimbee,deliver global content,0,1,38
54524,Twinder,benchmark integrated experiences,0,0,86614
75172,Fivechat,incubate proactive markets,1,1,32310
6861,Livepath,optimize viral users,1,1,54020
28412,Skynoodle,unleash best-of-breed e-tailers,1,0,49345
34882,Realfire,maximize mission-critical technologies,1,1,15672
37406,Babbleset,deploy best-of-breed deliverables,0,1,74241
67844,Linklinks,harness value-added technologies,0,0,98617
77782,Eayo,grow B2C networks,0,1,86274
71539,Oyoloo,drive user-centric e-business,0,1,62399
76354,Digitube,productize global niches,1,1,1579
62368,Photospace,grow wireless portals,1,0,32147
8440,Wikibox,orchestrate e-business mindshare,0,0,26364
94464,Yacero,enable best-of-breed e-business,1,1,49099
77430,Zazio,productize front-end architectures,1,1,37614
48459,Zazio,implement value-added web-readiness,0,0,18543
