Movie_Id,character_name,character_description,protagonist,voice_only,Actor_Id
92517,Voonte,disintermediate ubiquitous relationships,1,1,94106
13473,Zoomzone,leverage virtual applications,1,0,64023
89454,Lajo,recontextualize integrated action-items,1,0,23509
21331,BlogXS,scale ubiquitous infomediaries,1,0,49984
13831,Meembee,target frictionless e-services,0,1,30732
17926,Tagpad,deliver integrated e-tailers,0,1,28740
90139,Centizu,harness real-time platforms,1,0,69636
3490,Babbleopia,visualize bricks-and-clicks architectures,1,1,58520
47095,Zoovu,matrix dynamic e-tailers,0,0,50165
96393,Quimm,aggregate dot-com functionalities,1,1,44486
62139,Brainlounge,e-enable scalable action-items,1,1,93806
80682,Camido,incentivize plug-and-play metrics,0,1,82089
91907,Mynte,implement collaborative schemas,0,0,53691
57656,Thoughtstorm,visualize magnetic technologies,0,0,42889
87264,Gigaclub,benchmark turn-key bandwidth,0,1,75209
79057,Twitterbridge,drive strategic web-readiness,1,1,21566
24670,Jayo,harness viral communities,0,1,86980
69617,Feedfish,grow user-centric deliverables,1,0,15231
66873,Edgeify,maximize 24/365 web-readiness,0,0,31323
72039,Riffwire,architect turn-key action-items,0,0,81098
91189,Devbug,integrate innovative deliverables,0,0,57655
75183,Riffpedia,visualize front-end markets,0,0,88661
80228,Flipbug,whiteboard visionary communities,0,0,25159
14486,Latz,integrate bleeding-edge web services,0,1,613
1141,Aimbu,engage extensible solutions,0,0,59710
45863,Roombo,generate mission-critical infomediaries,0,0,10427
79489,Bubblebox,iterate strategic convergence,1,1,91318
50475,Kanoodle,target granular e-tailers,0,0,68568
83378,Viva,empower front-end models,0,1,33666
27489,Demizz,generate killer methodologies,0,1,78288
83299,Pixope,innovate revolutionary interfaces,0,1,20712
39613,Dynabox,repurpose viral e-business,1,1,25823
70537,Edgeclub,extend impactful interfaces,0,0,4505
70679,Eidel,drive extensible solutions,1,0,35938
31613,Brainsphere,maximize out-of-the-box synergies,0,1,41912
52053,Yombu,deploy sexy architectures,1,0,16504
39916,Yacero,exploit user-centric experiences,0,0,1222
2537,Tagfeed,syndicate impactful relationships,0,0,31696
9192,Yadel,utilize world-class convergence,0,1,27663
49617,Roodel,redefine distributed synergies,1,1,5606
41889,Nlounge,drive collaborative eyeballs,1,0,3227
27410,Yakitri,morph 24/7 supply-chains,1,0,45830
330,Voomm,integrate integrated action-items,1,0,21
24531,Devpoint,disintermediate mission-critical relationships,1,1,60360
86959,Kwinu,productize leading-edge communities,0,0,59327
13042,Wikivu,incentivize enterprise technologies,1,1,60902
81771,Skivee,exploit dynamic e-services,1,0,21589
7804,Centidel,aggregate customized deliverables,1,0,35194
61830,Mymm,mesh end-to-end e-business,1,1,3448
57993,Divanoodle,repurpose viral vortals,0,1,13119
72128,Livefish,deliver visionary e-business,1,1,10598
87492,Yodoo,embrace vertical action-items,1,1,75941
7097,Rhynyx,visualize cutting-edge convergence,1,1,36815
80138,Lazz,implement real-time applications,0,1,76666
33503,Avamba,streamline web-enabled niches,1,1,97090
2511,Voomm,expedite visionary methodologies,1,1,88410
18902,Kare,architect out-of-the-box infrastructures,1,1,28157
13829,Trudoo,incentivize one-to-one synergies,0,0,46452
29115,Camimbo,engineer robust bandwidth,1,0,55560
71755,Flipstorm,architect clicks-and-mortar infomediaries,1,0,49608
86613,Eidel,expedite visionary action-items,1,1,48111
19886,Meeveo,enhance cross-media methodologies,1,0,9531
79979,Skajo,visualize dot-com infomediaries,0,1,3534
69617,Rhycero,target open-source e-tailers,1,1,19980
1561,Realcube,empower web-enabled platforms,1,1,25447
27094,Oodoo,unleash mission-critical action-items,0,1,41468
26261,Edgepulse,cultivate rich convergence,1,0,38426
37408,Linktype,drive cutting-edge interfaces,1,1,62875
2424,Oyondu,utilize web-enabled eyeballs,0,1,95008
30819,Kaymbo,disintermediate enterprise schemas,1,1,12277
47151,Photobug,mesh back-end e-business,1,1,861
71535,Skimia,matrix bricks-and-clicks deliverables,1,1,70384
64326,Innojam,recontextualize dot-com initiatives,0,0,24796
22514,Eadel,harness best-of-breed portals,0,1,31911
74378,Twiyo,enhance dynamic channels,0,1,34093
82497,Youbridge,envisioneer ubiquitous channels,1,1,50200
34035,Zoomlounge,benchmark transparent e-business,0,0,67841
54358,Roomm,implement front-end infomediaries,1,1,94056
65982,Meevee,benchmark integrated systems,1,0,26854
6576,Topiczoom,envisioneer killer web-readiness,1,1,83160
74676,Jabbersphere,leverage cutting-edge systems,0,0,72367
25468,Dabtype,redefine magnetic functionalities,0,0,81420
19010,Einti,grow transparent supply-chains,0,0,60293
72427,Feedmix,optimize cross-media mindshare,0,0,62891
20656,Browsebug,drive real-time paradigms,0,0,78605
27104,Jaloo,harness distributed infomediaries,0,0,88571
6741,Kaymbo,revolutionize revolutionary architectures,0,0,59156
69245,Yambee,evolve revolutionary vortals,0,0,40920
61799,Vipe,target vertical users,1,1,93044
60564,Livefish,disintermediate B2C deliverables,0,1,98883
96167,Yakidoo,strategize integrated e-tailers,1,0,51038
50906,Abatz,reintermediate efficient communities,1,0,59708
43890,Divape,drive virtual vortals,0,1,20982
4064,Realbridge,engage one-to-one synergies,0,1,24634
20217,Gigaclub,mesh bleeding-edge schemas,0,0,2704
13710,Dablist,target innovative relationships,1,0,52818
28881,Thoughtsphere,incubate impactful infrastructures,1,0,75259
82116,Twiyo,deliver viral interfaces,0,1,23080
38687,Kimia,redefine best-of-breed markets,0,0,16750
76927,Linklinks,enhance one-to-one platforms,0,1,67852
59044,Zoomdog,disintermediate rich convergence,1,0,44242
88515,Wikizz,revolutionize cross-media systems,0,0,27519
18172,Browsebug,empower bricks-and-clicks web-readiness,1,1,20273
65160,Skajo,enhance scalable schemas,0,1,77378
83936,Edgetag,transition sexy functionalities,1,0,6557
62381,Thoughtsphere,morph e-business networks,1,0,39061
71961,Trudoo,utilize B2B interfaces,1,0,76392
418,Vidoo,unleash open-source platforms,1,1,76062
68427,Skippad,exploit end-to-end supply-chains,0,0,16900
40114,Linkbridge,target virtual initiatives,0,0,25066
93526,Skimia,deploy distributed models,0,0,76163
74449,Vimbo,synergize killer partnerships,1,1,70741
72799,Zoombox,disintermediate B2B applications,1,1,3006
508,Photobug,reinvent virtual solutions,1,1,2590
13704,Brainsphere,grow sexy content,1,0,46128
84865,Pixonyx,synthesize intuitive initiatives,1,0,67417
32165,Dynazzy,reinvent compelling users,1,0,17162
15499,Photobug,disintermediate value-added e-markets,1,0,32987
47483,Thoughtsphere,leverage frictionless relationships,0,1,26527
37956,Dynabox,deliver B2C markets,0,0,5915
47061,Brightdog,redefine dot-com metrics,0,1,6995
