Movie_Id,character_name,character_description,protagonist,voice_only,Actor_Id
34806,Youopia,streamline global e-tailers,0,0,54956
38321,Babbleblab,optimize ubiquitous eyeballs,1,0,49101
7316,Edgeblab,harness cross-media e-business,1,1,23088
8992,Skyvu,incentivize front-end platforms,0,1,39587
81337,Twinder,recontextualize plug-and-play technologies,0,0,31199
43143,Devbug,productize distributed paradigms,1,1,4882
175,Skinix,enhance frictionless infomediaries,1,0,81601
23082,Meeveo,transition holistic ROI,1,1,59234
90209,Realcube,visualize open-source synergies,1,0,83676
30399,Buzzster,deliver next-generation e-services,0,1,15191
41824,Flashspan,evolve efficient architectures,0,1,14788
72383,Dynabox,transform next-generation vortals,1,1,62164
17272,Yombu,orchestrate distributed content,0,1,81206
24051,Jetwire,benchmark web-enabled e-services,1,1,79282
24614,Jabberstorm,engage compelling e-tailers,1,1,5515
38935,Brightbean,disintermediate user-centric vortals,1,1,96452
64965,Divape,maximize cross-platform metrics,1,0,83808
27048,Layo,transform front-end initiatives,0,1,1495
2779,Abatz,engineer 24/365 networks,0,0,85424
29971,Realcube,disintermediate 24/7 e-commerce,0,1,85756
92031,Feednation,revolutionize cutting-edge initiatives,1,1,46824
62604,Thoughtbeat,mesh strategic solutions,0,0,59420
69346,Babbleopia,strategize one-to-one interfaces,0,1,47156
18487,Topicshots,deliver killer interfaces,0,1,76789
87130,Kazu,exploit mission-critical initiatives,1,0,21093
54359,Tagpad,evolve interactive e-markets,1,0,64771
14970,Brightdog,innovate bleeding-edge partnerships,1,0,76551
58769,Shufflester,exploit bleeding-edge communities,1,1,23675
29197,Leenti,embrace interactive bandwidth,0,1,90348
82988,Realbridge,repurpose seamless web-readiness,1,1,49933
65045,Jaxspan,expedite sticky channels,1,0,89720
95959,Npath,empower visionary paradigms,0,1,34275
27217,Photospace,leverage user-centric niches,1,0,3584
27429,Kwilith,orchestrate transparent users,0,1,71843
45613,Brightbean,maximize real-time synergies,0,0,89055
