Movie_Id,character_name,character_description,protagonist,voice_only,Actor_Id
2766,Yodoo,productize scalable ROI,0,1,47370
70697,Skivee,strategize bricks-and-clicks convergence,1,0,64544
86209,Thoughtworks,strategize cross-media partnerships,0,1,55454
70448,Edgeify,disintermediate turn-key portals,1,0,40279
63113,Vidoo,reinvent end-to-end deliverables,1,1,89470
8399,Voonix,envisioneer wireless metrics,0,1,33185
63367,Zoombeat,orchestrate 24/365 networks,1,1,61984
71926,Wikido,grow 24/7 platforms,1,1,47852
74618,Mynte,embrace 24/365 partnerships,1,1,63564
89675,Yombu,architect customized experiences,1,0,46972
23664,Blogtags,revolutionize open-source schemas,1,1,15530
44729,Skimia,revolutionize virtual models,1,0,702
77162,Kamba,visualize open-source mindshare,0,1,40569
81813,Photolist,seize user-centric relationships,0,0,65494
16498,Demimbu,scale B2B communities,1,0,36140
60629,Oozz,transition out-of-the-box action-items,0,0,3158
67187,Thoughtblab,aggregate best-of-breed niches,1,1,98132
42100,Tazz,morph integrated applications,0,1,34210
24487,Quatz,scale clicks-and-mortar supply-chains,0,1,53710
95266,Skalith,deploy intuitive e-business,0,0,58853
9728,Roombo,redefine turn-key schemas,0,1,58857
88634,Bluezoom,reintermediate dot-com solutions,1,0,54081
29375,Oyoba,extend global interfaces,1,0,58975
42078,Dazzlesphere,drive holistic e-business,1,0,3526
25019,Brightdog,disintermediate integrated e-tailers,0,1,60348
14457,Nlounge,utilize dynamic infomediaries,1,1,72974
43976,Rhynoodle,enable magnetic content,1,1,43983
22517,Edgepulse,whiteboard collaborative interfaces,1,1,53748
59778,Avamba,implement rich convergence,0,0,61415
40216,Voonte,streamline out-of-the-box synergies,1,1,23378
63365,Gabspot,leverage killer vortals,0,0,77742
8101,Jaxnation,innovate innovative web services,1,0,27378
6714,Lazzy,engineer cross-platform e-tailers,1,1,1399
51344,Shufflester,visualize enterprise systems,1,0,79700
17683,Vinte,unleash e-business metrics,1,1,39607
28561,Pixoboo,enhance value-added portals,1,0,73083
53650,Kwimbee,facilitate end-to-end web services,0,0,95069
59590,Kaymbo,strategize proactive models,1,0,79892
31460,Skalith,scale proactive relationships,1,1,93855
5160,Dabjam,innovate magnetic users,0,0,11817
39278,Kwimbee,scale 24/7 interfaces,0,0,93300
49750,Meeveo,orchestrate world-class e-markets,0,1,50400
63789,Yakitri,architect out-of-the-box applications,1,1,11795
89310,Camido,incentivize dynamic architectures,0,1,67101
23290,Rooxo,e-enable turn-key initiatives,0,1,13499
54519,Gigazoom,benchmark scalable solutions,0,0,30367
86107,Quire,matrix sexy content,0,1,11680
2854,Edgepulse,deploy global users,1,0,27234
30420,Oyoyo,unleash enterprise relationships,1,0,60581
9036,Oyope,orchestrate impactful synergies,0,0,39137
48006,Divavu,repurpose cross-platform metrics,1,0,26662
65277,Podcat,drive scalable e-tailers,0,1,50217
58984,Mydeo,engage B2C architectures,0,1,33732
84068,Linkbridge,envisioneer B2B convergence,1,1,79588
60131,Twimbo,deliver sexy partnerships,0,0,34923
85753,Layo,target e-business methodologies,1,1,5112
91532,Avaveo,brand collaborative e-tailers,1,0,90099
71197,Thoughtworks,synthesize global synergies,1,0,39707
95470,Feedmix,syndicate viral architectures,1,1,43918
20044,Trunyx,drive real-time markets,1,0,3129
21250,InnoZ,deploy bleeding-edge initiatives,0,0,62265
62899,Zooveo,aggregate open-source networks,0,1,94561
3802,Feedbug,disintermediate bricks-and-clicks metrics,0,0,21767
29018,Realblab,streamline user-centric partnerships,0,0,9770
34446,Skipfire,transform sexy platforms,0,1,88888
61305,Mynte,cultivate 24/365 e-markets,0,0,81373
2314,Quamba,strategize robust portals,0,1,3313
43412,Realcube,innovate cutting-edge e-markets,0,0,96811
33088,Topiclounge,monetize interactive e-business,1,0,25657
11239,Wikizz,drive revolutionary content,0,1,10265
43587,Omba,grow collaborative interfaces,1,1,94305
72642,Youbridge,benchmark rich ROI,1,1,58606
42304,Topicware,morph robust mindshare,1,1,60629
50114,Buzzster,target holistic vortals,0,0,40293
56414,Skyndu,innovate e-business portals,0,0,53322
70229,Babbleopia,generate e-business methodologies,0,1,38187
24001,Livetube,maximize best-of-breed deliverables,1,1,33387
67542,Meevee,synergize transparent infrastructures,1,0,5976
80606,Divavu,utilize one-to-one e-commerce,1,1,84237
46020,Twitterwire,empower extensible systems,1,1,92802
37217,Photobug,evolve magnetic experiences,0,0,59827
4186,Bluezoom,engineer world-class technologies,1,0,3597
61178,Einti,deliver out-of-the-box schemas,0,0,97308
5298,Browseblab,visualize best-of-breed infrastructures,1,0,26353
65115,Topiclounge,envisioneer magnetic schemas,1,1,37542
