title,year,lenght,sinopsis,description,Country_Id,Director_Id
ZPL,1592,3:13 AM,FM/2,reinvent one-to-one experiences,46528,11435
Chemistry,1558,2:19 AM,CPR Certified,cultivate virtual e-tailers,96256,95715
Sea Kayaking,1536,3:32 AM,Military Experience,drive turn-key e-services,37520,27456
Substance Abuse Prevention,1802,3:25 AM,BMC Remedy,reintermediate real-time schemas,65188,89258
HTML Help Workshop,1543,2:57 AM,Affirmative Action,integrate vertical niches,89052,22062
Award Ceremonies,1692,4:20 AM,TCO reduction,cultivate 24/365 content,81171,65397
HSSE,1970,1:43 AM,IVF,syndicate user-centric vortals,49503,45290
GTS,1918,4:27 AM,CTM,grow bricks-and-clicks communities,98168,7454
Lunix,1577,4:00 AM,Video Games,harness world-class supply-chains,92158,69954
DUI Defense,1565,4:11 AM,eEye Retina,embrace dot-com infomediaries,63055,93340
High Rise,1645,4:42 AM,Kaizen,unleash 24/365 synergies,36646,24033
Zebrafish,1582,2:59 AM,MPE,mesh e-business e-tailers,76986,23187
CCNP Security,1624,3:22 AM,IPTV,optimize distributed portals,85153,33935
KRAs,1968,3:37 AM,CQC,transition end-to-end portals,57231,48320
FNMA,1928,1:39 AM,Slovak,harness cutting-edge niches,3886,88604
Health Promotion,1526,1:44 AM,DSO,embrace front-end paradigms,59066,93354
PDH,1842,4:54 AM,Hydrography,target world-class niches,42300,86029
XCAP,1701,2:03 AM,Contemporary Art,empower customized bandwidth,44339,39612
PPAPs,1876,4:36 AM,Content Writing,matrix visionary bandwidth,29710,83449
QoS,1806,2:38 AM,Urology,synthesize customized functionalities,69792,4768
UL,1755,4:53 AM,Following Up,iterate synergistic methodologies,58688,7197
PDMLink,2005,3:56 AM,Bands,visualize back-end platforms,69163,32531
Cyber Defense,1688,4:09 AM,SRP,orchestrate killer functionalities,59410,61939
Military Affairs,1985,1:44 AM,TDC3000,transform turn-key eyeballs,2077,51809
Vacation,1894,3:52 AM,QR,implement robust interfaces,67754,56543
Economic Research,2004,2:26 AM,UF/DF,redefine efficient networks,25191,23063
FI-AA,1833,4:47 AM,Easily Adaptable,e-enable transparent supply-chains,14590,22020
VPP,1754,4:52 AM,Private Piloting,syndicate cross-media ROI,99214,85228
Mergers &amp; Acquisitions,1938,2:25 AM,Engineering Management,architect virtual experiences,24129,92852
IXIA,1504,4:22 AM,Yahoo Search Marketing,leverage value-added infrastructures,21759,46020
Biomass,1692,3:45 AM,IT Hardware Support,orchestrate granular e-services,61976,21065
HP Networking,1633,3:57 AM,FF&amp;E,expedite proactive web services,92162,81083
Change Orders,1973,4:27 AM,NDF,generate customized mindshare,72601,42195
Energy,1829,3:42 AM,Factory,generate cross-media users,27207,81808
AASHTO,1634,1:05 AM,GMPLS,maximize intuitive experiences,10469,58650
Military Justice,1858,1:01 AM,GNU Debugger,iterate next-generation channels,71197,80337
Smarty,1565,3:42 AM,Embedded SQL,target cross-media technologies,12726,16343
BBx,1511,4:45 AM,Tax Accounting,incubate robust technologies,8302,63688
Helicopters,1895,2:23 AM,HCP,whiteboard user-centric e-markets,27807,56504
LLBLGen,2002,1:02 AM,CSM,incentivize frictionless communities,45806,86344
DNV,1813,3:44 AM,Oracle RAC,innovate sexy synergies,67656,22989
RTL Design,1941,1:33 AM,RUP,disintermediate cross-platform relationships,45416,93658
TPP,1665,1:07 AM,Sourcing,engineer global users,51524,26626
MQL4,1553,4:28 AM,Process Engineering,maximize visionary web services,80037,61528
DV,1836,4:34 AM,FrameMaker,enable proactive paradigms,25572,40926
Non-profit Volunteering,1893,4:12 AM,Sybase IQ,engineer 24/7 supply-chains,78920,6247
Foreign Affairs,1831,3:51 AM,Jeans,streamline intuitive initiatives,45809,7385
News Writing,1697,2:53 AM,Obstructive Sleep Apnea,monetize cross-platform experiences,78116,28254
qRT-PCR,1872,1:15 AM,AMBA AHB,productize proactive platforms,4294,51618
D3.js,1854,3:46 AM,D3.js,extend visionary e-business,16991,10729
IEF,1505,3:54 AM,Homeland Security,drive B2B networks,26167,34985
SVG,1715,2:18 AM,Medical-Surgical,evolve cutting-edge infomediaries,55369,86793
Documentaries,1609,4:51 AM,KPI Dashboards,recontextualize mission-critical e-services,59242,752
Oracle,2012,4:25 AM,QPS,repurpose 24/7 content,89998,36349
AU,1992,2:05 AM,TLM,disintermediate innovative metrics,96225,52317
Pharmacy Benefit Management,1792,2:49 AM,RC Detailing,drive value-added users,72665,39770
Claims Handling,1925,2:29 AM,Pilates,optimize interactive technologies,59063,78950
Jazz,1727,2:04 AM,Xerox Printers,transform robust models,83079,85841
