title,year,lenght,sinopsis,description,Country_Id,Director_Id
GC-MS,1569,4:24 AM,Export,optimize proactive metrics,16949,55819
LMDS,1911,4:48 AM,EEO Reporting,transform integrated infrastructures,33670,61085
Corporate Governance,1773,3:18 AM,UWB,evolve scalable communities,65371,59959
Electronic Trading,1778,3:48 AM,JBoss ESB,scale wireless action-items,37020,61304
PL/SQL,1673,2:23 AM,Olive Oil,optimize proactive communities,78044,67663
IHT,1651,2:57 AM,IAX,exploit world-class niches,92182,49920
Fashion Shows,1852,1:37 AM,MDI,repurpose distributed channels,97889,37924
Banners,1671,1:51 AM,Web Applications,implement customized supply-chains,90918,24219
Technical Illustration,1704,3:41 AM,Executive Administrative Assistance,deploy value-added deliverables,37693,17846
KVM,1908,4:29 AM,WDS,morph viral methodologies,75248,74367
Aquifer Testing,1533,3:09 AM,Geography,leverage innovative communities,534,82964
DP,1565,4:06 AM,Economic Modeling,incubate next-generation supply-chains,100264,50255
KDevelop,1709,4:29 AM,Online Travel,repurpose turn-key partnerships,93225,37650
Jet Engines,1665,2:11 AM,Utility Construction,whiteboard wireless action-items,20110,88151
Americans with Disabilities Act,1994,3:47 AM,RS422,enable cutting-edge paradigms,28893,19718
Ebay Sales,1815,4:50 AM,Pymol,e-enable distributed deliverables,69511,18386
HGV,2006,3:33 AM,PTO,extend open-source metrics,3576,53525
EPC,1780,1:13 AM,Pylons,morph cutting-edge experiences,66072,42282
Policy Analysis,1659,3:20 AM,Data Integration,syndicate holistic architectures,62155,6621
Group Policy,1920,3:11 AM,LabVIEW,seize B2B content,51843,74293
Jenkins,1611,2:05 AM,Jazz,brand interactive platforms,70885,48659
Gourmet,1801,2:43 AM,Real Estate Development,implement world-class paradigms,41524,25161
NMT,1853,3:01 AM,Ice Hockey,mesh killer action-items,79718,50404
VxFS,1633,1:01 AM,Document Imaging,drive efficient content,42593,67608
Raw Materials,1851,2:15 AM,RSA enVision,integrate impactful partnerships,31319,18237
CQ,1802,2:36 AM,ERP,unleash end-to-end infrastructures,62877,57388
DDI,1614,2:50 AM,MMR,engineer seamless vortals,1091,12890
New Homes,1726,2:34 AM,Jewelry,redefine compelling mindshare,74621,12151
IFS ERP,1991,1:02 AM,Welding,visualize innovative e-markets,97410,13708
Security Awareness,1863,1:28 AM,Educational Leadership,envisioneer bricks-and-clicks channels,60833,8041
Transportation Management,1868,4:17 AM,Visual Studio,morph dot-com supply-chains,57302,39155
NMLS Licensed,1826,2:27 AM,SSRS,morph robust e-business,56017,76821
Team Effectiveness,1562,1:18 AM,Numerical Analysis,engineer user-centric schemas,85131,24302
Sage 300 ERP,1618,2:23 AM,Nightclub,unleash virtual partnerships,79781,37810
Public Sector,1995,3:37 AM,Spring Framework,synergize synergistic infomediaries,23546,41698
Start-up Consulting,1927,4:38 AM,Sleep Apnea,architect revolutionary web-readiness,5493,80695
MPLS-TP,1698,2:30 AM,GUI,benchmark next-generation channels,52320,97957
Japanese,1817,2:55 AM,Urban Design,synergize e-business e-tailers,3425,84922
xCAT,1679,1:15 AM,Title IV,generate rich niches,65177,66203
Nikon,1835,2:55 AM,Systems Analysis,empower innovative e-commerce,38442,23938
IXOS,1964,1:37 AM,AutoCAD Architecture,brand impactful mindshare,78516,2348
European Union,1528,4:05 AM,UCITS,streamline ubiquitous niches,28270,20235
OOS,1767,1:12 AM,Construction Safety,reintermediate extensible e-services,100594,97440
UCP 600,1789,3:16 AM,Umbraco,revolutionize efficient initiatives,61763,63476
Literature,1584,2:32 AM,HBase,repurpose e-business vortals,76968,98813
SBA,1948,2:11 AM,QSI,reinvent revolutionary experiences,86094,92132
IVA,1756,1:18 AM,Outdoors,engineer global solutions,88212,13794
Zend Certified Engineer,1666,2:51 AM,FF&amp;E,seize scalable applications,87315,74233
Credit Risk,1637,3:16 AM,Knowledge Sharing,utilize revolutionary models,3704,55988
Ghost Imaging,1642,2:14 AM,Image Manipulation,embrace revolutionary channels,26388,65412
Key Account Relationship Building,1958,3:53 AM,Museums,enable intuitive portals,78261,82110
Clerical Skills,1721,2:01 AM,RRDTool,incentivize granular vortals,12595,36102
Energy,1976,3:04 AM,WLI,transform distributed users,87863,6860
Business Aviation,1864,4:08 AM,UV/Vis,engineer 24/365 initiatives,72502,84558
Systems Analysis,1587,2:47 AM,Art History,integrate magnetic e-tailers,85286,3265
RTLS,1559,2:41 AM,QPS,empower synergistic schemas,78948,14351
Civil Litigation,1562,3:33 AM,PTH,brand cutting-edge convergence,8164,62979
CSRs,1577,1:55 AM,NSN,innovate visionary eyeballs,16997,58558
Civil Society,1508,4:16 AM,Robotics,empower intuitive mindshare,47757,57647
Sage 300 ERP,1863,1:00 AM,SD,e-enable transparent experiences,55736,58770
GMRA,1658,4:54 AM,E-Learning,redefine bleeding-edge e-markets,57362,30617
