title,year,lenght,sinopsis,description,Country_Id,Director_Id
Telecommunications,1541,3:42 AM,BCNE,empower one-to-one portals,100,1645
Corel Draw,1771,1:28 AM,Piping,leverage innovative users,50702,17184
USDA,1795,3:19 AM,Axioma,expedite integrated bandwidth,47731,40513
MDOP,1606,1:37 AM,Entity Framework,grow dynamic applications,82346,63792
Healthcare Consulting,1513,3:22 AM,AV,seize one-to-one systems,45777,62051
SMS,1624,3:16 AM,RF Test,empower 24/7 channels,16359,34272
EoMPLS,1994,1:07 AM,Eurocodes,recontextualize holistic paradigms,66863,63055
DVD Replication,1835,4:49 AM,PWE3,drive world-class action-items,43261,63281
ODD,2003,4:07 AM,Biology,e-enable holistic action-items,90418,28916
Personal Injury,1595,1:40 AM,AAT,architect wireless channels,57538,38667
HP NonStop,1934,4:22 AM,Tunnels,scale cutting-edge eyeballs,99346,38618
Gyrotonic,1650,3:51 AM,Airline Ticketing,innovate compelling content,98577,54514
Node.js,1706,2:51 AM,NDIS,strategize B2B applications,83256,25890
Retail Sales,1882,2:08 AM,Cfengine,engineer holistic networks,537,50134
Aquaculture,1777,4:30 AM,SSD,drive B2B action-items,83684,58304
Occupational Therapy,1919,3:43 AM,SharePoint Server,brand distributed markets,76192,9656
Tenacious Work Ethic,1513,4:28 AM,Finite Element Analysis,cultivate cutting-edge vortals,66680,6139
MICROS,1706,1:26 AM,Quantum GIS,iterate collaborative eyeballs,21040,19239
Tourism Management,1910,3:02 AM,Early Childhood Development,productize robust platforms,75356,69245
VMM,1773,3:04 AM,Equity Research,strategize B2B infrastructures,94043,62055
Amadeus,1530,3:27 AM,OOP,mesh out-of-the-box web-readiness,18696,6124
LabVIEW,1767,4:08 AM,PyGTK,brand robust e-commerce,97156,86039
Gmail,1979,3:01 AM,Feasibility Studies,generate value-added partnerships,64892,44790
Zinc,1659,3:44 AM,CATIA,leverage B2B interfaces,1359,43434
GMI,1563,4:49 AM,MTT,orchestrate bleeding-edge networks,7264,70046
Komodo,1689,4:15 AM,MRPII,seize innovative e-markets,31337,69831
Network Administration,1539,1:12 AM,Irrigation Management,incubate impactful markets,44493,96110
Digital Signal Processors,1982,2:04 AM,DPM,reintermediate integrated niches,92827,37345
BSS,1550,3:05 AM,HDRI,empower next-generation web-readiness,99504,22666
OLAP,1721,4:37 AM,Vendor Relations,repurpose distributed users,49734,6893
Technical Illustration,1615,1:06 AM,Peer Tutoring,enhance vertical vortals,29978,34078
Integrated Circuit Design,1763,4:41 AM,Sleep Medicine,architect granular web-readiness,38603,19845
RDMA,1857,2:30 AM,Driven By Results,incubate best-of-breed deliverables,64603,84273
TMN,1586,4:08 AM,MPLS,reinvent compelling convergence,40480,31138
Online Publishing,1705,3:59 AM,MYOB,strategize robust supply-chains,24574,70282
VW,1957,4:27 AM,Subcontracting,matrix sexy infomediaries,86701,70832
WLL,1619,2:21 AM,WTX,morph B2C vortals,1371,33749
Prototype.js,1668,3:15 AM,VST,optimize compelling systems,20197,19617
DMR,1631,1:58 AM,TS,orchestrate synergistic vortals,81849,27814
OCR,1812,1:33 AM,General Ledger,incentivize e-business architectures,14772,43997
Motivational Speaking,1625,2:42 AM,Omnis,facilitate revolutionary infomediaries,88946,63321
Network Design,1837,2:58 AM,Key Performance Indicators,synergize mission-critical eyeballs,55651,37510
Peer Tutoring,1669,1:12 AM,XML Schema,productize turn-key systems,29330,43804
CentOS,1881,2:11 AM,Performance Tuning,orchestrate holistic communities,49523,92884
Embedded C,1577,1:25 AM,MPBGP,redefine cutting-edge synergies,52885,47223
Strategic Human Resources Leadership,1805,4:28 AM,TBB,envisioneer frictionless content,68925,72859
Agile Methodologies,1656,3:11 AM,Linux,expedite transparent portals,89207,4441
Ericsson OSS,1567,3:21 AM,EBMS,architect front-end convergence,93293,33286
Cisco Technologies,1576,3:09 AM,Commercial Banking,deploy distributed platforms,65624,59228
Non-compete Agreements,1717,3:58 AM,TS,enhance holistic e-business,23431,67071
Loan Origination,1859,3:48 AM,Oracle RAC,leverage turn-key communities,85077,9165
Nursing Management,1828,2:40 AM,Medical Education,visualize web-enabled channels,1476,48256
Ultrasound,1712,4:18 AM,EoMPLS,target plug-and-play synergies,54609,13265
MRSA,1831,2:48 AM,IT Law,strategize frictionless portals,3578,92542
Geotechnical Engineering,1548,1:36 AM,Business Intelligence,exploit end-to-end users,70931,20976
Flatbed,1553,4:45 AM,DNA Sequencing,exploit killer infrastructures,34344,61975
Eclipse,1627,3:33 AM,EJB,transform end-to-end e-commerce,37605,27605
IR,1670,2:34 AM,OMB Circular A-133,incubate magnetic functionalities,51264,88816
Gx,1500,1:27 AM,Subversion,brand 24/7 partnerships,55083,43794
UV/Vis,1947,2:00 AM,Jive SBS,streamline vertical infomediaries,70416,1554
Site Development,1880,1:25 AM,Sports Management,deliver magnetic web services,37210,87033
Risk Analysis,1564,1:14 AM,Homeland Security,deliver viral e-services,39413,88232
WPA,1722,1:58 AM,VPP,leverage dot-com metrics,81114,28832
Event Management,1818,2:09 AM,SMTP,syndicate open-source e-markets,64003,77730
Pain Management,1616,4:45 AM,Ionic Liquids,deliver extensible infrastructures,5639,6385
CQB,2006,4:20 AM,Product Management,expedite open-source paradigms,12562,19424
IEC 61131-3,1547,2:16 AM,zSeries,expedite ubiquitous portals,73376,26646
ODI,1904,3:24 AM,Object Pascal,engineer vertical infomediaries,86928,64455
Biochemistry,1616,3:10 AM,FW,exploit efficient models,44864,83527
TFT,1858,4:55 AM,Urology,orchestrate proactive initiatives,96860,72355
GMS,1663,4:40 AM,Eiffel,synergize rich web services,69692,82280
MCNP,2001,2:12 AM,Rheology,extend cross-media infrastructures,18970,37350
Air Force,1885,4:47 AM,Offset Printing,generate synergistic deliverables,97979,39171
OLAP,1815,4:06 AM,Izotope RX,optimize revolutionary bandwidth,28314,8006
Kidney Transplant,1637,3:28 AM,DDoS Mitigation,synergize sexy metrics,26043,94150
LCD TV,1790,3:06 AM,Google Apps,scale extensible metrics,84356,5683
NCFM Certified,1629,4:05 AM,Service Delivery,exploit back-end portals,31348,5014
DP,1995,1:03 AM,SLA,unleash global supply-chains,95115,97903
IBM Rational Rhapsody,1622,3:30 AM,OWA,recontextualize vertical e-commerce,51137,21942
Omegamon,1702,4:23 AM,Utilization,brand scalable schemas,35159,31652
WSH,1684,2:26 AM,DTE,scale turn-key platforms,86865,29528
GMI,1513,3:33 AM,Production Planning,whiteboard dot-com bandwidth,16366,7929
Childcare,1832,3:48 AM,Film,brand one-to-one e-commerce,83055,83382
Recognition Awards,1944,1:34 AM,Assurance,brand transparent supply-chains,55987,36685
Omron,1781,4:14 AM,Global Human Resources Management,integrate bleeding-edge systems,55993,91099
General Aviation,1850,3:44 AM,Fashion GPS,optimize global vortals,80193,68831
Food Processing,1946,3:26 AM,Appeals,brand 24/365 niches,82965,29192
Kindergarten,1885,2:23 AM,eBay API,unleash distributed action-items,84171,94669
HRIS Database Management,1783,2:17 AM,LPN,deliver front-end channels,69942,20401
Shopper Marketing,1728,3:37 AM,Youth Development,utilize front-end functionalities,41526,52692
Design Patterns,1608,1:36 AM,iOS Design,revolutionize efficient web-readiness,1235,55769
FTP,1741,1:16 AM,DFX,monetize plug-and-play e-markets,64033,68220
Emergency Room,1686,2:20 AM,Benefits Administration,incubate collaborative functionalities,46374,1378
.NET,1984,3:53 AM,Allergic Rhinitis,matrix rich solutions,32481,63837
Genomics,1871,1:47 AM,DC-DC,enhance one-to-one channels,55091,30126
JCE,1696,3:47 AM,DC Drives,generate 24/7 portals,24262,742
OHSAS 18001,1855,4:35 AM,Blackberry Enterprise Server,reinvent cross-media methodologies,96243,2399
Krav Maga,1954,3:14 AM,RTL Design,disintermediate world-class methodologies,3962,73376
ArcGIS,1603,1:15 AM,FMEA,exploit B2C e-business,6078,12259
Otoplasty,1531,3:23 AM,Bloomberg Terminal,extend efficient mindshare,8977,39357
Owners Representative,1579,4:14 AM,VRRP,target plug-and-play architectures,94323,14490
XCAP,1602,4:02 AM,Public Health,embrace compelling platforms,36378,9491
NSI,1671,3:29 AM,Technical Recruiting,matrix frictionless architectures,21618,65268
DMAIC,1981,2:20 AM,HSEQ,architect cutting-edge ROI,99182,51039
PDCA,1533,4:04 AM,JCreator,facilitate dot-com e-commerce,55913,54927
Pumps,1763,2:47 AM,TDMA,optimize rich infrastructures,20409,24629
Federal Grants Management,1979,2:19 AM,Cost Efficiency,redefine 24/7 functionalities,62617,31319
BBx,1900,4:20 AM,CSG,envisioneer world-class supply-chains,53907,60879
VSS,1839,1:41 AM,BST,architect e-business portals,10385,11572
DL1,1502,2:37 AM,FBO,cultivate leading-edge applications,81326,28789
QPST,1791,4:30 AM,Tourism,streamline next-generation e-commerce,21449,23858
Hlookups,1548,3:19 AM,WM modules,unleash e-business supply-chains,96039,35184
WiMAX,1739,3:06 AM,Nintendo DS,seize sticky relationships,99041,19395
Perl,1735,2:58 AM,VTune,architect clicks-and-mortar e-commerce,30440,67544
OAuth,1719,2:40 AM,RDz,implement strategic metrics,78423,2630
Legal Assistance,1820,4:12 AM,Hazardous Waste Management,productize magnetic communities,54928,47631
RF,1563,4:50 AM,XPath,deliver dot-com applications,88178,98651
Data Center,1976,1:02 AM,International Human Rights,deploy frictionless infrastructures,26594,17822
RTL Design,1755,4:04 AM,Pharmaceutics,utilize distributed methodologies,48880,53841
IMS DB/DC,1642,3:38 AM,Shipping,evolve magnetic supply-chains,89941,28875
Problem Solving,1723,1:50 AM,Quantum GIS,extend synergistic ROI,87437,17517
FCL,1573,4:09 AM,XAUI,embrace dynamic initiatives,97633,37078
Amazon VPC,1842,1:19 AM,Corporate Gifts,visualize robust infrastructures,19948,50636
RC Detailing,1859,3:23 AM,What-if Analysis,grow global vortals,54371,68921
CBI,1762,1:56 AM,LRO,generate out-of-the-box experiences,18001,13264
GPGPU,1563,3:59 AM,Immunology,transform intuitive paradigms,44295,36771
HSI,1635,4:44 AM,Wrongful Death,e-enable global functionalities,78240,7689
Mathematical Modeling,1630,2:06 AM,SSAE 16,synthesize innovative e-markets,95864,60125
GCIH,1646,3:07 AM,Theology,reinvent impactful technologies,25277,20854
Mobile Applications,1553,3:20 AM,Axles,transform frictionless web services,25969,71752
ERD,1997,4:53 AM,YSlow,strategize intuitive relationships,78745,78166
Pensions,1746,2:55 AM,Ocean Freight,syndicate seamless vortals,92284,49952
BPEL,1741,4:04 AM,Lyricist,revolutionize visionary users,17829,58394
Utility Mapping,1839,3:26 AM,Emergency Medicine,embrace real-time ROI,57628,37422
NAS,1837,4:07 AM,Technical Documentation,engage bleeding-edge paradigms,100607,61440
MPR,1656,3:42 AM,QC 9.2,evolve frictionless vortals,35351,90041
NLB,1672,4:08 AM,Emergency Nursing,aggregate interactive bandwidth,40313,48669
LDRPS,1678,1:41 AM,Whitewater Kayaking,harness transparent mindshare,84703,38743
RCFA,1650,2:40 AM,RMADS,whiteboard dynamic paradigms,1112,93155
GPS Devices,1847,3:06 AM,PMO,facilitate synergistic relationships,43668,59316
Validation,1540,1:22 AM,Underground Mining,incentivize cross-platform e-markets,93549,27626
Award Winner,1575,3:18 AM,SMO,repurpose granular e-commerce,75849,71414
Uveitis,1893,1:00 AM,Target Costing,deliver wireless metrics,2726,43563
RUP Methodologies,1764,4:29 AM,Construction Drawings,facilitate integrated supply-chains,94588,30938
Graphic Design,1511,1:32 AM,Easytrieve,synthesize cutting-edge content,67749,28921
eZ Publish,1788,2:43 AM,Fire Alarm,reinvent proactive users,59881,78180
IxLoad,1683,2:02 AM,Multi-Unit Management,brand robust content,51458,12153
NGN,1550,3:31 AM,FMOD,strategize cutting-edge supply-chains,16134,9671
Food Science,1857,3:08 AM,PSpice,transition visionary eyeballs,35799,8839
uCOS,1824,4:06 AM,CGEIT,target dynamic e-tailers,16087,39347
Customer Insight,1609,3:57 AM,Video over IP,reintermediate granular e-markets,7953,55729
Cost Efficiency,1774,4:33 AM,VMI Programs,repurpose cross-platform solutions,27900,2314
Bonds,1603,3:14 AM,Art,integrate innovative experiences,62545,82571
IAS 39,1872,3:14 AM,RCS Selector,incentivize robust interfaces,9249,6620
