title,year,lenght,sinopsis,description,Country_Id,Director_Id
SNA,1990,4:32 AM,GMI,synergize ubiquitous experiences,73281,28736
Xen,1655,1:23 AM,Community Organizing,morph robust infrastructures,45156,81327
FCIP,1933,4:51 AM,Alternative Energy,cultivate B2B methodologies,11385,88959
General Insurance,1545,1:35 AM,SAP SD,redefine vertical technologies,94971,47116
Manufacturing Operations Management,1962,1:18 AM,SPC,monetize intuitive networks,92278,993
Tax Advisory,1806,1:21 AM,Branding &amp; Identity,whiteboard e-business communities,45646,4689
ICT Governance,1539,1:32 AM,Teaching,transition 24/365 partnerships,37181,96480
Electricians,1580,2:48 AM,MPBGP,transform viral platforms,86918,28265
MRI Software,1982,3:51 AM,Python,optimize global synergies,37532,46057
HP Servers,1968,4:57 AM,XAUI,whiteboard proactive mindshare,90040,34572
PDMS Design,1637,1:46 AM,Alzheimer&#39;s Disease,utilize next-generation methodologies,90655,27575
Governmental Affairs,1769,1:11 AM,SRDF,expedite killer convergence,86080,31543
Lynx,1603,4:09 AM,Hazard Identification,transition leading-edge vortals,65385,88848
PDCA,1506,2:20 AM,Fax,reintermediate e-business infomediaries,52994,96081
SaaS,1764,1:31 AM,What-if Analysis,drive B2C ROI,58018,83106
Custom Homes,1672,1:25 AM,Life Cycle Assessment,whiteboard leading-edge platforms,80898,55431
Knitting,1898,4:37 AM,Kettlebells,brand impactful e-commerce,45459,19972
JPEG2000,1652,1:14 AM,CMC,revolutionize impactful ROI,31465,72785
Turbo Pascal,1965,4:26 AM,Corporate Tax,seize holistic interfaces,6260,4397
ILT,1876,2:59 AM,Myers-Briggs Certified,transition ubiquitous interfaces,78807,40324
LTD,1683,3:33 AM,SBT,orchestrate dot-com networks,57168,73311
NGL,1990,2:24 AM,Ecology,monetize cross-platform e-markets,10415,51247
Editing,1585,1:51 AM,Zenoss,envisioneer clicks-and-mortar web services,81998,26225
VO,1853,3:34 AM,Hiring,matrix front-end e-commerce,79391,59228
Piloting,1980,1:32 AM,Loans,aggregate sticky niches,8605,83307
VTS,1856,3:53 AM,HTML Emails,mesh cross-media content,20604,77762
zLinux,1670,3:09 AM,Eurocodes,harness revolutionary e-tailers,70132,73563
FFT,1792,4:45 AM,Nylon,drive transparent functionalities,88796,85574
QAQC,1836,1:38 AM,PMR,incentivize innovative deliverables,42463,47516
CMM,1623,1:42 AM,EZ Labor,strategize frictionless action-items,44377,94141
PCB Design,1689,3:07 AM,Injection Molding,streamline cutting-edge supply-chains,37174,42502
KDB,1995,1:26 AM,Vyatta,brand customized partnerships,6060,35897
Product Launch,1571,3:47 AM,Full SDLC,cultivate customized experiences,64509,97728
OMT,1678,3:08 AM,NRI Services,innovate innovative experiences,53102,40946
Education,1561,2:54 AM,SDA,repurpose impactful e-markets,78349,27162
Payroll Taxes,1819,2:54 AM,Gigabit Ethernet,productize world-class models,29153,26795
HDX,1552,2:30 AM,HVDC,harness 24/7 infomediaries,46903,19412
BPEL,1611,2:33 AM,Knowledge Base,aggregate synergistic relationships,6359,43450
CGI scripts,1516,4:58 AM,Bloomberg,synergize holistic technologies,92511,64381
Social Media Outreach,1988,3:19 AM,JTIDS,enable revolutionary markets,86783,71737
XSL-FO,1954,4:55 AM,Programming,brand cutting-edge infomediaries,7178,13679
Live Events,2001,4:12 AM,XBRL,revolutionize cross-media partnerships,11064,98302
Sh,1979,4:11 AM,Bit.ly,enhance one-to-one applications,76083,8432
AOP,1968,1:01 AM,Tourism Management,transform 24/365 convergence,32108,16051
EOC,1730,1:39 AM,UCaaS,utilize rich eyeballs,9120,81769
Ownership,1606,1:37 AM,Silverlight,evolve e-business models,12877,84887
IT Service Management,1505,4:10 AM,DTE,iterate end-to-end portals,36651,96478
CNS disorders,1668,4:29 AM,KOL Development,engineer magnetic platforms,66974,45370
EPiServer,1973,2:45 AM,Agency MBS,synergize integrated applications,49484,47031
PDMS,2011,1:51 AM,Ultrasound Therapy,evolve transparent technologies,40186,50427
Switchboard,1828,3:51 AM,IFRS,incubate out-of-the-box metrics,59813,69546
Commercial Awareness,1980,4:47 AM,TF-CBT,e-enable end-to-end supply-chains,43821,46639
Voice Acting,1997,3:35 AM,NCSS,target transparent convergence,83400,88604
NDDS,1545,4:15 AM,LPC,implement bricks-and-clicks communities,9353,34800
Medicare,1656,4:04 AM,Yii,facilitate open-source initiatives,58037,40755
Machine Tools,1528,3:58 AM,Japanese Language Proficiency Test,recontextualize interactive e-tailers,36308,51795
Rollout,1681,3:07 AM,Cost Accounting,visualize one-to-one convergence,8439,88129
Executive Administrative Assistance,1557,3:47 AM,Korean,strategize one-to-one models,19808,17918
Process Optimization,1886,2:34 AM,Oxides,monetize sticky portals,53044,19457
OData,1803,4:54 AM,VXML,extend efficient e-services,70302,46802
Digital Printing,1510,2:59 AM,Kayak,deploy 24/7 metrics,56933,16308
Ultrafast Spectroscopy,2010,3:49 AM,NHibernate,visualize robust web-readiness,48789,89562
