title,year,lenght,sinopsis,description,Country_Id,Director_Id
Runway,1763,1:57 AM,Liability,mesh cross-media architectures,9631,25285
IP Networking,1784,1:20 AM,XQuery,recontextualize sexy vortals,54998,64138
PVElite,1503,3:04 AM,Cisco MDS SAN switches,brand collaborative channels,83457,87106
Spanish,1572,4:30 AM,Ocean Transportation,exploit plug-and-play ROI,86064,17046
Uveitis,1768,3:00 AM,NYMEX,mesh visionary infrastructures,70696,72126
Rapid Prototyping,1872,3:41 AM,FCAPS,grow open-source users,72745,84846
TIBCO,1712,1:50 AM,GCIA,cultivate best-of-breed metrics,79537,24352
RVs,1672,2:41 AM,Zoom,brand strategic systems,3529,10186
DTMF,1857,1:21 AM,Organizational Development,enhance customized experiences,57509,88690
QSE,1669,1:04 AM,ICD-9-CM,enable scalable eyeballs,11276,94056
OLAP Cube Studio,1565,1:24 AM,HR Policies,transform ubiquitous schemas,33657,48194
Embedded C,1714,1:17 AM,OTS,enable B2C partnerships,60211,20560
VSOE,1567,3:25 AM,Cashiering,aggregate scalable content,86150,67577
HP Procurve Networking,1989,4:07 AM,Laboratory,seize end-to-end action-items,23242,87064
Project Estimation,1692,3:34 AM,JDOM,incubate interactive niches,33076,53048
Assurance,1627,3:29 AM,GPS,enable real-time e-commerce,59493,57558
Start-up Environment,1993,2:03 AM,Retail Sales,disintermediate enterprise applications,10609,87479
Solid Oxide Fuel Cells,1666,2:11 AM,Aquifer Testing,expedite back-end web-readiness,88637,10094
Baan ERP,1766,3:04 AM,Slide Shows,optimize best-of-breed metrics,9563,95804
Sap Fm,1985,2:02 AM,Training Delivery,productize intuitive portals,40808,62749
iLife,1734,1:32 AM,NLP,aggregate bricks-and-clicks e-services,66115,94556
Site Development,1627,1:10 AM,Benefits Negotiation,innovate user-centric systems,56971,57179
MPLS-TP,1826,1:09 AM,Zimbra,target efficient markets,12334,13059
Spring DM,1547,1:49 AM,VTS,enhance best-of-breed networks,85090,86117
DLNA,1542,1:59 AM,MRDs,envisioneer real-time e-business,32854,29825
Vulnerability Assessment,1938,2:22 AM,Subcontracting,e-enable strategic networks,63017,34027
DFA,1893,2:56 AM,Skin Care Products,harness leading-edge channels,45082,95208
SAP MDM,1902,2:18 AM,RMS,grow out-of-the-box initiatives,73231,35808
Real Estate Transactions,1573,3:56 AM,HSS,deliver leading-edge action-items,58269,83024
mTAB,1893,4:13 AM,Watercolor,transform revolutionary models,98097,47401
Avid Newscutter,1657,2:59 AM,Equipment Installation,architect out-of-the-box systems,88091,97543
CPLEX,1802,2:48 AM,Capital Equipment,facilitate cutting-edge relationships,4776,38493
Access,1562,2:52 AM,BBEdit,integrate robust web services,35751,44793
HP Networking,1643,4:25 AM,Rollout,expedite wireless channels,31809,46183
Management by Objectives,1704,3:18 AM,DFLSS,synergize compelling initiatives,49707,29288
IT Solutions,1669,3:06 AM,Qualitative Research,recontextualize customized web-readiness,61640,19248
TD-SCDMA,1625,2:21 AM,Corporate Gifts,harness dot-com functionalities,92511,98040
PV Design,1909,2:59 AM,Vocal,monetize cross-media schemas,29750,54844
Elementary Education,1770,3:09 AM,FHA,engineer holistic interfaces,66387,78755
Cisco MDS SAN switches,1885,4:45 AM,Local Government,visualize best-of-breed bandwidth,86053,3347
LMDS,2006,1:43 AM,Data Migration,e-enable magnetic architectures,70086,98274
fMRI,1957,4:16 AM,Tablet PC,scale value-added content,80462,80790
Analytical Skills,1806,3:16 AM,EELS,redefine web-enabled markets,15691,97013
Lyricist,1523,3:04 AM,FME,incentivize B2B infomediaries,15961,79714
Land Use Planning,1720,1:01 AM,Yachting,morph 24/365 relationships,29922,34814
VC#,1940,4:22 AM,Pay TV,brand visionary communities,69838,40723
Two-way Radio,1891,1:33 AM,Marketing,enable global solutions,15525,3615
Jing,1547,1:51 AM,Beverage Industry,cultivate enterprise e-markets,87189,65831
Cross-functional Team Leadership,1580,2:32 AM,Guardianship,monetize magnetic niches,66070,69092
Credit Risk,2004,1:10 AM,Real Estate Development,integrate value-added portals,80142,52034
Biology,1930,3:21 AM,OWA,maximize collaborative deliverables,18183,77221
Women Owned Business,1810,1:24 AM,Storage,reintermediate ubiquitous paradigms,42282,39359
Site Plans,1789,1:02 AM,Jeep,evolve dynamic bandwidth,40801,21406
Market Analysis,1753,4:05 AM,Advertising,strategize magnetic e-markets,23578,58363
BMP design,1950,2:57 AM,Home Equity Lines of Credit,engineer next-generation schemas,96151,65252
IGRT,1619,2:27 AM,Vacation,embrace intuitive eyeballs,48142,91526
Solid Oxide Fuel Cells,1871,4:12 AM,Metro Ethernet,repurpose sticky infrastructures,36201,20707
QADirector,1613,4:07 AM,Non-compete Agreements,architect value-added networks,95062,34382
BGP,1764,3:00 AM,Powers of Attorney,e-enable global functionalities,25259,97035
FMOD,1949,1:02 AM,MS Reporting Services,engineer 24/7 relationships,38375,8213
CMYK,1778,3:20 AM,HBSS,extend innovative interfaces,88237,11526
Krav Maga,1505,1:04 AM,ABR,harness one-to-one systems,24689,81296
HttpUnit,1526,4:57 AM,WDK,target one-to-one relationships,18035,70728
Drug Development,1632,1:38 AM,RCV,deploy e-business users,88748,1392
CCVP,1995,4:25 AM,SVOD,transition proactive infrastructures,63712,2855
KDevelop,1970,2:00 AM,Cell Biology,iterate mission-critical content,79542,36430
MDT,1768,3:02 AM,TCO reduction,visualize bleeding-edge markets,2894,53155
SSCP,1913,2:36 AM,User Experience,unleash turn-key interfaces,51922,45664
Swimming,1665,1:46 AM,QAM,facilitate mission-critical methodologies,77521,10920
RMP,1741,2:05 AM,Psychodynamic Psychotherapy,utilize cutting-edge technologies,27718,26236
University Teaching,1559,1:57 AM,Order Picking,cultivate enterprise infomediaries,55245,22234
Therapists,1900,1:49 AM,Animal Husbandry,architect magnetic e-services,63335,6011
PCI Standards,1993,4:31 AM,RBI,harness impactful functionalities,55791,39424
Internet Banking,1568,2:46 AM,Illustrator,aggregate dot-com communities,75468,81879
Zero Waste,1801,4:30 AM,Procurement,reinvent mission-critical platforms,99520,67650
NG-SDH,1506,3:42 AM,Analytical Skills,redefine virtual platforms,84437,15535
VCT,1723,2:28 AM,Nortel DMS,matrix bleeding-edge ROI,28346,37474
Change Orders,2016,2:18 AM,GVP,synthesize extensible vortals,20525,12661
Object Oriented Software,1980,1:39 AM,BSR Advance,engage revolutionary communities,86184,72998
Political Science,2006,2:03 AM,MXF,repurpose bleeding-edge relationships,4330,97887
XML Programming,1739,3:45 AM,RC,aggregate mission-critical markets,30322,34056
Dell KACE,2003,3:42 AM,Wovens,streamline dynamic partnerships,50096,54387
VSAM,1681,4:14 AM,Izotope RX,leverage magnetic infrastructures,37667,7077
Umbilicals,1510,4:52 AM,MRI,revolutionize user-centric vortals,88412,68114
Chemistry,1645,1:18 AM,CQ5,transform sexy experiences,68164,54196
Licensing,1829,1:37 AM,Zoology,reinvent world-class experiences,16169,84945
RHIT,1523,1:23 AM,Lubrication,redefine granular mindshare,1346,87033
SSAS 2008,1569,3:32 AM,Kaspersky Antivirus,evolve global solutions,99833,79924
Copy Typing,2003,1:05 AM,PTS,monetize scalable functionalities,23412,70901
RT-PCR,1517,1:52 AM,Natural Gas,exploit holistic models,28239,75870
GCCS,1580,2:55 AM,PSD,incubate strategic systems,48908,13002
Navisworks,1507,2:05 AM,Robotics,streamline 24/7 e-tailers,65653,85718
Distance Learning,1745,2:45 AM,Kohana Framework,reintermediate 24/7 e-tailers,96015,54843
Cybercrime,1757,3:54 AM,Technical Documentation,seize bricks-and-clicks applications,50285,55951
Supplier Quality,1771,4:44 AM,CTIOS,empower end-to-end synergies,62692,96727
Professional Ethics,1611,4:37 AM,Twitter API,e-enable e-business experiences,11784,98818
HR Consulting,1737,2:46 AM,Flyers,implement scalable channels,79340,79321
HTTPS,1680,4:01 AM,BGP,mesh ubiquitous niches,76423,1696
CGI scripts,1610,3:15 AM,Ethernet over SDH,whiteboard holistic networks,99411,92012
IEEE,1816,4:07 AM,RUP Methodologies,utilize turn-key content,78339,3511
VAT,1694,2:13 AM,Joint Military Operations,unleash real-time content,54157,94581
CMBS,1521,3:14 AM,DFMA,transform customized models,95810,66550
IHE,1579,2:15 AM,LLU,innovate vertical infrastructures,57328,13921
Root Cause Analysis,1721,4:55 AM,VT,redefine web-enabled mindshare,75806,75085
iPad Development,1964,2:12 AM,SDS-PAGE,deploy extensible architectures,44516,65936
CGI programming,2008,3:27 AM,Sports Coaching,incubate distributed action-items,49682,5044
Type Design,1920,2:45 AM,DC-10,unleash cross-platform interfaces,89604,81201
Semantic HTML,1784,4:09 AM,HPLC,whiteboard ubiquitous applications,46541,71814
D3.js,1512,4:35 AM,SWIFT Payments,synergize compelling solutions,57629,78906
Embedded Linux,1677,1:01 AM,Nitric Oxide,synthesize wireless e-tailers,9039,51184
AX 2009,1699,2:23 AM,RAN,reintermediate open-source platforms,53279,14183
User Interface,1685,1:42 AM,RF Systems,exploit viral infomediaries,1602,4209
Active TS/SCI Clearance,1590,4:25 AM,BtB,benchmark clicks-and-mortar models,7795,24321
Legal Assistance,1892,1:31 AM,Board of Directors,incubate frictionless web-readiness,45004,35170
Database Administration,1995,4:14 AM,Myers-Briggs Certified,cultivate compelling applications,44389,37122
HCS12,1892,3:18 AM,Nylon,generate magnetic e-markets,2837,22570
VDSL,1653,4:15 AM,CQA,brand bleeding-edge systems,41998,42364
DBU,1637,2:11 AM,Kodak,revolutionize impactful content,62659,34590
Biomedical Engineering,2005,3:50 AM,Baan ERP,empower visionary channels,21658,870
Swimming,1899,2:21 AM,MDL,evolve leading-edge content,75237,17893
EEPROM,1856,2:22 AM,TCAD,productize B2C niches,1407,24080
GSS,1990,4:13 AM,Aerospace,repurpose cutting-edge interfaces,57113,50591
RSL,1844,2:00 AM,EIP,whiteboard strategic infrastructures,43913,61201
Oxy-acetylene,1890,4:44 AM,IR Spectroscopy,evolve plug-and-play users,11933,20255
EBITDA Growth,1901,1:43 AM,Computer System Validation,brand ubiquitous ROI,23640,27773
Yardi Voyager,1694,2:03 AM,Financial Mgmt,aggregate one-to-one web-readiness,64004,21096
Clinical Supervision,1534,1:44 AM,Brochures,harness real-time web-readiness,24455,60593
CQM,1536,2:09 AM,VMware Server,matrix cross-platform architectures,80729,10046
Teacher Training,1927,2:57 AM,SQR,expedite visionary ROI,19236,5305
Twilio,2014,1:39 AM,LMDS,synthesize efficient portals,69585,55996
CQB,1946,3:23 AM,HDTV,revolutionize magnetic action-items,1499,2206
SDA,1934,4:09 AM,DWH,streamline efficient relationships,19762,75682
Continuous Improvement,1626,1:35 AM,Outdoors,optimize cutting-edge schemas,99119,34121
TMJ Treatment,1936,3:23 AM,MSP Practitioner,target dot-com e-services,40868,14088
Bloomberg,1588,4:45 AM,Video,incubate dynamic infomediaries,70548,18872
Euthanasia,1960,4:07 AM,EOB,embrace next-generation deliverables,32914,68453
PPA,1950,1:13 AM,Environmental Awareness,deploy proactive metrics,23330,9
Public Sector,1866,3:22 AM,Administration,unleash innovative web-readiness,53989,25105
HDMI,1861,4:23 AM,Illustration,integrate value-added action-items,31094,7233
Fly Tying,1992,3:52 AM,FCNSA,repurpose sticky convergence,71947,88252
Drupal,1722,3:21 AM,Client Relations,matrix revolutionary channels,57714,6009
Unreal Engine 3,1563,1:02 AM,Rule Of Law,leverage proactive systems,45830,88921
Web Content,1890,3:02 AM,NCQA,scale vertical platforms,57895,70284
Tax Law,1847,1:53 AM,Dogs,enhance open-source web-readiness,37549,33572
Hypnotherapy,1821,2:15 AM,IntelliJ IDEA,mesh impactful models,5674,83708
Umbilicals,1597,4:19 AM,LTL,benchmark interactive channels,97970,79765
Airline Ticketing,1646,2:29 AM,Special Effects Makeup,revolutionize robust experiences,22065,46427
Medicare,1927,1:02 AM,Outdoor Kitchens,matrix front-end action-items,98049,13429
FTO analysis,1988,3:13 AM,Silverlight,reinvent front-end applications,83163,10744
FTTH,1558,2:08 AM,CCDA,matrix dynamic technologies,6305,81709
Yields,1954,3:18 AM,OLAP Cube Studio,matrix innovative e-tailers,78803,8635
Menu Development,1819,2:44 AM,Dairy,synergize wireless models,50753,5325
HW Design,1588,1:00 AM,MVNE,streamline rich metrics,13143,51594
UCP 600,1515,1:45 AM,Online Lead Generation,transition user-centric channels,9972,32199
Eyeon Fusion,1746,1:12 AM,Account Reconciliation,matrix leading-edge channels,99442,82073
CNOR,1864,2:58 AM,HMS,reintermediate magnetic initiatives,20518,12081
Evidence,1886,1:08 AM,Fine Art,e-enable efficient models,89485,87995
CVE,1607,2:22 AM,HVDC,unleash out-of-the-box experiences,50233,65128
uDig,1828,2:05 AM,UDF,productize B2B initiatives,10130,46326
HtmlUnit,1535,1:12 AM,EPANET,syndicate frictionless portals,13684,4781
Front Office,1701,1:27 AM,Valves,target sticky synergies,44243,49068
International Shipping,1599,2:12 AM,Homeland Security,optimize end-to-end initiatives,78641,81043
Process Improvement,1512,1:48 AM,Aluminum,drive intuitive deliverables,971,15595
HNW,1955,2:55 AM,JUNOS,whiteboard cross-media vortals,18863,51140
Waterfront,1604,4:49 AM,HP Service Manager,transform bleeding-edge markets,31865,84094
RTK,1706,4:50 AM,Operational Efficiency,incentivize wireless networks,64578,1670
Failure Analysis,1854,4:25 AM,WCF Services,deploy plug-and-play synergies,62151,25515
NT Backup,1601,4:08 AM,Book Reviews,syndicate user-centric markets,18427,85599
SRED,1763,4:15 AM,Food Industry,revolutionize transparent models,16142,67101
CWA,1925,2:17 AM,EEO Investigations,iterate cross-media architectures,36720,26712
