title,year,lenght,sinopsis,description,Country_Id,Director_Id
SRT,1750,4:36 AM,Fedora,seize holistic users,66451,65752
LPS Desktop,1959,4:01 AM,IFW,repurpose world-class applications,25323,30084
NS-2,1876,2:07 AM,Fashion Photography,empower transparent experiences,34870,13332
Uveitis,1895,2:32 AM,SSL,redefine bleeding-edge interfaces,93945,96242
Multi-color Flow Cytometry,1643,3:07 AM,FM/2,exploit wireless action-items,44867,58334
Counseling Psychology,1720,3:57 AM,HP Service Manager,mesh frictionless markets,26468,87308
Ember.js,1824,2:27 AM,Graphic Illustrations,architect robust solutions,33661,68416
Swim Instruction,1688,4:51 AM,Nielsen Data,transition 24/7 users,49712,69618
Wastewater Treatment,1664,3:57 AM,QPS,envisioneer magnetic action-items,80126,52033
CI,1655,1:11 AM,E-commerce,synthesize web-enabled experiences,4371,14506
Window Displays,1505,3:41 AM,Solution Selling,redefine transparent portals,71565,14528
Ektron,1921,3:11 AM,Job Costing,expedite open-source solutions,93059,17709
Aluminum,1844,4:53 AM,Diagnostic Ultrasound,transition e-business infrastructures,38223,92253
E-on Vue,1774,4:10 AM,BDD,strategize B2C ROI,14391,70881
Rhetoric,1890,1:51 AM,OOH,maximize open-source e-business,10446,27758
Alternative Energy,1827,4:17 AM,Family Medicine,monetize 24/7 infrastructures,66346,29763
Photoshop,1539,3:54 AM,BPT,matrix distributed niches,13584,63878
High Availability,1952,1:42 AM,Guest Lecturing,enable robust supply-chains,73984,89283
Blackberry,1982,2:13 AM,BMP,implement impactful initiatives,69722,69272
E-commerce,1632,1:53 AM,Rail,utilize viral applications,23620,33350
HBDI,2016,1:03 AM,European Computer Driving Licence,e-enable real-time content,22866,5696
CSCP,1688,4:13 AM,Yard Signs,monetize interactive architectures,93569,44511
Play by Play,1777,4:08 AM,SQL PL,implement 24/7 networks,86457,80358
Robotics,1762,1:08 AM,EE4,incentivize efficient infomediaries,88202,60919
5 Why,1844,2:05 AM,Wills,reintermediate next-generation infomediaries,29096,37306
Capacity Utilization,1744,3:37 AM,Wireframes,enable distributed vortals,80287,79345
Wufoo,1676,4:05 AM,IGCC,enhance bleeding-edge functionalities,10318,2868
Avid Newscutter,1631,3:57 AM,Sage 300 ERP,engineer impactful bandwidth,22871,69025
FCC License,1565,3:56 AM,LPT,innovate efficient paradigms,21101,46291
VSAT,1755,3:54 AM,ITIL,orchestrate real-time content,93564,81502
Data Collection,1551,3:36 AM,SSRS,incentivize leading-edge solutions,52832,96657
Jetty,1974,4:28 AM,GIS Application,extend collaborative functionalities,10529,66451
HSI,1553,3:34 AM,LSO,implement synergistic ROI,15497,45274
TV Production,1747,2:19 AM,Award Ceremonies,transition proactive platforms,42297,46696
Home Staging,1595,1:04 AM,PCM,deliver out-of-the-box methodologies,75148,11915
Career Development,2016,1:10 AM,iWork,recontextualize user-centric e-markets,29659,74638
HSE auditing,1955,1:19 AM,Road Safety,whiteboard integrated content,12020,44926
XSD,1937,3:26 AM,LS-DYNA,expedite 24/365 bandwidth,88750,4019
Pinterest,1668,3:42 AM,Applicant Tracking Systems,recontextualize B2C web services,44336,97841
Gifted Education,1625,2:14 AM,UV/Vis,integrate bleeding-edge web-readiness,18574,71932
What-if Analysis,1736,1:50 AM,Ffmpeg,disintermediate cross-media technologies,79177,54522
Teaching Writing,1893,2:09 AM,Ektron Content Management System,innovate customized web-readiness,73444,86301
InfoComm CTS,1718,2:58 AM,FSMS,reintermediate plug-and-play e-commerce,46249,44986
RCM,1840,1:01 AM,Gmail,generate customized experiences,88729,37262
