Movie_Id,Genre_Id
59446,86
81957,210
67297,45
9219,164
80690,33
29901,202
35696,28
3446,111
62361,117
41554,220
91576,187
36557,114
27181,34
22868,9
31645,201
50839,73
77143,20
85595,227
13479,54
81603,169
69098,224
89294,60
37492,51
33119,11
8619,61
8910,20
72960,34
75689,64
88290,131
64532,20
79905,169
38749,233
1704,230
3325,206
94894,128
17689,152
15868,155
70606,37
88703,67
23130,115
66715,79
44262,89
47358,35
802,68
74319,184
88682,200
9529,190
53742,146
38192,108
41211,168
46013,173
70564,219
95819,166
33645,14
52329,66
51822,10
2443,146
69194,190
79258,169
53869,109
7432,178
7619,162
25777,179
35737,62
77497,84
5278,96
62792,236
71086,152
8201,224
45712,218
12717,126
54715,129
38539,85
24552,21
20986,244
66159,17
71545,237
22917,243
40639,155
61605,152
87150,132
9038,29
80512,219
17847,36
47696,243
2364,2
43999,244
70569,227
92726,180
58169,15
56290,29
52590,194
24356,156
11966,121
19775,169
96149,195
79440,60
49107,119
86113,55
48277,45
66403,29
17230,19
92400,196
60136,33
41109,60
87843,141
68229,86
44499,58
24153,9
55541,36
64186,95
96449,70
50420,108
42613,168
34421,146
50918,229
28664,46
96397,106
36991,235
88068,193
95795,3
95938,6
67597,189
17394,157
94945,71
4865,19
71121,56
94153,177
60426,180
18785,179
93237,244
5219,175
73277,175
14654,136
44815,198
58904,48
94120,152
19410,97
61915,35
56104,167
79750,235
48086,198
50574,243
55347,159
62567,134
10179,86
10225,48
42592,110
28414,101
71647,112
20557,130
67293,151
53127,216
49837,189
88157,12
63969,201
23219,53
30020,236
7792,187
75064,115
61582,15
16435,48
20104,141
73143,57
34206,86
4206,33
48280,63
246,166
77386,213
19437,147
9480,42
3211,99
32394,143
94837,25
86624,48
5073,53
80117,192
68039,158
39780,42
86450,124
17088,91
29210,213
72771,70
74328,201
51369,134
46164,66
35917,60
410,12
50895,121
4780,185
11622,66
68075,78
31977,66
84128,163
36706,56
68944,158
86926,65
70234,30
30230,44
64988,241
28834,105
88435,94
41734,96
73607,198
55964,34
85740,22
24981,17
60060,220
2988,28
87256,232
67635,166
55741,190
59306,220
74902,80
62437,56
53394,241
36366,155
19240,124
60952,74
78324,58
61930,49
26667,125
30554,23
58394,59
14720,76
18281,208
17829,75
80398,150
43329,132
20407,93
96186,175
90011,39
50431,54
46480,19
39061,174
19072,186
78821,216
87869,46
81168,179
51893,56
35908,9
79630,104
88519,34
8539,126
27044,58
26999,91
73340,113
74456,215
77895,83
68430,115
94073,180
924,16
51407,146
53431,75
93395,110
57211,54
87217,221
50706,198
62906,41
83121,99
72936,94
41793,239
52847,115
16177,195
77035,134
29034,133
66091,171
12763,237
56140,165
6829,99
96312,51
84740,136
93276,104
58490,178
75341,25
78631,130
22981,133
91454,181
6162,183
92288,107
8384,8
65355,221
30454,149
82038,176
94970,36
78537,172
24568,147
75222,110
93174,195
22633,239
44969,196
78400,109
85495,205
56780,199
57277,16
61164,238
23141,103
79800,11
26551,73
49020,63
69625,238
36567,44
23170,46
8803,121
61039,130
78394,29
32333,74
54435,173
11109,176
18551,163
6033,119
66322,230
39594,210
76586,176
93286,186
90543,228
52323,211
75262,203
11856,67
25886,19
19049,145
63765,58
65792,43
67265,79
21058,17
64928,128
55147,185
1156,171
70359,25
68016,14
66819,93
77433,105
48941,147
90194,170
81484,134
16826,67
17748,8
13997,108
36192,196
16285,217
91938,238
56671,174
86152,51
73398,44
24052,3
50623,98
20834,204
67482,1
22201,150
33380,7
12905,77
76437,95
52721,26
76357,151
33663,118
6012,8
82371,9
16977,100
36584,204
46161,19
59890,34
1288,195
77855,241
19841,106
30803,7
32416,54
19610,11
34946,226
75547,148
3000,183
73075,49
72079,158
9944,84
74495,113
71559,13
44381,163
74329,93
60080,238
89302,7
78346,104
76620,174
21167,129
83582,244
83271,223
24946,25
20744,146
44049,133
12983,13
35104,94
56746,242
92888,135
9202,57
93648,150
46160,42
35421,108
47387,196
53804,207
11797,222
16688,140
16621,198
22986,197
16917,144
38888,10
3469,166
8916,169
36304,149
72688,132
86900,236
47129,234
4920,141
63146,181
6686,129
11439,17
51080,227
9714,236
38404,192
50390,16
12732,217
26327,7
28163,200
21608,229
30802,234
82350,228
48622,67
29105,215
23764,7
94732,195
74809,170
88987,99
21681,138
62290,132
11133,148
7235,51
85752,218
12127,240
67982,239
17329,45
9735,158
32023,119
83649,166
91448,51
39060,139
4268,6
57310,195
29879,223
71222,15
41625,157
46546,81
28469,43
7519,97
19974,68
59732,55
9334,42
10793,127
22567,72
87723,134
23327,227
46346,171
71322,20
64847,237
96599,235
50437,123
88030,93
95627,81
20888,90
18407,68
51963,73
73480,244
58515,23
82337,176
79541,154
60262,26
14396,70
21465,182
6170,162
23352,241
73513,151
84175,196
312,123
35476,106
95141,216
