Movie_Id,Genre_Id
92004,209
92416,57
13816,146
44848,139
72597,26
86621,79
70118,28
89772,82
56282,186
87657,225
557,20
83678,149
22274,233
671,122
28014,207
76011,21
15873,145
49534,33
406,72
33096,121
56842,49
64338,197
35947,183
79698,168
89686,18
13013,106
65792,160
76235,62
67015,164
22611,124
75843,11
85766,100
53501,33
25422,223
36917,103
82023,108
94174,104
62545,206
18897,221
47525,47
11245,229
12096,211
94240,94
65402,65
30227,78
51631,14
69929,208
20098,194
18526,87
60682,52
51347,211
44548,105
14564,11
37273,60
17522,188
94882,144
12889,164
87080,144
69518,158
14433,12
14662,179
51790,161
84422,168
15876,173
12872,148
94602,115
31450,223
40431,11
54907,192
610,52
42471,126
42656,79
30376,15
17996,118
62918,193
48798,91
82709,132
51141,61
23305,124
18204,144
45682,43
31014,23
8095,48
90740,20
20723,36
81727,67
51515,206
49747,176
72590,161
69272,161
85296,230
55092,22
80358,168
79898,134
65675,25
76119,114
12298,210
17201,83
5336,147
33879,208
42790,70
29884,216
66703,13
79657,108
64683,124
70709,42
32377,112
44840,11
85405,52
9087,22
6860,106
23955,146
73278,198
59844,95
18183,121
20385,51
52051,182
15704,3
2210,222
48793,63
4081,30
4472,243
75087,107
47818,145
41612,178
43789,214
17398,81
65348,237
96352,182
42570,108
13687,226
48547,178
44008,184
37176,230
48055,194
71060,83
54063,243
5843,122
54186,229
12980,192
18878,187
6125,46
77982,29
48427,216
18886,12
61476,44
51665,44
37520,160
12073,148
4215,91
78759,85
39429,153
7226,145
67953,11
8985,205
75229,107
6091,63
71711,49
81449,185
12366,63
87718,56
71250,53
60195,93
47914,8
93075,166
27318,155
50863,126
48965,235
8638,114
88761,99
26809,125
82914,26
54235,202
86653,141
40847,141
78990,128
24938,59
58670,195
91084,182
38681,63
81937,14
43041,63
17509,7
83955,213
79393,10
39317,240
49032,190
44148,39
19124,206
24310,238
15271,86
78257,27
41943,142
6474,176
61861,173
20487,201
78057,205
30915,237
56760,147
29181,177
28902,111
34689,170
68836,83
86730,88
88135,127
70818,166
59848,178
55751,35
70694,16
58609,193
51260,198
81157,204
84425,220
32965,221
33683,97
83964,159
89314,94
24024,208
44219,46
24783,8
87339,49
89675,229
373,53
15328,166
90050,162
5788,214
2557,76
22557,85
20617,119
14692,189
82063,222
13036,46
20992,205
23472,71
88400,233
70189,192
66898,224
79879,198
90888,26
6152,87
18288,57
8374,46
3224,218
76965,28
87716,136
49996,65
80069,53
689,11
20168,63
68398,216
94138,78
71923,229
30667,67
29100,140
11185,138
47102,46
40453,108
1275,95
58319,233
61562,12
11410,188
776,169
28143,130
87884,84
86266,65
17206,155
30191,98
85468,129
31066,155
45821,101
17383,62
56948,227
96946,95
12014,106
64716,131
39775,139
56952,100
89318,51
39770,81
84575,216
38111,34
2474,235
52457,241
41627,10
43608,93
51872,157
41778,240
21119,24
79237,4
39315,221
51890,46
57969,48
25300,99
71785,87
66102,132
76690,57
89007,135
60160,40
80708,142
93175,102
61932,11
35444,60
67467,87
94780,37
66498,10
51693,158
73082,207
2617,36
7689,238
43950,25
23400,41
63156,156
7560,38
35298,222
3409,136
77628,203
37661,223
30889,187
33255,20
94993,134
46824,197
44587,231
31877,164
26279,121
27332,229
60405,10
82110,146
59698,6
52691,102
68414,39
84762,19
16985,102
65073,36
89208,192
42513,172
63595,243
51822,149
5723,1
65464,40
41427,240
85612,140
94413,192
35300,63
28006,240
31356,7
10241,124
71923,97
24311,38
9866,133
81980,160
10849,227
79914,5
18698,89
10790,189
87730,154
70537,66
51014,186
4172,155
8595,230
84693,150
30653,213
72649,151
18788,62
63847,238
58518,156
28921,199
21313,233
94620,109
21963,180
18574,153
2957,174
23634,168
29411,222
34253,157
43781,94
74389,28
76953,42
48504,214
80328,39
21043,90
87119,36
61345,26
62165,110
92969,212
48219,201
48560,195
31438,143
49302,198
93936,222
37894,242
71056,42
48918,63
93666,201
87584,244
1228,19
66729,18
8382,110
81217,160
39042,155
2583,97
1130,202
53873,108
48670,170
56297,26
52895,62
33817,27
92945,73
25383,35
59865,6
7613,126
46633,222
2159,123
7590,79
26000,124
42117,162
15074,240
27431,214
70042,6
50493,189
61345,119
62280,75
50667,73
18120,234
1104,180
7100,46
29093,153
80217,88
88505,124
96541,145
65477,111
65082,238
25995,200
73517,75
74497,142
96253,17
10793,78
60670,67
4665,235
78642,23
20226,164
40290,148
62331,8
88102,241
2571,232
88341,111
5537,117
31156,185
5101,233
39315,24
38339,15
48403,230
36146,60
21744,174
77548,16
5112,24
82579,23
57605,37
94435,233
33333,174
37089,69
61111,198
26407,63
80044,141
41187,116
41117,188
44857,237
44484,24
33763,165
66583,91
62920,12
93987,204
15519,86
63705,218
44902,143
56292,77
45183,160
47978,10
92105,196
32149,211
11208,182
59305,5
2988,236
6243,161
41743,14
92257,196
8204,228
65223,42
51143,162
94490,186
13724,67
28771,19
57109,227
62824,221
89189,177
26613,172
79053,154
46897,19
23814,76
57683,241
70614,160
71308,15
74514,15
66149,164
81637,232
59219,119
66483,151
613,218
74934,3
16263,23
96922,189
85136,165
66480,83
35998,151
4907,67
9899,49
16479,222
20543,122
19700,170
60898,49
53156,192
20008,187
29373,26
25686,57
60141,213
22914,178
58249,171
87092,77
44580,134
14462,171
30622,148
10464,229
32343,148
70936,147
13228,177
6726,212
95442,130
52159,11
83435,31
74870,240
55419,12
11065,82
13550,97
6710,28
24816,140
53793,78
26570,6
93024,39
72382,8
11362,176
79922,235
32192,209
22565,150
45947,228
35042,11
54340,93
74042,226
58174,82
69896,13
41833,47
10716,75
77568,185
21441,206
57426,28
73444,90
10306,198
94143,241
85060,204
32723,213
87730,116
14482,183
10232,92
38591,157
38751,130
68054,54
22822,215
49840,106
88767,241
39168,158
41180,177
50179,63
80546,53
82419,56
64314,219
93319,161
43380,77
26838,21
59692,171
90640,38
86585,197
61194,117
8356,10
26356,105
21024,15
78619,235
96831,157
89943,34
69604,185
25432,67
52287,129
2480,160
32870,39
53697,81
87734,42
25147,141
30255,39
66603,186
68667,119
14594,116
59392,126
77281,107
17541,171
94468,126
25858,8
9797,197
7453,170
91336,165
89200,109
46079,32
8692,176
34362,123
23545,135
86077,38
71937,164
26555,129
56093,132
96221,126
23804,142
61851,244
38265,191
58938,127
17127,142
39141,141
74798,149
45933,161
88289,177
77026,119
67608,225
24255,73
56444,154
83689,171
69151,31
38734,32
6454,155
42809,22
87565,73
42731,139
55769,213
42859,232
55198,25
78863,200
38114,218
62513,49
34624,132
62434,154
10278,162
60822,77
61958,227
38404,234
82257,112
85135,90
75558,6
21203,40
32542,48
68945,127
90200,88
64381,32
26327,166
57584,196
73005,229
77573,147
52262,216
8580,191
23949,102
76652,81
36633,28
71658,65
80677,49
69316,64
13767,180
56837,122
28578,74
59020,212
21047,199
20994,71
87036,15
11060,137
86358,63
79114,50
26173,123
9595,228
58776,230
94814,105
67845,163
78571,164
22806,17
50363,162
56823,9
57376,45
29915,206
88715,212
28746,75
15062,61
42360,190
40066,244
62518,7
1829,160
9035,102
6307,140
80923,99
54656,130
17402,236
86584,77
28720,68
85900,150
22963,155
29146,20
33745,232
76109,5
95480,184
69465,88
30917,124
59085,207
86064,164
29637,73
89050,65
95076,91
71983,73
36602,101
63850,22
13570,95
38847,45
46292,222
95958,80
78687,237
96866,196
4535,103
87721,220
78849,209
58772,11
77614,55
16766,222
11006,107
31922,148
89744,44
12465,15
12924,135
42742,125
12486,58
25387,136
58367,37
16961,181
36513,182
71799,220
35677,79
62577,130
88908,165
22448,9
79104,146
48698,19
81104,212
74236,77
78727,40
46643,152
51950,95
86710,235
37950,201
109,210
69431,53
88465,194
42850,81
88446,197
39032,51
36009,17
65055,61
13761,5
30929,183
76589,157
36759,80
90685,45
33247,14
41179,80
69410,10
86199,68
31532,55
6618,195
59023,236
48285,222
4218,115
39229,152
70748,228
52500,14
42375,5
92111,88
7530,34
67935,217
2473,147
6970,194
93607,47
29976,206
38642,145
32914,239
93729,134
46266,46
5790,161
64569,51
85988,151
95551,212
67888,108
83100,218
61829,198
5015,27
55541,130
73313,91
49227,26
86065,210
58141,201
17718,130
17833,130
90889,27
92916,58
80578,34
12517,72
61706,179
14445,131
78663,164
19757,15
10911,194
78886,73
19066,80
37836,228
72988,62
80259,235
88453,100
63822,84
11181,182
48575,238
33970,128
64510,28
84715,195
21341,36
74903,194
14282,95
34816,78
89093,124
41438,222
29220,128
50094,132
66279,178
57132,147
62616,78
23098,125
11413,58
48178,204
93326,176
66948,28
20748,216
54324,207
85136,76
36740,4
55918,236
28224,218
40489,233
37683,66
62803,188
84897,68
33407,211
69341,75
13588,83
32175,70
83477,194
60938,57
76384,190
88615,243
81322,179
49801,215
63644,70
34779,10
74656,52
8170,188
3785,81
85734,134
92601,215
36852,118
90549,232
51887,244
46225,148
81397,70
23281,19
53236,188
30355,195
62789,220
31494,37
42008,122
9926,77
39365,101
20288,161
2685,212
24629,53
88643,130
95157,148
42673,205
5370,236
87659,66
25555,3
62195,74
95512,173
38073,115
10094,102
90715,43
72083,188
31571,61
6858,105
54436,124
33579,122
12437,197
72705,189
4527,203
16943,41
67838,114
57605,182
42280,180
64314,182
3212,195
69688,229
13299,193
67211,11
92066,140
1739,89
50278,113
45876,187
10804,170
60008,187
48812,13
46952,61
73708,158
15209,12
15162,23
17476,140
16806,168
11148,205
5759,5
32757,54
88563,51
3209,117
54872,134
83387,226
46426,164
52646,109
28693,2
46752,136
11703,228
34411,128
46089,75
628,134
31539,131
80287,126
21068,148
35170,45
70603,107
87023,17
48982,123
61970,30
53872,65
87878,157
44404,152
88123,108
80570,105
10701,4
22961,16
82437,239
5438,197
40117,94
28098,187
35171,42
19236,149
47279,67
77014,112
67638,186
33581,80
7363,191
21120,238
9786,118
67862,46
21567,195
76575,111
53046,15
56943,105
84749,240
28289,223
46506,172
20191,180
71008,174
57257,167
85498,203
26462,136
2008,106
24445,180
36740,137
5346,130
6225,6
