Movie_Id,Genre_Id
30778,202
67671,121
41463,41
18508,186
81497,206
83692,197
41011,185
71123,178
37531,164
57854,135
80890,244
985,41
69675,40
72554,45
24752,140
17667,11
71992,45
27024,54
840,135
80863,53
73915,130
27575,100
24125,53
18871,195
46031,131
1343,53
82108,43
62538,139
14276,153
47468,64
80825,32
52712,20
29978,231
54337,25
89878,77
4221,94
37943,136
1980,237
11435,85
68837,224
39613,26
33875,12
51089,199
674,68
84004,50
75813,123
24129,5
38387,42
38393,190
59146,39
74345,174
75769,224
78729,108
88351,163
62379,2
59695,110
36687,88
5056,192
16650,100
80157,64
51420,94
93212,89
89262,117
39251,186
59994,217
27831,243
19331,242
56303,77
62270,227
23089,176
34145,12
90814,131
53321,162
3855,125
44242,100
90068,24
11772,69
71375,137
88042,107
40249,41
80344,35
46296,206
50266,232
73017,244
36319,45
25662,37
39838,42
60611,194
70086,149
53650,109
76266,171
42238,7
26967,51
5404,123
72447,167
74985,189
47370,124
95916,206
35895,159
12010,128
38527,87
60858,158
94791,209
80799,55
70195,160
20007,142
74765,132
82709,88
30206,6
90759,33
84262,175
30668,11
77182,34
57033,165
31058,70
85717,159
16468,220
80508,144
5309,157
57634,98
53478,185
9250,48
9098,17
78609,200
3582,164
37507,128
34829,230
86653,111
34307,142
31387,155
90500,160
91723,206
26093,5
94397,52
10644,13
76501,164
40356,231
95063,58
32148,62
3836,175
79748,217
8194,51
75120,52
14075,20
47494,59
43105,9
42309,216
19246,163
14056,218
6247,8
61493,29
52655,74
14484,135
62558,124
34885,54
10906,149
50787,9
10621,101
57707,149
82260,146
56466,173
93560,94
83010,213
32877,123
51395,34
63976,104
82736,37
57241,84
28069,40
41929,139
31210,205
52554,80
44106,134
84369,16
55203,192
20695,47
48207,3
19239,85
66223,166
57125,149
10616,136
1718,26
84727,156
49423,219
5091,179
79694,213
94360,224
59822,243
93476,215
40372,38
72120,174
17242,236
18000,129
20496,200
62767,12
76529,160
52522,225
8463,105
12401,154
73427,42
90522,152
48796,198
61505,16
8446,220
71235,141
76797,73
88157,56
39900,31
38988,240
60267,244
79817,164
14960,195
7440,192
90058,152
73080,54
94453,223
9596,31
63477,182
60717,30
32143,18
7400,163
73445,206
24143,132
12486,158
41406,154
20799,19
8150,95
21479,211
5090,161
71501,151
81711,170
21946,123
21892,8
61238,190
7548,163
66561,88
74379,232
9995,43
69526,87
87072,171
8360,1
70562,189
33070,169
56451,106
82673,67
9628,25
88172,139
42908,63
57348,210
7823,34
17441,60
95871,232
13710,210
34402,102
70747,34
63026,27
6985,185
69171,163
24857,56
25565,136
72312,238
21801,123
51127,101
54315,99
50523,33
26704,28
3514,221
20011,195
57905,101
45485,44
54327,4
50037,70
61538,120
52318,22
92010,156
6405,16
2467,64
30579,84
76746,31
45001,15
67887,1
21697,119
8841,184
56738,193
50433,137
31250,222
62408,39
67285,199
36636,199
31653,32
2889,93
67808,114
10386,66
21284,203
2690,123
86442,13
89569,110
87305,39
66770,56
7803,170
82238,169
88344,62
65797,58
22581,113
23774,233
24498,130
22163,37
54991,209
80101,46
14637,13
44459,214
78708,36
92105,85
56757,74
64067,154
73180,143
51606,170
10153,92
71687,106
41252,102
