Movie_Id,Genre_Id
59460,147
47081,239
88908,97
79393,87
70286,186
30751,3
9141,111
78249,77
85479,186
12141,238
73527,224
31622,153
9254,195
22506,214
5238,168
26134,125
34776,7
87654,200
35621,127
60911,210
85115,47
91989,77
76059,163
21882,133
13400,124
13061,161
58114,41
10632,117
74889,5
33516,2
41352,202
9396,132
86063,178
57948,109
96464,178
3744,158
67438,125
12702,16
34260,106
4319,157
93754,202
85169,148
61487,14
1044,75
45426,134
44515,8
91803,215
90171,239
69625,92
55506,97
16172,202
81519,205
87702,83
37491,91
11735,156
40170,19
6118,157
95518,49
87518,59
59963,218
60853,169
70344,211
64295,109
13403,13
22694,153
58199,113
52054,26
3106,207
80412,243
70668,87
85358,73
51026,34
50377,143
46728,230
5165,96
15825,202
80091,106
12713,29
91223,72
53491,156
71622,180
37522,200
88812,77
32174,187
61444,102
45144,135
64535,154
20132,243
12971,131
12796,231
10426,36
4229,194
10320,124
73494,59
77939,165
17080,89
88445,170
50400,187
87214,160
27189,33
18316,103
44931,95
64245,193
58983,212
90474,138
50119,182
53667,153
35259,71
87765,43
60416,80
41096,136
56163,63
6087,174
71778,62
42245,115
23790,29
82435,169
93035,191
83075,222
15354,110
47646,243
18137,120
39733,73
75419,167
16042,23
89410,4
47546,133
50514,160
83878,136
7867,12
86856,178
92306,5
19561,34
81794,170
94813,169
88482,164
28764,162
27808,113
33880,242
84750,69
63505,59
36794,231
93218,37
77687,117
62645,178
203,229
61827,81
64036,149
53299,74
72940,22
70362,194
50741,175
18320,160
33544,193
20929,63
44336,211
51621,156
72205,61
91084,222
95436,198
75285,219
15566,76
78949,237
91145,139
39055,147
30180,49
16169,164
46597,21
55830,229
21902,115
48208,232
22418,126
35214,77
72701,204
74656,213
19244,242
37836,58
22284,52
72719,199
96522,135
57859,139
71665,243
30834,159
89770,227
12902,218
86955,170
85989,204
19878,239
51439,138
26388,116
18338,17
94006,197
8997,79
92003,200
84396,49
71663,118
13728,40
16980,32
3816,37
59817,241
3152,190
23450,229
61667,176
13798,143
1207,53
96307,44
85917,10
74164,198
5556,115
70492,131
42272,98
73913,31
81275,228
29929,214
27114,51
30558,161
62277,214
50902,92
28604,175
12768,207
78554,27
4746,43
31759,62
49102,186
30143,213
22925,79
20135,69
1146,21
28693,12
86043,113
1571,39
21595,158
90083,43
76266,125
9916,24
49685,26
2116,51
83164,201
53590,1
31604,244
38894,226
51586,194
33759,69
78937,205
57462,177
69642,106
57187,71
57597,68
54939,7
26735,178
94394,226
89641,230
27709,111
35035,72
86706,6
72658,62
2751,162
56127,22
70598,172
21667,79
15172,169
18390,227
45048,4
76130,211
75334,156
9215,147
32766,184
35618,19
4206,38
91350,152
71574,226
44816,187
90553,134
84655,122
24557,234
18694,120
15978,72
5993,229
41225,133
58362,126
92190,225
72441,47
52122,170
22001,215
47466,79
46937,147
15472,163
54648,125
50778,220
80440,9
87588,145
88660,170
10913,242
7535,31
90439,3
91310,37
2680,139
92529,229
60946,186
36140,179
73007,156
9950,56
14763,82
96576,51
27380,34
39642,162
9854,207
19388,226
36567,228
84982,118
18138,118
78178,205
45479,67
4351,161
33589,241
83421,193
79467,162
59873,122
63030,49
38375,17
66506,242
58305,111
67175,228
42384,89
13642,98
61072,154
48215,192
44351,15
43940,43
25859,71
58165,93
26818,191
45432,118
74727,231
65511,165
9149,15
11751,100
40468,190
81497,157
64085,202
14001,234
44217,202
82114,36
8322,242
59570,211
28754,59
32765,134
29250,183
46524,20
47163,202
78598,214
63084,21
96540,223
32391,159
62487,244
55969,183
87819,221
49363,62
11246,27
9533,138
16563,220
56284,202
59272,115
51507,89
77021,57
16953,238
62822,171
19118,127
23543,242
66685,175
72033,59
71457,31
25995,244
19971,60
16167,165
51884,34
86607,218
60430,112
55669,144
95924,42
75700,199
680,8
47403,12
85815,232
55698,16
41516,75
6272,236
67817,53
80924,240
86376,144
25895,91
43326,215
96933,178
61599,81
91482,238
59758,98
48020,38
12654,84
79392,53
1554,185
9167,190
78352,170
16969,216
13869,146
81158,7
83150,178
94095,167
8624,81
46933,161
37472,170
15368,15
94327,156
36858,240
28567,22
40507,158
29466,198
93072,103
8164,211
66345,205
16076,234
20525,76
92854,29
89714,115
86194,127
59331,143
54592,145
54214,132
80113,58
56797,78
56465,12
83098,177
91036,16
44123,118
18251,156
47559,117
53624,210
36100,99
8062,241
91881,201
5795,171
85334,18
3833,242
33541,80
19187,136
90015,81
54922,234
88885,114
32281,243
33103,60
19915,209
20873,2
15337,79
3413,121
66412,79
45350,199
125,140
72972,20
2550,102
18225,54
77983,215
26195,31
47258,113
74838,195
5096,154
2757,84
17280,142
27349,201
51616,236
87037,101
54489,18
41123,198
52560,142
40215,80
38581,4
84713,225
65394,53
55338,150
8591,236
81040,12
38103,53
38768,32
84950,39
82280,105
50214,157
12600,139
68338,173
20506,44
84439,34
84890,216
33712,4
34799,54
48614,46
26988,194
45969,182
89597,164
35735,15
3872,24
53861,114
7661,25
4968,98
31127,152
4679,233
69924,15
49121,69
10217,145
59395,168
33707,52
13354,216
50437,211
92351,183
43083,106
74590,8
22717,121
32272,129
13960,22
42971,25
44454,45
77347,127
16233,122
43655,95
74581,27
38627,172
27785,221
56527,41
9141,210
9034,37
43642,164
82451,241
61163,156
34717,174
56536,107
69591,103
5859,154
39309,193
39717,17
61493,242
11913,113
53720,240
72790,47
78608,10
8876,5
45403,73
15272,93
34358,11
56246,120
43586,149
51394,71
1654,130
49017,37
69936,64
35004,53
28704,110
37592,118
71003,80
54157,222
82980,146
49362,164
17672,24
47008,42
57048,44
68610,153
2069,203
96557,200
88184,223
85706,209
78851,212
46649,19
28853,8
315,244
72545,207
56,219
59982,157
29533,71
80853,173
79519,156
22618,109
66907,56
58677,81
24632,79
11563,129
90844,27
95751,49
93753,101
46362,3
2235,104
75273,210
29588,108
46969,136
32523,42
59845,61
50235,203
57327,205
20116,156
82025,100
26090,67
49546,25
30452,231
7401,46
62157,113
22659,144
26351,7
86364,147
50732,234
22985,127
66948,21
93944,88
23104,229
78802,54
24500,208
16381,240
96075,128
28677,14
96426,56
14886,102
45129,90
24923,125
17890,130
77712,114
51019,138
96012,142
12784,227
62817,8
3709,222
81836,61
52508,190
91263,161
38902,140
82445,131
61524,96
11260,187
8396,166
78199,243
4455,83
28077,74
1532,102
21886,175
13999,157
91093,47
50244,240
17991,28
88284,197
65762,4
59574,82
74507,169
71167,48
33157,95
15856,93
65535,129
75606,115
44901,208
3786,198
96991,161
71349,45
7157,31
45541,38
81993,228
62817,230
17703,219
85168,47
65456,195
85735,47
54072,29
44701,56
81829,211
96185,135
55632,193
43153,42
44860,35
86701,34
5468,125
40391,79
4225,135
42402,14
12822,72
55504,25
7760,121
16183,115
28825,82
59967,138
5964,187
34003,177
41798,119
61046,90
35651,17
65522,63
25886,110
6629,97
55865,34
58401,190
33646,146
8051,182
13957,110
78835,162
60888,4
89645,80
84509,140
69201,2
34873,53
63741,190
31303,69
1012,198
66368,230
8163,89
42898,189
77640,97
63240,15
58299,193
36716,24
26785,22
22632,4
1545,72
24216,54
63063,115
45434,139
89155,73
45784,72
7247,233
22989,183
51956,234
47758,166
90564,202
30105,113
9743,5
72901,182
55437,151
17223,49
45617,163
60311,179
1548,55
35483,205
35694,60
64713,57
77227,233
89557,143
30785,114
67153,58
33235,231
14334,149
16507,173
19334,157
63844,81
76526,181
73757,235
87381,141
40845,85
77832,89
22296,171
81603,126
70004,55
57732,111
75621,139
57435,79
11589,126
55096,148
84464,212
89664,89
46205,70
16399,27
30911,230
66939,177
36675,27
27755,168
67335,224
25800,140
8921,183
7305,147
3758,14
57374,59
71570,47
55334,192
82560,244
68339,163
79284,16
73702,111
27439,220
34191,89
26957,224
48411,166
21162,45
54778,113
12738,11
51493,15
74399,233
83878,94
66162,99
90011,9
45560,11
76424,193
61909,186
13923,156
38684,8
49276,194
67305,219
60353,129
13760,239
70819,43
86886,128
6534,136
22623,133
89791,30
66869,77
6033,166
79118,96
23213,112
12969,216
90498,92
58268,83
14220,17
66737,89
24608,77
77483,145
94279,18
33567,59
40722,107
84081,107
40722,63
10560,79
72201,64
35154,95
27515,146
83205,232
24996,119
11274,193
57063,27
39808,136
16372,57
91583,34
47399,209
33760,164
39901,164
62407,41
83873,244
39816,131
72436,157
43048,118
22260,54
36907,232
95636,105
92665,75
10128,56
37322,56
41916,198
54443,51
73654,7
5487,34
35712,157
49162,85
9465,237
5374,9
54129,14
28204,146
83143,5
121,236
85805,226
87973,210
69132,170
86206,36
43564,46
61959,226
54188,201
24254,201
96458,234
30381,10
54628,10
57381,211
49534,244
34939,5
1760,216
54338,12
24823,113
9457,136
51189,123
43009,154
95569,214
6778,222
15403,60
53135,193
10916,185
74327,200
56820,47
39055,241
22604,195
51352,112
64511,226
33346,226
51944,90
90472,168
59669,45
87652,108
6199,32
64018,78
27090,131
30787,243
41024,14
57061,49
73097,33
58401,107
87506,85
92514,131
37679,157
19344,54
64914,232
54136,169
40535,235
82584,212
41339,81
20726,153
7650,149
89518,35
45263,35
29045,108
1268,40
24083,230
7354,158
4050,135
18632,140
24163,15
20735,89
68074,15
41808,64
33435,132
5998,85
70617,74
17969,213
34298,3
