title,year,lenght,sinopsis,description,Country_Id,Director_Id
Rent to Own,1888,4:57 AM,Quantitative Research,enhance out-of-the-box schemas,73269,91783
Job Search,2000,1:45 AM,RMF,generate synergistic ROI,22388,37357
EP,1924,1:15 AM,Executive Management,recontextualize interactive markets,74233,92315
Two-way Radio,1650,4:16 AM,NICU,enable one-to-one vortals,9253,72849
FTTx,1860,2:51 AM,Aircraft Design,drive sexy e-commerce,86974,51249
XML Databases,1673,1:53 AM,European Languages,generate front-end solutions,94571,11360
Security,1530,1:29 AM,Move Up Buyers,innovate sexy architectures,30714,89803
HttpUnit,1586,4:56 AM,PMO,enhance interactive initiatives,99238,18685
American Welding Society (AWS),1716,1:23 AM,Molecular Biology,revolutionize seamless e-services,61374,41756
Biopharmaceuticals,1541,3:11 AM,Total Cost of Ownership,reintermediate virtual web-readiness,40951,70657
Philanthropy,1744,3:33 AM,CPR Instruction,enhance collaborative convergence,29254,63632
Tourism,1884,2:54 AM,PCS7,redefine virtual deliverables,75309,49103
RS Means,1526,3:34 AM,IELTS,disintermediate killer architectures,47496,73748
MHE,1754,1:18 AM,PKI,leverage strategic partnerships,82940,53085
Early Childhood Literacy,1829,3:10 AM,Black &amp; White Photography,revolutionize end-to-end mindshare,76405,80917
CCSP,1658,3:35 AM,Medical Illustration,expedite transparent infomediaries,52304,41530
FTTx,2005,2:20 AM,FF&amp;E Specifications,harness cross-platform e-markets,86466,96717
Cisco UCS,1807,4:50 AM,Vulnerability,scale leading-edge infrastructures,20377,8646
Ships,1565,3:33 AM,Spring MVC,expedite magnetic vortals,47365,41194
Recognition Awards,1596,4:29 AM,Fund Administration,orchestrate ubiquitous web services,33179,91451
DHTMLX,1742,2:34 AM,iVantage,e-enable ubiquitous e-markets,57876,67615
European Union,1957,3:25 AM,Perl,grow dot-com communities,83264,66010
Outdoor Recreation,1501,3:39 AM,HVAC,mesh virtual e-services,78257,74032
EWS,1692,3:20 AM,QIP,revolutionize open-source bandwidth,4173,38452
Blood Typing,1732,1:12 AM,Early-stage Startups,innovate bleeding-edge infomediaries,44182,48535
Press Releases,1934,3:23 AM,Typeface Design,envisioneer intuitive web services,80443,9764
Mobile Technology,1760,4:48 AM,Fashion Design,generate collaborative users,64282,52254
LPC,1644,4:03 AM,Data Modeling,disintermediate scalable eyeballs,97453,46137
PMP,1832,4:58 AM,FMS,iterate web-enabled e-commerce,61862,41524
PGA,1892,1:41 AM,Youth Development,target efficient functionalities,28681,69941
NDE,1618,4:46 AM,Analytical Skills,brand sexy content,28088,73888
Healthcare Consulting,1802,3:45 AM,Store Management,matrix e-business supply-chains,22396,85106
Krakatoa,1718,4:16 AM,Microsoft Exchange,evolve dot-com paradigms,82264,44837
Social Justice,1571,1:21 AM,Navy,syndicate intuitive web services,90177,11729
JavaScript,1953,4:03 AM,VLAN,visualize B2B architectures,31793,11558
DNA replication,1721,2:39 AM,Algorithm Design,synthesize scalable mindshare,37922,91079
JBoss ESB,1509,4:48 AM,VHDL-AMS,grow impactful models,99984,74011
Term Life Insurance,1712,4:44 AM,Cardiac MRI,deploy innovative methodologies,79037,32363
Document Imaging,1815,4:36 AM,Finite Element Analysis,synergize end-to-end e-commerce,45859,43483
QKA,1516,3:55 AM,Planned Giving,reinvent dynamic initiatives,8808,55596
Pyrosequencing,1675,4:25 AM,Chi Nei Tsang,optimize turn-key models,43254,38319
EBSCO,1518,1:20 AM,ICH Guidelines,architect distributed interfaces,80391,2641
Rational XDE,1963,3:15 AM,MVNO,recontextualize extensible initiatives,77586,57900
LPC,1837,2:46 AM,CNS disorders,optimize enterprise functionalities,100297,5682
Water Resources,1725,2:29 AM,EBITDA Growth,aggregate enterprise solutions,15629,40922
Microsoft Exchange,1706,4:13 AM,IS-IS,strategize front-end e-services,81665,12924
HMIs,1746,4:13 AM,Two-phase Flow,maximize holistic metrics,56990,49828
Facilities Management,1606,2:16 AM,SAP EWM,reintermediate back-end experiences,27555,90945
DGFT,1514,2:36 AM,RPD,evolve compelling platforms,50141,83566
Real Estate Transactions,1887,2:22 AM,MC2,syndicate strategic technologies,15570,86945
JSLint,1988,4:37 AM,Data Migration,synergize value-added channels,27639,10792
RFLP,1794,1:36 AM,Screening,streamline proactive synergies,39853,27290
Piping,1904,2:24 AM,Team Effectiveness,syndicate B2B e-commerce,22771,21385
Galleries,1533,2:09 AM,NVH,leverage 24/365 mindshare,65205,65606
eTOM,1635,1:59 AM,Zeolites,transform clicks-and-mortar schemas,31167,97379
Quantitative Finance,1931,3:54 AM,RF Scanners,incentivize B2B applications,3699,62436
MPower,1562,2:33 AM,Whole House Renovations,mesh enterprise schemas,35999,71038
PET-CT,1748,2:04 AM,Recognition Awards,brand cross-platform supply-chains,67042,31770
Drainage,1939,3:50 AM,BDCs,monetize 24/7 convergence,62264,59941
VO,1613,3:13 AM,Non-profit Leadership,engineer distributed deliverables,20864,56605
NFPA 101,1657,1:18 AM,PPC Bid Management,synthesize value-added relationships,43731,50141
MRV,1991,2:19 AM,Luxury Travel,deliver compelling synergies,8668,9826
DC Operations,2004,4:49 AM,Childhood Obesity,enable scalable synergies,66304,66021
Forecasting,1854,2:00 AM,EFQM Excellence Model,disintermediate sticky portals,95785,7429
Tunneling,1938,1:17 AM,CDO,envisioneer collaborative markets,77447,59302
Wine,1935,3:57 AM,DSDM,scale mission-critical niches,47329,20464
Ruby,1709,1:40 AM,VxWorks,leverage global e-commerce,41116,28097
IVF,1657,2:11 AM,TMJ Treatment,revolutionize global platforms,62671,22153
XFP,1820,4:22 AM,Pro-IV,engineer revolutionary deliverables,69341,47939
IEP,1944,4:55 AM,XOG,innovate vertical web-readiness,17526,96224
VRRP,1954,1:35 AM,Zenworks,implement dot-com users,94787,67216
JavaBeans,1931,3:46 AM,CQI,embrace compelling systems,4248,17365
FBCB2,1792,4:22 AM,HQL,enable cross-platform interfaces,55501,55456
Water Features,1843,3:45 AM,CgFX,reinvent back-end channels,80025,56117
POS,1559,2:42 AM,Feature Films,maximize user-centric platforms,45476,57328
Oligonucleotides,1988,2:32 AM,ZBrush,unleash world-class architectures,30038,61311
Citrix XenDesktop,1654,4:51 AM,HR Solutions,deploy bricks-and-clicks e-commerce,24310,18811
Target Costing,1527,3:52 AM,FHLMC,seize dynamic portals,54152,37378
CI,1923,4:10 AM,DVD Studio Pro,utilize frictionless eyeballs,25204,59708
Amadeus GDS,1624,3:46 AM,Public Sector,iterate magnetic mindshare,98138,96799
Switchgear,1744,1:37 AM,Applied Mathematics,incubate granular platforms,69713,51604
IFM,1854,2:31 AM,Broadband,evolve impactful supply-chains,71349,8615
IRAs,1555,2:58 AM,MICROS,unleash rich solutions,63511,42000
Air Force,1718,3:50 AM,MySQL Cluster,mesh e-business e-business,66812,70077
Power Systems,1891,3:40 AM,KVM,generate B2B solutions,85123,88633
Black Belt,1522,2:43 AM,Utilities,extend collaborative action-items,42510,23115
Typeface Design,1980,1:00 AM,EEO Investigations,synthesize extensible functionalities,55131,60691
Army,1885,4:30 AM,Zephyr,streamline seamless infomediaries,99825,59015
Online Research,1529,4:49 AM,Art Exhibitions,drive transparent action-items,28203,59129
Hazardous Waste Management,1995,4:54 AM,Scientific Writing,architect front-end communities,28749,96343
Numerical Ability,1741,3:40 AM,Entrepreneurship,leverage next-generation metrics,61386,82462
High Performance Computing,1911,1:59 AM,Kondor+,maximize back-end paradigms,61646,62014
Aquariums,1920,2:06 AM,JDA,grow robust content,23612,63964
HSSE,1577,1:05 AM,FQL,envisioneer next-generation e-business,100192,95641
Skin Care Products,1678,1:49 AM,Oil &amp; Gas Industry,incubate seamless technologies,84042,59077
FCAW,1758,2:18 AM,Administration,extend impactful schemas,15375,39835
SEP IRA,1668,4:56 AM,Home Care,recontextualize best-of-breed methodologies,63082,95612
SQL Loader,1936,2:55 AM,RNO,grow impactful infrastructures,96286,63135
Virtual DJ,1504,1:03 AM,BSSAP,repurpose B2B interfaces,21775,95914
DOT Regulations,1996,2:02 AM,GMI,incubate B2C e-tailers,33627,81291
UDS,1731,4:48 AM,HTC,reinvent proactive methodologies,22059,59451
