title,year,lenght,sinopsis,description,Country_Id,Director_Id
Fraud Detection,1951,4:29 AM,ZFS,whiteboard seamless models,66776,24758
Oil &amp; Gas Services,1808,2:05 AM,Air Conditioning,e-enable one-to-one eyeballs,55279,52569
Front-end,1609,2:59 AM,PMO set-up,engineer compelling portals,95292,83898
QKA,1802,3:58 AM,DCOM,visualize end-to-end eyeballs,73392,59920
FCIP,1783,1:49 AM,GBA,mesh end-to-end applications,64578,92047
HVAC Design,1769,1:43 AM,CME,envisioneer frictionless communities,92618,98320
CNC Mill,1962,2:02 AM,WCCP,enhance viral niches,7662,93455
DBUnit,1889,2:47 AM,Simple IRA,optimize cross-platform solutions,21001,91494
Crystal Xcelsius,1711,3:57 AM,Food &amp; Beverage,incubate global action-items,82219,52682
AAT,1725,3:46 AM,VMware View,recontextualize cross-platform architectures,79152,40481
Government Relations,1919,3:38 AM,Testing Types,unleash extensible supply-chains,2291,17378
Volunteer Training,1674,3:17 AM,Beverage Industry,e-enable wireless content,8704,54589
EF,1815,1:04 AM,IR,leverage back-end e-markets,55277,92418
IVR,1516,4:47 AM,OHSAS 18001,disintermediate dot-com e-commerce,89714,49552
Major Gift Development,1603,1:21 AM,TNS Media Intelligence,unleash best-of-breed schemas,29184,62249
Supplier Quality,1870,1:55 AM,Shipping,cultivate cross-media initiatives,53403,48413
Type Design,1754,3:05 AM,Planned Giving,synergize plug-and-play solutions,87589,28876
Quantitative Research,1509,1:13 AM,Eyebrow,integrate viral systems,99812,46365
End User Training,1961,4:58 AM,Gold,incentivize transparent e-commerce,62557,87857
Zero Waste,1563,1:20 AM,Shotokan Karate,orchestrate compelling relationships,44144,67821
Zend Server,1829,4:45 AM,Fine Art Photography,engineer front-end channels,73731,18535
HLA,1792,2:20 AM,Army,strategize visionary infrastructures,71479,69887
Corel Draw,1802,2:20 AM,PnL Management,mesh wireless vortals,30569,58463
Oscilloscope,1551,3:23 AM,mLearning,transform holistic supply-chains,50198,70346
OEL,1754,3:59 AM,Business Process,morph value-added functionalities,63145,80480
Attorneys,1605,4:24 AM,Sustainable Tourism,reinvent B2C channels,37533,16981
TSO,1663,2:25 AM,ICU,reinvent B2B communities,15204,13308
LPS,1645,3:09 AM,pgAdmin,strategize mission-critical models,83696,5776
VLAN,1761,2:10 AM,Eyebrow,visualize open-source deliverables,88404,70905
Print On Demand,1660,4:28 AM,PFS,architect frictionless technologies,79110,76562
Benefits Administration,1696,1:42 AM,Novell Netware,cultivate out-of-the-box e-markets,14251,32540
PyGTK,1811,3:45 AM,RRIF,whiteboard cross-platform paradigms,87903,18817
Hypnosis,1662,2:26 AM,QARun,transition value-added architectures,63948,56367
NMLS Licensed,1958,4:44 AM,HUMINT,engage granular bandwidth,92019,68974
Epistemology,1672,2:00 AM,Knowledge Sharing,embrace strategic deliverables,72778,42271
HUET,1520,2:01 AM,Amazon VPC,architect dot-com synergies,81236,49909
Timber,1779,4:14 AM,JDO,leverage collaborative synergies,31858,39264
NBFC,1536,3:44 AM,UBD,redefine intuitive solutions,92867,45235
Minority Owned,1632,2:54 AM,Time Management,transition B2B technologies,46134,22788
DCAA,1680,4:44 AM,OTN,productize frictionless mindshare,3378,64251
Coaching,1858,2:16 AM,SOA BPEL,e-enable granular e-tailers,37019,56413
Epidemiology,1836,2:25 AM,Rhythm Guitar,benchmark interactive models,62212,42361
Software Implementation,1612,1:11 AM,NVR,repurpose killer synergies,8940,7706
LN,1661,2:05 AM,PPA,incubate turn-key deliverables,100602,71101
Nginx,1807,4:19 AM,FTK,incubate one-to-one web-readiness,51817,741
RDz,1707,3:54 AM,CCTV,enable dot-com ROI,28056,71406
VxWorks,1560,3:42 AM,Flyers,enhance scalable technologies,86756,9695
Recombinant DNA,1807,2:18 AM,LCM,exploit sticky interfaces,1039,54869
Novels,1513,4:32 AM,ISO 9001,matrix enterprise e-tailers,46935,74546
RSL,1644,4:12 AM,Aeroelasticity,architect interactive e-markets,91372,40369
GXT,1679,4:43 AM,Algebra,monetize killer portals,78624,1699
PCI Standards,1838,3:53 AM,GMI,enable dynamic paradigms,18366,98258
Electric Utility,1784,2:00 AM,Microsoft DNS,harness dot-com infomediaries,94701,9220
HP Openview,1500,3:50 AM,Culinary Skills,orchestrate transparent schemas,74202,69420
JDOM,1515,2:25 AM,Fractional Ownership,optimize best-of-breed niches,41723,54608
Payroll Taxes,1794,4:58 AM,Russian,brand revolutionary networks,54064,53661
IT Solutions,1546,1:47 AM,Guerrilla Marketing,utilize best-of-breed e-tailers,48875,60513
Ambulatory Care,1603,4:02 AM,JPOS,optimize e-business niches,44449,50814
Linux Kernel,1999,3:24 AM,Business Objects Data Integrator,evolve collaborative deliverables,54118,53831
VMware Server,1500,4:58 AM,Xilinx ISE,reintermediate revolutionary e-markets,78967,98913
