title,year,lenght,sinopsis,description,Country_Id,Director_Id
TBS,1530,4:27 AM,Gaming Industry,expedite viral relationships,38881,95393
BPML,1775,2:07 AM,FMCG,reintermediate out-of-the-box e-business,6682,95539
IICRC Certified,1636,1:57 AM,UAV,revolutionize e-business partnerships,100308,2800
SMSTS,1886,2:40 AM,DLP,extend ubiquitous channels,42280,67292
DFR,1954,1:16 AM,Spectroscopy,benchmark leading-edge web-readiness,61671,49810
Numerical Ability,1904,3:53 AM,MMC,exploit cutting-edge ROI,43851,16740
Music History,1767,1:02 AM,Snort,e-enable sexy metrics,189,55788
KOL Identification,1801,2:33 AM,Patient Safety,integrate virtual content,18013,7746
Zend,1623,2:31 AM,GSA Schedule,unleash rich ROI,60173,70728
Experion PKS,1713,4:42 AM,Thought Leadership,e-enable back-end e-markets,82132,78183
Gypsum,1517,1:10 AM,XML Publisher,reintermediate sexy mindshare,28858,84090
Zend Framework,1982,3:41 AM,Pinterest,monetize proactive markets,77941,37073
SNA,1761,1:54 AM,WGA,monetize dynamic portals,80663,74256
Rock Mechanics,1870,3:30 AM,Spreadsheets,grow e-business technologies,2699,69652
FPGA,1512,2:44 AM,IR,target distributed ROI,99592,92218
Judicial Review,1842,3:19 AM,JTAPI,unleash proactive infrastructures,95406,12682
OJEU,1893,2:03 AM,SDL Tridion,engage intuitive eyeballs,5,39552
Sybase IQ,1923,4:37 AM,Whiplash,optimize revolutionary e-tailers,60099,90327
Drupal,1827,3:20 AM,Commercial Awareness,deploy collaborative deliverables,45477,27436
UWB,1956,2:43 AM,Root Cause Analysis,maximize value-added technologies,72533,52198
Subcontracting,1872,4:47 AM,Global Management,transition dynamic convergence,91537,43409
DBVisualizer,1734,1:25 AM,Music Publishing,maximize transparent e-services,76525,38780
VTL,1805,1:38 AM,National Association of Realtors,engineer seamless eyeballs,70594,6278
Zabbix,1780,2:36 AM,CCVP,incentivize magnetic applications,9943,5543
End User Training,1820,4:20 AM,Web Applications,harness cutting-edge interfaces,21303,881
LNA,1847,1:34 AM,Publishing,repurpose sexy interfaces,11373,87609
CCS,1801,2:16 AM,DHTML,strategize seamless infomediaries,77413,75961
eGate,1755,1:53 AM,BCLS,scale back-end methodologies,25552,47058
Process Efficiency,1579,2:06 AM,SQL DB2,leverage holistic e-tailers,83168,30985
SSAS 2008,1635,3:03 AM,NWDS,facilitate interactive applications,67843,72195
YSlow,1877,3:30 AM,VMware Fusion,productize dynamic schemas,32786,28931
Market Knowledge,2018,4:21 AM,KNX,target integrated channels,16834,81461
Email Marketing,1522,1:29 AM,IKE,deliver intuitive content,61642,76227
Kinesiology,2007,2:38 AM,VRRP,innovate bricks-and-clicks methodologies,32648,88240
UCSC Genome Browser,1883,4:09 AM,Duty Drawback,seize rich mindshare,5992,40344
Histology,1592,2:25 AM,At Multitasking,brand rich bandwidth,92647,37277
WPC,1911,2:42 AM,Swimming,enable viral communities,23148,11434
Fedora,1654,4:21 AM,HDF5,generate impactful convergence,25671,59970
cGMP manufacturing,1869,3:33 AM,DHTML,target holistic bandwidth,54116,23011
SQL Loader,1948,3:55 AM,LSO,harness end-to-end interfaces,6954,96422
Young People,1962,2:59 AM,OBIEE,benchmark holistic e-commerce,84268,24004
IBM Mainframe,1843,4:33 AM,Jingles,iterate virtual applications,21723,24531
IBM Mainframe,1908,4:55 AM,BMC Remedy,empower B2B systems,75123,79107
Catalyst Switches,1704,2:14 AM,Social Networking,target compelling interfaces,91163,77981
Digital Signage,1696,1:46 AM,SAP SD Module,engineer next-generation markets,15445,45267
Economic Development,1990,2:52 AM,HTML Scripting,exploit proactive e-tailers,96032,63484
Prototype.js,1760,3:27 AM,Threat &amp; Vulnerability Management,grow revolutionary infrastructures,64664,1559
KOL Management,1820,3:26 AM,EOS,scale synergistic interfaces,59607,33052
Workplace Violence,1640,4:43 AM,DNA microarray,architect clicks-and-mortar communities,96551,92472
TMX,1771,3:17 AM,Slovak,transform revolutionary communities,51985,98184
CFX,1612,2:32 AM,EBA,embrace global infrastructures,85821,89745
GNU C,1629,3:49 AM,Corona SDK,seize scalable e-tailers,49128,98420
MKS,1646,3:25 AM,XDCAM,integrate mission-critical markets,63013,68202
SAP HR,1644,4:35 AM,Change Control,scale best-of-breed convergence,4634,6908
MVPN,1610,2:43 AM,Odyssey,architect efficient e-commerce,23291,50006
Fences,1729,3:08 AM,JUNOS,unleash customized e-services,12013,98299
Smartstream TLM,1708,1:24 AM,Non-profit Leadership,engineer best-of-breed e-business,60281,84712
NPDES,1775,2:55 AM,Personal Training,architect interactive communities,26219,24559
Coastal Zone Management,1733,1:06 AM,Overseas Production,generate next-generation e-markets,25568,85804
Cyber Defense,1915,3:32 AM,Economic Development,deliver revolutionary eyeballs,18100,90826
TDA,1581,3:44 AM,Urban,brand ubiquitous functionalities,78549,44939
MXG,1783,2:19 AM,Ion Chromatography,repurpose out-of-the-box web-readiness,47559,11152
Sellers,1508,4:41 AM,Purchase Management,whiteboard one-to-one systems,8135,10664
VMware Server,1755,4:10 AM,PgSQL,incubate value-added e-tailers,90513,23159
ASME,1775,3:16 AM,VBA,recontextualize one-to-one metrics,42106,59767
CWA,1980,1:46 AM,Akka,reintermediate web-enabled e-business,30073,69424
Glassfish,1884,4:04 AM,HFM,incentivize front-end solutions,38494,6560
Unit Testing,1843,2:18 AM,Fragrance,unleash open-source platforms,58210,70833
Skin Care Products,1703,2:12 AM,Wealth Management,repurpose front-end experiences,72112,58029
HR Policy Formulation,1780,2:25 AM,Turkish,seize bricks-and-clicks web services,41704,87206
Zultys,1530,4:56 AM,IEEE 802.3,incentivize real-time channels,56723,65048
HP NonStop,1951,3:28 AM,Westlaw,implement wireless models,91969,8392
CMOS,1681,4:25 AM,Custom CMS Development,innovate intuitive web services,38601,20309
PVR,1552,3:49 AM,Overseas Sourcing,synergize sexy relationships,26798,34116
Earthworks,1614,3:03 AM,Qooxdoo,transition synergistic infomediaries,38404,93313
Photography,1996,3:19 AM,P&amp;ID,maximize real-time channels,68291,36419
Motion Graphics,1734,1:01 AM,UV,envisioneer compelling convergence,25640,40341
FMCSR,1843,4:40 AM,XP Professional,innovate distributed e-tailers,53880,93789
Annual Giving,1642,3:25 AM,Petroleum Geology,engineer user-centric technologies,43689,50406
XUL,1781,2:24 AM,CDM Co-ordinator,productize granular eyeballs,82845,34831
RFI,1989,2:54 AM,MVVM,disintermediate compelling partnerships,18452,83033
QRadar,1528,2:58 AM,Ideas NX,reintermediate innovative applications,49482,64978
iGrafx,1557,1:06 AM,Orchestral Music,implement cutting-edge markets,34613,91790
GIS Application,1819,4:48 AM,Siebel,morph end-to-end eyeballs,64895,60336
Blended Learning,1781,2:44 AM,Visual SVN,monetize integrated deliverables,30371,29534
Environmental Awareness,1764,3:23 AM,SDH,target enterprise solutions,16425,58931
Eclipse,1945,3:49 AM,Tax Research,scale ubiquitous infrastructures,36719,26453
EF,1500,4:35 AM,Systems Design,revolutionize end-to-end technologies,52855,9644
Program Evaluation,1914,3:24 AM,Direct Sales,synthesize compelling networks,40134,63269
Zynx,1548,1:42 AM,Swedish,engage open-source architectures,84391,42192
Xytech,1995,4:23 AM,SSO,deploy strategic functionalities,46446,79297
Information Architecture,1628,2:45 AM,Yardi Enterprise,enable frictionless users,12082,54372
Kyocera,1650,3:07 AM,Aquifer Testing,brand cross-media infomediaries,30487,52651
Management by Objectives,1999,4:05 AM,DS3,incubate sexy infrastructures,81492,21676
Blended Learning,1860,2:34 AM,Ideas Development,engineer compelling technologies,38270,69939
EF,1538,1:11 AM,Workshops,productize interactive interfaces,57585,59446
QML,1761,1:43 AM,UCC filings,matrix frictionless eyeballs,99622,48219
Classical Guitar,1612,1:51 AM,Microsoft DNS,iterate virtual paradigms,97021,16714
ATR-FTIR,1901,1:01 AM,XaaS,redefine cross-platform web services,70186,79951
Industrial Hygiene,1514,2:10 AM,Operational Risk,facilitate wireless markets,7070,39195
Tcl-Tk,1661,2:19 AM,Oilfield,productize innovative infrastructures,86391,25337
Oracle RAC,1884,4:25 AM,Offset Printing,reintermediate proactive e-services,73773,35300
Biotechnology,1799,2:12 AM,Telecom BSS,architect out-of-the-box initiatives,49,36721
Software Quality Assurance,1894,2:06 AM,Jigsaw,brand rich solutions,24238,7378
Successful Business Owner,1835,1:22 AM,SAP MM,syndicate collaborative niches,34294,45630
VO,1674,4:34 AM,Xplan,productize scalable networks,46189,32942
Cyber Defense,1891,1:51 AM,VLC,reintermediate seamless communities,51943,76249
Interior Design,1602,1:54 AM,DITA XML,utilize bleeding-edge relationships,3355,94096
DMF,1630,2:50 AM,RPC,mesh granular experiences,73987,44432
Jib,1633,2:22 AM,VSX,facilitate compelling web-readiness,10499,77559
FpML,1540,1:48 AM,pfSense,orchestrate synergistic niches,78348,51155
US Tax,1926,2:12 AM,Water Features,matrix open-source web-readiness,58755,9196
CMTS,1995,2:43 AM,High Sense Of Urgency,integrate compelling technologies,86803,71757
Nios II,1540,2:08 AM,Telecom BSS,drive collaborative initiatives,25384,85260
Twilio,1725,4:08 AM,Visual Merchandising,implement viral ROI,39772,76455
xSeries,1827,1:20 AM,SPC,target world-class e-tailers,36678,25815
Feature Writing,1819,4:21 AM,LGD,aggregate distributed schemas,17410,29159
GMF,1820,2:40 AM,Manufacturing Operations Management,disintermediate e-business deliverables,11633,90985
SSPS,1778,4:17 AM,CDMA 1X,strategize global interfaces,14572,11181
PeopleSoft,1717,1:07 AM,XPDL,brand transparent systems,27866,45962
Eye Tracking,1985,3:54 AM,Glaucoma,transition proactive paradigms,81001,40835
Technical Support,1719,1:40 AM,LBO,brand B2C e-commerce,42560,29693
Knitting,1802,3:19 AM,Fashion Shows,iterate interactive experiences,20478,57667
FDMA,1880,4:25 AM,Usability Testing,incentivize seamless partnerships,65086,70039
Hazard Analysis,1916,2:13 AM,MPLS Networking,expedite granular portals,88288,33292
SIP,1793,2:16 AM,Patents,architect world-class e-commerce,42917,27888
