title,year,lenght,sinopsis,description,Country_Id,Director_Id
People-oriented,1925,1:00 AM,VDA,unleash best-of-breed applications,72693,70094
RPO,1846,1:11 AM,Interactive TV,streamline out-of-the-box relationships,1435,71136
Pro Tools,1733,2:44 AM,Capital IQ,generate global vortals,39277,77978
Ignite-UX,1840,3:33 AM,Network Security,extend best-of-breed channels,79196,6022
WCF Services,1703,2:57 AM,Jets,seize impactful e-markets,22908,63238
NCSim,1775,4:16 AM,Xbox,transition magnetic channels,75102,13114
Classroom,1707,4:26 AM,System Administration,reintermediate intuitive interfaces,58047,64876
Energy,1579,3:44 AM,QRC,evolve B2C technologies,11004,92357
IEC 62304,1511,3:28 AM,Cyber Defense,embrace seamless networks,29328,16712
Global Operations,1952,2:11 AM,BMC Remedy User,synergize out-of-the-box e-tailers,27160,71402
QlikView,1647,2:07 AM,WSH,utilize 24/7 metrics,67706,81191
MFS,1532,4:04 AM,Ductwork,matrix integrated portals,49804,52866
Sales Operations,1504,1:03 AM,MPLAB,engage innovative systems,6747,45463
Digital Journalism,1707,1:29 AM,BMC Remedy AR System,drive world-class infomediaries,44772,89425
Rail,1930,4:37 AM,FBT,engineer web-enabled communities,16449,88439
Business Ideas,1750,2:54 AM,KDB+,mesh innovative functionalities,50263,87656
Gold,1716,3:29 AM,General Insurance,recontextualize extensible architectures,37980,9437
Equestrian,1860,1:24 AM,MySpace,e-enable sexy relationships,94492,50006
MRI,1726,2:06 AM,Nginx,enhance sexy web-readiness,43736,49146
FP,1990,1:28 AM,Berkeley DB,target leading-edge eyeballs,30459,50019
PeopleSoft,1928,1:52 AM,Technical Writing,streamline robust convergence,2336,25407
Food Processing,1923,4:50 AM,SAP Business ByDesign,engineer interactive platforms,45476,81438
DMZ,1510,3:52 AM,DV Camera Operator,transition bricks-and-clicks e-commerce,64178,22768
RTF,1755,2:33 AM,Sweaters,extend 24/7 supply-chains,80002,72360
Vessel Operations,1589,4:04 AM,Pinterest,monetize 24/7 interfaces,45205,63675
ITIL,1540,4:28 AM,LSAMS,leverage real-time e-business,20282,76786
DFMA,1726,2:44 AM,Frozen Food,reintermediate virtual e-business,95516,73383
Chromatography,1856,4:44 AM,CCIE,implement proactive functionalities,95654,98646
IICRC Certified,1925,2:24 AM,RFID Applications,target scalable infrastructures,60085,97067
Options,1938,3:45 AM,JPEG2000,target viral e-services,49167,89393
ITIL v3 Foundations Certified,1920,2:53 AM,Typewriter,exploit dynamic e-business,87687,35457
Zope,1908,1:06 AM,BtB,harness mission-critical models,85661,56202
PPA,1855,1:46 AM,Process Scheduler,whiteboard holistic interfaces,84607,72121
MySQL Cluster,1541,4:39 AM,Euphonium,grow collaborative solutions,81662,29974
SnagIt,1507,2:26 AM,Glamour,reintermediate efficient infrastructures,40604,22922
MySpace,1652,1:10 AM,Wholesale Purchasing,incubate plug-and-play e-commerce,87504,13952
CFX,1633,4:09 AM,PKCS#11,enhance cutting-edge infomediaries,46263,12955
Federal Law Enforcement,1755,1:26 AM,Lithium-ion Batteries,e-enable value-added applications,41747,69310
Beer,1869,3:21 AM,vShield,reintermediate customized synergies,78335,8263
PVST+,1741,3:44 AM,For Sale By Owner,generate clicks-and-mortar users,57553,52161
Solvency II,1594,1:42 AM,SSAE 16,mesh customized e-tailers,80892,32717
CSI,1696,3:05 AM,Unit Testing,expedite bricks-and-clicks metrics,33832,17395
ETAP,2006,4:45 AM,RFID+,engage web-enabled metrics,10990,83133
HCP,1784,2:24 AM,Cash Management,morph wireless experiences,13475,86718
JavaBeans,1873,2:52 AM,Customer Retention,optimize back-end technologies,11141,44215
Troubleshooting,1978,2:15 AM,Voiceovers,reinvent clicks-and-mortar web-readiness,34534,68395
XPS,1661,2:29 AM,EU Competition Law,unleash wireless vortals,70638,33148
Big Data,1520,1:42 AM,Systems Design,repurpose clicks-and-mortar metrics,7757,46821
Fine Dining,1839,1:19 AM,gSOAP,aggregate enterprise networks,49063,3792
Professional Ethics,1726,3:15 AM,BPA,grow collaborative platforms,44805,95069
Unicenter TNG,1982,2:07 AM,Zeolites,enable cross-platform synergies,79036,74736
Pharmaceutics,1668,4:58 AM,Avionics,repurpose integrated users,60252,42459
Kodak,1787,3:53 AM,JConsole,brand seamless technologies,34366,13106
xUnit,1599,3:52 AM,Supply Management,deploy cross-media initiatives,64578,15824
WDS,1937,1:41 AM,Tutoring,aggregate magnetic supply-chains,77596,81491
Flash Animation,1750,3:00 AM,FDM,enhance compelling users,55758,4333
Cash Flow Forecasting,1843,1:52 AM,RTU,transform intuitive users,100451,90059
CCNP Security,1848,3:33 AM,Sports,visualize collaborative e-business,90321,56656
IT Strategy,1593,1:08 AM,Mystery Shopping,enhance back-end users,5952,74437
Offset Printing,1816,1:24 AM,Twisted,enable cutting-edge infrastructures,84473,79475
LPN,1935,1:39 AM,CNC Mill,incubate e-business architectures,1865,87981
Corel Draw,1788,4:28 AM,Snowmobile,incubate clicks-and-mortar interfaces,76707,72507
SBIR,2009,3:32 AM,Cost Efficiency,transform user-centric methodologies,79739,45066
Three.js,1548,4:24 AM,PML,deliver holistic networks,26859,49965
JBoss Application Server,1742,2:45 AM,ETABS,cultivate dot-com web services,26394,74346
Cuisine,1727,3:32 AM,Office Management,recontextualize enterprise action-items,75888,71599
Krav Maga,1732,1:41 AM,International Relations,syndicate cutting-edge mindshare,41814,36984
Jet Engines,2007,4:19 AM,International Economics,revolutionize value-added users,93757,54813
Commercial Kitchen Design,1864,3:40 AM,RSS,incentivize frictionless relationships,55031,37901
Export,1617,2:19 AM,CVA,benchmark value-added channels,28680,78122
FBD,1742,3:42 AM,Identity Theft,monetize synergistic ROI,56741,24686
Uranium,1813,1:17 AM,jBase,envisioneer out-of-the-box technologies,43751,37584
Coaching,1615,3:45 AM,World War II,syndicate next-generation eyeballs,21398,42356
Pigments,1901,3:25 AM,Zend,benchmark cutting-edge niches,26,66675
VMware Server,1503,3:45 AM,OSGi,aggregate wireless deliverables,40316,23552
NLS,1634,3:09 AM,ZBrush,recontextualize enterprise vortals,76502,85706
Urban Economics,1747,2:58 AM,MTT,expedite clicks-and-mortar relationships,65181,6328
NCMR,1900,3:21 AM,Swedish,evolve collaborative eyeballs,40013,59350
CCVP,1888,1:55 AM,Kodak,facilitate customized web services,857,36811
DDR,1506,3:23 AM,Disaster Recovery,generate end-to-end infomediaries,24834,19552
MBS,1794,4:21 AM,Baan ERP,enable viral experiences,90442,19747
CQC,2003,1:55 AM,PBS,morph collaborative eyeballs,15258,53430
TMDLs,1830,1:50 AM,PowerPoint,morph one-to-one models,19701,77609
Urban Design,1639,2:53 AM,SSADM,enhance rich paradigms,81403,32317
UK GAAP,1753,4:17 AM,Rsync,redefine intuitive interfaces,72805,92391
Passionate about work,1508,3:47 AM,HTRI Software,synthesize compelling content,30589,22545
Volunteer Management,1788,3:31 AM,CFX,generate killer convergence,82513,20067
SAP ERP,1970,3:37 AM,TDM,revolutionize end-to-end eyeballs,90860,74861
Feature Films,1703,4:52 AM,MRI Plus,recontextualize clicks-and-mortar e-markets,15300,81141
Luciferase Assay,1887,4:07 AM,FDCPA,envisioneer customized infrastructures,32794,52105
vRanger,1734,3:01 AM,Mathematical Modeling,visualize turn-key synergies,92724,29329
BSR Advance,1882,1:18 AM,VMware Server,extend granular convergence,58167,97827
Technical Recruiting,1793,1:52 AM,VAT,harness killer vortals,90537,40366
Public Sector,1657,1:35 AM,CCNP Certified,productize ubiquitous solutions,71931,94011
Parts,1592,2:01 AM,Renewable Energy,harness end-to-end deliverables,52366,52939
OSHA Instruction,1923,2:28 AM,Yardi Voyager,maximize open-source synergies,8485,94588
Sheet Metal,1635,2:40 AM,OOP,synthesize 24/365 systems,54392,65217
PBS,1770,1:15 AM,Economics,enable virtual e-business,22343,9280
Agribusiness,1818,4:14 AM,Agilent ADS,deliver customized web services,23471,48749
OH&amp;S,1780,3:50 AM,HQL,enhance collaborative methodologies,52374,56104
RMDS,1819,4:34 AM,SSOP,matrix value-added interfaces,76522,79762
AHP,1829,2:53 AM,Partner Management,revolutionize sexy partnerships,96862,81153
Tcl-Tk,1628,2:52 AM,GFSI,orchestrate world-class infomediaries,95743,94212
xPC Target,1596,3:51 AM,General Surgery,transition scalable relationships,10798,17331
FX Swaps,1807,2:39 AM,Immunohistochemistry,enable enterprise models,20651,31651
WSPG,1758,4:35 AM,NIMS,enable real-time schemas,58773,59876
Operational Planning,1566,4:56 AM,Zebra,strategize best-of-breed mindshare,36956,60983
BPF,1860,2:29 AM,Urban Infill,seize virtual applications,26272,11749
Digital Illustration,1968,2:25 AM,HTML,envisioneer e-business applications,39102,28687
AES,1917,4:13 AM,Krakatoa,exploit granular channels,47079,76228
Ion Channels,1995,4:38 AM,Tunneling,iterate transparent paradigms,96105,57114
Healthcare Management,1866,1:07 AM,OKI,target viral e-commerce,61358,79343
Krakatoa,1989,3:24 AM,Java Enterprise Edition,incubate extensible e-services,74086,87907
Simulations,1694,4:00 AM,FM200,reintermediate frictionless paradigms,4552,60551
QHSE,1734,1:26 AM,Kosher,grow cross-platform solutions,16669,93883
NFL,1709,4:34 AM,IPTV,unleash impactful convergence,4144,83091
Nokia Qt,1700,2:25 AM,Photoshop,grow strategic e-markets,64073,43168
OLAP Cube Studio,1559,3:33 AM,Warranty,implement back-end schemas,21836,83860
Working Capital Management,1601,2:32 AM,RTCP,architect plug-and-play methodologies,93913,54855
VC#,1624,2:04 AM,Twitter API,repurpose next-generation niches,14267,72935
