title,year,lenght,sinopsis,description,Country_Id,Director_Id
Ocean,1903,3:47 AM,Pre-sales,cultivate efficient partnerships,59700,62588
Customer Service,2000,2:37 AM,MTOs,visualize scalable supply-chains,14967,26647
AV Integration,1512,1:35 AM,Oil on Canvas,strategize web-enabled ROI,36279,75685
NPR Report Writing,1833,4:17 AM,Eggplant,enable next-generation channels,35387,56472
Device Drivers,1571,3:06 AM,Hospitals,morph collaborative experiences,92190,55288
CFDesign,1527,1:24 AM,WFO,reinvent ubiquitous ROI,98598,91313
Blogging,2004,3:36 AM,BCMS,drive back-end ROI,41070,51127
Curriculum Development,1503,1:39 AM,Oenology,optimize 24/365 metrics,64610,26188
FFE,1674,3:24 AM,Jenkins,streamline dynamic paradigms,23119,57677
FS-CD,1870,1:23 AM,HSSE,morph real-time portals,70113,31017
SSPS,1867,1:23 AM,Outsourcing,whiteboard world-class experiences,37409,57493
CTQ,1541,2:15 AM,TS,maximize world-class applications,68616,96356
Oncology,1610,4:38 AM,Classical Guitar,evolve compelling networks,11014,7762
LabWindows/CVI,1766,2:00 AM,iWay,generate cross-media methodologies,54297,86256
Full SDLC,1856,3:10 AM,First Time Home Buyers,drive mission-critical e-markets,9712,83400
SSPS,1894,4:58 AM,Sheet Metal,e-enable intuitive methodologies,85838,59406
Marketing,1511,2:07 AM,Business Valuation,synthesize web-enabled e-business,63021,43987
ZigBee,1894,2:12 AM,KPI Implementation,embrace rich initiatives,77061,64581
Project Engineering,1728,4:09 AM,Usability,deploy value-added ROI,52144,56895
DHTML,1935,3:57 AM,Private Events,utilize sticky synergies,47244,27107
Class Actions,1963,3:54 AM,Chemical Engineering,maximize frictionless markets,94335,90071
Lean Manufacturing,1906,4:38 AM,Microsoft Certified Professional,generate killer markets,99156,85839
ZBrush,1965,2:20 AM,Thermal Oxidizers,scale best-of-breed eyeballs,68915,9770
VRML,1540,3:19 AM,Biodiversity,recontextualize open-source users,3835,49742
Power Electronics,1567,1:01 AM,FTC,engage ubiquitous bandwidth,46841,43274
TM1,1991,4:37 AM,DDR,productize ubiquitous infomediaries,15857,3558
Canon DSLR,1934,3:20 AM,Citrix XenDesktop,empower one-to-one models,70883,94038
IAX,1615,1:42 AM,FCNSA,visualize mission-critical communities,57592,85549
Rollout,1507,2:48 AM,Online Travel,benchmark transparent technologies,91781,5838
Vaccines,1643,1:55 AM,JProfiler,leverage proactive networks,22556,29709
Video over IP,1501,1:21 AM,Pricing,expedite mission-critical convergence,54995,9181
TPT,1604,2:31 AM,NT 4.0,revolutionize plug-and-play solutions,38336,85543
DDTS,1949,3:31 AM,Floor Plans,repurpose strategic web services,53257,8222
Spring Framework,1578,1:18 AM,NSA-IAM,reinvent rich markets,26103,12988
dtSearch,1528,4:53 AM,zLinux,reintermediate dot-com systems,47016,28781
OTDR,1780,3:34 AM,Brand Equity,architect holistic networks,26381,48952
Getting to Yes,1651,3:51 AM,sFlow,drive leading-edge solutions,33244,73789
Pinterest,1643,4:19 AM,Aerospace Industries,aggregate transparent partnerships,8954,78486
Trading Systems,1923,2:32 AM,EGPRS,syndicate seamless solutions,15924,90517
OTDR,1687,3:37 AM,Graphics,strategize plug-and-play communities,68533,32785
FTC,1941,3:38 AM,RNA Isolation,cultivate cross-platform e-markets,100292,21197
First Aid,1743,1:11 AM,IMS DB/DC,transform B2B e-services,58451,2435
EH&amp;S Compliance,1555,2:34 AM,Lotus Notes,envisioneer innovative metrics,34696,10582
Corona SDK,1576,4:19 AM,Contract Negotiation,whiteboard visionary markets,30664,86101
Property &amp; Casualty Insurance,1686,2:40 AM,Xactimate,monetize scalable functionalities,89453,1230
VB5,1885,1:32 AM,HSR,synergize user-centric models,45374,32567
VLSM,1987,2:26 AM,Health Education,synthesize leading-edge bandwidth,47653,58099
AXE,1858,4:52 AM,JBoss Seam,enhance holistic solutions,54936,20118
GMC,1849,1:41 AM,Vital Signs,revolutionize user-centric e-tailers,30037,34179
Web Design,1511,4:13 AM,Construction Management,benchmark e-business technologies,57062,68247
Ecology,1809,4:12 AM,LLBLGen,enhance user-centric interfaces,43751,12375
Utility Systems,1822,1:51 AM,Short Stories,incentivize dot-com e-business,36821,80817
DCN,1702,2:07 AM,FPGA prototyping,deliver rich supply-chains,21571,29409
WDF,1556,4:47 AM,OKI,iterate revolutionary convergence,13585,70436
JNCIP,1702,2:07 AM,MGCP,transition turn-key initiatives,23844,82897
Wedding Photography,1735,4:35 AM,HR Policy Formulation,target customized initiatives,53922,70672
LDPC,1596,1:27 AM,global HCM,monetize interactive e-business,24635,96997
Food Quality,1896,3:38 AM,Site Planning,enable next-generation eyeballs,16641,94982
Equipment Installation,1939,2:55 AM,Organizational Behavior,transform magnetic e-tailers,9009,24919
Alternative Energy,1712,4:11 AM,FPGA prototyping,visualize next-generation e-markets,23101,54713
Slate,1862,2:50 AM,GBS,extend frictionless action-items,18458,71924
Typo3,1989,1:54 AM,Catering,integrate one-to-one relationships,69365,61637
Classroom,1641,4:44 AM,eCTD,innovate one-to-one models,7502,19464
Up-selling,1559,4:28 AM,TJC,empower bricks-and-clicks models,47886,36053
Bank Reconciliation,1834,4:43 AM,Partner Management,integrate dot-com methodologies,79269,96969
Final Cut Pro,1980,4:32 AM,Economic Research,architect global content,52698,36721
Fashion Illustration,1996,3:51 AM,GSI,unleash sexy channels,30687,43117
DITA XML,1769,2:23 AM,Pipefitting,unleash magnetic portals,54290,69607
Type Approval,1544,1:05 AM,Youth Empowerment,cultivate web-enabled markets,49338,66188
BSCI,1767,1:05 AM,OODBMS,seize dynamic communities,41735,94739
Special Events Coordination,1517,3:55 AM,Aircraft,drive front-end bandwidth,90892,85306
VMware Workstation,1977,1:37 AM,TS2,utilize magnetic networks,13104,73440
EEOC,1506,3:02 AM,UCaaS,expedite one-to-one portals,80355,33549
Retirement Planning,1706,3:07 AM,nCode,visualize robust technologies,35224,11598
Quantitative Research,1511,1:28 AM,xBase,visualize plug-and-play eyeballs,36824,42014
WFS,1862,3:28 AM,Feasibility Studies,cultivate impactful solutions,74913,34145
iView,1740,3:59 AM,Green Building,drive back-end channels,100278,8266
CCP,1778,1:11 AM,Policy Writing,facilitate scalable partnerships,51806,78734
Keratin Treatment,1800,3:54 AM,Hydraulic Systems,innovate vertical mindshare,34292,57409
TQC,1637,4:26 AM,Agrochemicals,engage distributed interfaces,92192,79562
WYSIWYG Layout Tools,1703,2:00 AM,Motivational Interviewing,aggregate collaborative schemas,629,80136
LGBT Rights,1978,1:03 AM,Media TV,unleash impactful users,85740,32121
Kaspersky Antivirus,1892,3:18 AM,JNA,recontextualize extensible e-tailers,24868,12057
HSS,1930,1:52 AM,PE,iterate one-to-one relationships,13909,16578
Driven By Results,1947,1:45 AM,Interior Architecture,maximize strategic e-business,93977,14714
IT Service Delivery,1966,4:39 AM,Kundalini,innovate extensible applications,59590,42356
Academic Advising,1571,4:09 AM,AOP,utilize distributed models,67637,91289
Compliance Oversight,1966,3:31 AM,AACR2,iterate end-to-end channels,74719,62672
Sensory Evaluation,1544,1:02 AM,Urban Infill,utilize global eyeballs,98098,45966
OCR,1747,2:10 AM,MCSA,synergize revolutionary technologies,12112,96839
Active DoD Secret Clearance,1841,2:58 AM,DC-9,repurpose seamless architectures,33346,18779
Registered Patent Attorney,1802,2:45 AM,UCSC Genome Browser,unleash seamless systems,67750,97908
SFIA,1966,1:28 AM,Rural Community Development,productize vertical metrics,72439,72728
UCM,1793,1:04 AM,VMware vCenter,utilize killer deliverables,39260,40422
Hand Knitting,1660,3:24 AM,LGD,reinvent intuitive schemas,37506,25126
TDA,1741,3:25 AM,VAS,scale turn-key solutions,4263,11682
HPHT,1610,4:07 AM,Interactive Whiteboard,enhance best-of-breed platforms,926,82365
Teaching Writing,1909,2:13 AM,Offshore Oil &amp; Gas,deliver sexy applications,8437,15680
MVVM,1783,2:08 AM,Unified Communications,integrate extensible content,37449,80874
Job Coaching,1896,2:10 AM,RFI,benchmark 24/7 ROI,20421,5660
Sleep Disorders,1738,1:44 AM,ITIL v3 Foundations Certified,reinvent integrated portals,69870,8313
CSG,1616,2:15 AM,Security,scale integrated networks,90251,44965
Wedding Photography,1518,2:11 AM,Middle Office,empower efficient channels,50635,51148
Canon XL2,1705,2:56 AM,NLB,productize clicks-and-mortar experiences,71487,39327
PDMLink,1879,2:28 AM,WUFI,exploit holistic e-markets,14482,98692
Term Life Insurance,1900,2:57 AM,Zebrafish,reintermediate cutting-edge models,67256,96382
Guardianship,1669,3:25 AM,CM Synergy,recontextualize 24/365 systems,71752,83347
DBMS,1603,4:25 AM,Science Journalism,synthesize 24/365 solutions,7368,14508
JTAG,1855,3:25 AM,Black &amp; White,unleash bleeding-edge convergence,95419,13634
Data Entry,1716,1:14 AM,FCC License,generate cutting-edge networks,33791,65923
Target Identification,1851,2:04 AM,Quest vWorkspace,mesh best-of-breed deliverables,60843,63362
IDX,1960,1:38 AM,Gastroenterology,matrix ubiquitous experiences,16053,24671
Umbrellas,1508,1:43 AM,Entrepreneurship,strategize killer convergence,94508,80979
Zen,1771,4:25 AM,Sniffer,harness granular methodologies,81874,83910
Recombinant DNA,1981,1:36 AM,LDPC,brand open-source content,69145,98614
Petroleum,1563,4:27 AM,PSpice,engineer cross-platform ROI,67233,66730
Juggling,1692,3:00 AM,Audio Engineering,cultivate compelling e-tailers,50930,11390
Kickboxing,1673,1:13 AM,White Papers,extend open-source niches,2907,59216
eEye Retina,1843,3:24 AM,EH&amp;S Compliance,evolve plug-and-play platforms,10350,44801
ECDL Certification,1841,4:54 AM,Procurement,incubate leading-edge schemas,33018,66990
FQL,1761,3:27 AM,MLSS,enable granular e-tailers,33426,8858
Tier II Reporting,1946,4:18 AM,Winning Others Over,monetize clicks-and-mortar content,11434,5539
Tax Returns,2003,3:33 AM,FSP,extend visionary channels,68431,61202
Oxidative Stress,1976,4:07 AM,Cloud Computing IaaS,implement integrated architectures,48991,17923
IV,1817,1:11 AM,Volleyball,strategize efficient functionalities,71655,4756
Djembe,1863,1:29 AM,Sun Certified Java Programmer,orchestrate impactful interfaces,4293,30972
VPM,1981,3:15 AM,Credit,optimize vertical markets,6544,70904
AU,1702,1:54 AM,SBRT,engineer ubiquitous infomediaries,1234,40628
Rhetoric,1553,4:24 AM,Asset Allocation,deliver open-source paradigms,3348,64672
DMAIC,1601,4:58 AM,MVVM,synergize cross-media e-business,80941,24350
Aerospace Engineering,1912,1:37 AM,Analog Circuit Design,empower web-enabled markets,80679,92052
Career Development,1770,4:26 AM,WWAN,strategize integrated platforms,28780,71541
Website Updating,1639,2:42 AM,Capacity Utilization,whiteboard e-business eyeballs,67225,69240
Econometrics,1901,4:00 AM,Clinical Supervision,seize scalable eyeballs,62535,13107
VAT,1682,4:38 AM,Vector Illustration,incentivize world-class functionalities,37895,12237
DG Sets,1683,2:47 AM,Compliance Oversight,incentivize leading-edge content,3221,89908
Epi Info,1710,3:59 AM,VTS,redefine extensible deliverables,26484,55784
Rock Mechanics,1927,1:30 AM,Fund Accounting,target sexy experiences,59402,27670
WSIB Claims Management,1503,3:17 AM,Health Education,exploit distributed deliverables,92657,64509
Health Economics,1662,4:10 AM,NBAP,extend one-to-one applications,42116,75154
AC Nielsen,1608,3:18 AM,CCIE R&amp;S,integrate viral functionalities,81154,52260
CFR,1997,3:43 AM,Recognition Awards,utilize ubiquitous relationships,89936,35679
NHibernate,1920,4:30 AM,RT-PCR,reintermediate real-time e-markets,83208,21410
GUI,1987,1:08 AM,ODC,synthesize enterprise partnerships,78049,52838
DCM,1826,1:58 AM,SNA,evolve scalable markets,64567,86721
Military,2004,3:59 AM,ETL Tools,harness vertical synergies,81686,96705
PyGTK,2017,2:05 AM,US GAAP,leverage revolutionary e-business,82431,84231
VDA,1792,1:22 AM,SIP Trunking,synthesize strategic interfaces,41662,58503
Successful Business Owner,1622,4:42 AM,HPLC-MS,streamline B2B markets,70235,59428
PFD,1565,2:01 AM,PWM,streamline proactive markets,38408,54317
Executive Protection,1707,1:01 AM,Rhythm Guitar,deliver sexy methodologies,51248,94215
NLRB,1507,3:41 AM,Alternative Investments,redefine plug-and-play infomediaries,88721,34014
HR Policies,1858,3:34 AM,Skin Care Products,optimize clicks-and-mortar web-readiness,64942,37224
Pyxis,1548,2:39 AM,Jive SBS,enhance magnetic mindshare,60989,54117
Visual Identity,1534,2:24 AM,DWBI,innovate turn-key synergies,27705,81107
Supplier Evaluation,1641,2:52 AM,HTK,target clicks-and-mortar paradigms,61364,58311
DBWorks,1735,1:27 AM,Oracle ERP,generate front-end supply-chains,74804,89183
TPT,1568,4:12 AM,BGP,drive collaborative platforms,86531,28677
LVDS,1994,2:39 AM,QSE,deliver visionary platforms,67556,64264
Eyebrow,1606,2:31 AM,AFM,facilitate innovative deliverables,60605,6109
jQuery UI,1930,3:07 AM,Globalization,matrix bleeding-edge supply-chains,88218,66870
Journals,1770,1:59 AM,CDPE,reintermediate bleeding-edge applications,29725,85762
Vacation,1843,4:18 AM,HP NonStop,reintermediate B2C niches,25923,73615
Term Life Insurance,1743,3:52 AM,Zuora,scale robust channels,46149,46890
Variable Data Printing,1875,2:55 AM,PDMS,recontextualize extensible models,90639,24380
TPD,1770,2:52 AM,Westlaw,orchestrate dot-com bandwidth,26677,36187
Gold,1861,4:13 AM,Kosher,reintermediate clicks-and-mortar markets,13081,62709
Financial Reporting,1510,3:28 AM,RSLinx,unleash customized partnerships,25865,17337
iView,1840,1:58 AM,Theology,utilize end-to-end schemas,88182,58558
Functional Testing,1551,3:46 AM,PMAs,integrate cutting-edge communities,73147,61153
Fraud,1886,1:15 AM,Small Boat Operations,enable customized action-items,93912,4131
Business Intelligence,1521,3:38 AM,Vulnerability Research,syndicate interactive e-business,79143,83936
Laptops,1817,1:34 AM,FTC,recontextualize frictionless e-tailers,89517,64498
Ajax4JSF,1928,3:42 AM,RSS,enable best-of-breed partnerships,38072,34576
Jin Shin Jyutsu,1775,2:33 AM,Mystery Shopping,drive transparent e-commerce,48651,51321
Athlete Development,2011,4:10 AM,LCD,unleash plug-and-play e-commerce,53577,54548
Lithium-ion Batteries,1941,3:42 AM,BPT,facilitate best-of-breed metrics,10939,63772
DSE Assessments,1784,2:13 AM,Cloud Computing,expedite cross-media users,84501,56967
WMS Implementations,1678,2:31 AM,WLAN,drive bleeding-edge functionalities,73842,15063
