title,year,lenght,sinopsis,description,Country_Id,Director_Id
Cardiac MRI,1800,1:08 AM,Sustainable Development,enable customized methodologies,66349,16163
Capacity Building,1940,4:43 AM,HSE Management Systems,strategize interactive e-tailers,31298,40451
McKesson PACS,1838,1:10 AM,RMIS,e-enable impactful applications,57089,85917
Fiction Writing,1829,4:39 AM,PTT,disintermediate wireless channels,95313,16807
HSI,1913,3:26 AM,Power Generation,engage out-of-the-box interfaces,31160,82886
Academic Advising,1711,2:45 AM,ISO 13485,architect distributed niches,42788,49033
CFTC,1558,1:33 AM,Ethnography,productize intuitive partnerships,28685,55800
Administrative Law,1673,3:04 AM,Overtime,optimize global technologies,40877,25260
Blue Ocean Strategy,1645,2:07 AM,JMS,matrix real-time niches,5217,80290
Lloyds,1912,3:53 AM,Xbox,seize impactful web-readiness,33509,5956
PVElite,1802,1:33 AM,Novels,benchmark collaborative e-business,25807,72279
RAN,1580,1:58 AM,Events Coordination,synthesize synergistic methodologies,52753,19253
ION Marketview,1760,1:50 AM,Offshore Operations,disintermediate efficient initiatives,68081,45053
WML,2013,4:27 AM,Fixed Income,scale vertical deliverables,46946,50962
White Box Testing,1598,4:04 AM,European Politics,matrix 24/7 technologies,78642,23219
TMDLs,1595,3:03 AM,MMORPG,unleash efficient systems,16879,12785
Year End Accounts,1778,4:35 AM,Cytogenetics,engage synergistic ROI,95995,32270
DMF,1638,2:32 AM,ABR,expedite innovative schemas,52220,73859
Public Sector,1946,1:35 AM,EWS,benchmark integrated solutions,33362,63801
PFP,1879,1:37 AM,AOC,streamline compelling architectures,17183,26855
DFX,1886,3:06 AM,KDE,optimize plug-and-play users,61443,66514
Entrepreneurship,1699,4:34 AM,NCSS,optimize value-added action-items,75979,63678
Not for Profit,1514,1:45 AM,Yield,benchmark extensible paradigms,31018,6011
Crystal Reports,1708,4:36 AM,Venue Management,unleash magnetic markets,76352,66604
eGain,1599,1:02 AM,Hygiene,target intuitive e-services,16169,88113
Quality Auditing,1889,2:23 AM,Business Valuation,extend visionary convergence,76674,59726
Social Skills,1772,2:50 AM,BIM,transition viral vortals,23488,63493
SWAT,1960,4:17 AM,VDI,facilitate dot-com users,31390,6040
Music Festivals,1715,2:51 AM,Rhapsody,orchestrate global architectures,74052,80704
Civil Litigation,2012,3:23 AM,CQI,orchestrate leading-edge models,53612,26215
LCL,1908,4:18 AM,Catalyst Switches,generate web-enabled users,91205,55977
Change Orders,1547,4:13 AM,TMAP,exploit transparent e-commerce,63715,88055
Online Communications,1590,4:08 AM,DVB-C,scale global models,81789,73053
Hypermesh,1628,2:08 AM,SSD,deliver killer communities,37337,18239
KT,1933,1:38 AM,EAI,matrix integrated bandwidth,75817,86968
Slogans,2001,2:06 AM,Logistics Management,strategize best-of-breed deliverables,955,11528
NSN,1664,1:20 AM,Gypsum,extend 24/7 e-markets,20943,73995
Outerwear,1738,4:31 AM,Hazard Recognition,monetize 24/365 e-tailers,18073,84755
dtSearch,1942,4:41 AM,ABS,empower end-to-end systems,100657,90179
LN,1599,4:46 AM,MV,e-enable clicks-and-mortar bandwidth,95102,12485
Church Events,1818,2:48 AM,Urgent Care,recontextualize enterprise synergies,72843,57454
Direct Mail,1519,3:09 AM,CQT,integrate strategic partnerships,82296,35837
Kaledo,1743,3:13 AM,Outerwear,integrate front-end e-tailers,12085,35032
CBR,1670,1:42 AM,Robotics,incentivize user-centric methodologies,49338,65669
NDS,1501,2:31 AM,Horticulture,benchmark seamless infomediaries,35426,16890
Financial Mgmt,1712,2:44 AM,Nanofabrication,generate cutting-edge channels,46028,66843
LUSAS,1515,3:54 AM,Journals,expedite sticky mindshare,66597,86948
CCP,1838,3:02 AM,Yellow Belt,e-enable open-source paradigms,38083,9829
DMU,1732,3:04 AM,Google Analytics,expedite intuitive e-business,23595,13065
global HCM,1620,4:14 AM,Online Advertising,recontextualize end-to-end e-markets,67202,48058
Business Efficiency,1771,4:38 AM,RVs,seize world-class architectures,10968,66052
Integration,1724,2:02 AM,HGV,cultivate extensible systems,86812,73341
DDR3,1511,3:56 AM,Joint Military Operations,architect user-centric technologies,75601,24565
HDCAM,1956,4:37 AM,SolidWorks,integrate back-end platforms,50135,78094
UK Immigration,1694,3:00 AM,IAR Embedded Workbench,morph real-time content,6595,38975
Product Management,1820,2:39 AM,Warranty,deploy clicks-and-mortar users,74246,69179
HCAHPS,1682,4:54 AM,Theory,harness synergistic niches,43934,38810
Microsoft Dynamics AX,1502,1:03 AM,IntelliJ IDEA,redefine dynamic channels,90982,37964
EEO,1539,2:29 AM,Umbrella Insurance,implement best-of-breed technologies,94508,74578
VPN,1988,1:11 AM,DNA ligation,repurpose leading-edge portals,14085,96609
EIP,1988,3:04 AM,Qooxdoo,monetize next-generation niches,21875,40297
DFR,1667,3:24 AM,Branding,reintermediate 24/7 e-commerce,69688,25964
Mutual Funds,1668,3:58 AM,Wastewater Treatment,enable B2C content,37233,7720
Policy Analysis,1891,1:39 AM,Process Simulation,recontextualize distributed models,29514,32855
Ultrafiltration,1606,2:35 AM,AFM,monetize clicks-and-mortar channels,85618,75913
HW/SW integration,1741,3:35 AM,Employee Relations,brand mission-critical metrics,23276,45206
IEEE standards,1920,2:42 AM,After FX,enable frictionless bandwidth,6466,87881
User Research,1866,3:56 AM,RSpec,generate compelling schemas,11280,30696
Apparel,1695,1:29 AM,UI Automation,harness revolutionary initiatives,16222,46497
DC Power,1957,4:57 AM,Tour Operators,optimize revolutionary e-business,76993,9935
OData,1650,2:00 AM,PyGTK,benchmark clicks-and-mortar e-services,87591,94222
Radio,1882,1:07 AM,Motion Graphics,engage turn-key systems,81751,35675
EOL,1602,3:16 AM,Outlook Express,unleash rich relationships,75070,51072
Cisco IOS,1719,2:56 AM,Cleaning Validation,facilitate holistic supply-chains,10107,2325
Retail Banking,1602,3:57 AM,GFI,incentivize granular synergies,37228,21158
Mixed-use,1501,4:14 AM,Ultrasonics,whiteboard seamless channels,25113,94049
Banners,1645,4:27 AM,Oxygen XML Editor,transition enterprise portals,93526,72865
Group Work,1912,2:46 AM,AAUS Scientific Diver,incentivize distributed paradigms,1297,59215
Knitting,1569,2:04 AM,CQI,aggregate compelling methodologies,100800,65250
Grassroots,1867,4:50 AM,VCO,evolve out-of-the-box applications,52544,87296
CPFR,1916,1:10 AM,HP Networking,deliver efficient users,72421,83728
LVM,1544,3:44 AM,Snow Leopard,embrace value-added experiences,86122,48291
Getting to Yes,1758,1:42 AM,Executive Management,monetize ubiquitous applications,56944,52503
Go-to-market Strategy,1660,1:47 AM,ESRI,recontextualize dot-com deliverables,48857,77796
UltraTax,1708,1:52 AM,VTR,extend holistic methodologies,59426,93696
Process Scheduler,1582,4:00 AM,DTC,empower customized eyeballs,3074,15766
EIP,2004,1:28 AM,Cinematography,e-enable sexy metrics,66678,22555
Lyrics,1646,1:35 AM,CICS,seize wireless paradigms,65332,40006
iView,2005,4:54 AM,MDS,synthesize best-of-breed applications,37846,90140
HTFS,1911,3:01 AM,Bookkeeping,implement extensible schemas,2697,81161
Foreign Affairs,1927,2:45 AM,Brokerage,expedite robust niches,18364,78399
Avid DS Nitris,1865,2:31 AM,Doors,transition clicks-and-mortar action-items,13362,25297
Enterprise Risk Management,1723,1:42 AM,ILM,repurpose open-source mindshare,43245,60038
Food Processing,1559,1:10 AM,Project Planning,morph cutting-edge networks,90248,28431
TNS,1533,3:42 AM,Eye Exams,streamline impactful solutions,61982,21971
Eyelash &amp; Eyebrow Tinting,1705,3:01 AM,Zumba Instruction,target intuitive users,29625,34498
DNA replication,1567,2:38 AM,Quality Improvement,syndicate dot-com architectures,80581,54571
Upholstery,1651,2:17 AM,OWASP,matrix global technologies,79953,54439
EWB,1978,4:02 AM,Managed Care,evolve virtual e-commerce,91307,92023
Foreclosures,1655,1:42 AM,Hospitality Management,brand strategic convergence,25795,92719
LPN,1783,4:58 AM,Stand-up Comedy,architect e-business functionalities,58351,36237
Jimmy Jib,1610,1:52 AM,Sungard GMI,incubate innovative ROI,26448,66899
osCommerce,1732,1:07 AM,XATA,redefine dynamic architectures,94728,55549
FPS,1911,3:17 AM,Hudson,aggregate real-time action-items,69617,91714
Big 4,1712,2:49 AM,Software Testing Life Cycle,strategize sticky networks,23642,65904
Rhino 3D,1743,2:20 AM,QI,revolutionize sticky metrics,99837,66161
Middle Eastern Studies,1953,1:39 AM,KDevelop,drive compelling interfaces,52795,32846
Guest Lecturing,1588,3:31 AM,JRuby,scale ubiquitous platforms,70967,3089
TCO reduction,2016,1:26 AM,DSO,revolutionize sticky action-items,89029,85852
AED,1826,4:11 AM,PV,expedite seamless bandwidth,50191,74684
Construction Loans,1621,1:59 AM,Lines Of Credit,maximize global interfaces,79934,3717
Mixed-use,1939,3:49 AM,Software Installation,generate viral users,73441,22628
TCP/IP,1536,4:19 AM,Aerodynamics,implement next-generation experiences,71303,38713
Long Distance Running,1599,2:37 AM,UCP 600,engineer impactful methodologies,44751,11202
Cycle Time Reduction,1631,3:14 AM,ETABS,embrace bleeding-edge eyeballs,93926,66182
BMC Remedy Administration,1829,3:49 AM,Ulcerative Colitis,generate sexy models,83642,40202
FX Spot,1593,3:46 AM,Swift,e-enable clicks-and-mortar niches,25606,17152
Career Counseling,1910,3:08 AM,Brand Awareness,maximize leading-edge users,55851,53387
Unity3D,1741,1:27 AM,Background Checks,mesh rich deliverables,25062,57878
Ultra Low Latency,1634,4:42 AM,Veterinary,envisioneer next-generation relationships,54019,34594
LMDS,1937,4:27 AM,Teaching Writing,harness proactive mindshare,99525,96217
Award Submissions,1903,2:52 AM,TIBCO,transition synergistic bandwidth,93233,12869
Oil &amp; Gas Services,1556,2:18 AM,Doors,whiteboard enterprise content,55410,28990
FFP,1766,1:13 AM,CSA 2010,optimize turn-key vortals,68962,61131
Beauty Industry,1802,1:58 AM,Mutual Funds,e-enable wireless infrastructures,58413,31736
Yammer,2018,2:51 AM,Residential Homes,target enterprise deliverables,35397,18702
WSIB Claims Management,1947,1:51 AM,RFP,strategize magnetic networks,65577,54641
Norton Ghost,1729,1:53 AM,Investments,productize one-to-one partnerships,17590,43585
New Media,1865,1:30 AM,FI-AA,generate robust applications,48654,56010
RCS Master Control,1706,2:23 AM,Kinesio Taping,unleash distributed convergence,43726,19176
MDSD,1544,2:40 AM,Site Development,leverage ubiquitous methodologies,84369,98148
MPBGP,1909,3:24 AM,UK Bribery Act,benchmark cross-platform interfaces,45740,59142
XACT,1820,4:40 AM,EOU,unleash dot-com web-readiness,16006,18122
XML Sitemaps,1735,2:28 AM,Semantic HTML,streamline impactful e-commerce,69478,81986
Fashion Photography,1924,4:08 AM,DC-DC,leverage end-to-end platforms,10399,48031
Storytelling,1858,1:28 AM,OmniPage,seize innovative communities,62203,20929
XML Schema Design,1868,3:41 AM,QFD,seize bleeding-edge bandwidth,81007,1600
Back Office,1528,1:34 AM,NYS Notary Public,redefine mission-critical web-readiness,39150,65111
KOL Development,1670,2:43 AM,PVR,exploit efficient schemas,44939,8378
IT Service Management,1620,2:54 AM,Business Development,grow open-source web services,58743,92018
MD-11,1612,1:33 AM,Umbrellas,utilize next-generation paradigms,73387,41342
Reverse Logistics,1854,1:12 AM,SWOT analysis,incentivize B2C e-services,52662,33635
Overtime,1849,4:27 AM,Urban Planning,benchmark virtual metrics,94835,48488
