comment,rank,Movie_Id,User_Id,Date
motivating,4,17231,88589,1992-02-17
array,3,45078,97865,1999-06-06
bi-directional,3,90268,57810,1980-06-24
content-based,4,75352,41412,2009-07-20
parallelism,3,12300,75613,1955-10-29
attitude-oriented,3,47556,61110,1976-11-25
responsive,5,28525,98603,1985-12-19
initiative,4,89720,41813,1966-04-07
Graphical User Interface,3,87848,82382,1956-01-04
Profound,2,49990,78422,1974-06-13
Realigned,3,38202,14954,1983-01-20
Future-proofed,2,81671,69882,1960-03-30
6th generation,2,68518,36285,1966-12-15
mobile,1,50829,39009,1968-09-09
Innovative,3,14861,50682,1964-05-15
Team-oriented,1,56823,2256,1986-05-27
motivating,2,43682,53707,1963-03-10
process improvement,2,54578,39115,1986-06-19
context-sensitive,3,27993,12002,1994-08-16
moderator,4,98391,91020,1993-03-09
Ergonomic,4,74863,80483,1950-08-07
holistic,5,86471,18352,1998-07-31
concept,3,60049,33616,2014-08-20
Up-sized,5,42880,24389,2015-12-15
non-volatile,5,34998,64583,1951-12-17
analyzer,4,84966,87578,1999-06-14
monitoring,4,94754,43324,1969-07-19
Fundamental,3,31637,38564,1970-05-22
fresh-thinking,4,18563,89682,2016-03-07
optimizing,4,58084,83354,1951-12-29
Customer-focused,1,86832,24304,1953-08-03
Multi-layered,5,14779,20287,2009-07-24
project,1,49044,66131,1970-08-14
Customer-focused,3,12640,27305,1984-12-01
User-friendly,3,35647,5948,1969-04-07
Reduced,3,12624,30359,2007-03-11
initiative,2,69224,11927,1969-12-12
context-sensitive,5,30790,9367,2017-04-06
multimedia,1,50334,91390,1979-05-31
intermediate,3,27585,92551,2014-06-27
protocol,5,30450,79063,1966-10-25
even-keeled,3,12074,51677,1990-08-17
Operative,4,19924,46518,1990-07-23
Ergonomic,4,40212,70973,1971-01-18
next generation,4,12515,58594,2011-09-03
Realigned,1,82775,94030,1961-10-31
Future-proofed,5,72011,48938,1967-07-12
moratorium,1,24403,20373,2002-12-26
Cross-platform,4,88443,80703,1953-03-06
reciprocal,1,73521,61004,1965-08-08
24 hour,2,13979,58424,1990-02-02
moratorium,3,4758,92430,1966-01-20
Proactive,1,46385,82673,1985-01-20
composite,2,61815,5480,2013-12-18
analyzing,3,94418,74656,1976-07-01
explicit,1,30221,30721,2010-10-13
Persistent,1,70181,31202,1951-10-10
multimedia,3,47653,17567,1972-12-23
Decentralized,1,26097,26387,1962-06-26
Visionary,2,34485,10646,1978-05-25
optimal,1,24819,65351,1999-10-12
Mandatory,3,70075,94990,1954-12-15
complexity,2,93430,89810,1973-10-27
task-force,1,21241,85983,1984-02-04
zero defect,1,56286,70721,1965-09-26
monitoring,4,82622,3088,1980-12-09
access,5,37150,14293,1998-06-21
