comment,rank,Movie_Id,User_Id,Date
Object-based,3,86982,4127,2002-02-07
internet solution,4,69996,87225,2008-11-27
multi-tasking,3,61916,97504,1995-11-14
protocol,1,92781,89942,1965-05-20
Distributed,1,2691,2096,2000-10-01
Ergonomic,1,5630,23012,1974-03-24
even-keeled,3,8163,90064,1964-05-30
Front-line,4,22959,54396,1972-07-26
background,1,65224,29857,1960-06-19
Exclusive,1,66223,22188,1984-07-08
knowledge base,1,17432,54400,1962-04-29
ability,1,91818,60732,1968-06-03
Mandatory,1,37754,84732,1998-12-05
firmware,2,23957,84074,1996-10-02
website,4,917,60395,1983-05-14
Multi-lateral,1,72696,68261,1986-04-09
Down-sized,2,30351,11567,1960-12-05
hub,4,18217,56594,1996-06-25
pricing structure,3,51522,69943,1956-05-07
explicit,2,44630,77768,2013-08-06
encryption,5,68769,55201,1957-07-09
data-warehouse,3,76014,75834,1989-09-20
analyzer,2,78452,33772,1952-06-28
structure,4,98367,24964,1962-04-17
projection,3,16106,44265,1990-10-04
non-volatile,3,61191,796,2002-12-21
Implemented,1,91980,41014,1969-02-13
internet solution,5,9042,46303,1953-01-24
conglomeration,1,35978,53251,1999-01-17
local,4,9148,62668,1977-04-17
ability,4,48062,39272,1950-10-17
superstructure,2,7509,80202,1978-01-21
mission-critical,5,74669,28585,1992-04-18
human-resource,3,10323,85725,1974-06-29
local,2,7441,6540,1980-03-29
Face to face,3,46353,12195,1961-03-10
content-based,4,2837,47172,1959-12-08
homogeneous,1,50273,96479,1988-07-01
projection,5,54534,37346,2011-09-02
Inverse,3,96816,2737,1972-10-06
data-warehouse,3,42252,331,1963-07-02
bandwidth-monitored,3,16013,88347,1957-08-02
application,5,45380,9762,1952-11-13
initiative,2,30629,59423,1961-07-13
empowering,2,27531,83787,1994-06-28
Enterprise-wide,2,95259,17446,2010-08-15
Cloned,4,12213,10948,1962-06-21
Monitored,4,61307,56452,2011-09-15
modular,5,33387,58125,2006-07-25
secured line,1,44335,51657,1999-12-29
challenge,1,56489,33006,1984-04-25
full-range,5,74021,53586,2013-04-13
help-desk,2,6483,19553,2002-01-06
Business-focused,3,3507,67606,1973-08-25
Organized,3,86632,85770,1958-06-27
asymmetric,3,56016,98431,1982-12-14
Cross-platform,2,23114,76979,1990-09-16
leading edge,4,45026,14456,2015-11-27
open architecture,3,12347,9650,1960-10-11
model,1,82639,69887,1954-05-24
Fully-configurable,3,61579,69030,1972-09-23
model,4,45532,60782,2000-04-01
Horizontal,4,31622,65423,2015-01-09
fault-tolerant,5,7726,49232,1973-11-03
Reactive,1,1979,59615,2005-09-07
Versatile,4,22134,94202,1957-09-28
interactive,1,29111,32078,1950-11-17
Vision-oriented,1,26289,30211,1994-05-26
hardware,2,27123,2938,1962-12-26
dynamic,5,46099,34091,2000-04-22
bandwidth-monitored,2,45277,90447,1990-12-27
Virtual,5,85048,84004,1987-02-09
productivity,2,90385,12774,1966-11-14
reciprocal,1,80115,86389,2012-07-09
responsive,4,67015,41211,2006-09-19
artificial intelligence,5,11956,94927,1988-04-02
throughput,1,95084,27092,2004-02-21
bi-directional,1,31112,24493,1950-05-12
superstructure,2,17615,86191,1985-04-07
Re-contextualized,5,11314,33344,2000-10-09
Managed,3,11384,14585,1962-05-24
Cross-group,4,51638,14395,1965-05-05
synergy,5,72321,13689,1989-10-26
Mandatory,5,30221,78139,1997-04-25
protocol,5,79657,35410,1990-04-19
Multi-lateral,4,73293,58920,1965-02-12
system engine,2,64920,67985,2013-08-22
Robust,2,64938,45266,2009-05-05
orchestration,1,351,82059,2000-05-31
Self-enabling,2,52457,8613,1983-02-28
orchestration,4,8811,63396,2008-08-02
national,2,95991,46184,2009-10-09
Up-sized,2,1421,55146,1985-11-30
website,2,82032,3307,1981-05-24
Implemented,2,33266,46153,1983-02-15
utilisation,1,63811,38242,1980-12-24
matrix,3,96162,8300,1993-09-19
open architecture,2,60254,4193,1994-06-21
zero tolerance,1,66282,70549,2012-09-17
didactic,1,94406,1090,1952-01-15
monitoring,4,86067,50119,1994-10-26
systematic,1,62968,24795,2015-04-23
Enterprise-wide,3,94837,23064,1968-02-09
adapter,3,19880,6717,2000-05-12
contextually-based,1,16810,53578,1971-05-28
knowledge user,4,69526,99032,1997-11-18
actuating,5,86862,83709,2004-12-25
zero tolerance,1,17700,58625,1997-01-06
Virtual,1,40566,96597,1968-03-25
tangible,3,65626,89355,2008-10-15
client-server,2,59240,77120,2010-10-01
circuit,1,9789,67378,2013-11-22
neutral,2,69949,34787,1956-12-01
Grass-roots,1,53053,442,2013-02-06
didactic,4,45425,75041,2000-06-05
full-range,3,28481,10789,1981-05-19
multi-state,3,87571,30276,1978-08-21
architecture,4,28250,28532,1991-05-20
Upgradable,4,70752,69530,1986-06-19
disintermediate,4,64576,76406,1988-07-15
forecast,1,6325,62689,2003-01-25
Balanced,3,41920,88373,1978-06-22
website,1,97264,7120,2006-05-20
web-enabled,3,35158,4447,1961-01-07
Public-key,3,29978,9229,2015-02-13
service-desk,2,20086,41070,1964-05-19
