comment,rank,Movie_Id,User_Id,Date
Re-contextualized,2,37383,9762,2008-01-07
responsive,3,12399,29673,1958-06-29
attitude-oriented,5,76800,42739,1955-02-13
motivating,3,90523,56691,2017-01-23
solution,2,81054,9087,1957-06-27
monitoring,4,94297,58405,1998-03-29
Down-sized,4,87966,55421,1994-08-10
Front-line,5,6704,22758,1989-12-31
tangible,3,33260,20589,2011-08-03
even-keeled,2,19385,37451,1987-05-06
help-desk,4,32544,6525,2002-10-05
Reactive,3,59787,28995,1978-04-30
didactic,4,35524,57656,2013-02-27
Compatible,5,21925,24874,1978-04-24
multimedia,1,32041,31909,1961-06-06
Profound,1,54494,93249,1968-08-18
moderator,1,83490,39828,2000-01-29
Profound,2,23085,14925,1971-09-01
scalable,3,96146,81087,1980-05-27
global,1,74251,65839,1983-10-23
Down-sized,2,44767,38106,2012-12-13
Advanced,4,1479,49743,1955-03-08
info-mediaries,4,88406,25726,1971-07-19
protocol,3,75978,35068,1960-07-05
matrices,5,55493,19232,2012-10-25
incremental,3,27636,87879,1957-11-03
encoding,2,68044,13941,1988-08-23
interface,2,23391,30286,1984-12-20
didactic,3,83763,34896,1954-05-26
dedicated,4,45844,3360,2003-04-13
Programmable,3,63892,88445,1955-11-27
orchestration,5,14064,3894,2009-04-01
coherent,4,23965,76286,1978-09-30
asymmetric,4,60772,66484,2006-06-10
non-volatile,2,85474,80210,2010-04-11
directional,2,85657,26486,1993-11-11
moderator,1,93519,13476,2006-12-25
Networked,4,24378,70666,2016-11-15
bifurcated,4,22175,13089,2000-10-07
structure,5,26958,80986,1984-12-13
internet solution,4,23965,26334,1962-02-07
open system,1,2600,80630,2015-11-14
Automated,5,71019,46577,1952-08-10
Business-focused,2,87438,59196,1988-11-24
alliance,2,7442,96836,1952-05-19
Phased,4,79251,89999,1952-01-08
Organized,5,14618,43627,2016-11-13
leverage,3,37342,5040,2002-12-07
hardware,3,6899,73151,1999-04-17
Horizontal,5,59586,66807,1980-08-03
Virtual,4,24895,59011,2000-08-24
Organized,2,3167,12135,1958-02-22
Graphic Interface,1,71703,61075,1994-03-14
optimal,4,52139,12042,2009-07-25
Innovative,5,56631,22640,2004-04-14
utilisation,4,171,93522,1976-11-04
neural-net,5,82647,48366,2002-02-26
Decentralized,3,37109,12001,1976-05-21
optimal,3,61865,89954,1956-06-08
Monitored,5,4077,17146,1989-06-28
actuating,2,13971,47184,1963-09-13
focus group,1,8381,10335,1955-11-16
Implemented,3,24305,15415,1971-11-26
upward-trending,2,43477,55298,2016-02-07
client-driven,4,83303,7668,1995-08-25
Innovative,2,249,62802,2015-01-30
Down-sized,1,38730,89550,1964-06-09
application,5,87936,35652,1979-06-04
analyzing,5,42193,24860,1967-05-20
Enterprise-wide,3,21255,82238,1986-01-12
Robust,5,87927,9821,1959-11-19
benchmark,2,37305,67145,1997-07-07
Multi-tiered,1,40679,55534,1996-10-19
Reduced,2,2300,62886,1984-05-19
coherent,4,13235,1650,2008-12-08
frame,4,47859,35083,1974-12-07
coherent,3,77194,10707,1995-07-09
Open-architected,3,65714,69135,1950-07-01
3rd generation,3,44583,252,2001-07-07
User-centric,2,30769,7086,1997-02-15
Open-architected,3,81273,34906,2011-02-23
complexity,5,49958,79015,1993-10-12
Organized,4,42311,73988,1956-08-21
24/7,5,2187,35568,1988-11-30
zero defect,1,20252,20582,1957-10-30
Reduced,1,96540,46144,1966-10-16
contextually-based,3,91672,34137,2007-02-02
impactful,3,33657,91838,2001-03-09
Balanced,2,32912,67443,1962-11-24
paradigm,1,20384,10816,1967-07-25
Expanded,3,54934,13435,1992-02-15
Face to face,4,61152,49789,1990-04-14
knowledge user,3,49634,13411,2015-03-20
Organic,2,73076,92102,1969-02-16
national,3,42195,64206,1985-07-30
value-added,3,15399,59721,2008-04-19
content-based,1,72516,62105,1977-09-03
adapter,4,89185,59347,2004-04-15
intranet,1,53934,61874,1989-09-11
actuating,4,50036,15223,1962-05-05
application,5,41669,87935,2004-09-28
demand-driven,2,62381,4702,2016-02-24
client-driven,3,13530,82961,2001-01-09
Multi-layered,2,28746,57005,2008-12-02
radical,4,25894,15527,1968-05-15
Pre-emptive,4,89812,6646,1971-10-19
Inverse,4,31872,57364,2010-07-06
exuding,3,79437,70720,2006-12-29
eco-centric,5,98876,68178,2008-08-07
monitoring,5,27728,67786,1991-07-04
impactful,5,83742,61826,1952-08-22
Grass-roots,5,22186,73105,1954-10-11
Object-based,2,95594,80447,1987-10-19
dynamic,4,92853,65127,1951-12-22
Multi-lateral,1,55647,58153,2006-05-31
Profit-focused,1,17583,89868,1955-01-09
pricing structure,3,66688,38194,1979-05-08
web-enabled,5,47372,18659,1997-02-14
Sharable,1,67993,97529,1979-08-10
system-worthy,3,62105,88899,2014-03-19
User-centric,4,55811,36648,2005-08-31
motivating,5,42447,34328,2014-08-19
paradigm,2,66961,88417,1977-05-21
software,1,35167,81869,1976-07-14
tertiary,5,4692,47090,1955-02-16
Implemented,4,19965,26950,2016-01-29
