comment,rank,Movie_Id,User_Id,Date
implementation,3,17323,38768,2000-03-16
toolset,2,47688,63659,1991-05-30
open system,3,4624,40054,1975-06-15
Cross-group,4,71525,78007,1963-06-14
Integrated,5,33294,51231,1970-07-03
attitude,3,54585,30434,2002-07-27
solution,1,44737,79947,1957-05-24
foreground,2,29044,51075,1990-07-01
web-enabled,4,35222,33713,1956-01-05
Virtual,5,33322,27069,2012-08-03
task-force,4,27778,25460,1970-09-23
Synergized,2,65492,58609,1994-12-03
Phased,2,45145,63443,2011-06-15
intranet,1,17046,85246,1983-11-01
policy,5,5601,90960,1998-04-21
Managed,5,17662,44150,1950-11-04
Persistent,4,30355,19774,1975-08-01
local area network,2,8698,27459,2004-12-24
data-warehouse,2,92803,28966,2015-05-21
Automated,3,57411,66409,1994-07-29
Devolved,5,93644,23272,1957-06-29
monitoring,4,8134,56837,1961-06-12
matrices,1,48536,60959,2009-06-07
De-engineered,5,48874,12201,2016-09-09
Fundamental,5,77631,36063,1961-03-21
maximized,4,49063,9089,1966-11-29
secondary,5,3073,5085,1993-03-14
Customer-focused,2,70046,25855,2010-01-12
ability,2,76615,97909,1971-01-16
encryption,2,46961,69545,1964-12-04
exuding,5,63621,72654,1973-02-02
Public-key,2,70411,26780,2015-09-08
intranet,3,59064,42572,2014-01-10
Diverse,1,55347,32027,1993-07-14
secured line,3,12244,39193,2006-05-25
parallelism,2,18992,9831,2000-03-20
mission-critical,3,28802,1909,1954-09-18
Reactive,5,38104,23243,2002-12-30
solution,3,81152,23419,2016-07-18
impactful,3,43131,64326,1973-04-26
interface,2,59402,233,1975-07-06
Decentralized,3,24909,73174,1996-09-12
demand-driven,2,89788,17544,1966-11-21
internet solution,3,62692,46383,1952-07-15
zero administration,4,56654,97096,1958-08-21
coherent,2,64919,83803,1985-10-13
Innovative,4,19237,10451,1960-07-28
dynamic,4,30024,39433,1986-06-27
Universal,5,93638,12897,2007-07-06
bandwidth-monitored,4,40098,44649,1974-03-21
protocol,4,11451,57389,1986-08-22
standardization,3,20975,2544,1966-05-27
matrices,3,1659,89704,1977-04-20
adapter,5,16723,19642,2008-03-02
installation,2,39969,31284,1963-08-30
Operative,1,65511,70888,1980-12-09
hybrid,5,65516,2117,1951-12-03
support,3,77499,19414,1959-10-28
value-added,5,22073,1196,1983-04-17
model,4,2269,98701,1994-03-05
context-sensitive,2,19861,38719,1954-09-01
standardization,4,84533,41837,2016-04-20
disintermediate,2,32177,32772,1958-10-14
projection,5,17380,81494,1951-04-04
Extended,1,50552,36499,1985-02-12
leading edge,5,92114,87362,1951-12-14
explicit,1,97956,74602,1996-05-30
discrete,2,26040,9015,2007-03-24
solution-oriented,4,87253,2454,1976-01-05
Devolved,3,71877,2375,1966-03-27
optimal,3,73878,30073,1999-02-13
attitude-oriented,1,16904,48208,2016-10-04
6th generation,4,65914,73317,1985-02-17
Graphic Interface,3,50826,21567,1991-09-11
Automated,1,1935,92928,1996-07-27
instruction set,1,42233,18360,1965-02-05
full-range,5,46668,49641,1981-01-01
motivating,4,4093,23445,2009-12-31
Re-engineered,5,32714,29129,2001-06-02
Monitored,5,74965,40163,2008-02-25
encoding,1,89173,40146,1998-08-21
flexibility,3,26729,90016,1984-11-26
Synergistic,2,24786,9136,2010-06-20
regional,5,84131,67864,1965-06-20
orchestration,3,29678,84419,2004-11-23
leading edge,4,56711,27543,1966-02-19
Programmable,4,58126,63499,1976-07-05
demand-driven,2,94872,85380,1957-10-11
homogeneous,2,70677,17776,1986-01-29
focus group,1,30490,34703,1954-06-01
paradigm,5,70735,9918,2005-12-05
Fundamental,3,7515,51528,2012-10-18
knowledge user,2,21414,5516,1969-07-26
Assimilated,5,46465,30859,1993-05-21
intranet,2,32823,93468,2001-06-11
open system,5,58806,85606,1969-12-30
firmware,4,81131,27057,1958-04-11
time-frame,1,60607,96875,1952-07-30
Inverse,5,6640,57561,1983-12-18
groupware,2,11945,59130,1995-06-30
contextually-based,4,75841,97973,2016-11-04
Compatible,1,79417,15083,1988-01-04
forecast,5,22619,68885,2005-11-09
background,1,38260,62574,1992-12-26
exuding,3,74406,68886,2008-02-03
toolset,1,90368,21824,2013-12-06
Innovative,4,84247,98882,1971-01-26
parallelism,2,30609,76482,1981-01-19
framework,5,39743,97094,1971-09-12
dynamic,1,69494,60264,1960-10-22
throughput,3,43575,80716,1989-02-14
User-centric,2,84956,69104,1985-08-06
De-engineered,3,29486,30017,2016-12-01
neutral,4,65570,31102,2012-06-15
modular,2,68288,64039,1951-04-10
Re-contextualized,3,52106,33596,1959-05-14
secured line,2,80150,48409,1972-05-28
logistical,4,56325,50707,1993-06-10
Mandatory,4,19568,46982,1994-04-22
hub,4,86569,69786,1963-07-27
Multi-layered,1,23230,11998,1951-07-19
Reduced,2,23257,18750,2002-11-14
protocol,4,44733,77816,2011-07-02
Reduced,2,63472,22035,2002-02-14
heuristic,5,35779,41508,1984-07-16
Progressive,3,50772,70568,2016-04-04
zero defect,3,86789,75913,1995-10-26
open architecture,4,6844,10607,1969-08-11
application,1,29057,62444,2009-10-28
optimal,2,9344,57111,1954-06-19
Cross-platform,4,66649,68330,1973-07-12
client-server,2,23467,72259,2003-03-20
open system,3,87289,55422,1989-12-07
cohesive,2,92585,95341,1976-05-26
zero tolerance,2,52426,38158,1964-06-10
Implemented,3,39166,41239,1968-03-11
functionalities,2,82781,8811,1993-03-27
heuristic,1,34339,11613,2008-09-07
alliance,1,32896,43293,2010-03-15
algorithm,1,23550,37124,2015-11-28
object-oriented,2,27019,32437,2000-08-05
intranet,4,8224,28512,1985-04-09
