comment,rank,Movie_Id,User_Id,Date
standardization,4,20676,53556,1964-08-15
24/7,1,50454,78438,1989-04-16
Vision-oriented,2,46989,86850,1984-12-22
success,3,53754,81349,1951-01-29
Upgradable,5,51329,21371,1964-06-14
Self-enabling,1,16808,76425,1982-09-09
Programmable,1,55966,4960,1995-08-27
asymmetric,5,21682,30173,1999-11-04
Advanced,4,50726,30910,1953-10-18
monitoring,1,79317,83524,2014-12-08
Enhanced,5,80374,12384,1968-08-28
toolset,2,30189,74208,1989-03-14
Inverse,3,766,15808,1978-04-12
Innovative,2,95062,67086,1979-06-21
complexity,4,80645,12257,1973-08-03
tangible,2,37021,80640,1973-07-20
alliance,2,80830,71852,1981-02-04
solution,4,44532,21606,1961-02-06
success,4,98844,53341,1957-04-07
Cross-platform,1,58480,41287,2012-11-29
Networked,1,25249,25728,1981-03-15
content-based,5,97143,65356,1987-05-02
Re-engineered,2,41780,93296,1975-04-27
Customizable,2,72470,20177,1990-04-03
projection,2,758,90307,2008-12-16
Switchable,2,4223,18802,1973-04-30
Devolved,1,46372,59053,1978-04-30
Business-focused,3,1070,45488,1976-12-08
data-warehouse,3,3030,72984,1978-05-04
framework,5,10960,11953,1971-12-04
process improvement,5,60249,57533,2005-02-28
Centralized,3,37459,13336,1973-06-19
frame,2,41977,33832,2012-05-21
Profit-focused,5,78017,81779,1959-10-13
Cloned,5,63953,94083,1951-10-18
knowledge user,5,69242,26459,2008-02-22
paradigm,1,44519,54471,1994-09-26
interface,5,90842,10974,2015-03-31
Extended,4,30437,30440,1966-05-14
Managed,4,43599,60705,1973-11-19
interface,5,53112,28588,1998-09-29
Fundamental,4,47414,32535,1956-09-04
Persistent,4,20649,32247,1999-12-05
foreground,3,84447,3593,1961-02-20
Operative,2,72769,65651,2014-09-07
benchmark,5,19461,58456,2015-01-29
Digitized,2,8735,13692,2011-02-12
matrices,5,49685,25755,1981-09-13
bi-directional,5,69669,1118,1955-02-09
neural-net,4,18133,92117,1961-01-27
monitoring,4,33378,92688,1967-12-27
Intuitive,1,15207,87533,1974-05-14
utilisation,4,38200,60223,2004-04-28
Automated,5,9753,88987,1962-09-26
leading edge,1,7600,88509,1978-10-15
flexibility,1,8990,24106,1969-07-19
coherent,4,85960,55613,1983-08-11
fault-tolerant,3,87799,55981,1998-12-26
infrastructure,5,20354,23165,1960-01-31
multimedia,2,20965,37526,1981-07-04
application,1,40154,3917,1987-03-30
3rd generation,1,22619,110,1969-10-12
Balanced,4,10791,87662,1991-07-14
matrix,1,78049,32888,1986-12-25
Streamlined,4,88725,19894,1995-08-20
high-level,2,77690,72432,1967-10-07
attitude,5,234,30076,1964-08-12
Synchronised,5,27420,97536,1995-03-10
6th generation,3,40965,20000,1952-09-16
Organic,1,44557,15416,1973-07-05
algorithm,3,23286,23548,1951-01-15
functionalities,3,15616,43309,1978-08-25
application,1,11772,51318,2012-07-23
paradigm,5,209,86910,1989-02-16
object-oriented,1,84182,7966,1958-02-02
Grass-roots,3,75795,72466,1994-12-08
intermediate,4,24024,25822,2015-10-25
standardization,4,12921,39512,1951-10-12
Streamlined,4,76906,24701,2013-12-02
leading edge,4,47160,24973,1950-11-14
process improvement,2,6575,511,2005-09-10
Persevering,5,6768,75409,1994-08-05
Fundamental,3,48989,86651,2015-09-06
matrix,5,70311,59080,2001-10-07
eco-centric,1,34660,32926,2011-05-14
optimizing,4,17538,4697,1969-10-11
24 hour,5,44732,49258,1985-09-04
zero defect,1,67695,55400,2001-10-07
Visionary,2,39232,7480,2012-06-20
interface,1,67567,25071,1987-06-03
Operative,2,86980,88214,2013-07-23
flexibility,5,77570,39665,1966-05-15
Innovative,1,46143,44471,2006-07-09
contextually-based,1,6505,98456,2000-12-27
Devolved,2,61025,80573,1995-09-16
Sharable,4,17313,79945,2014-11-03
Organized,2,269,4810,1993-11-18
conglomeration,5,22908,34407,2011-12-14
Face to face,5,69356,95263,2006-09-05
5th generation,1,96187,9990,2011-06-23
contextually-based,4,30607,85897,2003-03-26
even-keeled,3,71746,45685,1973-11-21
dynamic,1,56795,34404,1971-03-26
Graphical User Interface,3,34294,52205,1973-06-03
throughput,1,32535,37208,1957-02-06
Ergonomic,4,53652,64929,1989-06-17
Mandatory,4,50393,59400,1972-01-20
Configurable,1,12710,25789,2016-06-20
circuit,3,39417,28156,1958-08-09
Ameliorated,3,1174,40704,1980-08-03
optimizing,2,68451,96429,1973-12-10
Automated,3,44033,87782,2006-09-09
interface,3,25118,22843,1966-11-28
infrastructure,4,22383,20735,1987-07-14
regional,3,27047,10347,1954-04-15
projection,1,54567,75764,1972-03-09
Quality-focused,2,28244,69787,2015-08-17
5th generation,3,69495,55896,2007-06-17
emulation,2,15250,76555,1981-03-26
algorithm,3,98496,60055,1986-09-12
database,1,17097,268,1956-12-26
context-sensitive,2,89259,89634,1966-03-24
methodology,3,33987,27641,2008-04-06
real-time,1,77146,66440,2003-09-20
website,4,17329,9851,2002-02-19
discrete,1,86935,44939,2013-11-02
Fundamental,4,4438,59036,1991-02-26
Mandatory,1,91631,84390,1993-01-20
Robust,3,23109,75179,1968-10-27
methodology,2,5343,36823,1985-09-25
Operative,1,33503,93589,2001-05-10
forecast,1,35417,46676,2016-10-16
Business-focused,4,6413,44923,1971-09-10
intangible,5,3263,98732,1978-04-01
homogeneous,4,34920,63136,1971-06-24
array,1,22070,11567,1984-09-04
Cross-group,5,20153,34479,1959-04-17
contingency,2,55800,13802,2008-10-05
modular,1,61362,97915,2011-07-08
architecture,1,43665,72468,1968-10-29
knowledge base,3,95939,98298,1960-03-07
leverage,2,47328,90676,2009-11-03
exuding,4,49310,89533,1965-10-31
superstructure,1,6646,67060,1985-10-17
strategy,4,72921,84397,2014-12-04
conglomeration,3,39023,70221,1967-02-16
real-time,3,4985,77820,1966-03-19
analyzing,5,15138,56683,1971-02-01
client-driven,4,78885,91181,1989-01-29
attitude,2,14464,36759,1955-11-30
framework,2,82692,19702,1959-04-07
executive,5,42330,81506,1996-11-04
user-facing,3,26109,27935,1957-08-24
Profit-focused,5,55742,8968,2000-01-15
incremental,3,67032,6736,1995-11-13
attitude-oriented,4,6479,11299,1950-12-11
knowledge base,4,45881,37609,1990-04-01
value-added,4,36147,15077,2009-02-11
Profound,2,39324,26276,1983-08-30
regional,2,59710,38599,1973-01-11
zero defect,1,51993,64167,1977-08-06
Persistent,1,19405,81344,2013-05-13
systemic,3,67936,11574,2008-10-28
portal,2,82696,25762,1976-06-16
Advanced,4,35447,55145,1990-04-21
intermediate,3,21356,61197,1998-10-31
access,3,37518,38545,2000-04-16
neutral,4,74785,98060,1994-08-04
Visionary,2,32953,81874,1975-06-18
directional,1,38011,78193,1968-08-26
Vision-oriented,4,560,58472,2002-10-01
Versatile,4,12375,55032,2001-02-12
Multi-tiered,5,47009,24543,1954-04-14
Configurable,1,37452,33689,1953-01-18
solution-oriented,5,75994,24205,1968-03-12
Devolved,1,82746,86357,1984-08-22
Proactive,5,11229,40115,1967-04-27
open architecture,5,70959,6082,1970-02-09
complexity,1,83509,23451,1963-12-05
task-force,3,81252,28276,1979-10-13
encompassing,5,90678,84183,1957-05-28
help-desk,4,19511,60489,1964-09-12
scalable,1,11485,88800,2014-09-16
uniform,1,1847,5859,1950-09-06
holistic,2,35524,29376,1963-08-03
Secured,2,53827,92263,1994-05-17
Business-focused,3,37455,12800,1982-07-02
help-desk,3,17148,35944,2004-10-29
regional,4,70155,86366,2010-07-19
service-desk,1,89947,31703,1995-01-22
algorithm,3,9254,30484,2008-06-05
hardware,2,68362,49918,1965-12-14
multi-tasking,4,67411,4831,1960-08-11
Digitized,4,52402,4517,1999-12-10
foreground,3,769,84160,1992-03-08
Cross-group,2,83191,96463,1998-01-04
transitional,4,1877,46822,2007-04-08
methodical,4,77299,75203,1970-05-09
website,2,81909,96876,1972-07-29
directional,1,24515,55694,1980-04-23
policy,5,67088,4755,2012-08-27
internet solution,3,22027,46675,1976-06-23
attitude-oriented,1,84873,92550,2000-01-15
approach,3,78169,54078,2005-09-08
Realigned,2,13592,28805,1994-02-05
Expanded,3,3336,52540,1956-10-20
Ameliorated,3,26060,23279,2013-08-04
Expanded,3,37177,49580,1984-04-10
dedicated,5,39715,33979,1970-05-25
clear-thinking,1,4647,74068,1976-03-27
Profit-focused,5,15913,51451,1993-11-17
Intuitive,5,8764,90132,1975-07-23
multi-state,2,4602,57114,1972-12-07
systematic,5,32105,90839,1965-01-03
Distributed,4,86638,74554,2015-09-13
actuating,1,85810,63233,1954-07-01
User-friendly,3,61028,68970,1994-02-25
exuding,5,59815,9140,1960-02-11
monitoring,1,87645,90515,1985-10-23
uniform,3,29370,75647,1956-10-21
didactic,1,39075,94961,2002-12-14
empowering,5,54877,62464,2003-07-20
Reactive,5,69926,67925,1983-01-14
asynchronous,1,31526,8632,1993-09-23
approach,3,91903,22220,1990-12-29
Operative,4,16752,80023,1985-08-20
Sharable,1,2881,27147,2007-03-13
Graphical User Interface,2,82379,73733,1960-06-15
intermediate,2,29243,69463,2000-08-04
intranet,4,66986,91266,1958-10-18
Reduced,2,33025,71272,1970-11-10
interactive,4,25075,11445,1972-07-03
groupware,4,12574,61117,1985-09-12
installation,5,8250,81095,1990-03-01
Profound,3,89694,33820,2014-04-08
neutral,4,25385,82521,1959-07-19
multi-state,1,63701,25435,2012-10-03
zero tolerance,2,45447,6467,1965-12-19
customer loyalty,2,92382,61405,1978-03-31
hardware,3,89054,19870,1983-12-28
moratorium,4,7360,4935,2005-01-21
exuding,1,98345,1094,2009-05-27
content-based,2,65280,65295,1970-04-19
strategy,4,77426,82363,1955-02-20
