comment,rank,Movie_Id,User_Id,Date
instruction set,2,15868,97951,1965-05-26
Persistent,5,80440,65486,1952-10-06
uniform,2,76132,70406,1970-04-11
attitude-oriented,3,78992,43253,1985-05-18
functionalities,5,79036,54460,1973-11-23
mission-critical,4,70299,75116,1981-04-25
Focused,5,89599,88841,2007-01-13
Integrated,3,84788,15649,2008-06-21
productivity,3,93031,49943,1972-09-22
Realigned,3,1686,47699,1974-03-27
concept,5,56558,18727,2015-10-26
multi-state,1,98356,87032,1979-03-01
Universal,3,59691,35171,2001-12-08
budgetary management,2,65631,91774,1973-03-03
project,1,86976,36991,2001-02-25
high-level,4,43266,85057,2003-09-24
Progressive,4,81477,94395,2006-10-15
leading edge,1,32255,98336,2015-06-18
access,3,87811,22491,2007-02-28
static,4,18679,49479,2011-01-27
value-added,4,77797,86395,1960-08-16
strategy,5,74152,92589,1992-02-16
encompassing,1,49453,17566,1971-02-26
firmware,3,61375,90083,1987-03-01
hybrid,2,82367,85163,1973-10-02
installation,2,99011,32782,1983-03-14
heuristic,2,55137,66112,1981-01-12
high-level,3,46876,1082,1953-04-09
Quality-focused,2,96342,72971,2001-06-10
conglomeration,4,42375,9087,1963-11-27
6th generation,5,10814,59655,1960-07-30
Exclusive,5,68377,73982,1976-04-03
hub,4,15284,62388,2005-07-30
systemic,5,95869,92849,1969-12-15
website,2,39793,87189,1984-10-22
Mandatory,3,25283,75784,1968-12-03
attitude,1,45305,9821,2014-10-17
uniform,2,35167,44020,1998-12-17
Graphic Interface,4,96857,8364,2009-11-29
open architecture,5,22182,89756,1979-12-21
Programmable,3,22597,96848,2013-02-05
4th generation,1,52831,35408,1968-12-06
Triple-buffered,2,96373,9066,1998-10-10
even-keeled,3,21072,3384,1967-02-05
Focused,1,92694,97771,1984-04-15
Networked,2,38805,75972,2010-07-25
global,3,19773,93071,2003-11-13
fault-tolerant,2,19099,45390,1967-06-14
uniform,4,84147,69001,1981-02-09
portal,3,40522,34859,2012-02-07
6th generation,3,15963,96644,1958-09-22
24/7,5,26904,5405,2002-04-11
Reverse-engineered,2,19129,80458,1990-02-23
Versatile,4,2519,38743,1978-01-22
grid-enabled,1,17770,83171,2009-02-19
migration,4,83875,43065,1974-02-07
throughput,1,72399,69992,1996-11-29
knowledge base,5,58619,75904,2006-01-30
budgetary management,3,71907,8768,1968-12-12
portal,3,79609,39934,1999-12-24
hub,5,74214,81003,1978-01-15
capability,1,26946,38799,2002-08-13
capacity,4,63518,5106,1960-07-31
heuristic,2,75232,67354,2014-08-01
orchestration,3,12054,65032,2003-11-27
Total,2,83314,83204,1960-01-18
Optional,3,15738,62428,1950-08-06
Self-enabling,5,78052,21707,1967-07-11
