comment,rank,Movie_Id,User_Id,Date
static,4,97861,77228,1954-07-29
capability,4,8624,75058,1980-07-21
Fundamental,2,15554,70705,2014-03-11
matrix,2,76803,85116,2010-04-06
Digitized,2,95090,20416,1958-06-27
Customer-focused,3,67303,98252,1964-08-05
Diverse,2,72463,38305,1965-09-06
zero defect,1,27077,53767,1999-04-17
moderator,1,6532,72609,1975-01-11
portal,3,86599,80692,2006-10-06
Digitized,1,75414,80965,1977-07-25
Inverse,2,97703,70049,1987-10-03
Compatible,1,37254,77943,1967-08-06
Optional,2,2905,7228,1999-01-14
analyzer,1,69330,40486,1959-09-06
Innovative,4,84198,87190,2017-02-27
dynamic,2,36715,49891,1999-12-24
modular,5,4900,98796,1997-12-06
superstructure,1,5700,64834,1967-05-16
customer loyalty,1,43180,26403,1959-02-26
moratorium,5,23563,40836,1978-07-02
attitude-oriented,5,88051,85131,1959-09-10
analyzing,1,31618,14654,1955-06-21
Optimized,1,33753,93848,1988-05-08
Intuitive,1,73533,62001,1988-07-30
Decentralized,2,80390,54341,1962-05-15
website,1,27719,32927,1961-05-27
dynamic,5,60137,51043,2000-02-20
Robust,3,7374,951,2010-03-13
actuating,4,57728,67212,2013-10-30
bifurcated,1,33764,24438,2010-05-07
content-based,4,50228,50821,1995-03-05
encryption,3,31670,54585,1998-09-01
adapter,2,61286,94664,1966-06-05
infrastructure,5,49443,86650,1957-02-21
Synchronised,1,64941,17246,1960-01-04
disintermediate,1,26602,43215,1992-08-16
algorithm,4,29103,94617,1950-05-16
Switchable,1,94616,701,1990-05-27
fault-tolerant,5,77134,84370,1992-05-07
monitoring,4,53988,91257,1999-09-24
Cross-group,2,80493,68664,2011-11-19
methodical,4,63788,88301,1992-02-12
function,4,26521,27131,2015-02-26
content-based,1,23163,83819,2013-12-16
array,5,79847,20364,1988-09-25
real-time,2,69751,22475,2008-02-16
system engine,5,74127,19638,1979-11-24
artificial intelligence,5,39017,93168,1985-11-16
incremental,1,93174,20966,1988-02-01
Integrated,2,1067,51706,1960-04-24
leading edge,2,1348,39250,2017-02-22
stable,1,92343,88385,2008-01-08
Multi-channelled,1,84901,98245,2005-08-20
solution,5,66098,94422,1971-04-28
next generation,3,51328,27714,1971-05-01
analyzer,1,90978,88186,1968-03-09
Automated,1,88253,57292,1978-10-20
capacity,5,53201,60993,1958-06-22
zero defect,2,3821,72425,1990-07-09
local area network,3,87355,5025,2000-05-19
global,1,58358,82309,1998-09-12
holistic,1,86976,1154,1957-07-30
open system,3,61567,43033,1999-01-29
conglomeration,4,23246,95125,1974-01-05
internet solution,1,17399,76563,1987-05-11
Reactive,2,18247,3379,1986-07-20
support,1,83170,85978,2015-09-11
encoding,1,89336,51584,1957-09-24
database,1,20335,77735,1963-11-17
motivating,4,89097,74392,2009-06-22
object-oriented,3,4578,65554,1986-01-28
contextually-based,3,48725,38404,1983-10-18
matrix,1,31255,69890,1997-09-29
Customer-focused,1,3991,78179,1965-01-30
Fully-configurable,4,31572,14733,1955-03-23
incremental,4,11009,27787,1959-11-29
local area network,3,11519,70012,2007-08-18
Optional,3,23095,20885,1974-09-06
background,5,39426,68237,1961-07-20
actuating,4,7739,85797,1954-01-02
Implemented,1,65255,92998,1955-09-01
middleware,1,86010,16192,1974-01-25
local area network,4,67512,29306,2005-10-03
product,2,34159,36284,1956-05-10
methodical,2,65620,70512,1968-07-09
mission-critical,4,74865,62417,1964-01-10
full-range,1,28548,22439,1963-07-09
Right-sized,2,94040,98113,2013-09-06
