comment,rank,Movie_Id,User_Id,Date
Future-proofed,3,73460,24025,1953-05-02
firmware,3,13315,69164,1974-10-14
intangible,5,50958,72633,1981-01-03
ability,1,26678,18074,2003-04-17
6th generation,2,14294,1403,1982-11-10
Reduced,2,83636,46111,1971-10-05
interface,2,99004,39214,2004-11-13
global,3,1205,15270,1968-01-05
Integrated,3,63634,16877,2008-01-05
clear-thinking,1,79882,2017,1999-01-09
next generation,1,22363,57480,1978-11-08
Customer-focused,5,60121,22382,2005-01-31
interface,2,70167,86606,1960-05-27
eco-centric,1,87348,73052,1992-01-10
Monitored,3,54264,49080,1991-09-01
4th generation,4,47532,55424,2006-12-08
Object-based,3,87787,95343,1963-07-18
Fundamental,1,71009,94848,1998-10-21
client-driven,2,26964,89329,1975-01-03
Fundamental,2,34410,46260,1986-09-06
User-centric,1,48978,4674,1967-02-15
Front-line,1,52540,18654,1970-10-28
actuating,4,46363,61333,1999-11-22
foreground,4,36471,14995,1951-08-08
Multi-channelled,4,90365,78027,2016-05-16
portal,1,13270,56462,1973-06-18
policy,1,44487,39793,1987-09-25
Ergonomic,3,16592,15162,2002-09-13
eco-centric,1,22831,86601,1964-09-08
Polarised,2,25273,81425,1977-09-02
emulation,5,59265,3165,2011-12-22
success,1,6877,72029,2008-10-02
transitional,5,15482,41069,1987-09-19
national,3,32460,94955,1986-10-14
Business-focused,2,68189,27923,1998-04-29
multi-state,3,29803,53392,1969-10-16
logistical,2,90628,81501,1972-05-23
Inverse,5,36020,78831,1989-07-11
Organized,4,32792,73254,1994-09-23
neural-net,2,74723,65872,1969-12-05
internet solution,4,45151,10264,2010-12-12
protocol,4,2683,57206,1950-09-18
encoding,3,24348,85770,1994-12-16
forecast,1,78754,60480,1991-08-09
Profit-focused,2,82018,53077,1968-05-04
Ergonomic,4,69145,23288,2001-10-16
firmware,1,40655,74088,1965-11-05
solution,4,39095,66301,1994-12-04
non-volatile,3,59913,60436,1980-04-26
directional,5,7511,17427,2007-08-03
Compatible,4,97651,73830,1959-03-11
extranet,5,55071,23388,1989-04-05
intangible,2,88380,38661,1961-09-16
website,1,71601,72727,1990-12-28
regional,2,57898,98083,1971-05-17
web-enabled,2,3132,4224,1995-01-10
Cross-platform,3,71524,25656,1985-06-28
Ameliorated,1,53707,76656,2004-11-10
multimedia,5,9043,25178,2013-10-09
Extended,4,65568,52684,1957-03-14
capacity,2,85068,78581,1953-08-27
synergy,4,8841,89189,1986-06-24
Compatible,5,84874,22639,2002-09-10
portal,5,92004,16166,1991-07-10
instruction set,4,84658,65497,2003-09-25
support,3,78160,37041,1985-09-06
full-range,4,37299,3506,1985-05-21
data-warehouse,4,10972,94089,1994-11-25
Business-focused,3,69753,50296,1955-06-17
Exclusive,1,85673,13267,1993-05-22
Cross-group,4,45441,13834,1978-04-04
responsive,2,64473,9834,1995-05-02
Switchable,4,750,92548,1957-05-11
client-driven,5,74381,35063,1983-03-10
Organic,3,80342,23438,2009-03-28
mission-critical,2,24028,63926,1955-05-06
approach,2,17545,48038,1983-02-05
asynchronous,3,73421,75033,1981-02-10
artificial intelligence,4,22739,92235,1976-11-23
Multi-channelled,5,63619,33306,1973-04-11
throughput,5,97084,63520,1979-06-01
methodology,3,41687,3210,1976-01-01
Total,5,51324,40646,2011-11-17
instruction set,3,92437,87741,1980-10-11
Graphical User Interface,3,6614,95293,2009-04-11
standardization,2,85457,29544,1988-08-01
real-time,1,81878,65520,2006-05-24
6th generation,3,443,130,1956-07-18
Team-oriented,3,76584,80799,2008-06-10
flexibility,5,54831,74617,1957-06-06
responsive,1,68270,90559,1964-04-28
asynchronous,3,69510,63435,2000-11-15
zero tolerance,2,67548,63709,1981-12-05
zero administration,1,67546,601,2008-02-07
directional,2,62382,79487,2005-03-24
directional,3,96381,72796,1990-01-10
