comment,rank,Movie_Id,User_Id,Date
extranet,1,65411,20166,1953-02-17
leading edge,4,62960,83143,1970-10-05
coherent,3,86577,80586,1975-07-21
maximized,5,42880,21389,1967-05-13
clear-thinking,2,97195,52276,1960-05-05
alliance,1,45107,60879,1979-01-01
national,1,2650,21560,1989-05-25
Stand-alone,1,5173,74531,1976-04-25
Graphic Interface,1,17249,58635,2008-11-05
user-facing,3,50412,29060,1955-08-28
Stand-alone,2,72393,79265,1965-05-21
hardware,5,43337,48562,1964-05-21
methodology,1,48658,63627,1951-07-24
help-desk,1,47461,93642,1983-03-08
Synergistic,2,84949,392,1994-05-20
responsive,1,68326,9904,1983-11-13
object-oriented,4,80504,47444,1985-02-08
product,4,22450,14009,2014-06-14
Programmable,5,16785,98285,1980-08-02
Multi-channelled,5,44993,65186,1954-03-21
Programmable,2,17465,62911,1995-12-07
asymmetric,4,56152,682,1983-04-13
Pre-emptive,1,13123,46778,1954-08-02
utilisation,3,24639,65928,1968-09-08
bottom-line,1,61178,53804,1999-02-25
asynchronous,1,14914,9905,2014-04-27
Triple-buffered,5,70726,1992,1989-02-16
projection,1,63659,98551,1966-01-23
project,2,26372,72557,2001-06-29
impactful,2,60571,24278,1978-10-24
Assimilated,3,65852,66284,1977-08-24
stable,4,69496,45615,1970-08-16
Centralized,4,83361,52818,1995-11-06
Multi-layered,3,2482,47874,1968-05-24
Configurable,1,50236,19821,1978-12-04
core,1,20944,19654,1977-02-10
homogeneous,3,14674,12304,1981-09-24
instruction set,2,13175,81856,1962-04-08
Enhanced,4,27470,20671,1968-01-13
Optional,1,14796,97829,2011-06-11
Seamless,2,69673,83923,1958-03-13
Total,2,51846,96063,1980-02-26
complexity,5,41002,18476,1983-08-10
User-centric,4,39676,818,1995-08-18
attitude,4,78229,39045,1984-01-10
Configurable,4,14928,63558,1998-07-19
Automated,5,39831,3066,2016-10-13
workforce,2,96750,1982,1956-04-14
frame,1,85409,33644,1988-03-11
Networked,1,70698,73974,1987-06-07
firmware,5,43817,80140,1981-04-22
Decentralized,1,3282,41293,1999-04-01
User-centric,5,34001,86708,1969-06-04
conglomeration,2,89173,79368,1984-05-05
Robust,4,12934,88851,1966-04-22
Reverse-engineered,5,62440,77726,1998-08-27
Reduced,3,30106,34577,1965-06-30
website,3,40576,78671,1986-01-27
Inverse,4,10874,80166,1995-11-02
Enhanced,2,39165,10169,1985-10-27
non-volatile,5,79008,11130,1974-12-23
website,1,80150,75854,1978-05-04
multi-state,2,91600,62457,2009-08-30
Proactive,3,25750,51521,2014-03-05
scalable,1,19707,48393,1974-10-07
fresh-thinking,3,75968,38084,1993-10-23
Realigned,1,46022,71568,2010-07-14
impactful,4,67560,74039,1966-12-07
projection,3,41655,83351,1960-08-03
Reduced,2,58078,16167,1981-10-03
mobile,4,1193,5346,1963-04-05
non-volatile,2,5817,12416,1967-04-18
encryption,4,79759,85774,2011-08-03
hierarchy,3,2544,32388,1983-12-13
circuit,5,89448,5973,2008-12-25
user-facing,4,34908,17681,2015-01-25
eco-centric,1,27878,8524,1963-06-14
Digitized,1,10021,98299,2014-07-31
Adaptive,3,84370,40989,1958-10-05
Down-sized,3,63856,83687,1963-02-19
functionalities,1,65510,70832,1990-03-12
Function-based,4,52773,10255,2011-07-29
multi-state,4,56077,98625,2003-07-25
high-level,1,84935,58459,1978-06-01
Balanced,1,69208,98129,1953-05-05
Total,3,98584,66404,1975-07-15
Ergonomic,2,65012,85090,1959-05-28
non-volatile,5,63370,7937,1960-01-22
neutral,4,16576,91547,1989-07-11
Virtual,1,83388,21814,1960-06-16
asynchronous,2,83419,50452,1982-01-28
composite,1,54122,84881,1951-08-26
Organized,3,48866,51717,1961-08-07
Robust,4,2602,97769,1987-12-29
pricing structure,1,14268,58316,2016-05-20
Monitored,1,24712,83772,1982-01-27
exuding,4,31272,53778,1963-10-17
strategy,3,46126,22983,1997-08-03
complexity,4,32874,81910,2015-09-21
Monitored,2,6957,93088,1958-12-06
leverage,1,63249,7843,1986-09-27
Automated,4,90203,50918,1970-07-22
Public-key,5,30413,38663,1981-04-08
product,5,29254,24272,1988-03-17
5th generation,4,8770,5481,1994-04-08
fault-tolerant,4,98320,19190,1999-08-22
adapter,3,70437,30345,1978-08-04
Programmable,3,85336,54972,2011-02-18
paradigm,2,62590,94960,2006-11-15
Up-sized,3,6982,18449,1957-06-19
solution-oriented,5,23934,59001,2009-03-19
Exclusive,3,84946,82174,1965-04-18
Cross-platform,1,97216,31170,1953-05-12
zero tolerance,1,25228,55075,2010-05-14
hierarchy,4,92255,98740,1998-08-04
service-desk,4,86022,79295,1983-01-11
array,2,86276,20198,1954-05-19
Reactive,4,452,51850,1995-07-25
superstructure,5,44900,87789,1979-07-03
paradigm,1,47970,80357,1998-05-27
incremental,5,41215,41167,1983-03-28
uniform,3,88387,62131,2015-04-06
Business-focused,5,48157,66672,1954-01-19
Front-line,4,18224,86672,2000-05-26
complexity,5,5690,68008,1988-06-28
multi-tasking,2,72634,73381,1975-07-25
Reverse-engineered,5,11187,37125,1967-05-01
function,4,29188,25315,2008-08-26
Cloned,1,23503,81055,1971-01-04
scalable,5,97271,4623,2000-05-14
composite,3,46619,23956,1968-09-03
background,1,10754,4088,2004-08-24
Synergized,3,79883,39851,1994-04-29
bi-directional,3,35031,5160,1982-09-16
collaboration,4,60012,78281,1992-02-23
middleware,2,64605,33749,1955-06-19
discrete,5,47522,75744,1991-06-04
regional,4,9196,35306,1980-01-25
utilisation,1,5675,60075,1970-11-25
non-volatile,2,22030,29162,2011-12-19
maximized,3,13734,78211,1964-08-01
full-range,5,78995,17776,2016-10-31
Organic,5,8969,77158,1953-02-22
secondary,4,77388,32866,1971-06-26
didactic,5,77808,58414,1974-12-22
Innovative,2,73146,88344,1994-01-27
Upgradable,2,58782,68752,1980-05-25
emulation,2,17989,8321,1962-04-28
fresh-thinking,2,12309,92938,1982-10-12
array,1,2389,35736,1962-10-08
Networked,3,37978,86605,1969-10-21
Optional,5,52011,17013,2013-02-15
workforce,3,96440,5165,1959-07-02
pricing structure,5,6086,82714,2017-03-19
Optional,2,82534,28259,1999-01-22
eco-centric,2,91211,84271,1952-08-29
solution-oriented,1,85742,14999,1988-01-01
Open-architected,3,38297,10832,1969-10-20
capability,4,56044,90862,2001-08-13
Horizontal,3,1080,15621,1967-07-22
approach,4,50240,32780,1950-11-07
bifurcated,4,28982,33859,1958-10-09
Robust,3,26295,34372,2002-07-31
extranet,2,28244,6754,1986-03-15
bottom-line,5,51005,73903,2003-12-01
asymmetric,2,49526,31624,1999-06-20
Open-architected,3,92706,93878,1979-03-29
Reduced,1,44099,61369,1995-03-01
application,3,31939,41165,1966-02-04
Persistent,4,16483,93616,1989-01-27
Function-based,5,14584,52599,1979-05-20
Multi-tiered,2,10387,69741,2010-12-05
Up-sized,5,60652,33511,1998-05-15
info-mediaries,2,30308,56244,1993-05-20
matrices,5,43212,21608,2006-10-19
algorithm,1,3472,63937,1981-09-12
Sharable,3,59867,25730,1965-04-05
incremental,2,16218,58224,1968-11-27
multi-state,4,64470,55099,1998-11-04
website,2,40731,70556,1981-05-01
bandwidth-monitored,5,5178,1122,1997-03-03
Customizable,3,14583,1454,1959-04-16
superstructure,3,52318,96231,1973-07-17
Team-oriented,2,61042,63268,1967-05-24
Implemented,1,95147,92884,1958-09-14
application,2,10035,72129,1962-12-17
Re-contextualized,4,71136,53754,1966-08-15
multi-state,4,19978,70872,1974-01-18
fault-tolerant,5,78406,49338,1979-10-11
data-warehouse,3,95789,34447,1995-09-15
standardization,5,8204,23716,1996-09-24
Streamlined,3,54211,86544,1967-08-24
hardware,2,24175,68876,1975-09-03
Future-proofed,1,58497,75911,1998-04-26
concept,1,79089,3043,1999-01-18
success,4,27722,70499,1973-07-15
