comment,rank,Movie_Id,User_Id,Date
scalable,3,67618,91800,2012-04-12
analyzer,5,34314,31063,1961-04-07
Object-based,2,12498,12476,1979-08-21
User-friendly,3,62136,48043,1991-12-08
Total,4,31532,6591,2014-04-12
demand-driven,1,10829,79044,1959-05-24
actuating,2,23311,29022,1987-01-11
Reverse-engineered,4,60695,47600,1963-05-23
adapter,1,87057,44058,1983-06-14
grid-enabled,5,54100,51975,1980-08-25
User-friendly,1,61302,27220,1956-04-06
coherent,1,21476,39915,1998-08-30
Profound,3,46937,64720,1970-06-11
Distributed,3,31792,87620,1993-05-04
intermediate,2,55598,29660,2014-05-28
toolset,3,92067,90849,1988-05-08
client-server,3,63970,74732,1952-08-31
client-driven,3,88085,31182,1960-02-15
web-enabled,3,65124,7028,1999-08-30
Graphic Interface,1,92427,64737,2013-01-02
strategy,5,71862,35263,2005-11-01
hub,5,99016,28651,1962-12-07
extranet,3,15044,22451,1952-10-15
web-enabled,2,96238,3638,1952-04-30
Reduced,2,79558,15076,1984-09-07
flexibility,3,43260,46494,1974-04-16
Expanded,5,98750,48598,1952-01-19
projection,2,2614,62389,1970-06-20
conglomeration,1,983,43565,1958-10-08
Face to face,5,69617,9447,1977-09-18
framework,1,37223,84530,2003-02-24
workforce,1,46578,52167,2008-04-30
asynchronous,2,76685,8641,1974-07-23
model,3,43133,31604,1954-12-02
policy,5,50768,93635,2000-01-21
Multi-tiered,2,20997,26015,1988-04-12
composite,2,20789,49139,2013-09-21
responsive,5,4748,66629,1962-12-12
4th generation,4,26323,31097,2013-06-10
system-worthy,5,39473,64523,2000-12-06
Universal,1,88167,81639,2015-06-06
archive,4,92301,36375,1977-10-23
Pre-emptive,3,71840,91337,2005-05-13
Ameliorated,3,36402,79095,1973-03-27
software,5,97861,97036,1964-02-09
Quality-focused,4,23420,17040,2017-01-29
optimizing,3,13583,8705,2016-07-23
Customer-focused,2,59577,27160,1993-09-29
Operative,4,8023,11692,1953-12-08
instruction set,2,64197,65501,1962-10-06
matrix,5,87534,76170,2012-06-04
Cloned,2,27189,12503,2007-03-23
Self-enabling,4,75840,88619,2013-09-30
high-level,3,79466,26780,1977-10-07
impactful,1,50964,87965,1958-10-01
contextually-based,3,50690,60836,1979-06-18
productivity,1,35555,71320,2015-04-10
Vision-oriented,4,97970,43720,2007-09-10
Assimilated,4,71627,63155,1977-06-10
high-level,2,25116,78207,1994-05-30
grid-enabled,3,63176,82191,2015-09-15
installation,5,209,51641,2002-10-18
Quality-focused,3,77837,39513,1999-06-25
Advanced,2,48132,41313,1959-02-24
Versatile,1,85236,23045,1975-06-15
Balanced,2,75833,48550,1980-09-17
info-mediaries,2,81632,56125,2013-04-17
Fully-configurable,2,37712,57545,1979-07-16
Fully-configurable,3,42185,66437,1981-12-20
definition,2,82389,15884,1956-05-22
neural-net,5,54354,96146,2000-07-29
didactic,1,38960,76495,1988-05-31
5th generation,3,89956,63766,1961-07-12
local area network,2,27379,68828,1966-04-15
empowering,4,17750,46212,1969-03-31
coherent,4,83541,51407,1959-07-11
policy,1,30237,83803,1988-11-02
Realigned,4,60713,13264,1997-10-01
moderator,2,923,4591,1986-06-04
budgetary management,1,31330,71166,1966-03-22
multi-state,4,55228,21817,1972-09-17
user-facing,1,93452,32151,1984-07-21
Cloned,3,73341,95212,1986-09-01
Customer-focused,5,1634,52632,1989-11-09
bifurcated,1,20891,66019,1963-08-22
Decentralized,5,98886,84025,1975-05-08
Implemented,5,59502,87823,1950-08-29
Distributed,3,92994,3753,1972-10-06
incremental,5,77152,39369,1987-02-01
orchestration,5,94851,93455,1960-01-14
complexity,2,60986,3184,1989-12-30
Proactive,3,62936,60541,1999-11-06
Self-enabling,2,83545,40152,1950-07-13
Focused,5,48208,60451,1997-04-13
policy,3,76534,18476,1972-10-11
Virtual,4,16581,87637,1993-08-18
Advanced,4,16845,87456,1989-11-16
24 hour,5,60773,33694,1966-11-22
Optimized,1,46197,73574,1986-12-14
alliance,2,63289,49898,1999-02-20
Cloned,2,22636,71779,2016-09-12
extranet,3,31566,20953,1957-07-27
Open-architected,4,17192,33310,1959-12-29
Assimilated,5,88742,29560,2012-09-06
data-warehouse,5,21610,38183,2010-10-04
transitional,2,32404,93908,1977-12-06
migration,3,20073,97944,1957-08-01
