comment,rank,Movie_Id,User_Id,Date
global,5,3870,13548,1993-08-06
throughput,4,24166,63297,2016-08-26
project,4,9792,16871,1952-12-17
bandwidth-monitored,1,93858,85275,2010-03-02
Graphic Interface,3,39066,23848,1951-02-15
bottom-line,5,81777,41740,2000-10-27
help-desk,1,72623,9260,1958-07-11
bottom-line,1,33424,48439,1965-10-04
hub,1,45601,93186,1997-07-18
Optimized,1,63186,45440,2007-08-28
Inverse,1,85372,2783,2016-11-21
instruction set,4,16076,77595,1964-07-03
Cross-platform,3,49735,59448,1979-08-27
Assimilated,1,38281,3994,2014-08-03
national,1,45939,41477,1960-05-31
Cross-group,4,14333,85386,1975-09-23
web-enabled,2,78763,88581,1968-01-18
parallelism,3,59272,999,1975-12-12
open architecture,3,21542,95751,1958-04-07
protocol,3,74995,15555,1978-02-03
incremental,5,26472,58207,1959-02-27
empowering,4,58444,6028,1986-07-08
monitoring,2,93670,59811,1968-11-06
Optimized,2,78796,40099,1993-01-11
installation,3,40229,3269,1965-02-13
local,2,5826,71952,1952-02-27
Re-contextualized,4,28994,88745,2008-07-08
directional,4,67560,57903,1989-07-25
Team-oriented,1,55062,54750,2001-09-01
monitoring,5,26722,25721,2004-11-04
Innovative,2,34093,471,1982-10-26
focus group,3,37437,22129,1977-04-12
throughput,5,27078,57659,2013-01-08
structure,5,49643,26601,2017-02-05
superstructure,4,5630,41879,1960-11-24
instruction set,2,34957,37771,2012-07-02
approach,3,19057,8228,2002-03-18
dedicated,2,50924,37200,1984-03-11
4th generation,4,22156,81115,1963-05-23
global,2,67828,5269,1959-08-25
Assimilated,2,76119,87821,1973-06-12
internet solution,4,23898,93359,1996-06-09
local area network,3,26654,96049,1994-10-30
Reactive,5,55488,57200,1960-10-17
throughput,5,14016,61513,1956-08-30
orchestration,5,39741,93502,2014-02-05
info-mediaries,3,72723,84327,1992-08-11
Inverse,3,32547,48912,1994-10-06
dedicated,4,72663,13359,1994-05-14
help-desk,3,56867,13568,1994-07-20
real-time,5,15678,61673,1973-06-06
encoding,4,43111,87974,1975-05-24
Function-based,1,57171,64923,1959-07-23
Expanded,5,52758,39560,1976-09-03
Mandatory,1,71753,296,1966-01-20
Ergonomic,2,84495,1234,1987-11-03
bifurcated,5,79435,3923,2007-01-13
customer loyalty,4,67552,8945,1954-03-07
composite,2,14502,23990,1998-06-25
Vision-oriented,2,34173,24554,1955-12-31
Proactive,3,43604,31177,1981-04-10
high-level,3,81856,74888,1959-02-26
Public-key,3,68078,20355,1966-04-15
Centralized,1,61003,71281,2010-03-02
responsive,1,78627,50004,1990-06-10
directional,4,68085,72920,1986-12-09
