comment,rank,Movie_Id,User_Id,Date
workforce,4,33373,28609,1994-06-04
Polarised,2,80650,50783,1959-06-29
Down-sized,2,49985,77473,1958-02-12
productivity,4,36989,62837,1969-10-07
client-driven,4,57904,53112,1958-12-21
benchmark,5,63311,39904,1970-12-23
service-desk,2,2015,71879,1961-04-29
content-based,4,50217,95303,1956-11-26
Intuitive,5,68538,20414,1955-02-23
tertiary,1,38850,29744,1991-11-03
Face to face,3,52039,24960,1986-02-05
functionalities,4,3518,22593,1967-01-11
help-desk,5,63466,44811,1966-12-29
array,1,36,57598,2009-09-25
well-modulated,5,41680,18492,1959-05-18
benchmark,5,35539,18186,1998-01-04
dedicated,1,26062,6229,1953-04-19
Robust,4,82971,89197,1981-04-23
Fully-configurable,2,76978,41864,1964-04-13
User-centric,4,21846,48531,1972-05-03
tangible,4,50898,72220,1983-09-05
scalable,1,45669,22827,1996-03-18
4th generation,4,51992,62152,1988-01-06
Programmable,5,95476,8945,2006-10-27
Cross-group,5,47455,3832,2004-12-31
Open-architected,3,86937,20776,1999-01-17
Open-architected,4,81609,35576,1998-04-09
Operative,3,67283,27611,2006-07-11
logistical,1,78786,47788,1989-05-20
client-driven,4,79233,13242,1954-06-20
firmware,4,3752,49619,1982-11-07
mobile,3,51947,54628,1981-07-19
archive,2,26974,51132,2011-11-15
neural-net,1,35017,11380,1987-03-19
Monitored,4,74627,17401,1953-10-23
Object-based,1,10430,77305,1983-06-22
function,3,31618,57456,2000-02-09
groupware,2,34612,26242,1984-01-28
groupware,4,71631,60341,1982-12-01
didactic,5,26749,98653,1976-08-07
system engine,5,84850,7883,1981-07-16
Mandatory,1,27438,58829,1958-06-22
task-force,3,1696,31920,2004-08-13
solution,4,31471,45490,2008-07-14
Robust,1,64021,42346,1998-10-24
Ameliorated,5,28554,85451,1985-04-06
Grass-roots,5,21586,46338,1989-05-15
User-centric,5,66268,25024,1962-12-18
Self-enabling,3,83234,65597,2013-02-02
help-desk,3,2410,79910,1952-02-01
Cross-platform,3,86917,84929,1987-02-27
zero administration,4,39687,57728,1982-01-18
Up-sized,4,34904,39232,1971-09-08
interface,2,72546,29493,1998-03-16
methodology,3,93602,87426,1991-11-11
workforce,2,32075,13667,1958-06-27
real-time,3,24455,16822,1999-02-17
Face to face,2,58194,86118,2012-09-18
solution,2,28915,10403,1986-11-10
matrices,1,32002,56542,1968-01-26
stable,1,6147,16747,1963-01-30
mission-critical,5,484,62754,1979-08-01
zero defect,4,69712,64157,2007-05-04
instruction set,5,97855,90548,1985-02-12
attitude-oriented,1,77841,41367,1989-09-18
Reduced,1,41365,26784,1957-10-09
Managed,3,81375,1089,1956-11-14
Robust,1,78408,56307,2011-09-27
product,5,10766,82244,1974-02-19
Front-line,3,84284,11954,1993-10-26
Cross-group,1,31783,18859,1952-09-24
Proactive,5,78877,60039,1951-03-25
asymmetric,2,84123,14069,1996-08-16
workforce,1,2475,64714,1989-03-10
motivating,4,45000,78536,1955-07-22
