comment,rank,Movie_Id,User_Id,Date
Vision-oriented,3,50478,11169,1982-02-07
service-desk,3,13403,61674,1950-05-27
firmware,5,91141,14385,2014-03-16
solution,3,89870,12628,1950-09-10
asynchronous,4,62707,95546,1976-04-17
national,2,48418,75824,1980-10-31
Right-sized,1,26509,51687,2012-04-27
Upgradable,1,25935,66382,1951-06-16
Distributed,5,8452,33497,1970-09-19
Advanced,3,20874,79757,1959-05-28
analyzing,1,36472,44215,2003-08-25
strategy,1,34788,92773,2001-01-12
intermediate,4,6838,41329,2010-06-12
budgetary management,2,1740,67969,2002-09-26
challenge,5,14745,43035,2014-03-28
Configurable,5,26957,66823,2001-05-07
standardization,1,17465,286,1957-10-19
Expanded,3,27001,78653,1979-01-30
Re-contextualized,3,9155,80047,2006-05-22
mission-critical,3,73498,12277,2012-12-01
Object-based,3,95462,98934,2015-11-07
emulation,5,10259,38134,1960-07-31
Monitored,3,34957,39820,2006-11-21
logistical,1,64338,81574,1981-10-29
bottom-line,2,77424,87428,1981-05-08
secured line,3,65813,86197,1982-10-27
orchestration,1,86034,20968,1987-01-16
coherent,3,46005,31103,2007-11-27
Re-engineered,4,24808,95227,1956-10-02
policy,3,32467,41384,1964-05-05
upward-trending,1,87451,56100,1994-01-01
Switchable,5,27561,35887,1961-03-16
open system,4,53915,69405,1984-09-24
Networked,3,27554,63322,1987-11-25
encoding,2,19034,45289,1968-05-17
Customer-focused,2,86333,8226,1958-03-01
synergy,2,37090,93178,1953-09-26
mobile,2,52457,73909,1961-11-24
demand-driven,3,38128,30693,1985-09-06
attitude,4,79988,93437,1978-01-27
Optional,1,83013,89320,1955-05-22
content-based,1,27566,22920,1961-04-20
tangible,3,59437,83785,1972-11-07
pricing structure,1,34488,92315,1960-02-04
flexibility,2,86091,41828,1959-08-04
portal,1,6715,40557,2010-04-05
Cross-platform,5,1494,31209,1968-05-12
cohesive,4,43778,24148,1973-09-29
real-time,2,26184,66900,1964-05-04
focus group,5,41769,17132,1990-01-09
portal,4,4535,53652,2016-06-07
regional,1,85886,65743,1974-11-22
Organic,3,65197,1013,2000-09-23
Customer-focused,1,90092,19177,1995-11-01
Proactive,5,36614,43259,1976-01-06
non-volatile,2,12877,42007,2000-08-24
moratorium,3,95356,85632,2004-08-03
Networked,1,67567,50366,1988-06-29
toolset,5,42611,70036,1966-11-05
Reduced,5,23197,64813,1997-07-23
Multi-layered,5,59603,59024,1959-11-14
access,2,88741,6406,1969-11-09
emulation,3,7394,70058,2003-06-23
context-sensitive,4,12122,87052,1975-01-24
client-server,5,19121,65961,1988-08-08
monitoring,1,11248,7723,2015-03-23
Networked,2,1849,87212,1963-01-21
Advanced,5,50988,16589,1950-08-19
synergy,2,65744,67256,1985-11-14
interface,3,46067,68939,2007-03-06
cohesive,2,5320,25543,2003-03-04
contextually-based,4,95189,72610,1969-05-28
discrete,3,92214,7704,1968-10-07
Self-enabling,1,43917,322,1982-03-14
time-frame,2,4302,38600,1958-08-15
leverage,5,30917,59235,1955-05-12
leading edge,5,9783,47188,1991-12-20
capacity,3,74805,8874,1959-04-24
open system,2,22752,46217,1958-07-22
Optional,3,59484,67292,1980-08-01
systematic,1,82112,83845,1960-05-24
clear-thinking,3,6264,6015,1956-01-12
Enhanced,5,24758,96282,2014-02-08
Networked,3,40015,18414,1966-04-14
task-force,4,38726,14210,1991-10-26
bottom-line,4,67172,463,1998-11-15
Automated,3,24084,42372,1965-04-06
knowledge base,3,26464,95565,1987-02-26
budgetary management,2,79067,621,1987-08-02
customer loyalty,2,86549,64993,1951-11-09
Cross-platform,1,57150,12343,2016-09-09
Graphic Interface,3,76411,17520,1966-08-15
Integrated,5,49307,92854,2013-11-27
attitude-oriented,3,98799,38148,1958-08-22
monitoring,3,67859,85558,1987-08-02
intranet,4,43524,83436,1971-09-29
adapter,4,69006,98312,1953-10-12
Networked,4,64137,57842,1987-12-25
standardization,3,64900,59537,1975-04-28
access,2,18386,74095,1994-10-15
grid-enabled,2,47634,78017,1983-06-26
value-added,2,92954,9242,2010-10-04
Enhanced,1,69504,81594,2013-06-28
Implemented,2,64243,95378,1985-03-02
asymmetric,2,64160,21463,1981-05-22
Monitored,4,1958,6236,1970-08-08
moratorium,5,23156,6549,1959-09-16
website,5,69737,59293,2012-07-10
success,5,24576,81428,1972-09-30
emulation,5,84938,52049,1992-01-31
Operative,2,36036,21725,1952-10-04
ability,1,18617,54457,1981-07-03
impactful,5,24373,97201,1986-04-12
alliance,1,64396,79192,1991-10-26
Up-sized,2,35352,89260,1972-07-05
Universal,2,32001,44359,1965-11-17
Synchronised,5,70776,91610,1977-05-20
pricing structure,5,12315,48806,2002-05-21
Centralized,4,92739,85745,1986-02-03
logistical,3,87534,63981,1960-08-04
Digitized,2,76664,23234,1973-10-18
system-worthy,5,39442,2426,1988-12-12
maximized,5,32713,9300,1979-11-02
well-modulated,5,2690,39683,1987-10-20
task-force,2,26659,59734,2017-01-19
productivity,4,63562,83230,2004-04-10
Versatile,1,45861,15547,1980-03-13
database,1,41572,18631,2002-09-15
Progressive,3,47719,86497,2009-08-17
Graphical User Interface,3,44659,65748,1994-11-03
Profit-focused,5,50895,42583,2002-11-06
Streamlined,3,19677,19944,1954-05-03
motivating,5,54109,63036,1978-09-06
systematic,3,67269,68810,1973-05-25
secondary,5,13834,68600,1979-05-23
Quality-focused,2,7907,47998,2004-01-09
Quality-focused,1,12281,93246,1956-09-22
hierarchy,1,83552,48333,1954-05-31
Quality-focused,3,32492,78751,2010-12-19
Centralized,2,79478,92606,1986-11-02
Future-proofed,4,27179,3070,1999-04-27
value-added,5,59093,929,1986-09-26
collaboration,1,90714,69933,1976-11-19
systemic,4,93665,53712,2011-04-20
paradigm,3,60228,30773,1962-12-12
fault-tolerant,1,28055,59398,1976-02-09
bifurcated,5,60958,65668,1988-09-12
optimal,2,29999,93751,2001-11-03
encoding,3,47335,55596,1997-08-12
attitude,2,66416,65162,2016-04-29
hybrid,2,71188,83177,2015-07-07
well-modulated,5,82790,89730,2016-09-06
Operative,4,74643,65034,2002-12-16
bifurcated,5,72597,71070,1953-12-31
framework,4,66202,58168,1956-10-24
solution,1,21543,9674,1956-03-03
Visionary,2,73002,17712,1993-04-21
contextually-based,5,6475,20498,1987-09-09
protocol,1,7225,75885,2010-06-03
Multi-channelled,4,30119,3421,1951-12-10
budgetary management,5,88438,93473,1976-06-23
demand-driven,4,30203,90009,1965-11-29
Public-key,5,34668,28417,1964-03-29
client-driven,2,58886,37182,1978-09-17
structure,3,68113,90431,1999-11-19
Realigned,4,85123,75988,1959-06-22
Total,3,83764,12434,2006-06-10
Open-architected,4,44602,37969,1966-07-25
array,3,48787,1726,1954-10-07
multi-tasking,1,31383,51582,1984-12-28
grid-enabled,4,46414,48996,2007-05-19
Synchronised,4,36236,57474,1984-04-07
attitude,2,61443,91923,1973-05-07
interactive,1,37410,47551,1954-11-16
algorithm,5,26187,25260,2007-02-13
Monitored,1,81923,89929,1960-02-18
intranet,1,83486,92164,1984-07-03
systemic,5,2610,3229,2012-11-10
background,5,6406,11198,2001-08-30
Re-engineered,5,86287,44181,1976-08-28
Cloned,1,44351,80717,1966-10-09
Universal,1,96087,59886,1999-06-22
neutral,2,75553,70530,1979-01-06
Expanded,1,60767,83477,1972-06-11
paradigm,3,24175,80986,1963-03-23
global,2,50300,36163,2015-02-25
Mandatory,5,68313,45125,2011-10-03
attitude-oriented,3,96680,36902,1982-08-26
Streamlined,2,49458,34565,1968-03-28
intermediate,2,16181,47002,2011-04-23
dynamic,2,58506,74588,2014-05-31
explicit,2,14400,96376,1973-02-12
customer loyalty,3,12765,38920,1964-03-24
function,1,57424,44767,2005-11-24
object-oriented,3,47907,87761,1965-01-18
Monitored,5,39167,85091,2000-03-02
Reverse-engineered,1,4884,20249,2008-11-26
data-warehouse,2,48587,81949,1998-07-13
Customer-focused,5,16243,67354,2000-12-21
challenge,4,17400,10371,2000-11-09
data-warehouse,3,11759,66373,2016-06-24
even-keeled,4,6788,6353,1978-04-18
Decentralized,4,8523,63216,1979-08-04
collaboration,3,35047,55092,2000-07-29
multi-tasking,4,35890,47257,1985-01-02
Graphic Interface,5,15007,63143,2003-06-04
Mandatory,1,96609,36680,1957-08-06
foreground,5,37042,45198,1963-01-24
capacity,1,95005,95087,1963-06-30
