comment,rank,Movie_Id,User_Id,Date
systematic,4,85351,80825,1982-07-03
empowering,4,79539,70265,1970-08-23
strategy,1,87798,62399,1959-08-17
customer loyalty,3,41322,86667,1994-07-22
De-engineered,1,61372,88199,1959-08-15
methodical,1,7719,29270,1998-11-16
firmware,3,54465,56562,1973-10-17
eco-centric,1,64462,15991,2016-10-30
focus group,5,59728,71271,1953-08-13
Future-proofed,2,90460,38076,1957-03-19
asymmetric,3,39015,78818,1993-10-29
productivity,4,68464,79220,2003-10-09
Devolved,2,40579,82915,1981-07-21
structure,4,60766,27784,1995-02-20
internet solution,1,56459,90029,1984-05-04
Centralized,5,23141,64505,1953-08-05
installation,5,44779,59235,2010-02-17
Multi-lateral,3,98638,97842,1973-11-27
Distributed,5,27398,53674,1963-11-02
national,5,63574,36932,1981-06-28
Switchable,4,41192,43189,1960-01-30
contingency,3,70407,66844,2005-05-28
neutral,1,93829,35421,1977-04-18
monitoring,5,1759,90160,1970-02-21
neutral,5,47920,40025,1969-06-27
mission-critical,1,82017,24055,1998-03-14
mobile,3,22139,54190,2000-09-04
time-frame,5,56127,63367,1958-05-24
leverage,3,46800,26649,2002-07-28
explicit,4,71038,12258,1972-06-17
dynamic,4,80640,22709,1953-12-04
Sharable,4,40177,39230,1958-09-05
Balanced,2,29985,96406,1968-09-01
national,2,96979,16334,1994-05-12
neural-net,2,60134,28720,1991-05-21
Profit-focused,1,23499,11969,1989-07-31
Operative,4,82680,48523,1972-05-18
Phased,2,55346,66553,1962-10-13
Switchable,4,14467,78929,1967-03-10
content-based,1,65828,37445,2010-11-08
bandwidth-monitored,4,92194,35990,1968-11-21
incremental,3,3675,37017,2006-01-19
homogeneous,3,37074,4034,2006-05-28
capacity,2,14701,61852,2004-01-06
Pre-emptive,1,40482,38082,2002-03-07
Visionary,2,13852,15103,2008-12-07
content-based,4,19931,33033,1971-09-04
Distributed,5,75840,84585,1980-12-27
eco-centric,1,56075,85371,1979-05-26
background,2,3629,91736,2016-10-29
modular,1,25332,11078,2009-03-15
Upgradable,2,95610,81212,1957-08-05
Re-engineered,5,54066,75706,1966-08-31
well-modulated,1,35100,5002,1961-04-01
hardware,3,59172,12433,1986-07-21
pricing structure,4,76405,84019,1966-03-24
dedicated,3,77444,7955,1987-07-04
Cross-platform,4,75164,88056,1958-01-30
Vision-oriented,3,26746,19401,1970-10-29
impactful,5,67489,27238,1988-02-03
analyzing,4,87819,54975,2008-08-01
matrix,4,74358,64207,1988-04-27
Managed,3,50480,22374,1964-12-13
leverage,1,71729,27242,1982-07-06
Enhanced,5,98793,64836,1957-11-22
Open-source,3,33481,13510,2013-04-27
needs-based,2,92898,4023,2014-01-26
Universal,5,47185,60829,1957-10-02
Sharable,3,70035,70668,1961-04-24
next generation,4,61514,28551,2014-05-21
flexibility,3,74400,43064,1971-06-25
Pre-emptive,1,74607,57185,1999-09-10
capacity,2,58981,86226,1953-03-24
Reduced,3,73378,50459,2000-03-15
Stand-alone,1,55319,85446,2006-06-08
Team-oriented,3,68172,3361,1995-02-21
leading edge,5,27477,68832,1958-02-04
Ergonomic,1,15152,86871,1983-11-02
monitoring,3,47115,82859,1981-07-01
protocol,5,58554,44341,1957-06-28
strategy,3,29252,7259,1987-09-27
Multi-lateral,4,94992,64549,1998-10-24
dedicated,4,88008,61706,1960-11-05
systematic,3,89857,13233,1967-09-06
neutral,4,6164,5852,1951-06-12
archive,4,69562,33368,1998-09-03
radical,1,76110,92123,1989-12-07
4th generation,1,86074,79292,2002-07-02
system engine,2,96528,16794,1956-10-25
approach,3,26100,78790,1992-10-27
homogeneous,5,92749,33602,1984-02-03
access,2,38678,46252,1960-12-12
model,3,95275,47833,2000-09-20
Persevering,1,52510,37832,2016-07-04
challenge,3,48508,44468,1965-01-06
projection,3,90972,87827,2014-10-07
Self-enabling,4,55246,35808,1997-04-25
parallelism,4,52066,38882,2008-08-13
optimal,3,65437,39128,1983-07-02
fresh-thinking,3,36443,83726,1955-05-26
Multi-lateral,3,71255,64767,2011-12-25
Integrated,4,51628,70517,1991-05-09
demand-driven,2,96985,84021,1955-06-22
exuding,1,12746,56304,1957-05-28
6th generation,4,39456,85976,1970-10-27
intranet,5,68303,78663,1950-09-13
workforce,5,48787,40165,1974-09-05
frame,2,35825,49948,1999-02-09
Polarised,4,80835,56835,1981-10-05
parallelism,2,95662,97450,1975-10-04
orchestration,5,28382,7459,2002-01-08
Synergized,4,67395,95011,2014-07-27
superstructure,2,41279,22504,2012-04-17
Graphical User Interface,5,11877,40659,2007-01-03
Versatile,4,62099,1099,2004-11-09
bandwidth-monitored,5,22417,97414,1993-01-15
data-warehouse,3,22374,21509,2000-09-14
Organized,5,76826,72150,1993-12-28
mobile,2,14166,93994,1961-09-29
core,3,54645,48095,1967-05-23
Open-source,2,80877,30984,1965-12-24
leading edge,2,96809,21242,1958-03-12
intermediate,3,78544,4451,1995-09-06
needs-based,5,58448,62611,2014-09-25
implementation,4,2333,30018,2015-01-09
uniform,2,83240,9052,2003-11-30
groupware,3,27459,21799,2005-05-19
hierarchy,2,81045,78407,1982-09-12
secondary,3,33499,85679,1956-01-31
pricing structure,3,54086,82682,1962-01-19
Operative,4,37904,31196,2011-11-27
background,3,38074,69464,1967-04-06
optimizing,1,35091,33131,1974-05-03
holistic,5,59332,57447,1959-07-22
Devolved,1,70926,66392,1980-10-28
attitude-oriented,1,74130,46469,1956-10-05
utilisation,5,39744,56551,1963-08-03
Customizable,1,86708,14735,1994-11-05
Fully-configurable,5,28871,70075,1960-11-15
contingency,4,79065,49823,1999-05-10
budgetary management,2,435,63744,2012-09-28
Progressive,3,31206,27547,1990-02-11
Sharable,5,4509,46002,1990-09-05
paradigm,5,39229,82339,1991-05-08
protocol,1,80032,54933,2008-10-10
workforce,2,49183,12607,1976-01-23
Persevering,4,52019,87049,1982-02-24
clear-thinking,5,36032,40573,1990-05-28
dynamic,4,42593,13306,1964-07-12
Right-sized,4,32392,66842,2013-09-03
hybrid,1,46474,66525,2003-05-16
Programmable,5,75604,1509,2004-11-07
Organized,1,58595,98969,1998-09-23
mobile,5,86328,53971,1983-04-20
multimedia,2,94972,98057,1968-09-14
Enhanced,5,49883,56960,1973-12-13
non-volatile,5,78236,15892,2004-02-14
stable,4,64195,50713,1999-07-15
optimal,2,13269,52187,1998-06-17
Streamlined,2,74833,96261,1989-08-07
5th generation,5,59165,35591,2009-07-22
initiative,2,70494,61302,1982-12-29
non-volatile,5,27049,8212,1958-01-21
emulation,5,56180,11879,2014-03-11
Progressive,5,17482,58522,2014-05-20
Profit-focused,2,35640,21177,2005-11-27
real-time,4,42217,24691,1955-01-31
scalable,1,29845,14180,2007-07-01
methodical,1,39632,34627,2004-10-02
concept,2,58254,57824,1992-11-06
real-time,5,51863,39226,1950-06-22
upward-trending,5,20757,93169,2011-11-30
paradigm,3,5794,20608,2012-07-02
Customer-focused,2,73411,50440,1961-01-27
neural-net,4,8180,64952,1978-09-13
24/7,2,48112,42350,1987-10-18
model,3,80184,54432,1998-02-18
Profound,4,83107,14792,1991-06-25
Business-focused,3,40109,56056,1963-05-02
Up-sized,5,50158,37471,2001-03-12
throughput,5,1485,87043,2008-06-07
Phased,2,86947,84051,1996-05-05
optimizing,2,8357,43100,2006-09-05
matrix,2,13562,19458,2003-09-07
interface,5,28152,16886,1951-11-24
contingency,3,88124,59277,1987-03-13
utilisation,1,242,8339,1955-07-18
Exclusive,1,26828,68265,2016-05-08
service-desk,5,94350,73205,1965-11-27
flexibility,5,30755,79443,1953-06-13
secured line,4,43646,39964,1953-11-14
Cross-platform,1,43009,30961,1986-07-27
core,3,77341,90444,1984-11-11
mission-critical,3,23768,73865,1959-08-28
Distributed,5,61279,13757,2012-07-03
extranet,3,88072,4361,2010-03-01
reciprocal,2,72936,80497,1970-08-24
next generation,2,48164,52282,1964-02-19
Advanced,1,91810,88150,1967-02-18
Re-contextualized,4,84439,10023,2010-10-16
Sharable,2,81312,6761,1979-04-10
Configurable,2,88740,54804,1951-12-07
neutral,4,9692,71391,1965-06-06
matrices,1,31480,85506,1986-09-17
algorithm,2,64882,12242,1986-07-27
bottom-line,2,2847,39407,1971-04-15
matrix,2,49948,72700,1970-02-23
dynamic,1,64569,98624,1992-12-15
definition,2,5419,74144,2011-07-21
paradigm,1,79621,75476,1986-02-28
value-added,5,1012,69280,2011-10-12
Graphic Interface,5,59566,40718,1990-06-26
non-volatile,1,40796,79788,1995-01-03
encoding,4,14906,76146,1986-02-09
contingency,1,68471,96934,1972-07-31
portal,3,2643,46309,1954-12-15
