comment,rank,Movie_Id,User_Id,Date
scalable,3,750,21271,1990-05-29
User-centric,1,65176,95133,1954-02-11
Synchronised,3,56982,5609,1988-10-25
Secured,3,76797,26084,1958-05-25
client-server,2,42322,97049,1985-01-20
Configurable,5,89630,86375,1970-03-24
Enterprise-wide,2,38236,282,1961-08-07
time-frame,4,89378,51781,1998-08-08
methodology,2,94303,26939,2005-12-19
product,2,82438,64088,1963-06-26
multi-tasking,5,91119,10721,2008-10-17
circuit,3,68984,9521,1979-05-11
Profound,1,62837,34861,1963-09-01
support,5,40154,5480,2004-09-15
moderator,2,1287,2337,1993-05-09
Fundamental,5,87721,9896,1995-06-06
non-volatile,3,78914,15622,1973-02-27
ability,5,5309,23398,1988-06-30
intermediate,1,82051,9508,1982-11-06
3rd generation,3,58817,90919,1984-08-15
transitional,4,39139,20420,1966-07-19
middleware,3,56951,44548,1997-05-27
core,5,22735,6511,1959-06-25
firmware,4,39834,48564,1988-04-18
Up-sized,3,30974,96186,1952-06-20
Adaptive,3,88389,34546,1980-05-30
system engine,5,96487,67977,1986-06-04
forecast,5,75126,5733,1969-04-23
moratorium,1,55186,50673,1997-06-01
encoding,5,11903,32102,1992-08-26
Mandatory,3,53412,93783,1957-02-26
analyzing,4,43168,37655,1985-09-05
Synergistic,4,69582,14934,2000-07-02
Horizontal,4,41069,50253,1990-02-26
reciprocal,3,2224,67904,1958-09-17
directional,3,7201,40571,2005-10-07
static,5,73555,3079,2005-08-26
internet solution,4,58126,26438,1953-06-06
Exclusive,3,41759,71664,1995-04-10
attitude,5,62796,46052,1983-03-05
structure,2,97911,77598,1953-01-12
solution,5,19229,93398,2003-07-22
Advanced,1,83639,33932,2006-10-10
synergy,4,42797,37521,1982-04-26
concept,4,81358,95921,1993-01-21
Implemented,2,72392,25957,1980-09-12
asymmetric,1,30468,71527,1975-12-21
asymmetric,3,38228,52168,1956-03-27
productivity,1,94373,78106,1984-05-13
coherent,4,58141,97052,2012-11-21
capability,5,15658,68553,1962-08-24
Upgradable,1,39378,75060,1967-03-14
Fully-configurable,3,75282,44708,1985-11-27
needs-based,1,28227,3613,1959-06-06
forecast,5,94200,78266,2010-08-16
background,3,36035,32006,1987-10-02
Upgradable,5,89352,60256,2001-08-28
hardware,1,62273,67582,1966-08-05
framework,5,87132,66709,2000-11-29
frame,2,51311,97186,1986-11-22
superstructure,1,69341,24568,1978-02-17
help-desk,3,85470,42023,2005-06-25
analyzing,5,5012,18220,1961-07-13
solution,2,17722,38806,1997-06-01
Polarised,3,86204,113,2015-12-04
Reactive,2,32803,43648,1978-01-03
strategy,2,78443,18341,1975-03-08
Integrated,2,47841,2988,2005-06-07
bottom-line,4,71132,14741,1972-01-18
bandwidth-monitored,1,91121,4177,1976-10-14
architecture,1,32046,25042,1993-04-04
Cross-group,1,74022,31095,1968-12-06
background,5,67564,24071,1954-02-03
firmware,4,87103,14326,1970-01-03
matrices,1,2069,70678,1978-08-19
concept,1,4127,9859,2003-01-10
application,5,12169,64201,1989-05-29
multimedia,2,85732,68359,1998-07-27
Grass-roots,3,239,82694,2001-12-26
didactic,3,76048,24380,2001-12-16
bifurcated,2,29885,26992,1984-05-09
ability,2,62154,5046,1992-03-24
hierarchy,5,64544,44304,2006-11-03
process improvement,5,37410,22024,1983-08-06
pricing structure,4,70277,29330,1954-03-08
service-desk,1,90470,96663,1989-09-06
project,5,22221,90090,2010-06-09
Open-source,3,22946,73803,1972-02-29
framework,3,92214,83873,1994-02-19
contingency,4,52125,9373,1987-02-11
executive,4,55775,25729,1968-10-11
non-volatile,1,26999,38471,1987-06-09
Focused,1,18933,36800,1962-03-09
fault-tolerant,4,25637,25848,2014-08-11
Organized,3,72146,51948,1959-08-20
open system,2,80724,531,2012-06-20
systematic,2,27736,90228,1974-04-05
Fully-configurable,5,74821,14479,1966-10-07
intermediate,3,40761,64054,1971-03-28
software,3,14706,7679,1987-04-23
Total,1,59255,55512,1972-11-24
analyzer,2,67979,94781,1978-07-04
customer loyalty,5,33862,36716,1981-08-14
model,3,86105,7965,1953-02-21
Phased,4,61699,30801,1990-01-01
User-centric,3,21849,5554,2012-11-20
client-driven,5,32689,90602,1957-04-06
User-friendly,4,88423,12850,1975-01-06
systemic,2,32939,56945,1953-06-17
Face to face,3,12998,34451,1960-06-25
Re-contextualized,5,16229,54710,1968-10-13
methodology,3,70491,73229,1952-09-23
website,3,1508,72760,2017-03-05
infrastructure,3,22,75738,1976-08-27
instruction set,5,75869,30724,2010-06-12
product,4,54260,42398,1984-09-10
Re-contextualized,4,97813,36442,1987-08-20
multi-tasking,1,20488,69726,1961-02-23
clear-thinking,5,83558,55845,2010-05-03
Sharable,2,73107,55737,1956-05-19
Fully-configurable,2,4060,85384,1979-05-05
Innovative,1,35186,82016,1980-11-15
moderator,2,38283,27752,1959-03-19
Universal,2,46528,96505,1983-05-05
3rd generation,4,81426,70992,2016-02-16
artificial intelligence,1,53112,32245,1966-01-16
disintermediate,3,27064,88519,1983-03-30
Versatile,2,95535,75060,2004-07-21
adapter,2,66774,23083,1977-09-11
24 hour,5,3203,98191,1997-07-25
Open-source,5,76596,36795,1979-11-30
Function-based,2,11042,57133,1987-06-12
motivating,5,60847,65652,2012-03-14
encompassing,3,11222,81211,2002-09-19
adapter,1,82711,16313,2014-03-18
user-facing,5,38864,49267,1999-06-14
initiative,5,48624,11012,1989-04-11
system-worthy,1,87627,77819,1981-10-23
application,5,90640,10587,1957-02-24
Cross-group,3,45843,41549,1982-09-13
bandwidth-monitored,3,53243,16533,1999-12-22
Diverse,2,55714,75050,1963-10-21
Quality-focused,3,875,13725,1951-05-21
task-force,5,31466,27308,1967-04-20
Ameliorated,5,37230,18089,1981-09-05
budgetary management,2,12597,35406,2004-12-16
Cloned,4,92813,61754,1997-11-23
secured line,5,94481,40749,1999-08-05
multi-tasking,3,31269,61431,1953-04-23
flexibility,5,92979,25907,1978-12-19
orchestration,5,45129,81427,1954-09-17
Organized,3,11898,58061,2014-10-29
transitional,3,89048,96205,1955-02-13
Grass-roots,5,20642,37001,1998-04-21
knowledge base,1,65972,37060,1957-05-24
Assimilated,3,8424,84245,1958-06-27
Synergistic,3,7044,86483,1963-09-13
local,4,24750,28800,2012-03-27
encryption,3,34567,54652,1969-01-03
hub,5,4987,12316,1968-07-12
Implemented,1,36752,66929,2009-05-01
architecture,5,25112,35089,1968-04-16
Fully-configurable,4,9383,8594,1999-06-30
Monitored,1,83712,4219,1958-12-23
grid-enabled,5,88160,3967,1978-12-07
Universal,3,85363,19926,1984-03-26
archive,5,67943,20020,2009-07-09
analyzing,1,71334,71611,1950-05-23
demand-driven,3,43165,10014,1998-10-14
secured line,5,48836,93659,2007-12-14
methodology,3,27130,41046,1990-07-22
User-friendly,5,26878,82795,1957-04-20
exuding,2,51378,97965,2009-01-24
zero tolerance,4,45640,1845,1987-05-11
optimizing,2,1214,36246,1958-01-20
function,2,61845,96188,1961-08-22
hub,4,24385,78027,1953-04-22
Quality-focused,1,52811,69931,1994-08-07
projection,1,63295,43634,1955-07-28
Synergistic,2,52216,16011,1995-09-27
framework,5,87802,34120,1960-12-17
next generation,1,13668,62687,1971-02-14
Object-based,3,90528,21287,2002-07-27
methodical,1,67587,58560,1952-04-29
product,3,65654,28329,1982-12-20
standardization,2,61499,13467,1954-04-23
utilisation,5,96113,21545,2011-07-04
Optional,1,70089,9697,1994-07-08
methodical,1,40907,62302,2013-12-20
fresh-thinking,1,28793,68578,2015-06-02
Advanced,1,4380,78681,1983-08-23
Multi-layered,5,3421,19712,1983-06-28
Multi-layered,2,54378,90392,1966-07-12
24/7,1,15650,90642,1997-07-19
Multi-tiered,3,2194,31567,1969-08-26
6th generation,4,65357,22277,1965-07-10
toolset,4,55505,3342,1953-06-15
orchestration,4,88760,54596,1977-10-14
success,3,74787,64378,1982-09-27
tertiary,3,3612,72759,1971-06-14
Grass-roots,3,37407,78112,1993-10-16
Configurable,3,88972,40738,1969-11-30
challenge,4,97571,81516,1986-03-19
Assimilated,3,91451,98465,1956-05-28
Digitized,5,64697,20947,1982-06-14
data-warehouse,5,44026,84592,2004-07-06
Managed,5,88508,43266,1975-09-01
infrastructure,5,13348,81094,1986-11-27
software,3,2810,64652,1954-04-13
attitude,1,3621,57666,2008-06-27
tangible,3,23263,75871,1958-08-02
info-mediaries,1,93802,28363,1968-01-05
Enterprise-wide,2,91512,80495,2000-12-04
focus group,4,79249,27031,1968-08-12
leverage,1,42711,13218,1975-01-30
Total,4,67994,94274,1961-01-04
product,2,48960,58476,1986-10-01
Upgradable,2,42668,57164,1968-05-06
Fundamental,1,72377,14247,1995-11-08
multi-tasking,3,69924,74435,2011-01-11
Proactive,2,84474,62961,1990-09-30
mission-critical,3,5079,14950,1976-02-19
complexity,1,96542,50096,2011-10-30
bottom-line,2,23834,38185,1974-06-28
Down-sized,1,52823,65260,2008-07-05
Object-based,4,66757,9989,1971-03-28
systemic,2,31998,28705,1970-07-22
disintermediate,2,35821,44343,1973-11-06
heuristic,1,88674,30607,1956-04-09
Visionary,2,37875,78705,1987-12-27
Synergistic,1,89364,71685,1971-08-01
cohesive,2,90028,92646,2005-10-12
Proactive,2,77103,54684,1991-09-26
Operative,4,68806,4356,2016-09-08
ability,2,89528,14355,1982-12-23
client-server,2,82686,6961,1966-03-24
high-level,4,62789,35753,1955-11-25
mission-critical,2,21319,48025,1999-12-23
customer loyalty,1,70239,13936,1996-02-02
definition,5,27158,35922,1963-02-22
asynchronous,1,45792,62561,1973-03-28
application,1,30419,13717,2010-04-26
product,3,34431,2553,1956-05-30
contingency,1,45935,59315,2003-04-08
6th generation,5,72000,93134,1966-03-04
hybrid,3,9020,93670,1965-09-05
support,4,7752,85769,1974-04-16
model,1,2307,7977,1968-07-03
Polarised,3,68336,13859,1990-05-15
Polarised,1,54607,28212,1971-09-14
Triple-buffered,3,56310,79296,1962-06-28
core,1,499,86640,2011-11-07
tertiary,2,80242,76312,1994-08-27
Team-oriented,5,5148,29034,2003-12-22
composite,2,73836,76466,2000-05-30
Compatible,3,46055,42095,1990-08-20
leading edge,1,54608,57436,1970-01-25
mobile,4,67245,66247,1998-12-13
structure,5,87656,32404,1993-06-13
project,5,60242,17900,1972-10-30
explicit,1,56863,26249,1977-11-21
actuating,5,49292,34177,2011-06-05
Total,3,50214,22510,2000-01-15
encompassing,2,37778,13386,1963-08-29
process improvement,2,8715,41585,1975-01-01
demand-driven,2,85235,79807,1979-02-10
Balanced,1,14026,45211,1960-04-17
real-time,2,72029,87292,1997-12-08
holistic,1,93612,24491,1982-10-23
Reactive,3,83622,32529,2001-01-05
Extended,1,20390,97444,1978-01-05
adapter,1,14014,24602,1982-05-01
Integrated,1,60215,17486,2014-10-23
Progressive,4,26640,83262,1979-03-13
optimizing,4,8832,72033,1982-02-25
website,1,79955,98978,1959-06-13
content-based,4,68070,53208,1982-03-27
Progressive,3,4188,87965,1960-01-12
Graphic Interface,1,15671,1840,2001-05-10
Realigned,5,15616,97254,1997-01-02
optimizing,4,61247,40650,1961-08-28
Graphical User Interface,4,16183,52500,1961-01-02
Intuitive,2,15533,30640,2012-07-02
system engine,5,12324,34502,1973-03-25
Cross-platform,2,98573,69609,1961-05-06
bottom-line,1,32286,61269,1987-01-11
initiative,3,27510,77829,2010-12-20
Devolved,4,45556,4375,2008-11-07
impactful,1,52747,70102,1978-02-14
Graphical User Interface,5,32509,35223,1965-04-10
extranet,3,15109,43031,1995-09-11
homogeneous,2,25237,32854,1962-04-18
Open-architected,4,25941,54454,1966-08-31
bi-directional,1,61800,351,1978-10-28
Mandatory,3,10322,28540,1967-06-19
secured line,3,30303,97720,2017-01-21
time-frame,5,11035,29915,1974-07-14
project,3,55799,64134,1978-03-04
adapter,1,33599,83476,2000-02-20
Horizontal,4,93732,88550,1972-08-06
Down-sized,1,44939,17087,1950-05-03
bifurcated,5,76359,42965,1984-01-26
Re-contextualized,3,58809,10983,1981-04-04
flexibility,4,82640,13550,1993-04-28
strategy,1,54273,52669,2016-02-11
firmware,5,90966,85773,1981-02-14
local,2,34589,92623,1983-12-10
Cross-group,1,82395,97021,2016-08-25
Cross-group,3,34322,34001,1981-11-18
service-desk,5,55851,47471,1982-10-10
software,4,27300,59787,2008-02-26
analyzer,5,40471,83222,1953-11-07
Compatible,1,81611,30088,1978-11-09
local,2,61013,26739,1956-02-02
national,3,76673,10912,1969-06-26
Profound,4,40150,55670,2004-08-16
Managed,4,87478,14192,1983-01-20
circuit,4,95804,13367,2011-05-30
asynchronous,5,24200,36572,1964-01-28
benchmark,3,36771,37716,2012-06-02
flexibility,1,47120,27944,1998-12-02
conglomeration,5,19879,89730,1967-06-15
impactful,3,16357,36586,1954-03-19
Cloned,5,98723,78444,1983-08-27
tertiary,5,60807,61923,1999-08-14
context-sensitive,3,64621,59314,2002-10-24
pricing structure,2,38758,30389,1995-07-17
composite,3,28594,50757,1999-12-28
zero defect,1,57764,6073,1958-04-05
motivating,3,55563,85174,2005-12-02
regional,4,36164,71574,1972-02-22
methodology,5,95501,18483,1954-10-02
Multi-channelled,3,24977,68767,2002-11-09
regional,3,90619,45725,1953-09-28
customer loyalty,3,73776,62891,2004-03-20
clear-thinking,4,36966,94040,1997-07-28
reciprocal,1,75973,88456,1999-10-24
asymmetric,2,33005,59558,2005-05-12
core,4,65156,53997,1955-01-11
Exclusive,2,57838,48996,1954-06-29
scalable,1,39168,98534,1994-01-05
frame,4,39713,11870,1962-07-25
collaboration,4,88642,32613,1986-01-08
ability,4,64949,18384,1972-02-12
Monitored,4,2832,48897,1957-06-14
definition,5,53271,42430,1986-11-15
adapter,1,76576,9463,1961-11-03
4th generation,1,19198,90090,1951-06-05
Streamlined,2,31345,85762,1980-03-19
zero defect,5,46998,68438,1964-06-12
Graphic Interface,4,31853,28933,1997-07-22
solution-oriented,5,98532,56362,2001-06-02
context-sensitive,4,88929,72202,1967-04-13
structure,4,17515,56252,1961-10-17
analyzer,2,74858,42970,2007-05-21
multimedia,1,53826,57167,1987-06-14
paradigm,3,29457,27320,1976-02-01
Multi-lateral,2,36217,284,1985-05-12
De-engineered,1,67022,69730,1997-08-23
software,1,39106,33086,2004-12-29
Visionary,1,52580,31933,1992-03-11
pricing structure,1,13800,93634,1969-05-09
Fully-configurable,4,91990,24213,2006-10-29
exuding,1,62019,49764,2009-09-16
foreground,1,50333,15226,2003-03-05
software,4,18659,29005,1962-06-23
intangible,2,81647,66199,2001-12-04
asynchronous,2,68734,28013,1989-12-04
Multi-channelled,5,92689,78708,1964-12-18
6th generation,4,46373,9918,2002-06-14
foreground,2,83958,24016,1994-04-22
Inverse,4,60387,88701,2010-01-10
application,2,83217,93015,2004-12-11
Graphical User Interface,2,19501,51030,1981-07-09
context-sensitive,1,1691,6696,1965-07-21
projection,2,44201,87811,1993-06-18
Networked,5,33786,75814,1978-04-11
framework,4,60861,95182,1985-11-30
model,1,41013,71379,1968-12-15
open system,5,46684,40182,2011-02-17
secondary,2,68307,98011,1993-04-09
methodology,4,32527,15809,1992-12-20
data-warehouse,2,17748,70892,1987-08-29
architecture,2,15863,77165,2007-03-03
Ameliorated,3,74602,12905,1952-02-23
success,1,49454,44628,2001-04-02
24/7,5,9042,2481,1987-11-18
success,1,68241,35998,1990-01-19
human-resource,4,68207,795,2015-11-26
Assimilated,3,72783,98056,1979-02-18
Reduced,3,53126,54556,1950-06-10
conglomeration,1,54784,76334,1971-02-17
model,2,79934,8356,1956-11-07
local area network,2,7315,17651,1977-04-04
pricing structure,3,46505,45202,1973-05-06
fresh-thinking,3,11373,65918,1968-08-22
Grass-roots,2,93602,27644,1963-03-25
artificial intelligence,5,91925,68980,1967-07-15
zero defect,4,93281,61133,1951-11-23
client-driven,2,92222,28322,1975-06-10
instruction set,2,90552,568,1951-03-02
transitional,3,98252,51744,1960-03-04
website,2,39517,65900,1999-07-21
encryption,3,524,35350,2011-09-30
extranet,4,55788,29403,2005-09-28
hardware,5,27700,26405,2001-01-14
Fundamental,4,38092,702,2010-03-23
access,4,28699,6546,1993-01-09
contingency,4,38302,89594,1983-11-08
Diverse,2,82552,20658,1975-04-15
tertiary,4,79898,25236,1982-12-28
help-desk,2,16678,8604,1962-05-10
content-based,4,52235,51483,2002-12-12
adapter,3,69514,1932,1988-10-19
uniform,3,31583,40098,1969-09-08
high-level,5,85224,7242,2007-02-07
heuristic,2,24086,50321,1991-05-19
matrix,1,74173,10340,1993-12-30
web-enabled,2,32391,7883,2000-09-13
Intuitive,3,58637,97290,2013-03-15
needs-based,5,67172,95381,2000-06-24
Horizontal,3,88329,92157,1955-04-08
orchestration,3,58569,75125,1963-05-26
bottom-line,5,68764,20829,1975-04-26
model,2,87676,62031,2014-09-21
Public-key,5,70813,81639,1958-05-28
clear-thinking,4,21868,65187,2000-08-03
solution-oriented,3,74097,51270,1984-07-18
intermediate,5,90129,21339,2006-02-14
context-sensitive,4,38623,4989,1964-10-06
real-time,2,73932,66821,1967-06-01
Intuitive,2,569,6574,1995-10-19
Devolved,3,79151,26714,1972-07-23
Right-sized,3,5335,22918,2003-01-05
focus group,3,17905,35128,1974-09-12
cohesive,2,79045,57961,2005-08-03
Optional,3,34132,3712,1980-05-25
Synchronised,1,55342,75904,1997-12-29
customer loyalty,5,58896,2172,2003-01-02
flexibility,2,85208,81084,2002-10-26
stable,3,70676,3648,1961-02-06
functionalities,2,98035,76844,1996-04-12
Progressive,2,54240,88658,1960-11-10
support,1,84975,25342,1985-05-29
neural-net,3,73952,677,1981-10-09
Implemented,1,64515,62626,2009-05-13
leverage,4,42478,66294,2012-08-04
solution,2,50208,90487,1989-04-12
intermediate,2,93529,10030,1985-02-27
Object-based,4,78189,10965,1969-12-05
stable,2,77223,45828,2012-08-23
Re-engineered,1,1860,8279,2014-08-23
Proactive,2,2977,78288,2016-08-05
matrices,4,40533,28419,1971-05-08
