comment,rank,Movie_Id,User_Id,Date
access,4,14170,39896,1960-08-27
Integrated,2,29994,72182,1970-10-31
Mandatory,1,80852,5444,2013-01-11
static,4,50254,56713,2017-03-16
ability,3,58969,26908,1955-07-24
encompassing,5,28455,78991,1979-01-14
synergy,2,79936,18283,2012-08-26
Switchable,5,69794,73566,1982-04-20
solution-oriented,3,59177,82801,2002-01-25
forecast,1,76632,28036,2000-08-18
local area network,1,32559,21056,1997-06-14
zero defect,4,85883,67663,1962-05-22
Realigned,2,58600,9734,1959-10-23
non-volatile,3,77957,34667,1991-07-28
high-level,3,51489,33557,1965-06-04
Ameliorated,4,12537,9551,1995-08-08
internet solution,3,7860,32425,1993-01-12
Devolved,1,13770,86900,1981-10-16
interface,1,56686,72099,1976-10-29
forecast,3,71585,49696,2007-10-10
artificial intelligence,3,39547,36589,2015-10-26
global,3,52569,35627,1958-07-10
policy,5,30195,50298,1980-07-16
non-volatile,3,94205,59576,1955-01-18
throughput,1,64498,48044,1997-04-25
Ameliorated,4,26740,84748,2009-06-06
Function-based,1,30814,71593,1953-07-08
project,4,57611,78665,1993-07-28
Streamlined,5,78974,10076,1972-11-07
intranet,3,96394,85080,1954-05-28
actuating,2,39164,44566,1968-06-03
Self-enabling,5,58393,87597,1996-12-11
Cross-platform,5,3782,95059,1997-10-02
real-time,1,9275,72302,1975-02-10
Down-sized,5,79400,82461,2016-06-07
multimedia,1,86260,1362,1976-12-23
Cloned,3,72634,81396,2004-03-06
systemic,5,53642,95734,1964-12-23
interactive,1,56175,91300,1965-04-03
empowering,1,29808,44639,2003-04-12
Persistent,3,46224,11383,1968-01-12
emulation,4,24207,62611,1957-09-23
regional,1,28195,70610,1963-01-07
Exclusive,2,20765,3422,1970-02-02
even-keeled,5,76850,56696,1961-01-04
infrastructure,5,42048,7670,2008-08-12
Re-contextualized,4,46050,38830,1965-03-07
Universal,4,41223,96689,1997-10-26
Future-proofed,4,49068,92236,1999-02-22
Monitored,4,21009,67684,1989-07-29
Compatible,3,55309,10326,1974-11-26
5th generation,4,6695,45603,2014-12-31
definition,1,71239,95016,1996-11-20
analyzer,3,17968,31072,1974-02-01
capability,4,15488,27725,1983-04-26
Organized,4,15974,55828,1968-11-12
logistical,1,73717,42426,1957-02-23
Customizable,1,17416,90698,1963-04-21
Secured,5,51874,16462,1960-09-25
non-volatile,3,14970,48186,1952-04-19
24 hour,3,70978,3468,1959-04-05
transitional,3,65138,65449,2016-11-21
forecast,2,47676,10802,1957-07-13
product,2,23583,927,1970-02-09
dynamic,3,69370,16340,1976-01-19
Managed,5,31934,63500,1967-10-17
Function-based,3,19136,11168,1959-09-18
Intuitive,5,40650,37623,1990-01-22
Streamlined,5,74674,14271,1982-05-25
knowledge base,2,77986,32582,2012-12-20
strategy,1,44148,70715,1991-06-27
real-time,5,36456,49314,1988-08-25
Open-source,3,43571,48281,1965-01-06
uniform,1,3570,91876,1991-07-27
Fundamental,4,36911,11100,1976-03-29
Managed,4,58973,16810,1965-08-22
help-desk,2,48438,96114,1976-10-26
coherent,2,22676,68211,1970-12-22
alliance,1,52182,47482,2007-04-07
synergy,1,33865,83493,1995-02-09
Programmable,1,11586,11004,1968-08-07
software,4,65658,83056,1963-10-28
uniform,1,6737,71304,2009-03-08
fault-tolerant,1,19000,82660,1982-07-29
process improvement,2,57433,41138,1963-07-24
productivity,5,3252,22701,1957-05-25
coherent,2,98021,20566,1968-09-12
didactic,2,58853,42472,1952-05-10
bi-directional,2,79939,23674,1964-02-16
Reactive,3,12964,86111,1972-08-08
paradigm,2,50505,35964,1982-08-22
intermediate,3,60652,76030,1987-11-14
foreground,5,7356,49713,1996-03-02
upward-trending,3,7161,93891,1965-10-30
Object-based,1,16026,10239,2002-05-21
Reduced,4,90067,36349,1959-06-21
utilisation,3,12303,7794,1985-05-11
Multi-channelled,5,32342,12776,2010-04-11
synergy,5,16256,69366,1970-01-24
composite,4,22027,93642,1979-01-01
service-desk,1,41245,88003,2007-07-10
static,2,28057,53494,1957-04-27
migration,4,39487,34193,1994-03-27
Business-focused,1,51988,14969,1954-12-21
intermediate,2,3026,61691,1979-12-20
motivating,3,56603,61975,2004-11-05
time-frame,4,38032,3800,1958-12-01
Implemented,3,47273,59207,1970-04-24
Triple-buffered,4,25631,89011,1955-12-02
secured line,3,71689,96711,1952-07-02
stable,2,92263,43866,2000-09-26
forecast,4,40045,36797,1956-04-12
algorithm,4,47291,40557,2013-05-11
system-worthy,1,34194,18863,1954-11-13
content-based,1,76471,47748,1997-08-13
local area network,4,99024,62672,1972-06-12
matrices,4,76880,61533,1954-06-18
Distributed,1,62615,59088,1998-01-27
standardization,1,81332,20193,2013-07-22
disintermediate,4,21853,6381,1984-05-15
Cross-group,4,4713,59927,2014-04-26
Ergonomic,5,96019,66430,1954-03-25
Mandatory,3,709,72103,1990-03-10
Future-proofed,5,98013,36194,1984-04-15
real-time,2,33324,69992,1971-11-03
Optional,5,22702,62092,2007-01-03
neutral,1,84538,84861,2013-04-26
open architecture,5,11636,11918,1992-02-03
secondary,5,22074,8959,1957-12-31
Total,2,51033,72338,1959-02-14
time-frame,4,36426,82511,1972-08-09
Multi-layered,4,71522,93345,1991-11-18
Proactive,2,5665,79955,2000-07-25
knowledge base,2,72518,41384,2003-07-29
matrix,2,39050,44598,2003-01-31
Assimilated,3,60093,21416,1999-10-13
concept,1,9469,97847,1983-02-28
Cloned,4,5359,72993,1993-06-10
customer loyalty,3,50021,19013,2001-06-08
Adaptive,3,42439,71420,1992-11-20
function,1,13916,29336,1958-12-30
Universal,2,96004,7367,2001-09-10
24/7,4,63214,98325,1954-04-15
Face to face,5,53792,19741,1992-08-07
forecast,5,10046,72467,2013-12-16
Enhanced,2,61443,91021,1965-06-05
coherent,2,26409,75361,1983-12-24
24 hour,5,11567,21115,1957-10-22
responsive,3,55776,85278,2012-12-17
matrix,4,3900,41361,1999-10-07
analyzing,4,87358,65379,1969-06-30
Profound,2,64673,20282,1999-05-16
definition,4,61753,41064,1967-06-30
Polarised,5,53824,12089,1987-02-17
solution,5,33129,68667,1957-05-08
neural-net,4,15133,6027,1994-09-18
interface,2,22966,51621,2001-08-17
bandwidth-monitored,2,47539,30140,1956-09-22
contingency,3,33119,51869,1962-02-20
Organic,4,44561,23570,1985-06-19
focus group,3,383,34341,1965-11-26
Extended,5,27750,63238,1995-01-15
tertiary,4,92667,38175,1973-05-31
secured line,1,97192,42784,1967-04-22
model,4,87647,52468,1954-05-23
global,1,61930,517,1992-11-01
Inverse,5,28699,43661,1954-03-30
Managed,5,9433,31946,1962-05-20
Devolved,3,22771,99014,2007-07-24
disintermediate,2,49291,26453,2012-11-07
Open-source,4,26676,9236,2003-08-07
zero administration,5,55159,57345,1985-04-30
Pre-emptive,1,88646,82119,1982-01-17
methodical,2,94684,34223,1988-06-08
tangible,1,96567,27114,1999-06-01
Cloned,3,17857,81713,1984-07-18
local,3,65902,62976,1964-06-04
firmware,5,21845,34306,1993-12-03
process improvement,4,80530,86746,1972-06-17
pricing structure,3,38996,94241,1962-01-26
Organized,5,25305,5430,1985-04-19
intermediate,1,76280,8966,1978-08-26
orchestration,2,67606,13148,2005-10-19
attitude-oriented,2,88524,27032,1979-04-21
structure,2,38477,51708,2015-09-28
global,3,82063,58171,1975-06-22
Expanded,4,81425,70071,1995-06-25
function,1,62787,89685,2000-11-16
local,3,87343,49551,1973-02-19
capacity,4,35842,5499,1995-12-27
Grass-roots,5,67558,7217,1956-10-06
full-range,1,22088,98318,1980-10-24
circuit,5,29757,31373,2012-01-11
Cross-group,1,39037,654,2005-04-30
regional,5,31062,22946,1965-10-28
Multi-channelled,4,34529,93037,1954-03-15
Decentralized,5,44844,16012,2014-05-09
global,3,73791,94423,1973-03-12
disintermediate,5,97146,81703,1978-04-03
Configurable,5,65578,47494,1974-05-08
scalable,4,51051,43274,1954-07-30
tangible,4,22867,80981,2008-06-03
heuristic,4,71311,14227,2004-01-12
interface,3,60446,80652,1964-12-06
demand-driven,5,87254,12324,2010-04-02
implementation,5,11353,76545,2007-06-27
website,2,12436,28326,2001-10-13
moderator,1,20772,93651,1951-06-26
Intuitive,4,63699,33980,1952-02-02
circuit,4,39667,89165,1998-05-21
bottom-line,3,25273,44968,1995-02-13
reciprocal,3,25277,75027,2017-03-21
content-based,3,51474,78732,1970-01-10
eco-centric,2,47624,3313,1951-12-17
Quality-focused,1,547,90149,1957-09-03
scalable,5,64496,24948,1954-01-06
Re-engineered,4,14787,30579,1962-08-12
Cross-platform,3,47999,36246,1959-06-30
Persistent,3,20752,21848,1966-06-15
Pre-emptive,1,53647,17082,2007-07-14
framework,3,21504,25786,1950-08-24
Reduced,5,25453,31599,2011-01-18
grid-enabled,2,84286,36024,2011-05-16
Integrated,5,70070,88797,1955-01-23
Pre-emptive,2,46020,6711,1975-02-15
info-mediaries,3,37777,95153,1972-02-29
secondary,3,42779,22624,2010-11-24
data-warehouse,3,22814,51551,1999-04-23
parallelism,1,90448,30874,1999-01-04
analyzing,4,5491,66447,1952-02-24
discrete,2,16519,54174,1986-08-05
Reverse-engineered,3,32345,14948,2016-08-04
Inverse,1,71406,72352,1970-05-20
explicit,3,15731,66367,1994-05-01
