comment,rank,Movie_Id,User_Id,Date
toolset,5,66458,10725,2011-01-18
Right-sized,5,40690,96318,1967-11-07
24/7,4,26836,95258,1969-06-26
support,5,40558,90524,2015-02-17
Persistent,5,20130,68146,2008-07-03
Organic,1,98793,58738,1985-06-16
knowledge user,5,88602,25643,2007-11-02
Enterprise-wide,5,33125,79298,1968-08-28
migration,5,88459,46505,1992-02-17
dynamic,5,57770,34142,1984-01-13
Adaptive,2,96508,75353,2006-11-16
multi-state,5,39386,80990,1957-04-22
Up-sized,4,36219,87708,1982-03-28
Multi-lateral,1,88610,57813,2014-06-10
Vision-oriented,3,76879,53959,2009-09-15
Secured,5,40059,16005,1970-08-10
toolset,5,65967,85127,1958-05-15
ability,1,60599,77791,1976-03-11
3rd generation,4,34211,58931,1988-12-28
model,2,54319,80056,2012-05-27
Compatible,2,20454,35343,1984-04-08
scalable,2,86568,10409,2004-05-26
Distributed,5,45201,28132,1998-04-30
product,1,28620,91148,1994-09-24
Profit-focused,3,51290,43584,2006-12-02
Graphical User Interface,5,20696,9649,1960-07-29
leading edge,5,16050,33698,1981-10-09
flexibility,1,78154,9140,1984-11-21
optimal,5,97385,6917,1970-09-16
national,4,17860,27222,1955-01-08
Total,2,43965,94679,2010-12-18
Innovative,5,58488,74378,2001-08-10
budgetary management,4,71646,8503,1970-12-16
Self-enabling,5,55203,62187,1997-03-12
radical,1,67189,29875,1981-01-08
concept,5,93112,72202,1955-07-19
challenge,2,33214,26254,1985-02-02
benchmark,5,51648,715,1983-11-03
service-desk,2,23989,32126,2014-12-28
Re-contextualized,4,30493,71960,1958-09-17
Extended,1,78324,80406,1983-03-27
Centralized,2,33088,15487,1985-01-05
projection,1,53461,68108,2009-01-11
non-volatile,1,6531,96954,2012-07-17
asymmetric,1,75066,13581,1977-06-30
conglomeration,3,9568,16197,1989-01-19
parallelism,1,90,26154,1969-05-23
Balanced,5,82834,97176,2006-04-14
bi-directional,5,52797,76526,2015-12-22
Future-proofed,4,27472,34396,1951-09-25
Fundamental,5,15975,25478,1956-05-24
function,3,1900,44174,1968-12-31
Pre-emptive,2,6837,30548,1993-07-16
stable,3,80514,8257,2009-12-31
Open-architected,3,75773,24678,2014-01-25
Proactive,5,24654,70732,2008-06-28
task-force,5,62118,59018,2008-04-25
neutral,3,37996,58544,1954-03-28
actuating,4,28821,62946,2003-04-26
system-worthy,5,62788,59406,1954-06-25
attitude-oriented,5,81466,10086,2005-07-12
Distributed,2,59871,73834,1971-02-07
Re-contextualized,5,64934,92406,1991-04-24
service-desk,3,66055,76563,2012-07-16
Open-source,4,38592,13255,1991-06-26
Adaptive,2,89700,72969,1999-03-07
Sharable,4,6783,75758,1994-03-20
Upgradable,5,15303,43997,1984-04-05
Team-oriented,5,67502,20500,1964-07-31
portal,2,78833,31990,2016-07-11
circuit,2,91391,6349,2007-01-04
human-resource,3,60352,84029,1981-03-18
system engine,2,59766,29951,1998-09-10
composite,3,66051,7069,1976-10-15
cohesive,2,58860,73383,2005-03-02
focus group,2,65330,22992,1985-03-09
support,3,61188,78129,1983-03-28
fault-tolerant,2,63394,70369,1989-06-08
Upgradable,3,84985,88057,1955-09-14
hardware,2,47097,56161,1998-10-09
bifurcated,1,14432,77896,1996-02-26
Cloned,5,85516,42533,2015-06-28
non-volatile,2,37919,52634,1982-09-03
Pre-emptive,5,17891,45111,1965-09-09
Visionary,1,38191,46074,1988-02-24
Decentralized,3,26390,84140,1950-07-18
full-range,5,76302,48014,2015-01-13
customer loyalty,5,77733,33097,1956-03-25
foreground,4,68350,91992,1999-08-09
heuristic,2,93602,63140,1974-11-10
fault-tolerant,2,33525,65468,1990-05-09
productivity,2,71095,64050,1982-11-21
Innovative,4,91848,95650,2007-01-28
service-desk,2,38703,714,1957-11-02
Implemented,4,11292,98249,1954-04-30
Open-architected,4,6663,10101,1979-06-25
web-enabled,2,69990,80461,1987-03-09
Reactive,1,23742,45143,2017-03-04
structure,5,54436,66392,1996-01-12
strategy,2,71151,50020,1993-07-24
attitude,2,87346,61106,1999-09-27
optimal,4,92883,94978,2001-05-01
Managed,2,29175,64104,1955-04-13
capacity,1,93232,72172,1991-04-25
contingency,2,74173,39273,1997-01-03
strategy,3,74605,79567,2005-02-03
Devolved,3,81275,74423,1964-07-28
Self-enabling,4,82893,43554,1963-10-21
Quality-focused,3,76102,31527,1965-05-21
definition,2,27042,36866,1952-10-28
analyzing,2,4369,6475,2015-08-24
Programmable,2,6864,96261,1965-07-26
clear-thinking,5,65289,8778,1977-01-18
encryption,3,79562,8236,1992-11-14
Inverse,2,23585,36788,2010-12-15
infrastructure,4,64777,81056,1969-12-18
frame,3,39673,24344,1997-03-13
hub,5,810,64498,1998-03-17
6th generation,1,10925,41853,1973-03-28
hardware,1,46259,72086,1960-05-27
budgetary management,1,34810,88226,2010-09-05
Synergistic,5,47519,77270,2001-11-22
non-volatile,4,58227,24910,1992-06-20
artificial intelligence,3,21109,35442,2007-09-02
encompassing,4,87872,67367,1970-08-31
incremental,4,36360,7953,1994-11-27
project,5,94487,15596,1981-07-09
Robust,1,66221,11465,1978-12-30
Graphical User Interface,3,92825,5968,2002-05-03
didactic,3,93737,4161,1992-11-07
Inverse,4,89369,11572,2012-10-02
solution-oriented,1,37601,60625,1964-05-07
demand-driven,2,62306,70047,1968-05-02
Multi-layered,5,17176,13658,1961-12-01
full-range,5,61477,80031,1968-07-26
Cross-platform,4,81445,57701,2003-11-28
24/7,5,65743,4287,2000-04-24
24/7,5,93491,95883,1952-04-14
Public-key,4,13308,60903,1953-06-30
system engine,5,59342,9473,1957-10-29
Centralized,1,41285,86489,2014-09-06
Mandatory,1,23591,24362,1982-10-29
benchmark,4,59994,56711,2010-07-13
matrices,2,60843,8132,1999-02-05
Fully-configurable,3,77968,80623,1978-08-01
contingency,1,15318,32714,2014-05-17
Managed,3,56710,19863,1983-01-15
modular,2,86708,86139,1982-02-12
flexibility,5,84135,10245,1965-06-09
Enterprise-wide,5,6123,52260,1966-10-15
Visionary,5,68946,59908,2004-11-18
next generation,1,55361,97733,1956-02-13
methodical,3,93351,45892,1975-09-06
matrix,1,42278,95640,1958-04-15
Phased,3,38493,46390,2016-08-13
fault-tolerant,5,84991,74917,2008-06-02
regional,5,81,87860,1952-03-23
multi-state,3,88520,31033,1986-01-07
encompassing,2,41988,69535,1981-04-13
service-desk,4,86044,81819,2001-04-28
access,1,12208,70834,1971-10-28
Enterprise-wide,5,84750,10792,1955-08-17
Customizable,4,25150,2699,2013-03-09
data-warehouse,4,25294,75834,1959-03-24
Realigned,1,5286,42849,2016-12-11
neural-net,4,26687,67823,1982-07-28
monitoring,3,69996,41673,2001-03-02
Open-architected,3,96951,16084,1975-12-05
Configurable,3,84710,34156,2008-02-06
bifurcated,2,5484,13209,1980-01-18
tangible,4,12329,41780,1991-11-06
Managed,4,2698,44978,1959-05-27
ability,4,54486,14961,1981-07-28
bandwidth-monitored,5,43950,44758,1973-11-10
Fully-configurable,3,63129,60843,1958-02-16
User-centric,3,66305,20628,1989-05-08
Mandatory,3,45199,51345,1995-08-13
Profit-focused,4,33743,81170,2016-05-23
Persistent,4,15875,965,2006-06-08
instruction set,2,80237,59879,1951-06-13
Re-contextualized,2,28592,7005,1968-05-16
Reverse-engineered,5,3893,75601,1960-04-14
high-level,3,988,17386,1950-10-24
contingency,2,12040,37789,2016-02-07
zero tolerance,4,62607,17072,2001-05-15
frame,3,65886,74994,1967-11-21
conglomeration,4,61840,21117,1972-02-19
Customer-focused,2,62469,52820,2008-10-09
incremental,1,40363,98135,2003-06-29
real-time,4,56692,98813,1998-03-05
ability,5,80207,18508,2015-02-17
framework,2,41461,11907,2010-04-13
content-based,3,1750,33352,1987-10-13
task-force,4,25901,31195,1958-05-13
even-keeled,5,6397,67079,2016-02-09
capacity,4,32759,93213,2005-03-21
User-friendly,5,95487,7408,1982-05-13
bi-directional,3,62098,19401,1981-07-25
capacity,3,15767,10989,1997-11-26
intranet,4,81766,48718,1974-04-09
Grass-roots,1,66826,83411,1955-10-11
client-server,4,97024,24595,2009-06-08
Automated,4,39535,34360,1974-09-13
local,3,79529,35712,1960-08-09
3rd generation,1,55759,86509,2005-08-23
adapter,5,56804,82701,2009-04-09
encoding,1,52418,53131,1969-11-26
adapter,3,51083,16211,1959-01-06
parallelism,2,90341,37779,1975-07-04
Universal,5,19238,47297,1963-05-28
Inverse,2,25857,59680,1977-03-21
groupware,2,71632,84981,2011-10-12
ability,4,87079,63786,1954-10-29
4th generation,5,10919,56395,2011-03-23
