comment,rank,Movie_Id,User_Id,Date
tangible,5,3314,63690,2005-12-22
24/7,1,32456,61804,1973-05-17
stable,2,72569,27765,1991-05-12
tertiary,3,57974,85039,1960-11-07
protocol,3,27321,4764,2005-09-15
grid-enabled,1,8314,90946,2003-07-29
capability,2,5275,16705,1953-10-14
uniform,3,85972,70061,1968-01-05
Adaptive,3,45973,24566,1964-06-22
Programmable,5,90595,77762,2002-01-11
Digitized,2,25543,95752,1952-12-08
hardware,3,35973,26241,1959-05-05
Organized,5,92804,78841,2005-09-30
product,2,46845,51220,1959-08-24
real-time,4,51165,44199,1954-08-03
Assimilated,5,71030,86650,2007-01-31
system engine,3,64524,2248,1976-02-16
success,5,17232,29767,1999-01-30
Pre-emptive,5,95232,61102,1965-12-12
artificial intelligence,1,31917,12279,2009-11-04
executive,1,19119,82871,2007-05-18
alliance,5,3657,94683,2012-03-19
Versatile,2,3156,33000,1983-12-02
User-centric,4,95536,53122,1983-07-16
encoding,5,20533,69109,1997-06-02
artificial intelligence,5,24774,42162,2003-09-08
pricing structure,4,70785,44846,1986-04-10
data-warehouse,5,51478,61102,1964-11-02
Centralized,2,55468,81497,2009-06-02
Phased,3,38567,96545,1985-07-30
mission-critical,5,26072,85469,1968-03-18
strategy,1,8901,51861,2003-01-15
superstructure,5,76007,87699,1980-05-04
paradigm,2,26827,14463,1979-02-19
Digitized,4,38321,2763,1970-05-14
local,4,23759,29799,2012-09-14
Ameliorated,2,78332,39839,1950-10-15
database,3,94545,39657,2012-06-13
multi-state,2,62036,52887,1959-07-22
Public-key,1,91646,39172,1994-11-14
projection,4,17097,95548,1954-11-02
encompassing,1,42860,83279,1994-07-17
parallelism,2,5064,24209,1968-05-25
Switchable,3,38893,81702,2012-12-07
function,4,7527,35402,1997-01-16
budgetary management,1,42680,40072,1956-06-01
project,5,58396,72852,1963-05-19
superstructure,4,19793,8106,1960-09-25
heuristic,5,21968,3952,1975-10-27
Organic,3,74258,93050,1998-05-05
Self-enabling,1,76615,39010,1963-01-05
throughput,5,16367,15788,1964-11-11
initiative,1,41859,32138,1983-10-04
background,3,25777,34342,2009-12-18
synergy,5,47288,10105,1977-10-31
Business-focused,3,89160,28848,1956-01-28
User-friendly,3,9860,6554,1964-05-02
approach,4,54780,75565,1991-05-26
Persevering,5,65711,1307,1997-04-07
Balanced,2,93304,26661,1986-09-28
matrices,1,10224,31764,1955-08-06
Enterprise-wide,5,48342,24963,2010-12-11
clear-thinking,2,92511,86914,1971-08-21
neutral,2,69486,2859,1971-02-23
demand-driven,1,4872,1948,1971-01-22
conglomeration,3,20939,46546,1986-03-17
reciprocal,5,30325,29024,1998-02-12
Object-based,4,89105,1454,1974-04-21
access,4,5797,94740,1952-08-31
transitional,5,79173,97461,1994-07-02
Seamless,3,45743,47906,1974-06-16
hierarchy,1,82764,67435,1993-03-27
Customer-focused,3,61736,52989,1981-06-07
full-range,1,28139,96830,1983-09-20
Inverse,3,10194,97431,2002-09-15
cohesive,1,49893,90767,1958-08-29
Networked,2,59844,62058,2001-04-16
info-mediaries,2,56897,78907,1970-03-28
hub,1,17480,45359,1977-03-01
systemic,4,50524,59430,1977-06-28
Synergistic,2,45472,81581,1975-01-08
Team-oriented,5,83568,37171,1995-04-20
throughput,1,25170,63810,1964-01-03
Synergistic,1,16826,13900,1978-04-28
heuristic,2,95094,93450,1962-07-08
cohesive,5,28356,33554,1994-12-05
national,4,20710,52897,2005-02-19
exuding,2,41714,87042,2016-01-27
secondary,5,98939,63859,1982-07-02
artificial intelligence,4,33557,5354,1970-04-23
3rd generation,5,13471,51108,1998-10-04
exuding,3,81532,73757,1968-02-06
instruction set,4,25883,90088,1968-06-20
infrastructure,4,63170,62809,2017-02-11
intermediate,3,85434,17493,1954-04-25
extranet,2,90431,1818,1973-02-11
actuating,1,84557,26000,1990-05-24
Organized,1,44872,85143,1992-11-11
Synergized,5,58425,21963,2009-06-23
flexibility,4,28405,31361,1973-04-05
Universal,3,42477,51794,1959-09-30
empowering,5,18333,60468,1983-07-19
Expanded,3,95192,33860,1974-09-12
Customer-focused,5,97543,27187,1984-11-06
Up-sized,1,78665,22603,1990-01-21
Balanced,5,44097,25124,1979-08-13
Synergistic,3,84326,85851,2007-03-07
Distributed,5,17813,32674,1963-12-04
User-friendly,4,55809,33113,1950-11-04
User-centric,4,26699,56525,1969-03-01
Vision-oriented,2,29108,84207,1996-12-06
5th generation,1,90523,86735,1985-01-29
Open-architected,1,82975,18799,2005-02-28
Extended,1,92515,26020,1978-09-29
Ergonomic,4,39277,32330,1963-10-27
access,5,75002,23933,2011-05-16
static,1,79883,10151,2007-09-13
optimal,1,8756,4498,1970-07-25
static,3,97497,82368,1981-08-23
zero administration,3,33368,9386,1965-04-01
system engine,5,55582,65616,1961-04-21
Horizontal,1,96201,39750,1986-10-29
clear-thinking,1,18179,9437,1989-04-12
actuating,3,73820,3750,1961-02-19
application,5,29774,72141,2000-03-29
solution,4,72943,39880,1985-10-07
exuding,2,88054,76790,1977-05-27
Universal,2,48863,45759,1981-03-17
Switchable,2,28992,47374,1959-11-18
Configurable,3,89212,50328,1995-08-20
needs-based,2,45332,3862,1951-08-02
open system,3,27063,72456,1959-05-23
Reactive,1,31130,53087,1955-12-03
Graphical User Interface,5,89483,30533,1985-11-05
client-server,4,84004,63090,2008-06-25
cohesive,1,63926,88773,2000-02-16
executive,5,69614,94411,2000-05-01
Implemented,3,56930,58973,1972-04-20
Multi-lateral,3,21560,71063,1955-08-29
Persistent,5,38805,6764,1993-10-17
Fundamental,1,65268,42170,1966-01-21
process improvement,1,76998,13279,1982-12-13
core,1,85348,42801,1958-08-29
Business-focused,2,91125,89855,1952-02-21
Front-line,5,5850,95275,1982-05-03
intangible,3,97455,41928,1983-01-06
non-volatile,3,96570,69330,1981-06-15
contingency,3,82613,34094,1990-06-01
intranet,1,31933,4547,2001-09-30
focus group,1,77554,49243,2007-11-28
exuding,1,37672,582,1978-07-10
Progressive,5,18528,90118,2010-10-23
Switchable,4,74920,11673,1986-09-29
Managed,1,2823,43699,1972-04-05
Universal,3,73549,22780,1953-03-02
needs-based,2,93533,20528,1978-07-28
contingency,5,89739,11848,2012-05-28
Persevering,4,47094,56862,1963-02-27
algorithm,5,12763,30520,1961-02-13
value-added,2,83882,13661,2009-06-11
pricing structure,1,29010,59946,1965-10-18
leading edge,4,4868,68282,1984-06-16
conglomeration,5,51750,75484,2000-12-20
Devolved,4,51876,48672,2007-01-24
Reactive,1,31644,97375,1998-09-14
even-keeled,5,1875,27694,2011-04-23
local area network,3,97421,13852,1955-06-18
local,5,16893,18456,1957-11-23
didactic,3,54561,13102,1999-08-22
functionalities,5,30697,50642,1981-08-23
attitude,2,55632,89239,2006-04-30
Customer-focused,2,30391,51890,2013-04-07
bifurcated,4,45611,4962,2005-09-28
process improvement,4,24939,61206,2016-06-02
Proactive,3,52983,97416,1979-09-20
Function-based,1,13796,95807,1962-04-01
knowledge user,1,58281,33267,1969-11-13
Persevering,5,13909,60809,1980-01-08
Versatile,4,26255,59652,1967-10-10
reciprocal,2,27455,50319,1989-11-22
user-facing,1,87645,81131,1964-10-06
policy,4,96635,590,1995-06-02
directional,5,62573,41647,1997-05-30
Optimized,4,82614,44326,1972-01-22
neutral,5,81861,13674,1991-06-26
task-force,5,14752,38042,1967-01-17
structure,1,76316,81389,1965-12-15
Diverse,5,38536,18734,2014-12-31
homogeneous,2,17324,28361,1964-11-12
Reactive,4,96025,1634,2013-12-06
open system,5,634,2296,1962-01-28
hardware,1,37869,9371,1992-04-12
fresh-thinking,1,72578,26299,1988-11-21
approach,1,19846,45274,1996-11-06
neutral,2,68204,86786,2017-01-31
system-worthy,2,86148,24854,1955-12-31
directional,2,71784,92179,2009-04-02
encompassing,1,84540,41068,1960-04-28
user-facing,5,50724,86380,1960-10-18
forecast,4,2024,17855,1960-12-31
actuating,4,33532,37197,2008-02-17
human-resource,2,78392,16868,2002-03-23
Pre-emptive,3,79030,83490,2001-10-05
logistical,4,81235,28688,1952-07-05
open architecture,4,69424,70851,1975-06-22
multi-tasking,1,63409,5336,1974-01-27
client-driven,4,41475,11584,1956-11-18
attitude-oriented,2,78508,87457,1984-06-14
groupware,4,90776,49634,1979-04-15
functionalities,1,54044,69229,2016-03-10
core,3,9189,13400,2011-03-09
zero tolerance,4,1043,67750,1999-01-23
