comment,rank,Movie_Id,User_Id,Date
Up-sized,4,81017,67496,1989-01-05
zero tolerance,1,76448,48326,1980-11-23
24 hour,5,85389,44706,1960-10-03
instruction set,5,26116,60406,1950-07-17
Multi-layered,5,39725,20297,1968-11-19
intermediate,2,97493,76590,1984-11-05
Synergized,1,67004,94839,1971-01-13
Adaptive,4,65707,76491,1954-09-30
Distributed,1,71026,63018,1956-07-14
cohesive,3,20916,24249,1951-05-02
methodology,1,6520,81243,1960-11-11
Monitored,5,67884,88765,1993-01-18
Cross-group,1,64822,53304,2010-04-18
synergy,2,36800,44602,1954-03-08
Innovative,4,90077,49840,1983-05-28
Multi-lateral,1,11682,65870,1996-06-11
leverage,2,48064,62745,1962-03-27
initiative,4,16678,76779,2012-09-07
Enterprise-wide,5,67523,73649,2003-06-04
array,3,7894,92587,1965-01-26
help-desk,2,12837,5334,1962-06-03
User-centric,5,2406,38903,1957-10-14
mission-critical,1,76694,5128,1994-03-26
intranet,3,52191,40418,1990-03-17
local area network,5,53155,94113,2014-04-08
Streamlined,1,30175,40771,2006-10-02
local area network,2,76640,37650,1997-05-20
user-facing,1,70958,78691,1954-09-20
Persevering,2,82970,10010,2009-11-26
Reactive,1,97295,15026,1960-09-10
Switchable,3,3438,66899,2000-11-08
asynchronous,4,33622,88871,1996-06-24
concept,3,4551,73938,1998-10-14
Future-proofed,5,88476,739,1999-06-29
disintermediate,1,73905,55196,1970-06-25
concept,5,85363,32260,1993-11-25
Future-proofed,1,61917,88163,2014-03-03
Self-enabling,3,18713,91251,2004-01-01
Multi-lateral,2,57544,94588,1986-09-19
website,4,39597,46981,1968-01-18
Face to face,3,9194,96135,1982-11-19
5th generation,5,75927,5730,1995-11-29
Sharable,4,58504,60466,2000-03-17
open architecture,2,84193,52259,1965-04-04
coherent,4,32488,58310,2002-07-10
heuristic,2,31032,77792,1980-08-24
attitude,1,26814,90128,2008-09-09
Open-source,4,22617,2135,2008-01-21
Ameliorated,3,80540,80855,1967-01-17
Synchronised,5,9215,79412,1960-07-09
emulation,2,91428,56334,1952-12-04
forecast,1,42641,91792,1988-01-17
Team-oriented,5,29339,83511,2013-05-21
Enhanced,5,29506,1630,1956-05-11
function,5,63385,11428,1989-11-03
Multi-lateral,2,2831,19344,1975-08-29
projection,2,81138,2959,1966-08-26
heuristic,4,20909,46830,1967-02-23
software,1,46992,17597,1984-10-08
middleware,3,58131,95938,2000-10-12
concept,4,44959,33036,1983-05-30
frame,3,74875,11103,2010-09-26
24 hour,3,43622,73910,1994-02-20
mission-critical,5,17530,20283,1992-01-24
hierarchy,1,13116,6805,1974-12-20
Devolved,3,13726,77590,1978-06-25
Polarised,1,93230,38565,1956-12-15
utilisation,1,30409,98345,1999-08-26
well-modulated,2,60001,2427,1978-09-29
asymmetric,2,7829,92432,1980-11-24
approach,2,3968,26384,1950-08-01
context-sensitive,4,81194,44181,2009-01-23
Down-sized,1,52623,53603,1966-11-09
info-mediaries,3,91208,57377,1988-02-25
fresh-thinking,1,36604,84184,1978-10-26
user-facing,2,21556,46451,1977-10-31
info-mediaries,4,88576,4512,1979-09-12
Up-sized,1,309,93069,1989-04-11
Synergized,5,70944,79669,1975-12-10
Re-engineered,1,88099,97281,1959-03-10
open architecture,3,47477,8454,2008-01-06
project,2,55099,83700,1987-11-24
Right-sized,4,22885,96838,2014-09-17
global,4,10292,97801,2016-10-19
5th generation,2,16198,57199,2001-12-05
help-desk,5,87655,38491,1977-03-18
multi-state,5,89920,21119,1958-04-05
functionalities,5,67009,2337,1984-08-11
middleware,1,11872,58024,1987-07-23
hardware,5,34627,10956,2001-04-01
uniform,1,40548,83556,1985-07-15
solution-oriented,2,60444,89265,1996-09-27
software,1,45777,15168,1989-09-16
Persevering,4,43375,74838,1988-11-06
attitude-oriented,5,54903,98660,2007-09-02
paradigm,4,41649,21292,1969-01-02
Digitized,1,10258,69169,2016-07-27
asynchronous,1,73804,31838,2002-03-29
needs-based,1,29462,82483,1987-11-02
focus group,4,53347,94952,1975-01-28
structure,3,46561,89117,1985-04-09
data-warehouse,3,97561,37718,1970-03-20
Re-engineered,2,23505,21650,1961-12-08
incremental,3,15050,50339,1957-12-04
Function-based,5,30931,27106,1990-12-13
intermediate,3,98350,28020,1978-11-02
neutral,2,9182,70073,2003-09-25
solution-oriented,5,49109,2091,2015-02-24
dedicated,3,79704,12976,2009-05-27
product,5,43816,77900,1966-06-04
homogeneous,3,17728,95022,1993-02-23
dynamic,5,31414,96024,1995-09-02
cohesive,2,60562,16165,1993-08-23
Organic,2,2805,10141,1985-08-02
24/7,1,11157,14435,1958-08-22
3rd generation,4,55374,40188,1978-11-08
Open-source,2,77294,62779,1965-02-26
3rd generation,1,17636,42905,1994-06-12
web-enabled,2,5892,57850,1962-11-27
logistical,5,14242,30835,1965-07-29
Up-sized,1,83212,19883,1972-05-24
responsive,2,14974,64386,2003-06-11
content-based,2,42737,51018,2016-02-09
Versatile,4,39885,11227,1977-05-19
Synchronised,4,26776,65173,1954-09-28
reciprocal,4,79807,606,1965-02-09
leading edge,4,65746,58460,1951-05-25
high-level,2,7600,30235,1968-06-07
Persistent,4,6048,20030,1988-10-01
groupware,3,72819,30184,1973-02-14
adapter,5,12473,74568,1971-01-09
structure,4,64293,19702,1973-01-06
Innovative,3,39799,73179,1965-10-05
upward-trending,1,75481,32670,2012-11-08
encoding,4,7940,90936,2008-11-29
complexity,5,42367,6181,1956-08-30
modular,2,49867,83609,2008-12-25
system engine,4,48310,5380,1953-02-24
forecast,1,51696,97772,1994-10-21
task-force,4,80639,69325,1970-05-11
Vision-oriented,4,59343,24673,2016-12-24
Multi-tiered,1,52113,89717,2002-07-10
policy,5,6285,35639,1964-03-09
solution,4,73496,68104,2007-09-26
Proactive,1,25984,34091,1955-06-22
optimal,4,59418,35101,1955-07-05
web-enabled,3,52746,62146,1951-01-10
utilisation,5,78327,40639,1994-08-04
implementation,5,15857,77839,1975-11-26
database,5,67700,94452,1995-10-22
hybrid,5,82129,56707,1953-04-04
tangible,1,9674,47819,2004-09-08
knowledge base,3,29463,79093,1965-06-11
parallelism,3,27523,18640,2011-03-05
infrastructure,2,13787,74812,2011-01-01
Expanded,1,49061,2778,1970-10-07
Upgradable,1,3940,93544,1986-11-30
foreground,3,9075,39888,2002-05-21
empowering,3,8383,91028,1973-04-23
migration,5,88943,97955,1952-01-11
access,5,56267,92261,1993-08-10
matrices,4,4713,55833,2010-11-05
empowering,5,60769,66183,1977-07-02
help-desk,2,87980,94607,1978-01-19
impactful,1,31856,13096,1972-10-23
Reduced,3,60313,45185,1954-12-18
executive,3,51584,10663,1990-02-16
project,2,18601,65550,1954-09-25
open architecture,4,73748,86552,1997-06-09
explicit,1,13871,93394,1999-08-22
attitude-oriented,2,81295,49703,1956-04-08
stable,4,62979,97344,1982-04-12
info-mediaries,1,2506,68071,2001-07-19
Front-line,4,49586,89896,1970-07-25
Programmable,5,28711,69562,2004-01-13
architecture,3,3110,50822,1955-08-23
homogeneous,3,68736,97838,1954-12-21
Profit-focused,3,60439,48671,1983-01-14
strategy,3,638,81162,1969-08-30
heuristic,1,79071,9423,1983-03-23
Horizontal,1,28683,64462,1965-09-06
middleware,1,17406,21850,1961-01-28
portal,3,10377,85636,1973-04-14
disintermediate,2,50949,59830,2000-10-21
paradigm,2,58275,98214,1993-11-04
User-friendly,2,98846,95727,1953-12-04
systemic,3,87187,74537,1992-09-08
next generation,4,92402,94210,2005-11-23
instruction set,2,81029,50931,1980-01-14
capacity,1,7697,85944,1991-07-14
impactful,1,70044,52963,2006-09-01
process improvement,2,90363,51666,1969-02-20
Mandatory,3,49162,88659,2015-05-23
Inverse,4,53292,66039,1982-11-01
Reactive,3,55972,81999,1997-09-03
clear-thinking,3,16015,97113,2001-07-01
synergy,3,64845,85906,1974-09-13
model,2,92034,89978,2009-07-05
synergy,5,61841,57319,1988-09-24
parallelism,1,62253,96269,1960-06-17
Focused,5,6413,42232,1993-03-26
secondary,3,3370,11767,1993-07-21
demand-driven,2,88418,7440,1971-09-08
Re-engineered,4,21050,66198,2003-11-24
Reactive,4,2333,52107,1963-08-18
process improvement,3,90209,24937,2008-09-07
leading edge,2,1399,83723,2009-12-14
Function-based,3,14778,30642,1974-03-24
system engine,1,38826,16937,1956-04-23
infrastructure,4,66543,73537,1967-06-29
regional,5,33376,34593,2010-08-14
interactive,3,31306,10868,2006-08-27
circuit,2,84416,88769,1956-01-22
Profound,3,85586,18083,1960-05-11
analyzer,2,70380,14274,1963-05-01
human-resource,5,67,98301,1998-12-31
bifurcated,4,20035,37180,1961-05-04
full-range,1,84449,76605,2001-07-17
firmware,4,84199,32368,1977-07-30
