comment,rank,Movie_Id,User_Id,Date
heuristic,1,70588,15853,1995-08-03
Customer-focused,3,61061,23052,2001-05-17
product,2,61648,86431,2006-10-31
Mandatory,3,51166,34008,1966-02-17
local area network,1,44611,27945,1951-01-29
actuating,3,22684,15872,2007-08-19
upward-trending,3,47040,98737,1961-01-21
leading edge,2,33656,21924,1995-06-01
Customer-focused,2,5235,11443,1981-08-30
success,1,86304,51625,1952-05-15
Multi-layered,1,3534,55705,1994-04-24
mobile,5,18056,52113,1998-06-12
extranet,3,14952,98574,1994-05-13
Synergistic,2,4746,38578,2001-05-01
Open-source,5,54559,87586,1964-09-27
analyzing,4,58610,79641,2011-09-16
Face to face,1,28237,64032,1987-06-17
Triple-buffered,4,53280,51908,1975-07-08
Proactive,5,86703,56275,2007-10-01
intranet,1,20494,57616,2002-04-23
Face to face,2,3619,40486,1955-06-19
client-driven,1,5590,39087,2009-05-07
Reactive,3,21880,49288,1997-01-28
eco-centric,3,2294,68897,1970-09-14
firmware,3,89521,33932,1977-01-10
challenge,3,65933,95086,1955-01-19
strategy,5,62448,82786,1989-10-01
Balanced,5,79073,39471,2001-03-06
grid-enabled,1,17927,40228,1993-06-28
conglomeration,3,86179,21241,1997-08-08
hardware,2,68455,52076,1991-01-01
forecast,3,72683,75504,1979-07-23
bifurcated,5,42970,20300,2008-05-07
attitude,1,41784,91610,1955-03-27
Total,5,54782,42035,2006-10-28
adapter,2,17861,48943,1996-11-26
Reactive,3,3991,46444,1970-11-12
incremental,3,66339,98109,1983-05-04
Fundamental,4,77963,69041,1997-03-22
encompassing,2,71571,79322,1958-10-04
bi-directional,4,71964,32564,1982-01-12
paradigm,2,61807,80190,1972-01-24
Pre-emptive,1,60601,96027,1960-12-18
Fully-configurable,2,39524,38549,1967-03-28
approach,2,78658,97614,1958-02-17
Versatile,2,2500,39028,1957-07-18
bi-directional,5,31613,79626,1957-04-16
leverage,4,23904,84277,2014-11-22
incremental,2,46324,25130,1972-01-09
Front-line,5,39254,23568,1958-06-03
project,3,52507,27810,1993-07-07
Innovative,1,54456,78143,1997-08-15
secondary,5,85651,65615,1978-12-28
Expanded,2,38816,80827,2016-07-16
24/7,1,80937,11425,2016-08-20
executive,3,23331,72658,2014-08-09
discrete,4,98903,94581,2007-08-06
Realigned,1,6380,24687,1984-12-22
migration,4,67557,22503,1985-05-12
moratorium,2,59678,22929,1990-11-23
process improvement,1,40067,38623,2013-01-31
directional,3,37286,45609,1980-03-17
Re-contextualized,5,38191,34639,1956-06-23
workforce,3,64914,41086,1991-04-05
Business-focused,4,73412,61980,1984-08-05
exuding,1,74014,85664,1963-04-30
bifurcated,5,86653,87731,1974-05-25
solution,1,35317,37833,2009-12-30
Upgradable,2,8453,6995,1967-09-23
discrete,1,5951,58710,1995-02-25
budgetary management,3,61399,61256,2008-05-24
user-facing,5,32160,27655,1983-06-13
executive,2,51131,27221,1951-10-12
Fully-configurable,2,1401,88654,1957-05-07
well-modulated,1,58022,79986,1989-01-10
Innovative,2,43612,16145,1953-10-09
Assimilated,3,75905,4251,1997-12-20
database,2,65751,32812,2008-03-02
Universal,1,47494,64714,1996-02-16
Enterprise-wide,5,36478,25233,1957-03-11
system-worthy,2,58342,70861,2015-11-09
secondary,1,72415,63878,1987-09-23
high-level,5,91538,14701,2002-10-13
capacity,3,11414,49829,2005-01-18
Persevering,4,72224,63695,1982-03-16
heuristic,2,39190,20543,2016-08-30
Visionary,5,21313,90279,1988-03-10
