comment,rank,Movie_Id,User_Id,Date
model,2,27059,36065,1973-07-15
homogeneous,3,9462,27075,1998-05-25
Triple-buffered,4,93820,17822,1960-09-18
system-worthy,5,42945,77822,2000-05-24
bandwidth-monitored,5,18607,19329,1986-12-10
contextually-based,5,61828,85442,1992-07-15
circuit,1,89549,24251,1974-08-03
projection,4,85277,3767,1959-09-19
Profit-focused,1,6544,53789,1962-06-28
Right-sized,5,11765,26420,1951-03-16
Synergized,4,41933,5238,1965-03-26
intermediate,5,5430,83903,1985-05-05
neural-net,3,73535,11509,1971-11-05
hardware,4,38834,21421,1954-11-18
concept,1,10575,47859,1962-12-29
value-added,2,54635,66617,1977-12-12
Digitized,3,93378,88909,2002-08-10
Persevering,2,87880,92300,1965-07-25
support,2,46468,98987,2007-12-27
executive,4,33622,68634,2002-01-15
Universal,4,20853,25537,1978-12-24
Distributed,5,14390,87563,1998-02-03
Operative,3,59649,73754,2013-01-12
clear-thinking,2,8490,12597,1977-11-20
Managed,4,5648,31648,1996-01-30
bandwidth-monitored,4,92171,18399,2015-11-08
workforce,1,89562,66834,1996-03-02
Devolved,3,80392,32839,1982-11-30
Innovative,4,56727,74226,1986-04-26
Future-proofed,4,28443,57396,1978-01-07
Ameliorated,5,17477,37882,1965-07-25
approach,3,51973,38596,1968-03-03
intranet,2,38115,18595,1980-12-16
modular,4,24115,75859,1982-03-07
maximized,5,79339,32452,1996-12-13
Multi-channelled,5,82216,50447,1957-12-30
secured line,1,16141,5574,2003-05-23
client-server,5,3442,37988,1997-11-21
Switchable,1,70242,65705,2014-09-10
client-driven,1,68892,79385,1985-08-12
cohesive,3,13644,83248,1974-08-30
data-warehouse,1,32066,92868,2000-11-14
time-frame,4,45744,41671,1966-12-07
open architecture,4,33148,48420,1975-12-14
process improvement,1,61181,76769,1986-07-14
open architecture,4,83445,27401,1959-03-12
Programmable,3,42971,57501,1964-12-18
project,3,93539,92871,2009-11-14
explicit,2,16056,71689,1982-06-03
project,5,18665,9432,1990-05-01
client-server,3,96359,30981,1967-05-01
project,2,3312,76772,1970-08-01
6th generation,5,15234,44083,1980-07-30
disintermediate,3,34411,82398,2007-01-01
Multi-channelled,2,56144,35752,1960-05-01
optimizing,1,48523,5403,1974-07-18
functionalities,4,93483,27540,1970-03-19
methodology,5,38151,29469,1972-06-07
well-modulated,3,35683,48361,1998-01-22
