comment,rank,Movie_Id,User_Id,Date
Face to face,3,45184,59360,2013-01-16
extranet,3,98528,96577,1997-11-14
implementation,4,18353,87572,1985-11-25
solution-oriented,4,11966,85848,2014-02-16
implementation,1,58421,51593,1968-05-29
Universal,3,70525,95524,2013-12-09
leverage,4,16723,89054,1985-10-14
solution-oriented,1,34870,68666,2015-05-12
Polarised,1,82129,74658,2014-10-05
Intuitive,3,85544,19374,1968-10-21
asymmetric,1,71375,44414,1961-03-28
background,3,83337,11328,1969-02-21
actuating,2,77924,26724,1989-12-06
internet solution,2,7717,80747,2007-12-28
radical,1,90819,13662,2005-05-10
zero administration,3,47600,65817,1989-12-29
info-mediaries,4,74674,29138,2016-08-05
Triple-buffered,2,1413,68985,1984-09-18
value-added,5,72654,94009,1985-03-29
real-time,4,75594,58544,1996-08-06
leverage,1,87667,46408,2008-02-27
Ameliorated,4,20826,30821,1978-06-16
Business-focused,3,746,4181,2006-06-13
Front-line,4,80205,16349,2004-12-31
Multi-layered,3,56026,59819,2005-02-06
national,1,55509,14435,1970-09-22
5th generation,1,47490,69905,2008-05-07
migration,3,21953,89213,1984-09-16
Decentralized,3,62935,24836,1957-08-20
open system,2,76158,29732,2013-05-18
upward-trending,4,58150,85834,1956-07-26
hybrid,5,77581,55235,2016-08-27
Multi-lateral,2,12233,18640,1980-05-23
customer loyalty,2,78499,30504,1975-08-01
challenge,2,87164,9772,1958-09-23
Ameliorated,5,49654,29854,2014-11-06
implementation,3,13210,59637,1953-12-23
regional,1,25894,83002,1973-11-14
instruction set,3,32505,54139,2001-09-20
encryption,2,81246,57791,1976-09-12
Progressive,4,9359,91359,1964-04-14
attitude-oriented,1,93128,12555,1970-02-25
archive,2,51642,70783,1969-09-15
Sharable,5,28621,81714,1958-02-28
discrete,4,51712,13368,1982-09-16
capacity,3,90124,53203,2001-08-06
moderator,1,24683,6141,2005-10-26
Adaptive,5,86884,53104,1994-11-08
throughput,3,20874,36509,2016-11-09
architecture,4,32204,48117,1961-11-25
infrastructure,5,60488,74417,1998-12-30
Re-engineered,5,43848,66448,1991-03-22
Synergized,3,5966,88562,1975-11-13
Progressive,1,18646,33859,1977-07-17
incremental,3,2320,46627,2002-09-12
even-keeled,5,16945,67852,1981-08-05
installation,5,59429,23370,1973-10-15
Enhanced,2,6993,15189,1961-11-24
well-modulated,5,45410,64332,2001-04-08
implementation,5,75099,62508,1988-08-22
transitional,5,74626,78742,1995-02-02
productivity,3,49265,46343,1999-08-29
Ergonomic,2,21793,14752,1953-08-19
exuding,2,37895,68725,1970-05-01
fresh-thinking,2,30672,8094,1981-11-06
Synchronised,4,88746,13611,1955-06-20
systemic,1,98129,11790,2013-11-04
encryption,4,9285,65122,1964-05-27
3rd generation,4,81292,26923,1981-10-24
exuding,5,616,68739,1964-02-09
monitoring,1,46334,42169,1983-01-24
service-desk,4,44568,49570,2013-07-07
help-desk,3,51506,87925,1984-07-28
24/7,1,23114,37330,2011-08-18
methodical,3,29936,2929,1962-01-12
Team-oriented,5,33706,75391,1974-08-20
encompassing,3,71850,54036,1961-04-17
Object-based,3,89517,73863,1960-04-30
executive,2,98026,87231,1982-11-16
interactive,4,57468,74993,2005-10-27
parallelism,3,61754,53701,1997-03-14
neutral,1,82342,42659,2015-07-10
extranet,4,34330,30046,1986-10-14
Open-architected,2,13492,92826,1964-06-28
multi-tasking,3,87127,45861,1975-11-19
migration,4,24417,84839,2011-02-15
static,4,74942,84036,1991-09-28
leading edge,2,75669,38345,1988-01-07
capacity,5,12623,16940,1955-08-16
Total,3,68774,40339,2014-11-25
Synchronised,5,57087,23583,1968-08-04
transitional,3,37594,39034,2016-10-15
Profit-focused,5,16139,14118,1952-04-11
Horizontal,1,65952,6018,1998-03-25
algorithm,2,96060,94651,1988-10-12
open system,5,42407,90339,1981-08-14
coherent,5,34863,93799,2013-11-30
Team-oriented,5,17640,38237,1974-11-30
core,5,89152,31600,1965-07-12
client-driven,4,80932,96144,2008-02-23
success,4,55150,77287,1997-04-11
methodology,3,71536,82355,1951-09-12
Inverse,5,16939,39228,1957-05-30
Triple-buffered,2,53750,43002,2000-07-09
bandwidth-monitored,2,24199,14270,1954-05-17
hierarchy,5,53556,19427,1987-03-23
De-engineered,4,14789,91452,1977-06-29
ability,5,21957,28177,1968-06-01
Versatile,3,30297,64838,1974-07-05
budgetary management,5,39708,59047,1959-12-08
product,5,95093,47354,1962-08-06
interface,1,86860,27001,1972-06-26
Focused,3,86034,61455,1966-04-06
Visionary,1,80628,68317,1952-07-19
explicit,5,37384,75489,1998-06-26
fresh-thinking,3,53019,52669,2008-10-24
concept,5,77255,11907,2002-11-19
User-friendly,2,42027,31059,1987-06-11
help-desk,1,50033,50841,1958-03-02
composite,4,5757,91160,1993-01-13
neutral,4,73401,67031,2005-05-06
encryption,3,84715,41764,1977-11-23
throughput,1,26358,52739,1960-07-06
Versatile,2,81529,2976,2004-02-03
Open-source,3,12781,95907,1992-04-30
local area network,4,88526,36050,1989-10-01
4th generation,1,15046,74664,1980-11-13
national,5,7853,73643,1966-09-21
fresh-thinking,5,2526,90291,1992-09-16
extranet,4,41564,53148,1975-03-05
approach,1,32108,28669,1979-08-11
Multi-lateral,1,54837,24141,2000-08-16
motivating,3,74851,72848,2016-12-02
attitude-oriented,2,95695,96417,2001-03-14
Integrated,5,66653,17142,1993-05-30
5th generation,3,45810,52594,1976-12-05
concept,5,45005,3706,1956-09-16
encryption,2,1698,70791,2010-05-23
migration,5,70543,42531,2015-06-08
Compatible,2,23723,46931,1969-12-18
stable,3,79797,3954,1984-08-26
instruction set,4,87919,20108,1958-09-12
national,5,13608,71110,1999-08-10
24 hour,3,26606,8307,1971-08-21
capability,3,71743,55287,2011-10-22
intangible,4,1819,59451,1985-03-15
synergy,3,58425,55400,1979-04-02
Balanced,1,2346,46844,1992-01-16
product,4,98987,74418,2009-08-25
Graphic Interface,4,81172,89989,1999-06-20
