comment,rank,Movie_Id,User_Id,Date
application,1,84409,56159,1950-12-02
Managed,4,25090,52950,1984-04-11
Configurable,5,84734,84011,2001-01-09
Optimized,5,41263,95185,1991-11-08
open system,2,41934,44938,2001-07-04
Compatible,5,42616,38865,1967-03-09
adapter,1,9542,57098,1978-04-23
client-driven,4,95738,15843,1955-11-12
Exclusive,4,64115,57786,1954-02-23
user-facing,2,93958,32868,1960-02-23
model,3,7107,71025,1980-04-04
explicit,3,74306,70391,2003-05-08
functionalities,5,39358,94029,2009-08-27
local area network,3,89591,62700,1984-01-26
Intuitive,3,44323,84627,1982-07-09
holistic,1,67045,81682,1969-05-19
data-warehouse,5,20629,58190,1967-08-31
database,1,56191,7084,2016-11-29
Networked,4,62119,48021,1950-06-02
neutral,3,88227,82343,2000-01-03
attitude,2,24725,11710,1975-03-12
website,2,15231,5933,1970-02-28
Balanced,3,69236,55053,2004-10-19
methodical,1,66062,61564,2002-02-27
model,3,25324,83514,1971-09-01
Operative,2,9482,94419,2015-09-21
object-oriented,3,40215,24276,1988-06-13
context-sensitive,4,64094,94565,1967-10-07
groupware,1,91131,13504,1975-07-02
open system,1,24182,76472,1980-05-24
optimizing,4,9572,12118,1982-07-24
full-range,3,34567,62793,2008-07-20
user-facing,3,7180,1215,1959-03-01
modular,1,11609,1673,2014-03-17
Fully-configurable,2,20051,19573,2008-12-01
Switchable,3,78934,91830,1976-05-31
optimizing,1,73030,95805,1954-05-01
solution,4,67018,87994,1988-02-01
knowledge user,2,2915,74532,2000-10-15
Universal,4,1733,313,1982-12-20
database,5,30229,64336,1967-12-16
Face to face,2,45163,93888,2014-05-03
multimedia,3,54973,53724,1980-07-21
Reverse-engineered,2,95203,86091,1956-01-31
Persistent,3,62008,76134,1971-05-03
software,5,10727,24044,1968-04-08
Progressive,5,47918,98279,1984-10-19
Business-focused,4,15490,77594,1981-12-04
attitude-oriented,3,51863,55441,1973-02-28
regional,1,3542,31322,1979-11-18
5th generation,5,56787,19528,1957-03-17
model,4,1871,72487,1954-06-20
Profound,1,63480,63948,2011-04-11
modular,3,51597,42418,1961-02-15
systematic,1,18037,29280,1969-02-04
24 hour,1,3130,78857,2009-12-02
real-time,5,7762,9692,2015-06-26
matrix,1,75387,85713,1980-08-10
Implemented,3,18287,76273,1981-04-25
Expanded,4,67885,71472,1989-03-16
Face to face,1,51345,18713,1984-07-03
synergy,1,28263,75705,1961-04-05
system-worthy,4,31099,77942,1964-09-26
scalable,5,32552,2264,2006-06-12
Triple-buffered,5,12997,47452,2016-07-31
optimizing,3,81043,99011,1971-11-02
Ameliorated,1,43903,86910,1973-05-14
attitude,4,39970,29433,1951-03-18
value-added,5,45267,15890,2003-12-31
Organized,2,30154,40920,2010-07-16
composite,1,87954,54067,1952-01-11
global,4,47759,37392,1976-11-29
Reverse-engineered,2,14124,86054,1996-04-04
Up-sized,2,64086,89390,1954-09-27
static,2,56620,60206,1997-04-23
Profit-focused,2,35674,24899,1990-06-25
Versatile,1,13018,33800,1994-09-04
interface,5,75995,55350,1974-09-16
dynamic,1,64261,23028,1964-12-21
Expanded,3,6154,95486,1981-12-19
neutral,2,60319,62128,1978-08-12
installation,5,5056,45891,1953-01-01
collaboration,4,71503,38934,1990-12-13
framework,5,94285,82112,1953-10-14
Function-based,4,89506,10930,2004-01-02
Ameliorated,1,15526,45252,1973-05-20
even-keeled,2,11980,64363,2015-02-06
bandwidth-monitored,4,39862,60473,1987-02-09
static,4,18500,62586,1976-03-26
context-sensitive,3,22067,50804,2011-05-25
Triple-buffered,4,79893,21715,2007-12-13
software,4,85271,25363,1961-06-10
contingency,1,92153,34116,1974-10-21
standardization,5,346,6444,2014-06-12
methodical,4,46951,96863,1987-06-29
Advanced,5,97755,73080,1971-08-16
Organized,4,55418,24225,1996-07-09
Quality-focused,2,56229,96343,1952-07-04
context-sensitive,3,87507,29245,2004-02-12
attitude-oriented,3,27239,67025,1960-04-18
approach,2,67148,92153,1958-05-21
Profound,3,11343,26835,2006-07-02
background,5,52514,15944,2004-07-25
multimedia,1,27850,87782,2005-08-24
User-friendly,4,9289,83461,1974-04-29
emulation,4,55043,60020,1987-10-11
fresh-thinking,5,33777,93657,1962-01-07
Self-enabling,4,49767,16435,1999-05-16
Open-source,3,33818,86401,1991-02-10
access,5,84776,82558,2004-11-05
Integrated,1,32641,32818,1985-11-09
bi-directional,3,6917,33517,1985-03-22
